"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
108,0.01498831,0.009647438,0.001334939,0.07734152,0.07064096,0.1552415,0.01858689,0.0009314228,0.7270765,0.00141966,0.09026755,0.01429886,0.1209816,0.0003984459,0.008938346,0.0172586,0.08751966,0.01347706,0.106622,0.0009625505,0.007678225,0.009021385,0.007646898,0.005768338,0.01957943,0.00146999,0.008554772,0.02766145,0.05277939,0.1014358,0.1167233,0.0225192,0.01265296,0.01169796,0.002740533,0.01342969,0.01814049,0.006356483,0.04949735,0.000372627,0.01051175,0.07173564,0.03473721,0.01148726,0.03878771,1.826303,1.480183,2.126555,0.7781448,1.376334,1.19825,0.2880073,0.1183921,4.276448,25.34457,1.965264,0.2089111,0.8366053,3.703323,0.3129474,1.538425,2.981884,3.692533,1.19967,6.044421,27.29591,27.5148,26.48432,6.213279,32.18733,5.301067,10.20245,8.714986,0.5625233,7.292868,13.90499,0.3684911,13.05352,25.7527,14.09014,111.626,145.0674,363.7182
109,0.01502442,0.00966825,0.001333914,0.07761698,0.07037504,0.1549288,0.0184679,0.0008985946,0.7170534,0.001421038,0.09110272,0.01433522,0.1201918,0.0004198251,0.008955459,0.01730482,0.08798628,0.01397661,0.1100609,0.000978379,0.007649437,0.009019131,0.007622612,0.005826555,0.01956831,0.001589975,0.008718315,0.02872899,0.05376608,0.1012281,0.1162542,0.02252471,0.012587,0.01170392,0.002749027,0.01346874,0.01809901,0.006335914,0.04940037,0.0001983468,0.008508531,0.07199813,0.03470961,0.01136509,0.03895034,1.835268,1.488006,2.139474,0.7907489,1.404476,1.206331,0.2887784,0.1195671,4.28979,25.05467,2.017454,0.2066999,0.8652713,3.706081,0.3240473,1.566869,3.063253,3.721833,1.264131,6.116584,27.499,27.75673,27.32582,6.228776,32.11563,5.181762,9.910429,8.533626,0.548684,7.407598,13.32622,0.3655196,11.25057,25.42641,14.0411,94.68559,141.5893,364.9306
110,0.01506057,0.009689124,0.001332988,0.07794639,0.07009449,0.1545727,0.01837523,0.0008731433,0.6925232,0.001428879,0.09193794,0.01437976,0.1192947,0.0004457929,0.00896637,0.01735822,0.08848415,0.01451362,0.114074,0.0009920809,0.007651895,0.009006131,0.00763524,0.005820364,0.01953247,0.001659123,0.008887311,0.02988484,0.05482073,0.1007653,0.1164416,0.02253293,0.01251345,0.01170978,0.002769104,0.01351289,0.01805734,0.006310941,0.04930259,0.0001103144,0.006943787,0.07226786,0.03467674,0.01124163,0.03917715,1.849046,1.499419,2.154567,0.8032459,1.434743,1.215207,0.2897213,0.1206281,4.307192,24.81982,2.065174,0.2042439,0.8945207,3.724964,0.3352986,1.579484,3.141665,3.756527,1.322045,6.088019,27.50434,27.91297,27.54401,6.17069,31.61992,5.093963,9.796268,8.461478,0.5327115,7.039019,12.64423,0.3621652,10.02821,25.77379,14.26225,87.91484,137.7749,365.9817
111,0.01509454,0.009710279,0.001332183,0.07823844,0.06981491,0.1543934,0.01828915,0.0008620599,0.6608551,0.001445521,0.09283301,0.01443044,0.1184633,0.0004664907,0.008973124,0.01742124,0.08899435,0.01510017,0.1179103,0.0009867291,0.007632501,0.009016936,0.007611419,0.00583551,0.01950718,0.001654392,0.009042708,0.03081792,0.05578802,0.1006478,0.1166767,0.02254399,0.01244015,0.01171888,0.002792947,0.01356099,0.01801605,0.006286298,0.04921461,7.982139E-05,0.005823239,0.07255069,0.03470147,0.0111618,0.03944783,1.864521,1.512832,2.170123,0.8139828,1.461316,1.22441,0.2907488,0.121677,4.326759,24.70381,2.096454,0.2017002,0.9181234,3.756533,0.3457228,1.577718,3.192209,3.78783,1.361651,5.98425,27.41432,27.98898,27.1497,6.074615,30.77884,5.053364,9.800467,8.47265,0.520472,6.419964,11.95861,0.3595092,9.475483,26.55968,14.72788,90.35837,134.3868,368.8907
112,0.0151248,0.009731987,0.00133155,0.07842968,0.06954137,0.1545728,0.01819894,0.0008627739,0.6283079,0.001468774,0.0938589,0.01448528,0.117901,0.0004779297,0.00897626,0.01748603,0.08950737,0.01559968,0.1205274,0.0009867477,0.007504234,0.009114486,0.007586548,0.005857082,0.01946819,0.001589478,0.009105695,0.03136764,0.05642487,0.1009915,0.1166637,0.02255869,0.01237078,0.01173567,0.002816188,0.01361154,0.01797601,0.006266418,0.04914013,8.412883E-05,0.0054481,0.0728599,0.03479398,0.01115698,0.03973415,1.878644,1.526393,2.184621,0.8216425,1.480624,1.233489,0.2917124,0.1227976,4.345978,24.72901,2.108147,0.199286,0.9317944,3.791952,0.354338,1.562257,3.203213,3.809113,1.377711,5.852388,27.36194,28.0123,26.34038,5.973766,29.60746,5.054323,9.865065,8.522837,0.5136875,5.757996,11.56921,0.3582694,9.340851,26.5625,14.65598,96.66724,132.1944,374.6565
113,0.01515101,0.009754395,0.00133101,0.07846445,0.06927601,0.1550168,0.01809689,0.0008792564,0.6003727,0.001490571,0.09498566,0.01454147,0.1180156,0.0004813925,0.008972629,0.01754419,0.09001979,0.01569473,0.1206056,0.0009793652,0.007468936,0.009106881,0.007565826,0.005869578,0.01943931,0.001495661,0.009070866,0.03140592,0.05652271,0.1008833,0.1173591,0.02257777,0.01230792,0.01176645,0.002836367,0.01366296,0.01793821,0.00625645,0.04908048,0.0001658751,0.007277564,0.07324164,0.03490951,0.01126093,0.04000629,1.889082,1.538445,2.196878,0.8233832,1.488965,1.241362,0.2925007,0.1240102,4.363381,24.98696,2.101735,0.1972028,0.9294248,3.816669,0.3595602,1.536138,3.173581,3.818056,1.357015,5.732545,27.31062,27.96556,25.08543,5.831803,28.35209,5.080832,9.810042,8.508911,0.5088804,5.175358,11.69019,0.3584864,9.563158,25.86178,14.21888,104.5196,130.6607,379.0425
114,0.01517311,0.00977741,0.001330595,0.07834924,0.0690228,0.1555262,0.01797773,0.000905629,0.5823728,0.00150255,0.09624215,0.01459699,0.1187777,0.0004727558,0.008954956,0.01761143,0.09050385,0.01536294,0.1193163,0.0009640632,0.00744006,0.009143461,0.007535336,0.00587299,0.01941279,0.001383042,0.008977616,0.03095667,0.05620332,0.1014524,0.1175283,0.02260148,0.01225322,0.01181052,0.002850876,0.01371281,0.01790339,0.006259293,0.04903595,0.0002845606,0.01206721,0.07364475,0.03501537,0.01144322,0.0402355,1.893554,1.547371,2.20549,0.8184533,1.479742,1.246804,0.2930068,0.125268,4.377263,25.52403,2.079339,0.1955108,0.9092581,3.825666,0.3604449,1.507499,3.111474,3.813013,1.296717,5.640659,27.12568,27.83359,23.50354,5.63545,27.39716,5.121068,9.575228,8.374303,0.5032048,4.782904,12.32044,0.3597291,10.10207,25.83098,14.32652,111.9274,129.5843,377.5621
115,0.01519231,0.009800617,0.001330264,0.07814855,0.06878426,0.1559803,0.01784357,0.0009355163,0.5801717,0.001507185,0.09756459,0.01464951,0.1198239,0.0004533813,0.008965819,0.01764723,0.09091394,0.01483653,0.117544,0.0009541791,0.007426658,0.0091607,0.007545136,0.005883018,0.01939967,0.001284539,0.008739566,0.03010488,0.05572785,0.1021111,0.1172528,0.02262942,0.01220715,0.01186157,0.002858459,0.01375759,0.01787168,0.006270915,0.04900511,0.0003382132,0.01495245,0.07401184,0.03511251,0.01164801,0.04039415,1.890463,1.551864,2.209983,0.8100613,1.457012,1.249929,0.2931485,0.1264545,4.385381,26.15413,2.042752,0.1940418,0.8808838,3.835729,0.3577551,1.486777,3.031859,3.794242,1.221655,5.588752,26.86718,27.69003,22.21742,5.500437,27.09194,5.173459,9.447597,8.248619,0.5001152,4.644192,13.18137,0.3617762,11.14212,26.90364,15.08277,120.9445,130.3343,370.9248
116,0.0152102,0.009824069,0.001330035,0.07792022,0.06856161,0.1563361,0.01769703,0.0009634653,0.5971702,0.001516771,0.0989589,0.01469869,0.1209441,0.0004340337,0.008988773,0.01766727,0.09124035,0.01425038,0.1154849,0.0009493013,0.007432953,0.009183113,0.007511016,0.005904791,0.01944117,0.00120682,0.008458014,0.02912315,0.05502509,0.102703,0.1167722,0.02266111,0.01216856,0.01191562,0.002860389,0.01379557,0.01784266,0.006287277,0.0489866,0.0004188774,0.01670606,0.07433406,0.03520294,0.01182771,0.0404781,1.88086,1.551921,2.210943,0.800206,1.425861,1.25156,0.2929704,0.1274889,4.38772,26.73291,1.997849,0.192614,0.8523989,3.854523,0.3528229,1.480853,2.950613,3.767171,1.152472,5.59851,26.72708,27.623,21.53922,5.470797,27.56792,5.239612,9.629815,8.255688,0.5054258,4.805354,14.16955,0.3651333,12.46249,27.55361,15.41433,128.9585,134.056,363.3028
117,0.01518872,0.009767969,0.001330002,0.07688456,0.06822049,0.1550946,0.01734938,0.0009652509,0.6285043,0.001471317,0.09910735,0.0143607,0.1199432,0.000419317,0.00890656,0.01730254,0.09078012,0.01342352,0.1104601,0.0009285221,0.007267098,0.008984884,0.007264078,0.00567441,0.01919885,0.001156342,0.007992755,0.02753262,0.05312324,0.1001681,0.1135811,0.02262154,0.01213324,0.01186981,0.002786846,0.01354154,0.01781122,0.006300881,0.04881824,0.000579855,0.0177954,0.07339954,0.03504745,0.01151144,0.03951307,1.835294,1.516505,2.161484,0.7724521,1.374517,1.23181,0.2876036,0.1278765,4.30558,26.64243,1.894588,0.1911098,0.8199154,3.871687,0.3411429,1.466663,2.803831,3.725706,1.091402,5.591035,25.99294,27.19817,21.18358,5.461481,28.18924,5.249317,9.731267,8.232951,0.5100484,5.160304,15.0625,0.3682619,13.65273,28.2221,15.92247,132.9561,139.3963,356.2976
118,0.01516829,0.009752405,0.001330013,0.0763634,0.06794184,0.1544079,0.01710791,0.0009575281,0.6691434,0.001477405,0.100087,0.0141948,0.1204114,0.0004156914,0.008625251,0.01717994,0.09064577,0.01300781,0.106953,0.0009328753,0.007333974,0.008857636,0.007257836,0.00562194,0.01920111,0.001187182,0.007807828,0.02689886,0.05234748,0.09971788,0.1116269,0.02263184,0.01210252,0.01187011,0.002755191,0.01348506,0.01778337,0.006308962,0.04874213,0.0007427231,0.0174014,0.07311895,0.03499941,0.01135022,0.03899189,1.806374,1.497289,2.136193,0.7600128,1.346928,1.224695,0.2846908,0.1284776,4.264056,26.4351,1.841211,0.1895733,0.805181,3.878582,0.3355089,1.488496,2.744494,3.699966,1.085329,5.70613,26.12635,27.23337,22.16175,5.725089,29.53197,5.296308,10.07363,8.412341,0.5300094,5.754641,15.42319,0.3696629,14.52215,28.00799,15.50891,133.494,144.6781,355.4785
119,0.0151791,0.00976292,0.001330191,0.07627713,0.06773569,0.1542498,0.01695955,0.0009289813,0.698468,0.001487286,0.1014317,0.01415908,0.1204229,0.0004172737,0.008681718,0.017139,0.09078946,0.01313629,0.1063214,0.00094897,0.007328531,0.008790394,0.007329984,0.005610647,0.01917741,0.001284168,0.007718488,0.0269709,0.05210013,0.09947615,0.111018,0.02265564,0.01207542,0.01189158,0.002747963,0.01348285,0.01775843,0.006308334,0.04871821,0.0006718546,0.01450967,0.07317101,0.03501293,0.0112423,0.03882046,1.793867,1.489341,2.129238,0.7618799,1.345813,1.225014,0.2836335,0.1290809,4.247941,26.17956,1.833112,0.1881143,0.8077235,3.874947,0.3358366,1.537285,2.759259,3.693897,1.123912,5.876229,26.5719,27.54072,23.88077,6.047039,31.22222,5.298766,10.23056,8.539305,0.5481808,6.542366,14.70642,0.3699651,14.64454,27.29256,15.00546,129.0399,146.7719,358.5638
120,0.01516283,0.009721814,0.001330499,0.07578226,0.0674419,0.1526837,0.01673002,0.0009006941,0.7057023,0.001454754,0.1014552,0.01388928,0.1180275,0.0004314872,0.008635704,0.01676827,0.09054012,0.01330471,0.1059569,0.0009504494,0.007166654,0.008546815,0.007023016,0.005234999,0.01892059,0.00141025,0.007628029,0.0269402,0.05097802,0.09593654,0.1076381,0.02262944,0.01204912,0.01181978,0.002681515,0.01323114,0.01773092,0.006298368,0.04859912,0.0004322402,0.01181255,0.07237758,0.03485773,0.01081239,0.03808323,1.767047,1.465095,2.094438,0.7565054,1.356663,1.212031,0.2796724,0.1293404,4.191411,25.51628,1.810908,0.1867659,0.816177,3.856322,0.3348946,1.558523,2.751912,3.680258,1.16516,5.952235,26.22772,27.42284,24.85543,6.033372,31.85963,5.136606,9.793396,8.311864,0.5374119,7.222897,13.41136,0.3668135,13.41281,26.09484,14.50408,112.928,145.4519,363.1808
121,0.01518022,0.009725351,0.001330681,0.07597614,0.06746548,0.1520636,0.01662576,0.0008713553,0.7032886,0.001483676,0.1031956,0.01380324,0.1162575,0.0006484308,0.008617931,0.01688259,0.09078782,0.0137176,0.108441,0.0009693322,0.007117027,0.0084398,0.006978441,0.005190654,0.01900031,0.001532784,0.007844196,0.02802054,0.05202032,0.0955655,0.1079402,0.02267615,0.01204134,0.01181382,0.002681454,0.01317325,0.01770756,0.006282656,0.04859155,0.002993609,0.009607008,0.07227822,0.03475071,0.01056296,0.03791766,1.766778,1.462373,2.090446,0.7639296,1.386965,1.214079,0.2794448,0.1297641,4.187253,25.13424,1.840309,0.1854145,0.8363509,3.899853,0.3397389,1.579426,2.830578,3.699687,1.225338,6.009268,26.36821,27.55676,25.8321,6.090916,31.5749,5.063259,9.733455,8.371254,0.5346466,7.387171,13.03041,0.3635616,11.8632,25.72997,14.22037,95.4311,140.9768,368.2696
122,0.01423861,0.008577724,0.001333132,0.06877599,0.06006362,0.1375607,0.01523103,0.0008118781,0.6790953,0.001296483,0.08907434,0.01295931,0.09118632,0.000658445,0.008576851,0.01697407,0.08168744,0.01280772,0.1061347,0.00118876,0.006939725,0.008059598,0.006483592,0.004633741,0.01591041,0.001544387,0.007700045,0.02779484,0.05090104,0.09070851,0.103654,0.01843943,0.01099514,0.01026936,0.002371303,0.009316134,0.01536042,0.005901989,0.04134022,0.002459975,0.006745257,0.06408729,0.030016,0.01011933,0.03482053,1.699745,1.299172,1.982698,0.6815479,1.265661,1.102055,0.2447136,0.1146239,3.869457,24.18219,1.735941,0.05475764,0.7673493,3.406953,0.3265173,1.491969,2.621603,3.184926,1.113436,5.658442,24.81426,25.03663,24.50294,5.652791,28.61816,4.841444,9.188552,8.08037,0.4993536,6.47014,13.17779,0.3306094,10.94362,26.62088,15.37177,88.62843,138.1316,367.7432
123,0.01409025,0.008377822,0.001330347,0.06776744,0.05880556,0.1350565,0.01491803,0.0008032871,0.6535736,0.001328461,0.09059262,0.01278525,0.085754,0.0006465174,0.008532139,0.01703122,0.08045626,0.01308115,0.1084233,0.001159783,0.006834981,0.008015982,0.006369098,0.004604315,0.01591897,0.001531049,0.007887075,0.028518,0.05163642,0.09102681,0.1030969,0.01776676,0.01079396,0.01001991,0.002324782,0.008657068,0.01490964,0.005821607,0.0400543,0.009516729,0.005578226,0.06282068,0.02915341,0.009963545,0.03439453,1.697933,1.278373,1.973726,0.6751478,1.26523,1.089392,0.2393577,0.1123802,3.830423,23.92472,1.752301,0.02788679,0.7712896,3.395062,0.3298132,1.473387,2.631273,3.112406,1.122636,5.495245,24.99015,24.69943,24.59749,5.796627,27.13377,4.998788,9.741488,8.616787,0.5159886,5.636643,13.74407,0.3236205,10.75322,27.38314,15.23755,90.94044,137.5295,371.9785
124,0.0140989,0.008370937,0.001325487,0.06792767,0.05881151,0.1351919,0.01481951,0.0008060716,0.6263424,0.001340143,0.09220418,0.01274585,0.08442324,0.000633768,0.008466647,0.01707878,0.08081645,0.01350691,0.1106511,0.001134276,0.006810599,0.007847371,0.00630102,0.004571945,0.01590883,0.00145574,0.00800787,0.02878755,0.05213514,0.09171332,0.1022582,0.01777946,0.01075063,0.01002744,0.002329016,0.008633335,0.01483161,0.005803733,0.03998717,0.007631562,0.005130307,0.06293608,0.02910769,0.00992805,0.03452101,1.708667,1.286203,1.985256,0.6821089,1.280164,1.096691,0.2399469,0.1127413,3.84729,23.92171,1.7867,0.02671892,0.7840471,3.481611,0.3362912,1.464659,2.649685,3.133098,1.137735,5.364859,25.58234,24.77742,25.21163,6.068061,26.30148,5.248022,10.48637,9.351706,0.5445841,5.129118,13.43218,0.3226468,10.90923,27.2492,14.91245,97.18805,137.803,375.6753
125,0.01409841,0.008369262,0.001320307,0.0678857,0.05880992,0.1352731,0.01470508,0.0008029866,0.5933614,0.001352961,0.09372944,0.01271862,0.08374111,0.0006033693,0.008380718,0.01713219,0.08121766,0.01356379,0.1103323,0.00109167,0.006705266,0.007671354,0.006209091,0.004481156,0.01591786,0.001342486,0.007907376,0.02809877,0.05144646,0.09159505,0.1023215,0.01779975,0.01070789,0.01004155,0.002314259,0.008636882,0.01478332,0.00579584,0.03995667,0.005751324,0.00668398,0.06303609,0.02911381,0.009922939,0.03467634,1.709243,1.293606,1.991687,0.6830031,1.271619,1.101965,0.2394975,0.1132892,3.859196,24.08818,1.811635,0.02582568,0.7861301,3.556844,0.3404784,1.445025,2.617828,3.136542,1.113414,5.216044,26.17189,24.68791,25.56324,6.134449,25.70439,5.436333,10.76093,9.714632,0.5713455,5.204662,13.37143,0.3226101,11.23736,26.31171,14.40924,105.0611,137.9143,375.5609
126,0.01408209,0.008364291,0.001315409,0.06760453,0.0588021,0.1350993,0.01455986,0.0008223068,0.5738934,0.001361689,0.09523104,0.01265263,0.08330945,0.0005755774,0.008249728,0.0171445,0.08154771,0.01320863,0.1084829,0.001063803,0.006582293,0.007447449,0.005979881,0.004304641,0.0158736,0.001217749,0.007760581,0.02701603,0.05037524,0.08750603,0.1009969,0.01783199,0.01067373,0.01004628,0.002286628,0.008610862,0.01475354,0.005800439,0.03995346,0.00339962,0.0112874,0.06295805,0.02913107,0.009923167,0.03466415,1.698825,1.296511,1.990103,0.6760376,1.255076,1.103418,0.2379839,0.114103,3.860435,24.45327,1.821931,0.02509221,0.7751482,3.613689,0.3411148,1.418896,2.549862,3.130031,1.049905,5.08934,26.52867,24.41133,25.40324,5.928438,25.31658,5.569403,10.5673,9.735649,0.5867903,5.692821,13.42174,0.3226971,11.68483,26.13788,14.51495,112.577,137.6804,370.5909
127,0.01406386,0.008343778,0.001310945,0.06708355,0.05875495,0.1344356,0.01436481,0.0008495761,0.5719875,0.001359643,0.0964037,0.01248486,0.0823911,0.0005465431,0.008079053,0.0167518,0.08153308,0.01260137,0.1057526,0.001043608,0.006532674,0.007195988,0.005748497,0.004082025,0.0157521,0.001121372,0.007533388,0.02565398,0.04934154,0.08731244,0.09889022,0.01783758,0.01064595,0.01001502,0.002246894,0.008519175,0.01473101,0.005813076,0.03992306,0.002608175,0.01305561,0.06251826,0.02911734,0.009895558,0.03428655,1.677097,1.289765,1.977542,0.6630734,1.233965,1.098909,0.2352948,0.1151071,3.842416,24.74194,1.813878,0.02439776,0.7587308,3.6637,0.3381973,1.394948,2.458862,3.109458,0.9723964,5.001268,26.63773,24.00543,25.10868,5.64987,25.25994,5.60749,10.21111,9.518269,0.5921999,6.119007,13.76238,0.322223,12.58498,27.18291,15.26919,121.6156,138.5416,363.7293
128,0.01406907,0.008354732,0.001306916,0.06686551,0.05880277,0.1345278,0.01421474,0.0008874826,0.5897963,0.001372978,0.09863188,0.01242333,0.08226955,0.0005127337,0.008030498,0.01678783,0.08176706,0.01207231,0.1037772,0.001033917,0.006563418,0.007106035,0.005697879,0.004056954,0.01574257,0.001056146,0.00738255,0.02446822,0.04884754,0.08806109,0.0980642,0.01786992,0.01062385,0.01004151,0.002228716,0.0085046,0.01471325,0.005830063,0.03995519,0.0004216833,0.01605489,0.06255083,0.02916277,0.009972126,0.03417328,1.663061,1.287669,1.977575,0.6551952,1.211018,1.101019,0.2343579,0.1165463,3.846136,25.22327,1.821484,0.02376505,0.7478529,3.726063,0.3352551,1.396087,2.410042,3.089468,0.9111117,5.019105,26.93926,23.8652,25.05093,5.499042,25.94434,5.594595,10.03021,9.186133,0.5982801,6.968383,14.42983,0.3243135,13.84466,27.83819,15.50676,129.5924,141.3259,360.6032
129,0.01404048,0.008263287,0.0013035,0.06575512,0.05849726,0.1327929,0.0139375,0.0008893157,0.619916,0.001304268,0.09826866,0.01204597,0.07931902,0.0003986232,0.007937909,0.0165366,0.08121919,0.01130575,0.09940066,0.000874345,0.006424098,0.006896428,0.005290733,0.003647999,0.01549665,0.001012696,0.00702684,0.02261294,0.04638975,0.08435704,0.09438281,0.01786921,0.0106028,0.009952276,0.002135864,0.008055647,0.01468732,0.005842957,0.03964454,0.0005790857,0.01608324,0.06115233,0.02895787,0.00969828,0.032939,1.61557,1.249964,1.932977,0.6281611,1.165333,1.081114,0.226067,0.1184852,3.775553,25.18672,1.741712,0.02102485,0.7262226,3.791109,0.3253807,1.382584,2.26458,3.040609,0.846458,5.006482,26.62667,23.30467,24.48769,5.37477,26.74603,5.506793,9.839199,8.836011,0.5925999,7.362986,14.66913,0.3243938,15.04346,28.54305,16.02186,133.3825,145.0612,360.267
130,0.01404694,0.008253217,0.001300448,0.06546488,0.05848205,0.1324801,0.01376783,0.000892868,0.6589373,0.001296305,0.1004436,0.01192674,0.07862893,0.0003883633,0.007976904,0.01646879,0.08131071,0.01100057,0.09695762,0.0008688793,0.006455571,0.006891004,0.005253919,0.003610437,0.01546661,0.001053841,0.006941884,0.02212025,0.04598073,0.08411595,0.09393501,0.0179081,0.01058718,0.009960655,0.002102239,0.007923831,0.01467049,0.005851625,0.03959201,0.0006904232,0.01558756,0.06084443,0.02891804,0.009600587,0.03251853,1.593933,1.236336,1.924848,0.6214099,1.146664,1.080052,0.2233068,0.1216715,3.760543,25.18811,1.742106,0.01983659,0.7256802,3.862238,0.3239119,1.41352,2.232612,3.019989,0.8413629,5.124719,27.2568,23.40366,25.42374,5.621451,28.17117,5.4249,9.979138,8.740103,0.6011423,7.838924,14.78899,0.3266218,15.91714,28.2212,15.38444,133.4988,147.7642,364.5444
131,0.01406812,0.008271268,0.001297965,0.06555878,0.05852967,0.1323824,0.01365707,0.0008703113,0.6883124,0.001268473,0.1025232,0.01190019,0.07815135,0.0003985906,0.008013217,0.01640075,0.08158317,0.01119585,0.0969818,0.0008636623,0.006483867,0.00686062,0.005171126,0.003632249,0.01545366,0.001135733,0.006954003,0.02191544,0.04623478,0.08384107,0.09346388,0.0179581,0.01057601,0.009979968,0.002088322,0.007897472,0.01465781,0.005852326,0.03962877,0.0006193274,0.01309766,0.06083771,0.02894197,0.009517047,0.03239207,1.585155,1.232448,1.932225,0.6277623,1.151114,1.085104,0.2226527,0.1255119,3.768084,25.00042,1.785492,0.01925508,0.7419519,3.927269,0.3290662,1.463175,2.264016,3.018178,0.8757196,5.275712,28.09993,23.70792,27.06988,5.973041,29.26876,5.29294,10.03194,8.600604,0.6033971,8.240032,14.91115,0.3275776,16.00638,27.4141,14.78616,128.5963,148.4822,367.1775
132,0.01409219,0.008289432,0.001296078,0.06575841,0.05861361,0.1322686,0.01356362,0.0008449925,0.6994491,0.001217017,0.1044041,0.01186538,0.07727186,0.000414771,0.00811133,0.01627478,0.08192921,0.01166274,0.09906476,0.000851138,0.006514349,0.006799106,0.005141475,0.003610498,0.01544199,0.001248931,0.00702833,0.02246403,0.04658166,0.08330561,0.09337708,0.01800748,0.01056963,0.009996912,0.002087818,0.007885759,0.01464702,0.005844851,0.03968038,0.0004040407,0.01071363,0.0609007,0.02894319,0.009394594,0.03230891,1.582909,1.231252,1.941899,0.6390699,1.172351,1.092283,0.2225821,0.1294799,3.782783,24.70947,1.845335,0.01897481,0.7674895,3.990812,0.337465,1.508746,2.332492,3.033981,0.9285327,5.417477,28.57866,24.00162,28.50815,6.13714,29.86227,5.128808,9.800087,8.34812,0.5916077,8.649731,15.1037,0.3271784,14.72456,26.01262,14.06448,112.1972,147.7933,366.7104
133,0.01412298,0.008318719,0.001294767,0.06613249,0.058625,0.1321549,0.01349496,0.0008235198,0.6929678,0.001178732,0.1065371,0.01188836,0.07638519,0.0004404472,0.008182042,0.01623639,0.08241575,0.01223957,0.1028935,0.0008342397,0.006584622,0.006740438,0.005087439,0.003590653,0.01546321,0.001353029,0.007224378,0.02339533,0.04713333,0.08364343,0.09343346,0.0180661,0.01060583,0.01001764,0.002101289,0.007906471,0.01464288,0.00583337,0.03981503,0.0002220263,0.00867861,0.06112698,0.02894497,0.009275105,0.03241301,1.590057,1.238372,1.961474,0.6548454,1.203349,1.104244,0.2236261,0.1334087,3.815643,24.43599,1.928032,0.01890079,0.8019566,4.068467,0.3495414,1.548938,2.426893,3.065644,0.9877348,5.495898,28.92699,24.3104,29.71667,6.215323,30.17248,5.033016,9.585578,8.212264,0.5755827,8.785677,15.05534,0.3255333,12.97502,25.65407,13.98842,94.87465,145.402,363.3264
