"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
21,2,9.999945E-11,0.0002166661,0.001546048,0.004786117,0.01046795,0.01929996,0.02881063,0.02567096,0.02422944,0.02303906,0.02932712,0.03915187,0.054562,0.05590151,0.06797137,0.09648713,0.0917711,0.09980296,0.1176004,0.1150818,0.1236278,0.1191357,0.1352027,0.1848826,0.2178586,0.216374,0.2072195,0.2557849,0.2355757,0.1951383,0.2384552,0.2682901,0.2955801,0.2369923,0.2955235,0.3139419,0.374234,0.3877122,0.4016567,0.3556108,0.386586,0.374443,0.3971571,0.4517661,0.5375901,0.4734174,0.4907586,0.6097556,0.5996878,0.6321465,0.6696029,0.5882265,0.7292345,1.051844,0.6107148,0.6093639,0.7137702,0.7657886,0.7718797,2.574246,0.6585853,1.184325,0.8616781,0.6597307,1.001446,1.184978,0.730965,0.9728917,2.086566,2.202535,3.629369,2.274045,3.329921,2.40069,1.007813,1.161972,2.537988,3.772141,1.416735,6.659504,1.93763,14.73045,0.897819,0.9401869,1.983942,1.168959,1.084629
22,2,9.999945E-11,0.0001307367,0.001085052,0.003573312,0.00829435,0.01620286,0.02758504,0.03016817,0.02853462,0.02910411,0.0285431,0.0362381,0.04761023,0.06544168,0.06673969,0.08023426,0.1103082,0.1049223,0.1132055,0.1301806,0.1291477,0.1391984,0.1331958,0.1513144,0.2066007,0.2451714,0.2402626,0.2270032,0.2694351,0.2569818,0.2132799,0.2613863,0.2896724,0.3235167,0.2599055,0.3174144,0.3505323,0.4093741,0.4169312,0.4321394,0.3794733,0.4187112,0.4054344,0.4245836,0.4727106,0.5574453,0.4982033,0.5050635,0.6290736,0.625289,0.6568295,0.6920303,0.6148902,0.7405696,1.043303,0.6182179,0.6349041,0.7398528,0.776089,0.7833433,2.371181,0.6618926,1.144706,0.8505192,0.6736621,1.005655,1.280026,0.7381553,0.9516019,2.111485,2.202395,3.622083,2.110957,3.24398,2.230425,1.001822,1.127821,2.490614,3.745396,1.36163,5.987229,1.83322,13.11624,0.8894032,0.9541188,1.883508,1.151072
23,2,9.999945E-11,4.040649E-05,0.0003685337,0.001629191,0.004343381,0.009237349,0.01733771,0.02628918,0.02920953,0.02830873,0.02946044,0.02943059,0.03720925,0.04803488,0.06561811,0.0666706,0.07984097,0.1083049,0.1030713,0.1123217,0.1271847,0.1269262,0.1364771,0.130373,0.1478367,0.2020337,0.2414938,0.233853,0.2177681,0.2801432,0.2479922,0.2069966,0.2526016,0.2789316,0.3118179,0.2524836,0.3080198,0.3421625,0.393368,0.4015411,0.4151946,0.3616526,0.4052252,0.3935086,0.4033633,0.4493075,0.5290441,0.4733815,0.4795093,0.5932062,0.5964876,0.6223716,0.6512408,0.5835593,0.6967015,0.9716991,0.5782878,0.604176,0.7011658,0.7242941,0.7305046,2.133258,0.6169398,1.048696,0.7883919,0.6325253,0.9460196,1.168584,0.6891987,0.8773375,2.296609,2.140327,3.547278,1.905281,2.922599,2.016228,0.9286209,1.038559,2.383265,3.658463,1.250087,5.328207,1.66933,11.62611,0.8251211,0.8923239,1.725327
24,2,9.999945E-11,1.567695E-05,0.0001313864,0.0005493663,0.001874933,0.004500607,0.009145774,0.01658369,0.02477991,0.02773361,0.02728611,0.02864856,0.02882447,0.03660807,0.04641065,0.06312104,0.06419848,0.07638318,0.10283,0.09786276,0.1065014,0.1200227,0.1195342,0.1293448,0.1233807,0.1393528,0.1918839,0.2263586,0.2189327,0.20407,0.2634509,0.2321933,0.1941149,0.2367755,0.2605919,0.2912194,0.2364162,0.2879764,0.3207559,0.3658319,0.3747993,0.3851274,0.334805,0.3778728,0.3680474,0.3739538,0.4155653,0.5082569,0.4561071,0.4414641,0.5664535,0.5509706,0.5939926,0.5971577,0.5376075,0.6390439,0.989387,0.5301,0.5606225,0.6468587,0.6630088,1.177793,2.025384,0.5638537,0.9486532,0.7182076,0.5804405,0.8672329,1.053817,0.6295149,0.7958905,2.784698,2.615115,3.337673,1.706123,2.613135,1.803988,0.8702096,0.9412466,2.260801,3.537584,1.133072,4.752751,1.555323,10.314,0.7517174,0.8508837
25,2,9.999945E-11,8.374969E-06,6.503429E-05,0.0002326306,0.0006821962,0.00198726,0.004439655,0.008978607,0.01583619,0.02324582,0.02631822,0.0260881,0.02746776,0.0277559,0.03514514,0.04412916,0.0598141,0.06086826,0.07203767,0.09654912,0.09165447,0.1001685,0.1120692,0.1134603,0.1210167,0.1154876,0.1294908,0.1808892,0.2132902,0.2019267,0.1895713,0.2470657,0.2146947,0.1801847,0.2194839,0.2418486,0.2676114,0.2187226,0.2664224,0.295338,0.3377177,0.3476839,0.3535443,0.3070271,0.351765,0.3422374,0.3419663,0.3851084,0.4863108,0.4201638,0.4077936,0.5213581,0.5061532,0.548381,0.5496138,0.4895423,0.5838909,0.9601112,0.4827905,0.5109292,0.5947213,0.6034757,2.544589,2.018656,0.5116889,0.8529536,0.6494036,0.5283445,2.347338,0.9465625,0.7952974,0.7207211,2.808812,2.328146,3.133639,1.526126,2.328023,1.609365,0.7895998,2.48524,2.01698,3.375003,1.022725,4.21529,3.094499,9.121929,0.682533
26,2,9.999945E-11,0.03503339,3.461978,6.371894,24.49567,36.37962,66.29513,0.0249202,0.0432032,0.03643502,0.03770976,0.05022263,0.04519944,0.04918417,0.05920212,0.08417188,0.1451016,0.1316959,0.1598042,0.1708099,0.1804328,0.1723588,0.190988,0.1690703,0.1671017,0.1832443,0.1680278,0.1992966,0.3224689,0.3693427,0.432439,0.3771283,0.4364835,0.3181843,0.2460783,0.3047116,0.3383023,0.4158132,0.3131405,0.4126917,0.4911772,0.5181823,0.5460732,0.5621203,0.543396,0.4931323,0.4233258,0.5152461,0.4785203,0.5701974,0.6631553,0.6877138,0.7300377,0.6795741,0.8365567,0.8922845,0.6991378,0.78194,1.217489,0.666042,0.7495939,0.8360368,0.7867141,2.499824,2.097809,0.8274997,1.065384,0.8548685,0.765258,2.442125,1.144707,1.028905,1.056692,2.834769,2.394989,3.377274,1.687437,4.721099,1.691859,1.036507,2.523399,2.161337,3.542323,1.252275,4.031632,3.109493,8.564928
27,2,9.999945E-11,0.03438148,0.03096283,5.410794,7.441813,25.59684,46.34927,58.51368,0.03399866,0.05259813,0.04145017,0.04097359,0.0634826,0.04860455,0.06143785,0.06991837,0.1132163,0.1816496,0.1806486,0.1960247,0.1993565,0.2694827,0.1774272,0.2293257,0.1754674,0.1860746,0.219693,0.2202996,0.2107577,0.3595442,0.3818664,0.4389252,0.4020541,0.4986767,0.3240082,0.2945212,0.291303,0.3275163,0.4793789,0.3257068,0.4524643,0.5231633,0.5511706,0.5905114,0.6095607,0.6858339,0.5462504,0.4001931,0.4884476,0.4970391,0.5605304,0.7084212,0.7480453,0.9098318,0.762041,0.9574693,1.105978,0.7399283,0.8081217,1.262757,0.7194856,0.8062252,0.9300876,0.8249114,2.437733,2.004627,0.8529143,1.082699,0.9285882,0.8682008,2.397493,1.202002,21.95007,1.259916,2.691015,2.332239,3.340232,1.669379,4.370458,1.595825,1.275816,24.08332,2.037591,3.509273,1.218776,3.742896,2.908022
28,2,9.999945E-11,1.275789E-05,0.0304282,0.02751619,4.77543,6.567924,23.02878,40.92509,51.82249,0.15468,0.2092763,0.2010805,0.2199481,0.08788872,0.2857602,0.2053201,0.08554411,0.3093591,0.7556985,0.7812437,0.2858183,1.044378,0.6291422,0.4182103,1.252277,0.1987579,0.2244112,0.8326781,0.3097935,0.2321119,0.72935,0.4212095,0.7803816,1.446558,1.419504,0.3435629,0.3767092,1.051959,1.111397,0.6382003,0.766513,1.015919,0.8817452,1.488824,1.561302,0.6611902,1.844379,0.6860042,0.3880071,0.475587,2.378308,1.138791,0.8436587,1.894085,1.105803,0.817067,1.08641,1.880821,0.796246,1.729406,1.390996,1.926213,0.971185,1.120015,1.445196,2.90825,3.108699,1.519605,1.226991,0.9669207,2.27517,2.491095,1.239832,20.17709,3.203354,3.272557,3.515842,3.263977,2.228633,4.432987,3.389482,2.205379,21.87163,2.04238,3.868173,1.865165,4.327874
29,2,9.999945E-11,4.001029E-05,0.0003127355,0.0275434,0.02548968,4.216255,5.798649,20.4143,36.24039,46.08516,0.3836698,0.6438996,0.4786598,0.5355754,0.3201906,0.6472974,0.4929609,0.1571541,0.7279211,2.275234,1.766616,0.8179559,2.336446,1.382763,0.8628275,2.71387,0.3271328,0.3802257,1.784983,0.6242911,0.3795969,1.785533,0.63731,1.499938,3.119716,2.936146,0.5239164,0.6815109,2.086141,2.199594,1.431187,1.546633,2.339885,1.430419,3.533217,3.108502,0.9948035,3.122473,1.270833,0.4680766,1.254808,3.942379,1.955044,1.510401,3.964811,1.96257,1.901789,1.904546,3.302242,2.211414,3.020097,2.034342,3.650281,1.5483,2.00066,2.608516,3.972254,4.210068,3.692019,2.160755,1.35995,4.676929,4.3157,1.706321,19.60549,6.451574,4.667943,5.598272,3.794744,3.391411,4.904352,6.035928,4.287292,20.28824,2.508112,4.355525,3.253123
30,2,9.999945E-11,0.0001176296,0.0008605443,0.002233434,0.02773342,0.02793912,3.728099,5.397531,18.44092,32.44236,41.77726,1.178523,2.065185,1.654838,1.381166,1.268516,1.557879,1.55776,0.9436949,1.702064,6.532279,5.252643,3.422453,6.845037,4.525303,2.989414,6.40624,1.765545,0.8353403,3.93952,2.584656,1.286757,4.678162,4.010755,5.845771,9.263837,8.004631,3.175117,3.256413,4.467614,4.300193,3.759052,5.480169,6.54502,5.487612,9.642354,8.651337,5.401548,7.711667,4.847661,1.992651,5.282502,8.20685,6.133727,5.144209,12.0785,7.643665,6.833122,6.171799,9.487169,9.429123,7.370303,5.768507,7.642449,7.989803,7.141719,7.535137,9.609852,11.41184,11.40818,7.78238,6.237165,10.74334,12.21568,9.281192,30.32554,15.94071,9.35992,13.7223,10.64351,11.17771,9.493801,12.7654,10.34191,23.56238,3.820289,10.03586
31,2,9.999945E-11,0.0001793489,0.001356554,0.003831163,0.007497714,0.03275067,0.03637046,3.534513,5.073751,16.75148,29.32786,37.8962,2.091784,3.493165,2.575279,2.168553,2.222185,2.297935,2.634088,2.083339,2.801584,10.25864,8.203906,5.935969,10.01984,7.152105,4.84161,9.052782,2.783952,1.1965,5.63034,4.157726,2.271889,7.406937,7.007051,9.516094,14.22687,12.4281,5.41743,5.186182,6.078897,5.429268,5.970978,9.092559,9.942381,8.278946,14.03876,13.66788,8.607766,11.68823,7.831031,3.168772,9.113365,11.26466,9.274494,8.443562,19.10188,13.32438,10.18314,11.29563,14.36265,15.8287,13.03926,8.626237,11.11664,12.81464,11.70928,10.94533,13.63201,16.66037,17.92984,12.5812,8.722825,16.39814,20.10631,13.6772,37.16933,23.07049,13.19239,21.05984,15.28185,17.58558,13.38258,16.86561,15.94938,26.44423,4.96054
32,2,9.999945E-11,0.0002148309,0.001566548,0.004895513,0.01028498,0.01725735,0.04366731,0.03969588,3.24377,4.709496,15.19554,26.36213,34.17991,2.77742,4.67863,3.202711,2.628048,2.382684,2.742263,3.20635,2.297363,3.50409,11.89153,9.113646,6.783173,11.24693,7.537382,5.71639,10.02152,3.192254,1.65197,6.214113,4.047543,2.852838,8.339805,7.750584,10.48147,16.18309,14.74236,5.887115,5.5661,6.242213,6.408672,6.719846,9.767351,11.5165,9.531158,15.63323,15.00511,8.942802,13.68392,8.553608,3.40765,10.77515,12.10188,9.805611,9.748146,21.34879,14.36618,10.40416,14.03914,15.43813,17.32267,14.94411,9.170986,12.64482,13.3133,13.01813,12.41564,14.28486,17.39976,21.99384,14.49045,10.5568,19.12334,21.41429,15.24487,35.80943,25.79835,14.34601,23.23895,14.78637,19.27133,14.98172,18.97297,18.42807,25.96449
33,2,9.999945E-11,0.0001848054,0.001474847,0.004642463,0.01079538,0.01974628,0.03070396,0.04904606,0.04557987,2.876885,4.171084,13.61489,23.30079,30.20135,2.760773,4.60319,3.105415,2.720733,2.160963,2.468288,3.326507,2.094808,3.652552,11.12815,8.14667,6.386528,10.03623,6.765402,5.152223,8.941814,2.909854,1.54022,5.577202,3.65955,2.612548,7.512843,7.000999,10.07492,15.4105,14.85833,5.319695,5.009893,5.641005,5.81058,6.090167,8.732405,11.09446,8.612132,14.57936,13.40087,8.091034,12.24591,7.722838,3.167334,9.660431,10.84661,8.787682,8.797221,19.03263,12.91458,9.412864,13.9593,13.85202,16.84961,13.43471,8.355662,11.36245,11.97082,13.12734,11.17836,12.85928,15.62648,22.43146,14.04455,9.514915,17.11782,19.31255,13.69176,31.82368,22.96722,12.90585,22.23546,13.32108,17.22351,14.97728,16.97581,16.60351
34,2,9.999945E-11,0.0001187903,0.0009177036,0.003248791,0.007625972,0.01592666,0.02720359,0.03526436,0.05374847,0.05051883,2.552329,3.695226,12.209,20.5955,26.6863,2.71896,4.37301,2.784817,2.756555,1.95696,2.219763,3.373534,1.900662,3.273384,10.37005,7.272831,5.914268,8.948976,6.066039,4.630182,7.971174,2.646986,1.436218,4.998785,3.306238,2.387185,6.752282,6.311487,9.02809,14.55182,14.08882,4.797831,4.502522,5.086272,5.258319,5.506222,7.800679,9.893029,7.75532,13.36419,11.97223,7.303387,10.93736,6.976071,2.941195,8.649454,9.703115,7.862491,7.950583,16.94839,11.58261,8.500229,13.62117,12.42974,16.316,12.05995,7.592709,10.20509,10.73779,12.95024,10.04306,11.54047,13.98671,22.29016,12.57028,8.554022,15.31279,17.40959,12.28897,28.26283,20.42335,11.60019,21.18676,11.95106,15.36765,14.65565,15.19094
35,2,9.999945E-11,3.461118E-05,0.0003282461,0.001339116,0.003907602,0.008358693,0.01674467,0.02724165,0.03521819,0.05249429,0.05059486,2.259176,3.267911,10.78635,18.18979,23.56527,2.416541,3.876971,2.473593,2.448624,1.75049,1.97725,2.995578,1.702285,2.921956,9.184877,6.452158,5.330458,7.936126,5.392379,4.119442,7.067468,2.372486,1.299252,4.444507,2.952526,2.139684,6.008352,5.628666,8.018634,12.90557,12.497,4.277657,4.009865,4.530859,4.698246,4.909342,6.92134,8.773424,6.90228,11.98547,10.61816,6.510949,9.70351,6.212047,2.655322,7.685308,8.623209,6.985741,7.089718,15.01729,10.30658,7.573112,12.10666,11.03931,14.46977,10.72424,6.785084,9.078334,9.641672,11.50411,8.932384,10.25281,12.43679,19.72529,11.1755,7.611403,13.59303,15.60804,10.92982,25.01268,18.09567,10.31239,18.87301,10.64132,13.62943,13.0193
36,2,9.999945E-11,1.367284E-05,0.0001126729,0.0004855575,0.001517227,0.004024518,0.008186968,0.01718504,0.02663886,0.03411452,0.04974523,0.04858188,1.998401,2.888514,9.526251,16.06126,20.80644,2.143625,3.431804,2.193266,2.17116,1.557681,1.7582,2.655161,1.518476,2.594369,8.125515,5.715293,4.771698,7.03062,4.784923,3.662077,6.258936,2.11482,1.166664,3.947252,2.630651,1.909273,5.334017,5.003316,7.105199,11.43279,11.06909,3.800865,3.572932,4.029156,4.180049,4.365437,6.131122,7.767915,6.127296,10.69548,9.400544,5.780928,8.593322,5.517313,2.384038,6.816497,7.644617,6.198733,6.301706,13.28669,9.150167,6.732223,10.73675,9.79047,12.81362,9.514634,6.040612,8.050826,8.545683,10.19923,7.926021,9.092412,11.02876,17.43889,9.903732,6.754403,12.04449,13.96337,9.702636,22.1204,16.00812,9.147395,16.71014,9.441728,12.07976
37,2,9.999945E-11,7.610789E-06,5.722439E-05,0.0002007029,0.0006062618,0.001597604,0.0039664,0.008566238,0.01678135,0.02535484,0.03306565,0.0469004,0.0463842,1.76767,2.552797,8.412989,14.18043,18.36936,1.900215,3.036074,1.943243,1.924497,1.386488,1.566335,2.352079,1.353674,2.300641,7.189126,5.060301,4.27681,6.229246,4.241389,3.252311,5.544746,1.881616,1.044812,3.503608,2.340724,1.700229,4.749408,4.441686,6.297446,10.15489,9.808948,3.385139,3.182318,3.586182,3.719468,3.875448,5.42683,6.873427,5.457019,9.469398,8.317658,5.131244,7.605299,4.925313,2.176781,6.039947,6.772324,5.492133,5.788636,11.75142,8.114879,6.167766,9.517693,8.710905,11.34722,8.457175,5.412462,7.136725,7.569113,9.031364,7.030544,8.060058,9.774778,15.41383,8.775004,5.990381,10.69102,12.69151,8.603599,19.58023,14.15133,8.107901,14.98537,8.38166
38,2,9.999945E-11,5.563614E-06,4.458053E-05,0.0001370407,0.000313325,0.0007423742,0.001685269,0.005063355,0.009124056,0.01656672,0.02428366,0.03180653,0.04441328,0.04446839,1.564161,2.256574,7.429757,12.52018,16.21786,1.685323,2.686206,1.722162,1.706517,1.232458,1.391498,2.087391,1.206648,2.047159,6.357954,4.481078,3.82523,5.515107,3.766665,2.889211,4.906759,1.674441,0.9361619,3.105842,2.08039,1.515301,4.265322,3.955854,5.573029,9.016533,8.706279,3.008514,2.824951,3.184297,3.305701,3.439667,4.803796,6.081056,4.893699,8.384164,7.359138,4.555907,6.730219,4.429454,2.040922,5.349596,6.004257,4.864226,5.133735,10.39151,7.184458,5.490578,8.578481,7.745794,10.0366,7.515243,4.802577,6.327363,6.708492,8.00639,6.251706,7.141496,8.662495,13.62315,7.983365,5.312197,9.460526,11.42065,7.638432,17.31991,12.50925,7.195986,13.25827
39,2,9.999945E-11,5.51842E-06,4.568054E-05,0.0001363523,0.0002892246,0.000508863,0.0009808956,0.00270608,0.006458393,0.01013382,0.01691414,0.02390646,0.0341976,0.04317955,0.04358017,1.384847,1.995948,6.562912,11.10779,14.31949,1.497435,2.511567,1.528583,1.515037,1.097585,1.238471,1.853197,1.076287,1.817728,5.623244,3.969923,3.550179,4.8843,3.345125,2.567397,4.348813,1.491125,0.8455564,2.754544,1.857134,1.351953,3.782372,3.518149,4.934763,7.979556,7.875044,2.677558,2.508698,2.834657,2.954827,3.205382,4.256261,5.383126,4.362427,7.436265,6.516554,4.042612,5.958397,3.95506,1.846041,4.740381,5.32726,4.312682,4.570496,9.372161,6.366649,4.906795,7.625548,6.881754,8.880468,6.696081,4.26783,5.610845,5.971342,7.090099,5.550229,6.33266,7.671583,12.04932,7.443844,4.716217,8.378508,10.31014,6.797606,15.31217,11.07304,6.545051
40,2,9.999945E-11,9.693121E-06,7.308437E-05,0.0002076842,0.0004213261,0.0007003081,0.001024784,0.002536949,0.004496404,0.008724586,0.01282292,0.01938225,0.02510539,0.03771289,0.04354205,0.04846601,1.229113,1.767924,5.804464,9.82054,12.64786,1.334657,2.229444,1.361029,1.351434,0.9821904,1.111794,1.649023,0.9766548,1.622509,4.985703,3.527746,3.149567,4.328297,2.992673,2.28447,3.86064,1.334287,0.7731547,2.449364,1.667786,1.213186,3.367823,3.158989,4.377223,7.086691,7.025103,2.418985,2.237298,2.536538,2.641564,2.853189,3.788297,4.774589,3.90693,6.615543,5.780602,3.625672,5.284465,3.564433,1.672523,4.209483,4.739804,3.832759,4.064148,8.29946,5.66747,4.396101,6.768901,6.154183,7.868606,6.1751,3.870142,4.989759,5.323186,6.312212,5.02275,5.629716,6.823419,10.66287,6.614749,4.222953,7.43268,9.343038,6.073201,13.54491,9.81844
41,2,9.999945E-11,3.937933E-05,0.0002642435,0.0006617986,0.001282597,0.001963891,0.002728489,0.006225091,0.007887772,0.01113606,0.01724039,0.02109838,0.02938685,0.03346612,0.04864811,0.05714297,0.06729354,1.103671,1.577804,5.160257,8.704433,11.19009,1.216071,2.000775,1.233132,1.226417,0.9026766,1.022655,1.488627,0.9124202,1.477716,4.458173,3.179782,2.822928,3.869959,2.724518,2.064711,3.472747,1.232922,0.7418227,2.326538,1.539279,1.132292,3.036342,2.886893,3.925629,6.579296,6.359952,2.20775,2.050548,2.300658,2.423055,2.580146,3.418685,4.273806,3.570029,5.97014,5.173969,3.275349,4.729333,3.351893,1.577049,3.780393,4.278976,3.449778,4.317395,7.40167,5.113105,4.052249,6.365927,5.560011,7.039668,5.806933,3.843051,4.487326,53.36025,5.677642,4.572253,5.110411,6.137345,9.486965,5.938009,3.828887,6.650819,8.583546,5.491354,12.0694
42,2,9.999945E-11,0.0001079966,0.000745559,0.001940797,0.003656274,0.005745081,0.007999041,0.009796405,0.02081009,0.02252926,0.02896838,0.03969044,0.04282576,0.0556231,0.05790937,0.07473024,0.089559,0.1094532,1.01747,1.431706,4.627213,7.771322,9.941833,1.15552,1.850061,1.162064,1.160858,0.8742411,0.9877463,1.400013,0.9097347,1.389549,4.031664,2.935429,2.618645,3.519232,2.5621,1.927459,3.186736,1.268443,0.8447906,2.222818,1.498231,1.124479,2.961771,2.728819,3.685573,6.051874,5.805331,2.106351,1.92882,2.175308,2.433587,2.549306,3.132072,3.900075,3.468923,5.440683,4.8354,3.169625,4.311635,3.190998,1.56023,3.477545,3.954002,3.187813,4.238865,6.868917,4.743551,3.921904,6.021995,5.130422,6.392702,5.709946,3.709617,4.25947,47.26726,5.234659,4.262123,4.777822,5.891534,8.538721,5.584557,3.575264,6.069777,8.144854,5.066319
43,2,9.999945E-11,0.0001605498,0.001151404,0.003336967,0.006536823,0.01056068,0.01497605,0.01484994,0.01782131,0.03602837,0.04090084,0.04929803,0.0649431,0.06674566,0.08191464,0.08229605,0.1004724,0.1235303,0.1520098,0.9472002,1.304546,4.160491,6.947858,8.843033,1.111679,1.7254,1.103173,1.102682,0.8517393,0.9641514,1.320033,0.8961605,1.311155,3.653858,2.745062,2.423538,3.242446,2.442257,1.805391,2.945814,1.228234,1.316505,2.065097,1.447985,1.120115,2.895828,2.611936,3.389292,6.033636,5.329144,2.043303,1.824552,2.068861,2.392537,2.522177,2.892379,3.575855,3.223353,4.981185,4.535982,3.006728,3.954984,3.036062,1.554618,3.204605,3.669949,2.949279,4.968205,6.229043,4.382129,3.850034,5.510809,5.534683,5.814354,5.424528,4.833148,3.961589,41.89169,4.837842,4.019065,4.45371,5.425799,7.712926,5.124148,3.35033,5.54599,7.827728
44,2,9.999945E-11,0.0001870782,0.00145272,0.004217917,0.00903624,0.01546475,0.02251149,0.02243762,0.02291243,0.02701132,0.05444775,0.05978083,0.07161223,0.09773748,0.09257001,0.1121166,0.112245,0.1276642,0.1585709,0.1956638,0.8905959,1.195781,3.753287,6.230094,7.880272,1.09108,1.628715,1.052941,1.057727,0.8348473,0.9495733,1.256468,0.8912983,1.240208,3.341234,2.570045,2.27717,3.006332,2.356542,1.703058,2.730685,1.197655,1.315864,1.928005,1.403179,1.121834,2.845978,2.512445,3.137697,5.545125,4.939572,2.16039,1.730996,1.984635,2.265484,2.368225,2.681023,3.313923,3.020359,4.603497,4.177776,2.876725,3.838402,2.912294,1.57268,3.009751,3.420134,2.741171,4.877586,5.663243,4.093081,3.788375,5.293993,5.298699,5.322579,5.574412,4.620497,3.717092,37.14705,4.495854,3.921385,4.206601,5.02517,6.976912,4.726902,3.161563,5.111887
45,2,9.999945E-11,0.0001795,0.001339879,0.004313733,0.009637379,0.01799094,0.02804597,0.02791232,0.03195668,0.03362269,0.03830177,0.07845497,0.08609488,0.09860604,0.1374243,0.1222439,0.1445559,0.1449776,0.1582532,0.1941542,0.2428708,0.8504188,1.102168,3.405244,5.610259,7.042505,1.098083,1.551035,1.016895,1.029141,0.831166,0.9402232,1.207247,0.8947937,1.185932,3.070711,2.432522,2.13813,2.797885,2.264894,1.627778,2.538384,1.18499,1.300345,1.833335,1.367059,1.126366,2.82339,2.424892,2.926393,5.106233,4.592824,2.078582,1.661306,1.905097,2.320891,2.256703,2.498649,3.095096,2.852023,4.272921,3.882226,2.730792,3.549207,2.80643,1.598581,2.836799,3.217317,2.565494,4.538554,5.198894,3.978929,3.743993,4.890699,5.045344,4.911008,5.623835,4.339966,3.519826,32.9706,4.222833,3.86015,3.970891,4.684628,6.366756,4.405946,3.052324
46,2,9.999945E-11,0.0001179146,0.0008934705,0.003021038,0.00727615,0.01443401,0.02549665,0.03214728,0.03294907,0.03980682,0.0420108,0.0473622,0.09736828,0.1045755,0.1177754,0.1660327,0.142683,0.1727683,0.1690825,0.1814289,0.2176816,0.2762126,0.8049436,1.012717,3.084542,5.05972,6.291867,1.076827,1.45697,0.9741833,0.9852526,0.8095562,0.9117435,1.150428,0.8816869,1.123737,2.829749,2.300834,1.983079,2.586178,2.144864,1.545375,2.3448,1.153724,1.259619,1.73067,1.310195,1.097647,2.763632,2.299569,2.709986,4.679399,4.243495,2.049628,1.573063,1.799766,2.182657,2.259131,2.312405,2.866982,2.671893,3.938783,3.584099,2.579405,3.262653,2.687157,1.58348,2.654449,2.997332,2.38053,4.19834,4.753393,3.683604,3.593392,5.797555,4.77345,4.508655,5.20209,4.03525,3.294307,29.24368,4.015847,3.759267,3.700166,4.329241,5.803843,4.085627
