"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
86,1,0.2343656,0.2062716,0.1770254,0.1493228,0.1227757,0.09882543,0.0806923,0.06828018,0.05969011,0.05438756,0.04910602,0.04465905,0.04035908,0.0393955,0.03741954,0.03463843,0.03070503,0.02651002,0.02381933,0.02166346,0.02041112,0.0196064,0.0188526,0.0186944,0.01855506,0.01770273,0.01678136,0.01551719,0.01414002,0.01241437,0.01087706,0.009825865,0.00953762,0.008963595,0.009040387,0.008984853,0.008776352,0.008566997,0.008155476,0.00767592,0.006823287,0.005955704,0.005321306,0.004734285,0.004566523,0.004442714,0.004337087,0.004193226,0.004102624,0.004119934,0.003844687,0.00350879,0.003173132,0.002768972,0.00243277,0.002239136,0.002079707,0.001968024,0.001953701,0.001957901,0.001878265,0.001855029,0.001759226,0.001600669,0.001407531,0.001263677,0.001101668,0.0009885636,0.0009462147,0.0009231621,0.0009335544,0.0009007177,0.0008805858,0.000879854,0.0008718046,0.0007707917,0.000701077,0.0006288585,0.0005688347,0.0004873427,0.0004849764,0.000492269,0.0004952778,0.0004680496,0.0005181031,0.000522844,0.0004442882,0.0004866081,0.0004852492,0.0004415729,0.00035998,0.0003175728,0.0003209759,0.0003051656,0.0002598584,0.0002313971,0.0001592828,0.0001509359,0.0001226952,0.0001068025,7.958791E-05,6.727099E-05,5.036165E-05,4.162457E-05,4.46665E-05,4.064371E-05,4.129418E-05,3.863445E-05,4.07104E-05,5.225792E-05,5.025017E-05,5.186197E-05,4.989832E-05
87,1,0.2245327,0.2002417,0.1764972,0.1516036,0.1280266,0.1052974,0.08511012,0.06935911,0.05867321,0.05092611,0.04670549,0.04202118,0.03824713,0.03836113,0.03725976,0.03533952,0.03284298,0.02903432,0.02513693,0.02262683,0.02050965,0.01933665,0.0185801,0.01784048,0.01772309,0.0175986,0.01679214,0.0159518,0.01468971,0.01345929,0.01177938,0.01033941,0.009339191,0.00903806,0.008508722,0.008566409,0.008517216,0.008334184,0.008124853,0.007722625,0.007298977,0.006485105,0.005653118,0.005067149,0.004516298,0.004325252,0.00421609,0.004126848,0.003982939,0.003891862,0.003920685,0.003669537,0.003332082,0.003016713,0.002633883,0.002311553,0.002130685,0.001974428,0.001869764,0.001857607,0.00185794,0.001783304,0.001778882,0.001673283,0.001523819,0.001340472,0.001210549,0.001042374,0.0009275404,0.0009051397,0.0008797881,0.0008876245,0.000859559,0.0008432351,0.0008466642,0.0008296444,0.0007340581,0.0006693333,0.0005989553,0.0005423253,0.0004618662,0.0004645535,0.0004742593,0.0004703188,0.0004443346,0.0004872045,0.0004984813,0.0004229149,0.0004650827,0.0004564403,0.0004200483,0.0003478151,0.0003070534,0.0003082609,0.0002921203,0.0002489401,0.0002226911,0.0001536689,0.000144212,0.0001166655,0.0001022779,7.601722E-05,6.410935E-05,4.853985E-05,3.999394E-05,4.341207E-05,3.885679E-05,3.945601E-05,3.680556E-05,3.919328E-05,4.971845E-05,4.837647E-05,4.928202E-05
88,1,0.2135409,0.1934831,0.1733264,0.1523094,0.1310463,0.1108764,0.09070945,0.07316422,0.05989202,0.0505555,0.04421462,0.0402847,0.03629642,0.03626249,0.03628079,0.03523812,0.03353225,0.03117977,0.02757177,0.02387683,0.02143312,0.01947957,0.01837237,0.01763397,0.01688613,0.0168285,0.01669472,0.01589698,0.01516917,0.01397767,0.01276573,0.01118591,0.009788292,0.008833105,0.00857409,0.00807563,0.008124185,0.008072859,0.007841234,0.007707721,0.00733714,0.006947789,0.00616179,0.005372772,0.004823802,0.004289181,0.004129373,0.004003931,0.003908817,0.003788498,0.003691459,0.003717,0.003473118,0.003165908,0.002873624,0.002506701,0.002204945,0.002031718,0.001878715,0.00177914,0.001768232,0.00177378,0.001689733,0.001702378,0.001589689,0.001443444,0.00126778,0.001153393,0.0009857961,0.0008925518,0.0008626627,0.0008309162,0.0008462546,0.0008106254,0.0007985568,0.0008073451,0.0007869218,0.00069514,0.0006362064,0.0005692557,0.0005170321,0.0004419309,0.000442007,0.0004475355,0.0004505668,0.0004256128,0.0004716924,0.0004833194,0.0004047538,0.0004397033,0.0004356692,0.0004033931,0.0003324454,0.0002936879,0.0002954658,0.0002812422,0.0002376055,0.0002135091,0.000144425,0.0001377634,0.0001118142,9.697162E-05,7.258441E-05,6.093878E-05,4.632046E-05,3.819188E-05,4.061859E-05,3.68805E-05,3.76452E-05,3.511651E-05,3.732984E-05,4.749011E-05,4.610125E-05
89,1,0.2051558,0.1854304,0.1665129,0.1498323,0.1320333,0.1132707,0.09616827,0.07891261,0.06357483,0.0515664,0.0438389,0.03833947,0.0348992,0.03442909,0.03445794,0.03444814,0.03346268,0.03182902,0.02950662,0.02612401,0.02262003,0.02040774,0.01844121,0.01738049,0.01671588,0.01598861,0.01595023,0.01584658,0.01511256,0.01444269,0.01321938,0.0121048,0.01060324,0.009338937,0.008396532,0.008172183,0.007638462,0.007721457,0.007683851,0.007479044,0.00735269,0.006965654,0.006591865,0.005867474,0.005115522,0.004551974,0.004052552,0.003906855,0.003792082,0.003739647,0.00358931,0.003519183,0.003532964,0.003320679,0.003015521,0.002719793,0.002386176,0.002082153,0.001927763,0.001774018,0.001693483,0.001686189,0.001673684,0.001603275,0.001618677,0.001516786,0.001367171,0.001206619,0.001095694,0.000947631,0.0008498856,0.0008150992,0.0007922059,0.0008053417,0.000769956,0.0007573573,0.0007659139,0.0007499539,0.0006623696,0.0006059771,0.0005349923,0.0004907122,0.0004220463,0.0004234705,0.0004321931,0.0004299606,0.0004052074,0.0004500338,0.0004622648,0.0003800169,0.0004119511,0.0004168405,0.0003861614,0.0003182277,0.0002811701,0.0002792444,0.0002690214,0.0002275438,0.0002041748,0.0001395305,0.0001314936,0.0001068503,9.266685E-05,6.932979E-05,5.694716E-05,4.417882E-05,3.64182E-05,3.913816E-05,3.522482E-05,3.59811E-05,3.350077E-05,3.557251E-05,4.535244E-05
90,1,0.1997699,0.1786033,0.1617059,0.1449669,0.1308634,0.1151027,0.09852862,0.08362915,0.06856109,0.05547504,0.04510362,0.03812138,0.03345865,0.03316749,0.03261085,0.03267232,0.03258246,0.03170309,0.0301041,0.02794943,0.02480381,0.021458,0.01934897,0.01753857,0.01655703,0.01584809,0.01516999,0.0151385,0.01502157,0.01432727,0.01372879,0.01257336,0.01150472,0.01009241,0.008881952,0.00793723,0.007790521,0.007236548,0.007325905,0.007316053,0.007129091,0.006980984,0.006606786,0.006286267,0.005581772,0.004847438,0.004364952,0.003871881,0.003729613,0.003608275,0.003554778,0.003414819,0.003347068,0.003371991,0.00316203,0.002864135,0.002586774,0.002275041,0.00197426,0.001846494,0.001703137,0.001612584,0.001607516,0.001603434,0.001520836,0.001543711,0.00144506,0.00131176,0.001155614,0.001042004,0.0009022553,0.0008066974,0.0007831478,0.0007553336,0.0007675588,0.0007409562,0.0007265283,0.0007295568,0.0007155838,0.0006254992,0.0005722677,0.0005177244,0.0004705067,0.0004025751,0.0004049919,0.0004129362,0.0004106763,0.000386206,0.0004230234,0.0004419479,0.0003692244,0.0003972378,0.0004049491,0.0003693163,0.0003025543,0.0002637696,0.0002676967,0.0002580828,0.0002186826,0.0001940696,0.0001333461,0.0001259068,0.0001021268,8.823537E-05,6.632946E-05,5.554579E-05,4.221149E-05,3.414237E-05,3.740909E-05,3.363114E-05,3.438509E-05,3.14977E-05,3.406056E-05
91,1,0.1998026,0.1739455,0.1557569,0.1403992,0.126624,0.1136446,0.09990557,0.08594701,0.07290415,0.05982745,0.04828624,0.03927665,0.03326332,0.03170113,0.03143886,0.03098309,0.03102269,0.03100381,0.03012421,0.02859816,0.0265962,0.02355524,0.02038041,0.01825467,0.01667882,0.01570116,0.0151201,0.01440219,0.01439702,0.014279,0.013593,0.013018,0.01194165,0.0109649,0.009580878,0.008457785,0.007580592,0.007397953,0.006897501,0.006943543,0.006926141,0.006806945,0.006627791,0.006281595,0.005956491,0.005312458,0.004624223,0.004144263,0.003680864,0.003562349,0.003442026,0.003373499,0.003262034,0.00318183,0.003218705,0.002993528,0.002726417,0.002473128,0.002171568,0.001888356,0.001757342,0.001620356,0.001529422,0.001533106,0.00153285,0.001452781,0.001470707,0.001371465,0.001243965,0.001096482,0.0009929645,0.0008625163,0.0007726128,0.0007378306,0.0007250757,0.0007311907,0.0007060523,0.0006947999,0.0006960779,0.0006874419,0.0006012307,0.0005430877,0.0004924767,0.0004489069,0.0003804922,0.0003865977,0.0003937503,0.0003927985,0.0003656837,0.0004047994,0.0004228041,0.0003524403,0.0003875839,0.0003872789,0.0003533147,0.0002916997,0.0002559859,0.0002563292,0.000247465,0.0002099761,0.0001866494,0.0001274525,0.0001180014,9.757482E-05,8.451945E-05,6.328333E-05,5.235834E-05,4.015762E-05,3.251243E-05,3.605225E-05,3.210504E-05,3.272938E-05,3.034904E-05
92,1,0.2079391,0.1742138,0.1508089,0.1358303,0.1228042,0.1106362,0.09942955,0.08726027,0.07520973,0.06352009,0.05228604,0.04187843,0.03421516,0.03147747,0.03008094,0.02981565,0.02939085,0.0293679,0.02942976,0.02841811,0.02712927,0.02520445,0.0223555,0.01935082,0.01742754,0.01588607,0.01489208,0.01433458,0.01366215,0.01361819,0.01357741,0.01293941,0.01240604,0.01128613,0.0104159,0.009115507,0.008035481,0.007191638,0.007033739,0.006554554,0.006621747,0.006585525,0.006471314,0.006316426,0.005975173,0.005687159,0.005057348,0.004399356,0.003958092,0.003486669,0.003384956,0.00328334,0.003198888,0.003089325,0.003030563,0.003035852,0.002861727,0.002602795,0.00236351,0.002059328,0.001796383,0.001671992,0.001542372,0.001449811,0.001461207,0.00146007,0.00138353,0.001400608,0.001302852,0.001179531,0.001047022,0.0009458204,0.0008191484,0.0007341718,0.0007035878,0.0006908402,0.0006971886,0.0006703506,0.000659397,0.0006640216,0.000654309,0.0005671264,0.0005223014,0.0004685188,0.0004283299,0.0003620064,0.0003671466,0.0003764841,0.0003753663,0.0003523272,0.0003871192,0.0004047766,0.0003371504,0.0003716762,0.0003711608,0.0003414913,0.0002794804,0.0002450777,0.0002399255,0.0002370161,0.0002013974,0.0001802935,0.0001218471,0.0001139,9.336537E-05,8.071482E-05,5.937116E-05,5.04428E-05,3.853034E-05,3.112058E-05,3.419093E-05,3.070155E-05,3.138373E-05
93,1,0.2220522,0.1797974,0.1511365,0.1307801,0.1167623,0.1060317,0.0962695,0.08601521,0.07588966,0.06520809,0.05498721,0.04524314,0.03658357,0.03250887,0.02985556,0.02854452,0.02816638,0.02780932,0.02788962,0.02784446,0.02709072,0.02574649,0.02389537,0.02122446,0.01833712,0.01652827,0.01505641,0.01411394,0.01359671,0.01287343,0.01292302,0.01292753,0.01227538,0.01166132,0.01076593,0.009872966,0.008652525,0.007647972,0.006838253,0.006634737,0.006215307,0.006291506,0.006260288,0.006159339,0.005996743,0.005674202,0.005383222,0.004811829,0.004180812,0.003749584,0.003309081,0.003228958,0.003104244,0.003044017,0.002924852,0.00288815,0.002893048,0.002736998,0.00247045,0.00224643,0.001960966,0.001710925,0.001594223,0.001458858,0.001385767,0.001387515,0.001381038,0.001314395,0.00132867,0.001246816,0.001136367,0.0009911999,0.000899201,0.0007815188,0.0007000476,0.0006757034,0.0006589838,0.0006595042,0.000642817,0.0006290916,0.0006331152,0.0006226586,0.0005471411,0.0004930916,0.0004439757,0.0004046805,0.0003452461,0.0003511546,0.0003590514,0.0003524774,0.0003368569,0.0003662635,0.0003842308,0.0003217209,0.0003495592,0.0003548701,0.0003252275,0.0002617301,0.0002297904,0.000228607,0.0002272112,0.0001904735,0.0001728546,0.000116608,0.0001100799,8.862196E-05,7.658367E-05,5.763795E-05,4.826478E-05,3.6619E-05,2.966216E-05,3.271954E-05,2.905037E-05
94,1,0.2395321,0.1918058,0.1558846,0.1306169,0.1134028,0.1008048,0.09167582,0.08349478,0.07440254,0.06560231,0.05630862,0.04748536,0.03930847,0.03467241,0.03085002,0.02825546,0.02705973,0.02671875,0.02645211,0.02651237,0.0263683,0.02560124,0.02435855,0.02258871,0.02012234,0.01743586,0.01568771,0.01428728,0.01343547,0.01289305,0.01222138,0.01225205,0.01227342,0.01161561,0.01107894,0.01020003,0.009379745,0.008208619,0.007275304,0.006488993,0.00632302,0.005901799,0.005982566,0.005915557,0.005844832,0.005700585,0.005380835,0.005127192,0.004577443,0.00395877,0.003573393,0.003123419,0.003077622,0.002927568,0.002904055,0.002790349,0.002746657,0.002758246,0.002606617,0.002347489,0.002138552,0.001867063,0.001633984,0.001517868,0.001380177,0.001324924,0.001317017,0.001315026,0.001253208,0.001271148,0.001177872,0.001085241,0.0009451087,0.0008564402,0.0007436629,0.0006639315,0.0006414962,0.0006173674,0.0006312326,0.0006118322,0.0005969697,0.0006029799,0.0005920058,0.0005215203,0.0004723849,0.0004232599,0.0003899189,0.0003268619,0.0003359511,0.0003414889,0.0003342505,0.0003159535,0.0003458315,0.0003650931,0.000307428,0.0003401548,0.0003400776,0.0003022505,0.0002559872,0.0002254851,0.0002206054,0.0002131124,0.0001825246,0.0001657017,0.0001090418,0.0001053001,8.457497E-05,7.317273E-05,5.516146E-05,4.496213E-05,3.496219E-05,2.831971E-05,3.134175E-05
95,1,0.2523389,0.2048173,0.1654536,0.13372,0.1120784,0.09744436,0.08714093,0.07890408,0.07194952,0.06415322,0.05639923,0.04852746,0.04111882,0.03733473,0.03287228,0.02917995,0.0267802,0.02561947,0.02534887,0.02504541,0.02515826,0.0250259,0.02432388,0.02303828,0.02148095,0.01909541,0.01652236,0.01487275,0.01353793,0.012764,0.01218103,0.01157053,0.01164426,0.01165355,0.01105397,0.01047748,0.009689719,0.008893829,0.007800322,0.006920523,0.006162622,0.005983016,0.005607103,0.005671383,0.005606316,0.005535604,0.005403687,0.005109154,0.004889391,0.004332472,0.00376991,0.003385306,0.002969983,0.002917546,0.002801126,0.002760096,0.002649098,0.002609006,0.002619892,0.002442326,0.002227524,0.00203539,0.001767123,0.001553248,0.001444395,0.001317058,0.001261156,0.001254352,0.001252247,0.001190044,0.001209728,0.001128567,0.001027691,0.0009000165,0.0008172438,0.0007092489,0.0006369689,0.0006142682,0.0005977469,0.0006007995,0.0005807334,0.0005648376,0.0005732813,0.0005648797,0.0004978033,0.0004485869,0.000403487,0.0003705692,0.0003096419,0.0003206766,0.0003276196,0.0003144389,0.0003065972,0.0003366767,0.0003518575,0.0002883592,0.0003200436,0.0003252634,0.0002905148,0.0002450222,0.0002071618,0.0002127712,0.0002083025,0.0001770206,0.0001582114,0.0001051783,0.0001000946,7.955034E-05,6.995944E-05,5.258205E-05,4.333419E-05,3.334616E-05,2.693929E-05
96,1,0.257166,0.2154405,0.1763823,0.1418457,0.114685,0.09654605,0.083794,0.07440054,0.06771372,0.06153107,0.0549891,0.04826739,0.04163441,0.0389025,0.03528244,0.03110294,0.02763348,0.02544684,0.02426989,0.02408224,0.02377046,0.02381809,0.02363518,0.02308831,0.02182555,0.020378,0.01810342,0.01574345,0.01411301,0.01287091,0.01210974,0.01159449,0.0110048,0.01106173,0.01103313,0.0104763,0.01001321,0.009171317,0.008457254,0.00740974,0.006586219,0.005849918,0.005684573,0.005332137,0.005404649,0.005363844,0.005278344,0.005144797,0.004860274,0.0046525,0.004115446,0.003602432,0.00324193,0.002821693,0.002780417,0.002656963,0.002624206,0.002509963,0.002479294,0.002482057,0.002334672,0.002125548,0.001937281,0.001692546,0.001483236,0.001365774,0.001245115,0.001198069,0.001198138,0.001191289,0.001123231,0.001153155,0.001071988,0.0009850677,0.0008575933,0.0007780265,0.0006740992,0.0006066677,0.000585573,0.0005652466,0.0005693831,0.0005532117,0.000532618,0.0005461674,0.0005416885,0.0004723382,0.0004286704,0.0003842228,0.0003540809,0.00029706,0.0003060857,0.0003101877,0.0003071299,0.0002922871,0.0003239022,0.0003374112,0.0002802327,0.0003083429,0.0003116961,0.0002764137,0.0002346559,0.0001996138,0.0002046372,0.0001946026,0.0001675997,0.0001522781,0.0001014609,9.510794E-05,7.723426E-05,6.688824E-05,4.99556E-05,4.097002E-05,3.187202E-05
97,1,0.2524305,0.2193992,0.1846323,0.1502609,0.1213566,0.09772427,0.08266605,0.0713888,0.0635979,0.05788556,0.05260831,0.04683001,0.04145149,0.03893622,0.03647014,0.03316062,0.02914024,0.02590439,0.0238449,0.02277427,0.02246748,0.02224325,0.02238726,0.02220981,0.02165119,0.02054153,0.01912209,0.01695559,0.01469935,0.01325366,0.01208178,0.01134527,0.0108901,0.01027968,0.01034777,0.01038571,0.009843929,0.009329262,0.008623542,0.007937052,0.006964109,0.00617694,0.005478533,0.005361197,0.005004729,0.005091653,0.005046206,0.004957173,0.004828793,0.004540247,0.004370771,0.003892854,0.003363763,0.003051489,0.002660762,0.002617161,0.002493738,0.002462369,0.002371503,0.002332509,0.002336548,0.002205138,0.001999159,0.001813972,0.001573653,0.001396055,0.001293188,0.00117962,0.001129927,0.00112981,0.001112308,0.001066434,0.001087298,0.00100598,0.0009227018,0.0007986323,0.0007331232,0.0006374682,0.0005645361,0.0005521294,0.0005264627,0.0005380189,0.0005247103,0.0005116204,0.0005171429,0.0005090333,0.0004429102,0.0004049193,0.0003612402,0.000332288,0.0002797093,0.0002893478,0.0002936056,0.0002885414,0.000274403,0.0003040342,0.0003143196,0.0002647713,0.0002947687,0.0002960077,0.0002668446,0.0002230294,0.0001865245,0.0001946291,0.0001875894,0.0001583589,0.0001448739,9.59839E-05,8.911389E-05,7.331446E-05,6.310508E-05,4.756528E-05,3.873106E-05
98,1,0.2417094,0.2160739,0.1875911,0.1577789,0.1290083,0.1035183,0.08355462,0.07057611,0.06105013,0.05437753,0.04947918,0.04497603,0.04023051,0.03881927,0.03632077,0.03422815,0.03098818,0.02735995,0.02431171,0.02234584,0.0213449,0.02105101,0.0208919,0.02100002,0.02081342,0.02023169,0.01928066,0.01793247,0.01592215,0.01378842,0.01244201,0.01130723,0.01060422,0.0102452,0.009647975,0.009731154,0.009725448,0.009224785,0.008788035,0.008067743,0.007444457,0.006537748,0.005801848,0.005137427,0.005037979,0.00469874,0.004769869,0.00473161,0.004634294,0.00451739,0.00426886,0.004108461,0.003654846,0.00317542,0.002876628,0.002483988,0.002467687,0.002346059,0.002318895,0.002222988,0.002193889,0.002194124,0.002063599,0.00188308,0.001696043,0.001501056,0.001314065,0.001216749,0.001107739,0.00106222,0.001064101,0.001051691,0.001008262,0.001025124,0.0009478937,0.0008760308,0.0007584944,0.0006867595,0.0006015606,0.0005374143,0.0005201911,0.0005026302,0.0005088533,0.0004946674,0.0004754295,0.000488093,0.0004798392,0.0004225475,0.0003827233,0.0003424989,0.0003133237,0.0002634733,0.0002735709,0.0002774364,0.0002746007,0.000261076,0.0002878911,0.0003003314,0.0002430489,0.0002805848,0.0002812066,0.0002464011,0.0002109837,0.00017544,0.000186764,0.0001763988,0.0001508782,0.0001378885,9.097952E-05,8.538978E-05,6.946165E-05,5.967505E-05,4.493252E-05
99,1,0.228455,0.2070178,0.1852634,0.1609338,0.135502,0.1104884,0.08875185,0.07198653,0.06054296,0.05250933,0.04681756,0.0425197,0.03864306,0.03762628,0.03651576,0.03411026,0.03210252,0.02919176,0.02570173,0.02268923,0.02090781,0.01997965,0.01982013,0.01951534,0.01963548,0.01951334,0.01900551,0.01806973,0.0168089,0.01493189,0.01298822,0.01170987,0.01063763,0.009974354,0.009562658,0.009081707,0.009106221,0.009092798,0.008666764,0.008278562,0.007553326,0.006981409,0.006116162,0.005452998,0.004847312,0.004727128,0.004396188,0.004466709,0.004452302,0.004345794,0.004265092,0.003981282,0.003862553,0.003413745,0.002981218,0.002697009,0.00233433,0.002313914,0.002202007,0.002192043,0.002092107,0.002067938,0.002082043,0.001958706,0.001749101,0.00161174,0.00140827,0.001235903,0.001149043,0.001046337,0.001002175,0.001004585,0.0009855117,0.0009462404,0.0009686337,0.000885278,0.0008292139,0.0007142433,0.0006491183,0.0005674204,0.000507337,0.0004901129,0.0004782368,0.0004789528,0.0004664662,0.0004483563,0.0004592026,0.0004475993,0.0003988697,0.0003615769,0.0003195247,0.0002943348,0.000245852,0.0002535933,0.0002624409,0.0002604042,0.0002464149,0.0002747508,0.0002892373,0.0002354673,0.0002667496,0.000266353,0.0002404288,0.0002011252,0.0001688167,0.0001778492,0.0001695495,0.0001449025,0.0001312384,8.627858E-05,8.110517E-05,6.545767E-05,5.700032E-05
100,1,0.2153604,0.1961954,0.1786876,0.1593813,0.1388754,0.1166027,0.09517407,0.07623266,0.06191409,0.05196893,0.04518355,0.04020173,0.03654537,0.03629183,0.03526794,0.03411876,0.03205257,0.03001651,0.02746816,0.02407896,0.02128421,0.01950083,0.0186784,0.01858686,0.01836056,0.0184728,0.0182977,0.01785981,0.01696807,0.01579633,0.01400686,0.0121862,0.01097107,0.01001014,0.009379931,0.008995108,0.008523238,0.008560828,0.008511905,0.008136695,0.007765853,0.007063552,0.006537267,0.005734259,0.005112237,0.004542614,0.00445494,0.004128308,0.004220725,0.004181068,0.0041139,0.003983968,0.003753262,0.003646818,0.003210161,0.002816109,0.002551753,0.002208975,0.00217731,0.00207359,0.00206426,0.001965159,0.001936268,0.001949986,0.001846323,0.001654508,0.001518169,0.001327717,0.001162756,0.00108181,0.0009802,0.00094288,0.0009484918,0.0009207806,0.0008957254,0.000912824,0.0008450231,0.0007809335,0.0006730646,0.0006107349,0.0005352554,0.0004739765,0.0004628111,0.0004496684,0.0004526215,0.0004411687,0.0004257821,0.0004341281,0.0004318772,0.0003693128,0.0003430099,0.0003054242,0.0002810136,0.0002355353,0.0002422069,0.000249606,0.0002466416,0.0002327541,0.0002596859,0.0002742092,0.0002200197,0.0002535407,0.0002537714,0.0002282802,0.0001908767,0.000162581,0.0001693136,0.0001634293,0.000131498,0.0001248705,8.170649E-05,7.695843E-05,6.225853E-05
101,1,0.2032614,0.1867655,0.1702675,0.1549264,0.1382945,0.1206024,0.1009269,0.0823283,0.06607722,0.05339051,0.04518765,0.03916188,0.0349765,0.03435164,0.03395885,0.03308557,0.03207017,0.03002934,0.02813091,0.02570156,0.02261943,0.01998512,0.01838745,0.01750875,0.01740674,0.01724211,0.01734474,0.01713627,0.01675918,0.01596597,0.01483135,0.0131792,0.01141529,0.0102931,0.009373107,0.008804487,0.008417485,0.00800616,0.0080501,0.008047222,0.007604238,0.007323459,0.006689217,0.0061516,0.005393019,0.004757922,0.004251213,0.004186227,0.003896962,0.003976357,0.003942716,0.003831656,0.003762308,0.003547002,0.00342131,0.003030101,0.002655477,0.002394159,0.002081942,0.002052809,0.001953518,0.001940835,0.001853872,0.001835522,0.001833978,0.001737293,0.001571889,0.001419518,0.001248472,0.001097829,0.001019313,0.0009224664,0.000885629,0.0008905259,0.0008762489,0.0008449324,0.0008629501,0.0007968963,0.0007409808,0.0006259351,0.0005762995,0.0004988426,0.0004510003,0.0004378968,0.0004202487,0.0004267814,0.0004167035,0.0004032188,0.0004074056,0.0004072464,0.0003557919,0.0003242888,0.0002883253,0.0002655333,0.000222213,0.0002295725,0.0002361297,0.0002288863,0.0002201448,0.0002461154,0.0002561118,0.0002042285,0.0002408245,0.0002387493,0.0002167893,0.0001815684,0.0001568444,0.0001547627,0.0001553345,0.0001278339,0.0001187061,7.74929E-05,7.3635E-05
