"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
364,1,0.1351034,0.1264003,0.1265834,0.1234668,0.109562,0.1051128,0.1015503,0.09364587,0.07977831,0.08714862,0.07543174,0.06951234,0.07268869,0.06950091,0.0688238,0.06916247,0.06511538,0.06040896,0.0651075,0.06585203,0.06165602,0.06466733,0.06110243,0.06281161,0.06344194,0.06013773,0.05930207,0.05908128,0.05888073,0.0477135,0.04965949,0.04339311,0.04649605,0.04316615,0.04716727,0.04002867,0.04589229,0.04371139,0.04532494,0.04209173,0.04362824,0.03696432,0.03627478,0.03551849,0.03465379,0.03358371,0.03239457,0.03022858,0.02692814,0.02601529,0.0265369,0.02387087,0.02283043,0.02092949,0.01855453,0.02129744,0.01824971,0.01541216,0.01525479,0.01483779,0.01474595,0.01258454,0.01164507,0.01155097,0.01176709,0.01087041,0.009629165,0.009576268,0.008668045,0.008212562,0.007581198,0.006761128,0.007578606,0.006155132,0.005936592,0.006065452,0.005035007,0.005283659,0.004191484,0.004294944,0.004050266,0.004122446,0.003566818,0.003749759,0.003242434,0.003167223,0.002822571,0.002334492,0.002414631,0.002601567,0.002409691,0.002152462,0.001821665,0.001943999,0.001900084,0.001672592,0.001902361,0.001568362,0.001502728,0.001415572,0.001328184,0.001220373,0.001152829,0.001141491,0.0008822365,0.0008374111,0.0007112768,0.00069201,0.0006967146,0.0005804509,0.0006320979,0.0006471744,0.0005712315,0.000609926,0.0006346989,0.0004104698,0.0003638791,0.0003062385,0.000227632,0.000208728,0.0001932147,0.0001856817,0.0002088639,0.000150141,0.0001074964,0.0001254091,0.0001196431,0.0001141976,0.0001054777,9.596967E-05,0.000105487,8.799446E-05,7.333706E-05,0.0001070602,8.184724E-05
365,1,0.1385463,0.1262819,0.1177169,0.1142284,0.1112861,0.0980588,0.09871143,0.09605119,0.08677532,0.07900895,0.07892009,0.07007339,0.06641187,0.07209242,0.06546664,0.06519336,0.06603473,0.0648165,0.05956421,0.06022508,0.06279063,0.06064508,0.06123145,0.05941205,0.06107508,0.05979979,0.05888552,0.05748732,0.0593287,0.05783433,0.04841221,0.04599405,0.04173554,0.04608926,0.04300599,0.04676052,0.03641213,0.0464198,0.04395033,0.04394584,0.04299552,0.0407371,0.03483384,0.03560565,0.03346116,0.03459746,0.0319104,0.02872814,0.02638252,0.02607074,0.02555647,0.02528553,0.0228758,0.02199628,0.02083,0.01766515,0.02081144,0.01772841,0.014997,0.01510699,0.01423791,0.01411502,0.01199719,0.01187367,0.01151205,0.01171845,0.01100654,0.00925052,0.009442153,0.008152921,0.007872025,0.006906761,0.006483761,0.0073534,0.006274325,0.005875535,0.005962744,0.004910346,0.005075364,0.00417963,0.004424856,0.003886794,0.003836652,0.003663109,0.00368452,0.00306196,0.003137746,0.002720704,0.002248987,0.002339374,0.002406149,0.002300414,0.002001924,0.001705692,0.001885678,0.001728748,0.001524155,0.001764857,0.001502049,0.00141356,0.001398418,0.001274679,0.001213107,0.001191857,0.001114189,0.0008413878,0.0007785382,0.0007529436,0.0006497329,0.0006600357,0.0005613375,0.0006770665,0.0006258936,0.0005872465,0.0005618147,0.0005988813,0.000402184,0.0003431082,0.0002894918,0.0002149465,0.0002202448,0.0002058548,0.0001851401,0.0001972313,0.000145251,0.0001007386,0.0001201241,0.0001190062,0.000102643,0.0001034764,7.815893E-05,0.0001025337,8.810095E-05,6.191788E-05,0.0001057948
366,1,0.1338581,0.1278609,0.114368,0.1039501,0.1053345,0.1054669,0.09532345,0.09090862,0.0874102,0.08345015,0.07361317,0.07010704,0.06687684,0.0631491,0.06809133,0.0625069,0.06390494,0.06309804,0.05937236,0.06007678,0.0597026,0.05965795,0.05766167,0.05894309,0.05640118,0.06008453,0.0584233,0.06064432,0.05346197,0.05598648,0.0557664,0.04677724,0.04496115,0.04023206,0.04472957,0.04060373,0.04238705,0.03599832,0.04330536,0.0418333,0.04201271,0.04120145,0.03971216,0.03457898,0.03490661,0.030449,0.03242344,0.03174388,0.0286725,0.0271393,0.02475136,0.0244975,0.02449283,0.02225814,0.02231566,0.01992007,0.01703678,0.01975656,0.0175061,0.01442199,0.01423389,0.01419309,0.01415498,0.01244621,0.01125934,0.01070779,0.01051348,0.01016879,0.009390936,0.008894483,0.007571803,0.007837345,0.006922596,0.006645997,0.006928064,0.005693838,0.005601625,0.005839299,0.005203506,0.00504667,0.003951381,0.004023385,0.003850412,0.003809799,0.003423078,0.003576816,0.002955679,0.00296401,0.002783923,0.002218266,0.002149424,0.002438993,0.002212523,0.001990757,0.001680808,0.001790326,0.00172693,0.001440405,0.001689366,0.001525494,0.001367168,0.001314098,0.001240708,0.001160216,0.00115592,0.001088121,0.0008380699,0.0007799987,0.000684339,0.0006134048,0.0006776885,0.0005639613,0.0006235755,0.0006088477,0.0005692846,0.0005522763,0.0005505242,0.0003962461,0.0003361435,0.0002973855,0.0002200155,0.0002156225,0.000209394,0.0001695374,0.0001840533,0.0001492778,9.673148E-05,0.0001304804,0.0001199921,0.0001092177,9.149773E-05,7.664366E-05,0.0001025391,8.055781E-05,6.022156E-05
367,1,0.1306486,0.1278038,0.1166724,0.1091988,0.09762584,0.09464952,0.09734768,0.08684513,0.08488982,0.08118664,0.07743317,0.06962319,0.06619164,0.06578595,0.06254721,0.06475366,0.05971267,0.06095782,0.06035876,0.05749695,0.05727311,0.05726987,0.05736003,0.05522729,0.05589464,0.05391722,0.05759961,0.05547914,0.05663204,0.05025204,0.05497612,0.05300801,0.04419087,0.04283169,0.03948999,0.04251251,0.03918121,0.04281567,0.03765032,0.04212125,0.04051919,0.04338913,0.0395363,0.03933936,0.03342256,0.03391553,0.03155269,0.0332722,0.0303046,0.02868446,0.02690125,0.02534955,0.02455025,0.02337772,0.02273356,0.0214812,0.01960316,0.01703903,0.01893471,0.01651072,0.013635,0.01346889,0.01412623,0.01358617,0.01210963,0.01127689,0.0105245,0.01039765,0.009515539,0.009014838,0.008512183,0.007527816,0.00747903,0.006592633,0.006489439,0.006361975,0.005761039,0.005520322,0.005668944,0.004746667,0.004842431,0.004067825,0.003769263,0.003475056,0.003676582,0.003285234,0.00343483,0.002924969,0.002850162,0.002795408,0.002116424,0.00207415,0.002459507,0.00218804,0.001886733,0.001726729,0.001705576,0.001675774,0.001510999,0.001642006,0.001448008,0.001349714,0.001267332,0.001223662,0.001164741,0.001096277,0.001062482,0.0008310417,0.0007072277,0.0006844322,0.0005680618,0.000683838,0.0005629513,0.0006406397,0.000554196,0.0005705642,0.0005568685,0.0005415675,0.0004006622,0.0003134569,0.0002866155,0.0002103694,0.0002153866,0.0001905144,0.0001589518,0.0001704253,0.0001474705,9.337146E-05,0.0001117378,0.0001271288,0.0001081367,9.677999E-05,8.623455E-05,0.0001029336,8.654154E-05
368,1,0.1293004,0.1237868,0.1169281,0.1122958,0.1035347,0.0903703,0.08632191,0.09150881,0.08473402,0.07732953,0.07373307,0.07396907,0.06285067,0.06871262,0.06090986,0.0617394,0.06522655,0.05789135,0.05959595,0.05822972,0.05590956,0.05510418,0.05609242,0.05505411,0.05404391,0.05627527,0.05469076,0.05653885,0.0533136,0.05369119,0.05017655,0.05234458,0.05131754,0.0435605,0.04381322,0.03691579,0.03954977,0.03779539,0.04168009,0.03644591,0.03973261,0.03947689,0.04167857,0.04018295,0.037179,0.0330581,0.03187641,0.02870035,0.03281739,0.02977223,0.02689144,0.02617999,0.02281022,0.02302882,0.02212583,0.0223878,0.02034637,0.01807473,0.01677353,0.01798348,0.01604213,0.01355986,0.01291023,0.01339421,0.01328602,0.01186763,0.0103731,0.009968327,0.0101664,0.009464743,0.008720357,0.008573677,0.007188791,0.00689175,0.006632072,0.006334159,0.006364232,0.005514887,0.005246616,0.005583987,0.004603575,0.00473246,0.00395365,0.003671194,0.003421106,0.003663037,0.003163848,0.003396115,0.002878208,0.002819468,0.002685598,0.002015714,0.002049951,0.00231147,0.002018866,0.001852804,0.00172995,0.001668574,0.001563312,0.001414827,0.001630421,0.00138943,0.001291601,0.001193391,0.001183941,0.001164614,0.001074117,0.0009778608,0.0007746468,0.0007172435,0.0006392316,0.0005633679,0.0006843252,0.0005223491,0.0006243371,0.0005473982,0.000551908,0.0005344454,0.0005100877,0.000382047,0.0003181386,0.0002778515,0.0001892449,0.0001955261,0.0001734164,0.0001721267,0.0001593544,0.0001354937,9.792478E-05,0.0001104021,0.0001203221,9.708691E-05,9.217706E-05,7.74803E-05,0.0001013323
369,1,0.117873,0.1223286,0.115819,0.1124027,0.1018516,0.0940709,0.08198151,0.08310542,0.0834454,0.07819407,0.07297423,0.06825583,0.06766708,0.06316151,0.06512078,0.05913465,0.05961158,0.06322594,0.05694469,0.05880156,0.05881001,0.05373661,0.05333755,0.05280339,0.05556693,0.0522982,0.05376652,0.05252859,0.05526548,0.05110675,0.05280965,0.04720573,0.05155079,0.04921285,0.04170662,0.03918952,0.03760554,0.04074878,0.03859221,0.04102714,0.03534244,0.03900716,0.03909197,0.03983705,0.03677927,0.03642603,0.03073439,0.0323837,0.02805361,0.0317208,0.02799134,0.02548491,0.02492922,0.02300148,0.02354484,0.0201103,0.02135659,0.02031812,0.01738496,0.01669952,0.01682294,0.01584051,0.01267054,0.01293301,0.01289354,0.01295059,0.01141146,0.01017166,0.00889283,0.01007927,0.009361546,0.008598352,0.008240553,0.006703037,0.006956324,0.006593278,0.006004408,0.006309727,0.005072374,0.004893136,0.005199078,0.004509211,0.004297509,0.003688983,0.003443393,0.003211658,0.003484593,0.003054793,0.003385414,0.002746896,0.002648426,0.002564053,0.002043244,0.001912051,0.002182494,0.001982908,0.001854626,0.001679696,0.001541796,0.00151298,0.0013923,0.001481736,0.001302502,0.001273948,0.001162095,0.001255159,0.001127209,0.001095039,0.0009932454,0.000817231,0.0007060283,0.0006568327,0.000585829,0.0006592275,0.0005374592,0.000590516,0.0005186459,0.0005079903,0.0005153843,0.0004890205,0.0003711021,0.0003221885,0.0002576985,0.0001925346,0.000175513,0.0001708562,0.0001538988,0.000157675,0.0001412538,0.0001034487,0.0001042273,0.0001178465,9.19132E-05,9.027331E-05,8.639361E-05
370,1,0.1177442,0.1054576,0.1081409,0.0986848,0.09736904,0.09011094,0.0843013,0.0752443,0.07346074,0.07522904,0.06813183,0.06543106,0.06246024,0.05959138,0.05945963,0.05929381,0.05334999,0.0557034,0.05603139,0.05172683,0.05327957,0.05193795,0.05164142,0.04999392,0.05205661,0.05090392,0.04637507,0.04951659,0.04673752,0.04983133,0.04739178,0.04580075,0.04818055,0.04735898,0.0439241,0.03927182,0.03636112,0.0353543,0.03680945,0.03728099,0.03640847,0.03053435,0.0379401,0.03771519,0.03619806,0.03364024,0.03314697,0.02812207,0.02808288,0.02453616,0.02732668,0.02549451,0.023445,0.02360907,0.02215256,0.02037595,0.01858917,0.01941483,0.01908419,0.01587695,0.0144597,0.01582131,0.01358142,0.01228411,0.01139463,0.01144684,0.01189721,0.01030211,0.009554951,0.008724938,0.0091888,0.00882636,0.007825578,0.007664815,0.006564161,0.006557462,0.005786037,0.005613989,0.00584007,0.004474589,0.004615802,0.004647736,0.0041,0.003689388,0.003325144,0.003145856,0.002917072,0.00306881,0.002754393,0.002908583,0.002566526,0.002402995,0.002253188,0.001704958,0.001766411,0.002092188,0.001835555,0.001648958,0.001428519,0.001359303,0.001373744,0.001248604,0.001395941,0.00111246,0.001122032,0.001034315,0.001104003,0.001060222,0.0009426019,0.0008506371,0.0007224444,0.0006212533,0.0005798572,0.0005258133,0.0005696009,0.0004695344,0.0005324004,0.0004865422,0.0004450567,0.0004625946,0.0004731096,0.000332223,0.0002880772,0.0002365811,0.00016652,0.0001586031,0.0001426364,0.000125168,0.0001267198,0.0001211936,9.379089E-05,8.831699E-05,0.0001065605,8.903715E-05,7.736269E-05
371,1,0.113016,0.1018093,0.09381997,0.09416156,0.08644351,0.08506897,0.07414748,0.07003352,0.06912383,0.06306616,0.06592956,0.0595942,0.05995496,0.05450816,0.05257542,0.05320091,0.0558937,0.04723538,0.04898134,0.0512342,0.04718057,0.04914181,0.04686428,0.04540213,0.04852936,0.04348349,0.04577594,0.04197977,0.04272204,0.04021237,0.0458363,0.04219775,0.04001858,0.04309688,0.04322496,0.04101712,0.03199058,0.03024533,0.02973926,0.03341575,0.03258681,0.03453921,0.02749024,0.03075265,0.032951,0.03230106,0.02901793,0.02780766,0.02453548,0.02441539,0.02201694,0.02533229,0.02350499,0.02081017,0.02000939,0.01792611,0.01974746,0.01677445,0.01765384,0.016216,0.01303364,0.01266875,0.01454529,0.01196532,0.0110176,0.009327527,0.01106655,0.01067183,0.008719536,0.007891858,0.007269884,0.007983494,0.007471685,0.006568588,0.006425942,0.006437642,0.006008094,0.005366729,0.004433385,0.005243831,0.004001115,0.00442226,0.003910675,0.003665725,0.0033993,0.002734392,0.002875017,0.002532497,0.00271286,0.00236848,0.002607811,0.00221311,0.002019397,0.001925081,0.001592302,0.001488949,0.001874477,0.001555775,0.001489271,0.001187715,0.001263541,0.00120059,0.00107876,0.001255895,0.001084054,0.0009116033,0.0009111379,0.0008780802,0.0009353639,0.0007994069,0.0007186029,0.0006205843,0.0005182238,0.0005154306,0.0004451919,0.0005357782,0.0004128695,0.0004912004,0.0003920673,0.000418071,0.0004132882,0.0004057069,0.0002644754,0.0002294674,0.0002013547,0.0001474918,0.0001408462,0.0001314602,0.0001148569,9.82388E-05,0.0001169284,7.613248E-05,9.270915E-05,8.306987E-05,8.608311E-05
372,1,0.11486,0.102897,0.09639318,0.0862705,0.08940442,0.08262759,0.07912043,0.06834073,0.06460479,0.06211207,0.05801024,0.06088747,0.05430256,0.05667519,0.05289025,0.05145244,0.05108896,0.05265232,0.04613893,0.04685529,0.0497657,0.04414032,0.04833686,0.04454736,0.0459127,0.04451963,0.04165122,0.04471708,0.04279326,0.04226635,0.0387801,0.04269207,0.04184208,0.03873453,0.0418838,0.04151019,0.03981926,0.02982553,0.03122978,0.02965234,0.03269991,0.03180477,0.03437591,0.02772302,0.03235284,0.02915776,0.03230131,0.02745307,0.02834073,0.02279104,0.02524777,0.02261576,0.02402857,0.02183739,0.01897826,0.02035159,0.0175847,0.01887861,0.01538955,0.01685738,0.01560603,0.01321268,0.01274553,0.01340122,0.01161015,0.01142189,0.00997047,0.01063339,0.009968467,0.008711088,0.007826461,0.007181984,0.007399031,0.007211519,0.006041654,0.006079554,0.005650138,0.005829999,0.005097302,0.004603846,0.005157252,0.00371951,0.00398067,0.003985449,0.003472639,0.00317661,0.00266304,0.002750197,0.002464842,0.00270147,0.002273552,0.002542286,0.002149015,0.001983605,0.001767777,0.001499695,0.001459383,0.001771061,0.001557067,0.001406162,0.00115353,0.001162947,0.001207423,0.001063894,0.001222985,0.001063803,0.0009266978,0.0008910858,0.0008529856,0.0008853913,0.0007839372,0.0006729481,0.0006034277,0.0005303672,0.0004869474,0.0004130085,0.0004825098,0.0004068281,0.0004454101,0.0003681661,0.0004299026,0.0004194318,0.0004054178,0.000255062,0.0002242377,0.0002077962,0.0001467082,0.0001347195,0.0001222557,0.0001125498,9.540598E-05,0.0001008574,7.471805E-05,7.953962E-05,8.158593E-05
373,1,0.1158517,0.1010928,0.09614647,0.09013923,0.08340853,0.08000453,0.07466334,0.07272217,0.06279465,0.06118213,0.05795031,0.05506355,0.05374447,0.05311809,0.05325229,0.05187871,0.04973282,0.0499357,0.05058577,0.04372687,0.04517105,0.04610564,0.0421788,0.04347819,0.04210714,0.04126508,0.04465961,0.04225941,0.04113595,0.04171604,0.04082465,0.03799361,0.03980644,0.03989838,0.03719063,0.03821116,0.04055617,0.03821535,0.03024946,0.03087312,0.02686653,0.03091688,0.03093202,0.03233976,0.02681911,0.03028896,0.03017143,0.02866171,0.02732787,0.02644863,0.02169286,0.02366169,0.02104267,0.02329137,0.02116554,0.01858134,0.01963925,0.0162947,0.01685367,0.01572298,0.01631285,0.01467741,0.01277037,0.01256526,0.01352653,0.0115106,0.01118246,0.009026235,0.009707654,0.009593355,0.008463338,0.00779819,0.006886402,0.007440054,0.006866029,0.00551992,0.005763492,0.00546294,0.005642845,0.005044602,0.004395865,0.004714764,0.003549819,0.004063188,0.003891916,0.003430617,0.003003289,0.002719721,0.002615127,0.002478715,0.002684011,0.002232979,0.002406292,0.001985964,0.001771323,0.00172597,0.001500291,0.001395526,0.001733553,0.001480811,0.001370672,0.00111965,0.001109817,0.001176905,0.00100097,0.001169007,0.00101031,0.0008904277,0.0008578891,0.000848907,0.0008588276,0.0007039734,0.0006407211,0.0006120874,0.0004962024,0.0004540739,0.0004226804,0.0004316151,0.0003923562,0.0004264461,0.0003540589,0.0004145739,0.0003914915,0.0003739835,0.0002597739,0.0002184464,0.0001876218,0.0001359138,0.0001301701,0.0001234949,0.0001112714,8.37376E-05,0.0001002083,7.780888E-05,7.798385E-05
374,1,0.1112584,0.1103365,0.0913714,0.08839269,0.08227845,0.06987021,0.07708907,0.07130386,0.06753048,0.06002948,0.05764794,0.05448307,0.0507342,0.05233875,0.05053633,0.05190564,0.04934425,0.04929632,0.04657103,0.04916302,0.04224866,0.04144877,0.04491281,0.03966708,0.04194656,0.04075496,0.03861364,0.03931362,0.03946711,0.04011953,0.03866314,0.03896324,0.03715364,0.03841802,0.03722392,0.03593904,0.03813616,0.03785866,0.03493914,0.02861062,0.02816537,0.02674275,0.02925321,0.02869931,0.03030632,0.02534029,0.02873085,0.02914014,0.02747688,0.02527272,0.02539284,0.02138499,0.022687,0.02052728,0.0220163,0.02016309,0.01829384,0.01780696,0.01553183,0.01588005,0.01499798,0.01498062,0.01420786,0.01221885,0.01230769,0.01282343,0.01113088,0.01113394,0.008592851,0.009240887,0.009582716,0.00788142,0.007628344,0.006841554,0.006931818,0.006770558,0.005037605,0.005546658,0.005216098,0.005340312,0.00472115,0.004225357,0.00439368,0.003553869,0.003878602,0.003654685,0.003014332,0.00288689,0.002514129,0.002671313,0.002239887,0.002345076,0.002178102,0.002348021,0.0018937,0.001841161,0.001624782,0.001335262,0.001349043,0.001620185,0.001470328,0.001302538,0.001120709,0.001044428,0.001063874,0.0009965284,0.001048998,0.001007158,0.0008489212,0.000818463,0.0007917816,0.000763631,0.0007236851,0.000613471,0.0005871916,0.0005106005,0.0004384374,0.0003953682,0.0004408845,0.0003982303,0.0004324532,0.0003304857,0.0003912939,0.0003755977,0.0003670749,0.0002425465,0.0001952245,0.0001670785,0.0001332447,0.0001337795,0.0001161697,0.0001077096,8.463844E-05,0.0001048849,7.218939E-05
375,1,0.1164029,0.1060154,0.1016667,0.08963972,0.08108889,0.07697814,0.07036372,0.07111683,0.06719788,0.0628015,0.05793935,0.05458402,0.05083287,0.04966498,0.05205305,0.04823506,0.05203659,0.0463916,0.04671283,0.04698133,0.04920026,0.04264738,0.04054321,0.04404995,0.03952234,0.04119981,0.03896299,0.03935035,0.03908488,0.03946745,0.03712444,0.03854911,0.03818694,0.0363921,0.03744701,0.03485948,0.0351948,0.0369434,0.03707467,0.0353887,0.02818343,0.02719601,0.02635834,0.02783881,0.02855956,0.02972398,0.02415632,0.02790599,0.0273441,0.02810131,0.02521149,0.02670318,0.02041938,0.0220764,0.02027855,0.02147944,0.02041741,0.0175356,0.01655095,0.01512464,0.01565445,0.01500789,0.01380462,0.01408501,0.01106202,0.01199831,0.01206691,0.01093694,0.01062699,0.008529533,0.009084664,0.00949191,0.007573084,0.007308558,0.006234158,0.006669245,0.006613989,0.005111159,0.005416032,0.005085433,0.005223601,0.004737726,0.004116422,0.004395898,0.003279544,0.003762678,0.003676795,0.003034043,0.002767172,0.002515201,0.002449684,0.002319014,0.002372782,0.001994201,0.002288993,0.001933176,0.001910228,0.001502843,0.001410702,0.0013166,0.001566746,0.001355411,0.001229733,0.001104916,0.001038192,0.0009911978,0.0009856514,0.001030817,0.000969264,0.0009328572,0.0007900376,0.0008168339,0.0007180297,0.0006839408,0.0005968222,0.0005374877,0.0004893622,0.000444974,0.0003950191,0.0004179571,0.0003757379,0.0004194949,0.0003357596,0.0003891857,0.0003763828,0.0003420326,0.0002499626,0.0001834596,0.00015287,0.0001328949,0.0001250276,0.0001187646,0.0001073886,8.890735E-05,0.0001102205
376,1,0.1192959,0.106319,0.1003744,0.09264171,0.08240196,0.07526831,0.07166225,0.06648531,0.06636697,0.06362639,0.0601076,0.05371927,0.04924319,0.05011702,0.05004661,0.04942292,0.04808543,0.04924167,0.0469686,0.04471916,0.04386128,0.048322,0.03973697,0.03718958,0.04279754,0.03763423,0.0400408,0.03841222,0.03678602,0.03843671,0.03806135,0.0353818,0.03608677,0.03689032,0.0378577,0.0378831,0.03292337,0.03420146,0.03538219,0.0342294,0.03275834,0.02912095,0.02644862,0.02487653,0.0290021,0.0263141,0.0269907,0.02440068,0.02607348,0.02663238,0.02689107,0.02435662,0.02576506,0.0199052,0.02287473,0.01862235,0.02030968,0.01928993,0.0175937,0.01546859,0.01614657,0.01485323,0.01459039,0.01397667,0.0148583,0.01053497,0.01144102,0.01136012,0.0104086,0.01033454,0.008161493,0.00868631,0.008684193,0.007203053,0.007373794,0.006214214,0.006376946,0.006150398,0.004923386,0.005460538,0.004756159,0.004924766,0.004620819,0.004075202,0.004084565,0.003385579,0.003587947,0.003569191,0.002956344,0.002763596,0.002421831,0.002451758,0.002132186,0.002292965,0.002049556,0.002247077,0.001857037,0.001705133,0.001577109,0.001384621,0.001315339,0.001471812,0.001390249,0.001250142,0.001044367,0.001044106,0.001044294,0.0009829457,0.0009662107,0.0009376824,0.0008676373,0.0007988689,0.0007663899,0.0007290472,0.0006794317,0.0005977623,0.0005370623,0.000470048,0.0004349856,0.0003800467,0.0003875514,0.0003872511,0.0003887842,0.0003231644,0.0003796598,0.000360714,0.0003434896,0.0002551958,0.000189014,0.000155791,0.0001231083,0.00010918,0.0001166206,0.0001058753,8.210187E-05
