"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
357,0,9.999945E-11,4.467697E-06,3.730765E-05,0.00160325,0.0002534887,0.002302675,0.003762954,0.00476184,0.001712719,0.002264589,0.01011137,0.003885892,0.004812661,0.05258368,0.09825848,0.1305844,0.1708946,0.2028328,0.2509479,0.27914,0.323692,0.378999,0.4430552,0.5386384,0.6388845,0.6711381,5.383704,0.843088,0.8612357,0.9854426,8.218033,1.18655,1.06746,1.046483,10.63689,1.168314,1.223575,1.2637,1.317054,1.432698,1.414379,1.629357,1.650816,2.039693,1.721122,1.936703,1.777738,2.200111,1.844736,1.930653,1.96565,2.12833,2.129607,2.085654,2.145933,2.357755,2.374099,2.497734,2.416003,2.434278,2.486028,2.623415,2.729014,2.552992,2.581508,2.660125,2.946215,2.709392,30.89223,2.743974,2.912322,3.073515,3.132354,3.002872,3.217815,3.20608,3.250543,3.378848,3.132838,35.06161,3.16849,56.28518,3.233183,3.51124,3.345734,3.588423,3.941312,3.234636,3.538028,3.789626,3.922688,3.51603,3.525645,3.54561,3.672481,39.8595,3.812837,6.508826,128.9068,4.718037,4.130732,4.020498,26.47068,4.18985,4.514426,27.01144,4.089786,112.8848,24.52658,4.474311,6.54168,27.56676,4.320087
358,0,9.999945E-11,4.55478E-06,3.517076E-05,0.000114169,0.00387753,0.0004736434,0.002443756,0.003890963,0.004929078,0.008486597,0.01043719,0.0102719,0.004807775,0.05909455,0.1092209,0.1657286,0.1952819,0.2459003,0.2793473,0.3371099,0.3606613,0.4126938,0.4674457,0.5395138,0.6963198,0.7279943,0.7816801,5.068614,0.9514711,0.9598706,1.098965,7.68517,1.299346,1.188718,1.168919,9.911036,1.309262,1.35876,1.410096,1.469535,1.571013,1.570201,1.789227,1.804307,2.167261,1.873113,2.071316,1.945188,2.325598,2.017767,2.122363,2.130771,2.316795,2.29323,2.271345,2.328372,2.518051,2.527007,2.840722,2.601762,2.741081,2.648721,2.838068,2.894343,2.732053,2.760244,2.858747,3.108699,2.884816,28.54044,2.946386,3.085378,3.245194,3.333248,3.214229,3.398335,3.393502,3.445432,3.617891,3.321955,32.358,3.519092,51.71699,3.439963,3.696337,3.531467,3.80339,4.253494,3.442487,3.71348,3.944606,4.065953,3.700514,3.711627,3.838377,3.849726,36.82901,3.972638,6.430229,117.9227,4.82863,4.306542,4.167493,24.63792,4.349053,4.639226,25.10352,4.274242,103.2694,22.85451,4.816187,6.689346,25.99914
359,0,9.999945E-11,4.289937E-06,3.472637E-05,0.0001103993,0.0002495254,0.003764379,0.0007660287,0.002683441,0.004123466,0.005217744,0.008633445,0.01971461,0.01058465,0.0659876,0.1181,0.1721852,0.2369266,0.2673478,0.3285539,0.3602199,0.4266444,0.4485589,0.5119827,0.5633395,0.6616835,0.7946942,0.8271413,0.8929632,4.805641,1.062077,1.062274,1.214012,7.221102,1.410714,1.317287,1.307306,9.262641,1.451223,1.58202,1.567943,1.625252,1.725508,1.724896,1.958238,1.959132,2.298657,2.022162,2.313649,2.117321,2.471124,2.190632,2.317421,2.301564,2.496027,2.474859,2.462158,2.513015,2.677012,2.711655,2.999528,2.814637,3.025168,2.820403,3.08367,3.083077,2.913819,2.953907,3.057018,3.283631,3.24067,26.41806,3.128279,3.27598,3.427054,3.536721,3.422097,3.582886,3.567828,3.626758,3.95627,3.514907,29.94184,3.702204,47.57465,3.651889,3.895401,3.727211,3.981732,4.38639,3.636977,3.883476,4.116405,4.236276,3.900054,3.911584,4.034451,4.031744,34.05509,4.153861,6.403154,107.822,4.935433,4.488079,4.348047,22.94921,4.508142,4.781595,23.39803,4.483152,94.52145,21.34584,5.056539,6.98512
360,0,9.999945E-11,4.572777E-06,3.36492E-05,0.0001105773,0.0002490171,0.0004537421,0.006748095,0.001147567,0.003031862,0.004484976,0.005597753,0.008918583,0.02990314,0.0622435,0.1231182,0.174645,0.2332986,0.3012391,0.3323165,0.4022711,0.4424894,0.5059789,0.5242718,0.5963062,0.6491545,0.7736227,0.8738032,0.9101242,0.983234,4.551909,1.155288,1.152696,1.30145,6.780794,1.509867,1.412747,1.406526,8.664141,1.564067,1.783611,1.692188,1.74239,1.849927,1.839763,2.087398,2.070307,2.393015,2.136758,2.424435,2.247337,2.56327,2.325818,2.459039,2.431582,2.633525,2.611465,2.623831,2.653007,2.793302,2.840648,3.103316,3.055486,3.144212,2.94313,3.198576,3.210708,3.047409,3.080817,3.194394,3.393929,3.346861,24.45068,3.266069,3.412554,3.539063,3.66277,3.566771,3.699477,3.699526,3.750811,4.244312,3.644582,27.68221,3.832864,43.76423,3.787418,4.02205,3.876791,4.100657,4.452054,3.777141,3.981547,4.218925,4.32724,4.037519,4.042016,4.172899,4.157625,31.48501,4.264343,6.313533,98.84177,4.985013,4.754002,4.461819,21.37063,4.606561,4.85351,21.7924,4.60672,86.52496,19.91526,5.923868
361,0,9.999945E-11,4.407745E-06,3.384023E-05,0.0001079399,0.0002431187,0.0004553184,0.0007459863,0.01138914,0.001627377,0.003478444,0.004952761,0.006128925,0.00932938,0.07171503,0.1091293,0.1703058,0.225067,0.2889692,0.3539024,0.3868065,0.4605582,0.4975494,0.5701898,0.5823921,0.6571324,0.7154857,0.858553,0.9334976,0.9755081,1.046076,4.304312,1.216967,1.240243,1.355866,6.360944,1.565956,1.477273,1.468387,8.096057,1.639932,1.841803,1.774538,1.917587,1.927041,1.911688,2.16627,2.130581,2.440723,2.199067,2.477324,2.326754,2.612788,2.410243,2.542965,2.49554,2.714213,2.68589,2.690538,2.720817,2.858021,2.904517,3.149848,3.119933,3.19212,3.006591,3.257884,3.377498,3.113708,3.144795,3.265202,3.426553,3.399374,22.63882,3.332667,3.464935,3.589399,3.809743,3.624391,3.749732,3.768522,3.8029,4.24561,3.701853,25.5512,3.878737,40.30991,3.84239,4.065588,3.945056,4.139119,4.449656,3.849824,4.014733,4.244177,4.349889,4.098202,32.0447,4.210525,4.376102,29.09346,32.63111,6.173671,90.42941,33.65891,4.952817,4.483785,19.86951,4.864143,4.85104,20.2676,33.78266,79.16967,18.78654
362,0,9.999945E-11,5.026795E-06,3.583413E-05,0.000108194,0.0002451538,0.000450614,0.0007501978,0.00112781,0.01094682,0.002196417,0.004056077,0.02123707,0.006803119,0.04589773,0.1082413,0.1479875,0.2108604,0.267703,0.3268519,0.3936775,0.4300487,0.5056027,0.539651,0.6163856,0.6244353,0.6986714,0.7616495,0.9159272,0.9701459,1.014152,1.088373,4.056638,1.254281,1.306232,1.388017,5.951747,1.59305,1.51346,1.504875,7.544565,1.697094,1.87035,1.816876,1.948546,1.964514,1.941513,2.20488,2.150719,2.441399,2.217879,2.479025,2.357811,2.611922,2.445973,2.574986,2.512937,2.743501,2.711548,2.704779,2.744972,2.870663,2.916382,3.145206,3.12826,3.184965,3.019157,3.396602,3.357899,3.122014,3.164945,3.268261,3.420639,3.40819,20.91598,3.335925,3.449151,3.574526,3.802814,3.619006,3.737731,3.761088,3.794887,4.193716,3.701472,23.57586,3.871109,37.09496,3.838525,4.05063,3.956437,4.111774,4.396575,3.859256,4.001977,4.193913,4.297848,4.083543,29.50475,4.190256,4.331155,26.83998,30.01986,5.982601,82.7176,31.13001,4.944039,4.437099,18.43494,4.802454,4.818167,18.81889,31.10846,72.63232
363,0,9.999945E-11,4.360752E-06,3.406525E-05,0.0001108269,0.0002469952,0.0004522389,0.0007478117,0.001135726,0.001612164,0.010695,0.01760021,0.004739668,0.03257564,0.04029983,0.07977207,0.1409043,0.1799131,0.243258,0.3008215,0.3568005,0.4247329,0.4645048,0.5411739,0.5709452,0.6496031,0.6529602,0.7265059,0.7894865,0.9572759,0.9924814,1.03613,1.112598,3.811709,1.269868,1.412945,1.396466,5.560771,1.595563,1.528613,1.515855,7.020718,1.712284,1.872463,1.832873,1.946646,1.974308,1.950604,2.200331,2.142586,2.414641,2.211962,2.450385,2.352697,2.591522,2.439745,2.575474,2.503362,2.726509,2.693883,2.684907,2.729115,2.9593,2.882042,3.109797,3.134569,3.151635,2.991329,3.342195,3.305646,3.095318,3.144514,3.226794,3.365317,3.366142,19.30562,3.2928,3.397701,3.521134,3.745932,3.568797,3.69158,3.706159,3.737808,4.102616,3.654288,21.72686,3.81292,34.12605,3.788686,3.9923,3.899545,4.025792,4.286443,3.801847,3.939018,4.118879,4.211082,4.012221,27.13743,4.109466,4.241695,24.72339,27.59001,5.766912,75.55951,28.63221,4.805232,4.509452,17.07579,4.67268,4.690101,17.66652,28.80687
364,0,9.999945E-11,4.365496E-06,3.542057E-05,0.0001067926,0.0002470287,0.0004564669,0.0007429246,0.001126892,0.001610747,0.002194996,0.01061908,0.01705972,0.005546927,0.05979549,0.07231927,0.1110754,0.170323,0.2087577,0.2730184,0.3290522,0.3868049,0.4535586,0.490401,0.5691666,0.5958772,0.6722682,0.6718292,0.7506221,0.8109366,0.9930867,1.006302,1.048322,1.124372,3.591125,1.277005,1.536261,1.397466,5.196211,1.593606,1.536557,1.51231,6.533453,1.710202,1.863817,1.836272,1.934942,1.972778,1.942369,2.17778,2.130522,2.384075,2.191536,2.410235,2.328613,2.570428,2.411887,2.554229,2.479558,2.693128,2.662129,2.645486,2.694774,2.907744,2.84271,3.282538,3.120384,3.089531,2.952285,3.292248,3.241565,3.049067,3.221692,3.176707,3.314685,3.308593,18.04207,3.235815,3.323497,3.450049,3.667552,3.505218,3.612614,3.86467,3.680215,3.995278,3.591273,20.0326,3.743601,31.38974,3.714518,3.904074,3.819949,3.922228,4.157886,3.731809,3.849486,4.025382,4.117898,3.929957,24.95361,3.999556,4.310625,22.76873,25.34802,5.529623,69.03137,26.3545,4.656472,4.380277,15.80624,4.534205,4.546518,16.543
365,0,9.999945E-11,4.472416E-06,3.479038E-05,0.0001102014,0.0002396047,0.0004541368,0.0007474989,0.00112232,0.001603008,0.002188403,0.002870329,0.01072534,0.01673466,0.03578907,0.08759724,0.1048475,0.1449265,0.2017061,0.2405185,0.3057864,0.3606537,0.417539,0.481548,0.5170329,0.5981067,0.6220763,0.6975224,0.6949233,0.7751706,0.8361688,1.031224,1.023522,1.060418,1.139477,3.386959,1.286206,1.52421,1.401491,4.866323,1.677388,1.546714,1.517086,6.206586,1.720687,1.857101,1.836417,1.92831,1.968138,1.934656,2.161198,2.123101,2.355514,2.188278,2.377579,2.315172,2.544437,2.529932,2.535524,2.452187,2.67664,2.635842,2.617575,2.667579,2.870516,2.808541,3.214686,3.069498,3.042461,2.919413,3.233429,3.191083,3.012964,3.175503,3.130388,3.416131,3.264227,16.73706,3.191049,3.279785,3.394917,3.603069,3.440042,3.545041,3.779055,3.801522,3.9073,3.534948,18.48436,3.67543,29.08342,3.64804,3.824163,3.747863,3.823767,4.055513,3.666152,3.768421,3.930505,4.030283,3.85609,22.97776,3.917765,4.203508,21.00173,23.31164,5.337741,63.09954,24.26222,4.523968,4.260746,14.66137,4.424327,4.594795
366,0,9.999945E-11,4.339853E-06,3.400464E-05,0.0001086826,0.0002441747,0.0004387026,0.0007399293,0.001121694,0.001588068,0.002163906,0.002857851,0.003645638,0.01096844,0.04756968,0.06895091,0.120316,0.142913,0.1843883,0.2396654,0.2785352,0.3447032,0.4018751,0.4530085,0.5180785,0.5558878,0.6384555,0.6581869,0.7350016,0.7296861,0.8128149,0.8776767,1.272935,1.063585,1.092944,1.167601,3.221082,1.315844,1.527005,1.423766,4.581361,1.688244,1.574741,1.539873,5.816016,1.745654,1.87226,1.852163,1.941406,1.989102,1.953494,2.171822,2.136092,2.350124,2.200479,2.372121,2.328284,2.550347,2.531726,2.550857,2.4546,2.675321,2.632633,2.620297,2.681888,2.858405,2.792216,3.16946,3.054418,3.017262,2.909944,3.20436,3.172293,3.003974,3.161126,3.117317,3.362672,3.245108,15.50917,3.176234,3.250184,3.365669,3.746381,3.403965,3.506631,3.736864,3.879859,4.045028,3.497792,17.10556,3.635807,26.83965,3.619606,3.782129,3.71295,3.762707,3.993474,3.637743,3.722884,3.874182,3.969297,3.814363,21.22926,3.878625,4.126147,19.42048,21.48917,5.174649,57.72332,22.39692,4.439977,4.177433,13.64482,4.529172
367,0,9.999945E-11,4.356978E-06,3.264269E-05,0.0001054601,0.0002390679,0.0004478541,0.0007075691,0.001115747,0.001576581,0.002138792,0.002798447,0.003598744,0.004489935,0.0502546,0.08751916,0.1126346,0.1626001,0.1936531,0.2367381,0.29468,0.3316779,0.4006405,0.4616344,0.5074739,0.5838078,0.6168482,0.7006634,0.7156948,0.7993354,0.7899862,0.8761076,0.942044,1.289134,1.12698,1.157544,1.240675,3.10105,1.371842,1.565592,1.478791,4.365582,1.736186,1.642454,1.606617,5.507243,1.959754,1.929237,1.915107,1.991712,2.054554,2.023293,2.22646,2.197736,2.389708,2.26368,2.411817,2.391244,2.679334,2.596697,2.620863,2.506244,2.727777,2.761437,2.674084,2.730501,2.91226,2.838351,3.187546,3.108128,3.0586,2.950964,3.432637,3.38411,3.072202,3.206238,3.157764,3.368777,3.298515,14.45397,3.221056,3.272657,3.419329,3.761072,3.450732,3.548314,3.764121,3.886089,4.052415,3.547799,15.92848,3.662329,25.00317,3.739941,3.900118,3.74241,3.779997,4.011631,3.675709,3.73818,3.890425,4.01471,3.841924,19.68631,3.905838,4.129478,18.05508,19.89489,5.301063,52.89635,20.76517,4.420953,4.164533,13.16456
368,0,9.999945E-11,4.094574E-06,3.243494E-05,0.00010133,0.0002303423,0.0004374236,0.0007166447,0.001055197,0.001563259,0.002111107,0.002764643,0.003503301,0.004424452,0.05468564,0.09912915,0.1421958,0.1695498,0.2180795,0.2618392,0.3092433,0.3690776,0.403588,0.4780455,0.547094,0.5859919,0.669329,0.7034333,0.795791,0.8043593,0.8966036,0.8833256,0.9783006,1.039178,1.340851,1.22637,1.257472,1.346569,3.035558,1.486776,1.650248,1.575859,4.224264,1.827413,1.758475,1.721754,5.282819,2.070085,2.047271,2.024665,2.094084,2.172598,2.150811,2.335843,2.436231,2.496418,2.375874,2.516603,2.501544,2.915291,2.707971,2.87729,2.611439,2.85091,2.876322,2.797055,2.840643,3.031524,3.129782,3.28365,3.198231,3.171206,3.217551,3.520826,3.644422,3.199433,3.33634,3.271621,3.445743,3.429154,13.5715,3.348453,3.376945,3.528939,3.850079,3.580157,3.665544,3.864051,3.956946,4.125817,3.665241,14.92666,3.773349,23.2099,3.840311,3.996558,4.017448,3.873393,4.088955,3.790318,3.832479,3.993547,4.18103,3.945888,18.36837,4.222289,4.219848,16.89913,18.53777,5.449655,48.57938,19.3807,4.493594,4.501733
369,0,9.999945E-11,4.137728E-06,3.411094E-05,9.900334E-05,0.0002199275,0.0004170172,0.0006998281,0.001059461,0.001470581,0.002080555,0.002712339,0.003452088,0.004273859,0.05746112,0.115535,0.1608069,0.2063526,0.2367108,0.2877637,0.3432013,0.3949316,0.4582971,0.4942476,0.5729815,0.6492025,0.6890532,0.7742923,0.8098036,0.9115567,0.9196522,1.019377,0.9940696,1.098939,1.166587,1.4199,1.349738,1.383239,1.482327,3.075882,1.637246,1.762683,1.707317,4.134808,1.953641,1.90093,1.86846,5.122153,2.210871,2.194754,2.235232,2.236222,2.429605,2.321647,2.507868,2.59151,2.632244,2.525886,2.658083,2.694717,3.234247,2.86199,3.037705,2.75638,3.017165,3.037025,2.975137,2.994136,3.204574,3.27077,3.417331,3.337162,3.331335,3.371051,3.663873,3.956327,3.359936,3.508859,3.425816,3.587935,3.597157,12.89061,3.513844,3.694877,3.679171,3.989827,3.755833,3.816185,4.0125,4.082064,4.252478,3.904792,14.08253,3.924797,21.84783,4.06707,4.149878,4.175858,4.025638,4.225801,4.036813,3.982677,4.14346,4.422989,4.099188,17.24404,4.364311,4.35417,15.91045,17.4273,5.478134,44.72314,18.19702,4.940771
370,0,9.999945E-11,3.746813E-06,2.848256E-05,9.541505E-05,0.0002122596,0.0003967676,0.0006648562,0.001014926,0.001457778,0.00193581,0.002630244,0.003351846,0.004170538,0.06057898,0.1173099,0.1815126,0.2351447,0.2806446,0.312847,0.3698142,0.4325379,0.4857048,0.5556557,0.5928406,0.6791064,0.7636029,0.7978943,0.8869326,0.9311765,1.042125,1.044324,1.153735,1.121725,1.234895,1.30989,1.525766,1.552559,1.525933,1.626061,3.070476,1.787431,1.889233,1.858682,4.074703,2.093195,2.053451,2.028777,5.040885,2.359501,2.365111,2.409399,2.401846,2.599077,2.512184,2.677086,2.761194,2.799487,2.690278,2.827455,2.867337,3.509084,3.192219,3.227107,2.924697,3.196761,3.23189,3.223739,3.174265,3.387543,3.446396,3.639299,3.504329,3.50108,3.583805,3.839592,4.244928,3.54302,3.70983,3.611207,3.764546,3.790838,12.25813,3.727007,3.861652,4.065495,4.172405,3.971294,3.977287,4.196716,4.234547,4.394516,4.094587,13.53596,4.097662,20.46163,4.255105,4.324203,4.36438,4.196318,4.384006,4.232884,4.175584,4.337942,4.600358,4.279346,16.27136,4.535522,4.485337,15.06373,16.50665,5.545763,41.25079,17.48562
371,0,9.999945E-11,3.105542E-06,0.001490454,0.006488707,0.04440533,0.02353835,0.007603781,0.08203914,0.1319865,0.05528114,0.4240245,0.02462349,0.06035511,0.06676985,0.1224339,0.1831205,0.2500948,0.3142052,0.3578648,0.4170017,0.4557219,0.5294191,0.5851957,0.6538475,0.6945097,0.7859465,0.8786454,0.9167487,0.9989451,1.056457,1.184258,1.175392,1.291738,1.256218,1.378308,1.460628,1.64599,1.688099,1.669399,1.782516,3.079397,1.932888,2.019195,2.002486,4.148881,2.244669,2.216079,2.203692,4.978893,2.515907,2.526359,2.572846,2.575342,2.766414,2.695558,2.833285,2.91945,2.963683,2.874762,3.010313,3.031329,3.730234,3.469347,3.422657,3.108975,3.385827,3.426108,3.389431,3.33748,3.573712,3.610318,3.872302,3.67052,3.669699,3.771019,3.999325,4.395061,3.716831,3.891537,3.804726,3.941708,3.983638,11.67471,3.93199,4.007627,4.228701,4.35212,4.179233,4.154254,4.368828,4.382734,4.526451,4.281413,12.88247,4.271896,19.21728,4.423454,4.493592,4.552066,4.373781,4.533706,4.406973,4.348542,4.515925,4.743586,4.442633,15.39098,4.696333,4.656682,14.27938,15.60327,5.657073,38.48566
372,0,9.999945E-11,0.0005104797,0.01528439,0.02325237,0.1034904,0.2163932,0.268095,0.1847603,0.5758319,0.4585822,0.4615136,0.6978101,1.111583,0.1107661,0.1251434,0.1758755,0.2447429,0.3135514,0.3919137,0.4303755,0.4891016,0.533267,0.6157253,0.6717067,0.8212603,0.7825257,0.8743914,0.9767562,1.022707,1.103857,1.161059,1.293108,1.282544,1.410145,1.375829,1.494362,1.571742,1.805564,1.802305,1.808311,1.915688,3.076446,2.052888,2.124436,2.137539,4.083423,2.398458,2.354619,2.344069,4.883004,2.631869,2.6454,2.707264,2.706707,2.907681,2.833153,2.965124,3.047023,3.08883,3.042615,3.432538,3.15552,3.872686,3.563603,3.538129,3.2452,3.527279,3.587875,3.564978,3.505973,3.713328,3.771418,3.97303,3.773394,3.786373,3.909711,4.110826,4.499726,3.845786,4.02198,3.949548,4.073375,4.104779,11.21129,4.088626,4.1209,4.330887,4.463261,4.335894,4.405656,4.555056,4.48874,4.619686,4.398958,12.45482,4.704252,18.3189,4.537437,4.601854,4.693215,4.496461,4.639975,4.556054,4.465017,4.630471,4.878382,4.576988,14.55233,4.838295,4.79082,13.51854,14.72719,6.129649
373,0,9.999945E-11,4.798534E-05,0.0004875995,0.05437519,0.03897278,0.1820585,0.3400518,0.3794494,0.3347305,0.6267132,0.5240119,0.446063,1.210105,1.06466,0.1536329,0.1788493,0.2299974,0.3061212,0.3681175,0.4592999,0.4882216,0.5549372,0.5913079,0.6948763,0.7421392,0.8881959,0.8539273,0.9466219,1.055159,1.106483,1.188507,1.241744,1.373221,1.360097,1.489408,1.447929,1.571087,1.661257,1.876149,1.879079,1.881761,2.018209,3.04327,2.140736,2.185373,2.230826,3.985776,2.485721,2.423368,2.477692,4.752806,2.696617,2.7209,2.795106,2.835186,2.985324,2.944361,3.051461,3.133267,3.14052,3.134897,3.512743,3.234246,3.991917,3.61574,3.610966,3.325406,3.591758,3.644453,3.638815,3.593814,3.773892,3.83821,4.046299,3.830155,3.840684,3.955622,4.149608,4.528092,3.921795,4.086353,4.026986,4.128575,4.19202,10.71314,4.14806,4.205686,4.366804,4.533669,4.406713,4.488266,4.673021,4.537566,4.649333,4.469204,11.76496,4.763313,17.14969,4.66494,4.638635,4.727905,4.559199,4.671814,4.634664,4.523994,4.684202,5.047123,4.637481,13.70784,4.886576,4.902607,12.78575,14.85742
374,0,9.999945E-11,0.0002674169,0.003266115,0.0005011621,0.05811102,0.04538564,0.2348456,0.4278141,0.3808969,0.3511731,0.7156727,0.5269133,0.4811072,1.164787,1.041185,0.190488,0.2537661,0.2873817,0.3849117,0.4139441,0.521508,0.602868,0.6697888,0.6322141,0.7950713,0.7909669,0.935218,0.9005208,1.00817,1.192582,1.151755,1.261101,1.284468,1.420194,1.507046,1.525702,1.488507,1.713013,1.813058,2.096628,1.911855,1.914635,2.057843,2.974132,2.159255,2.324018,2.385734,4.014142,2.631878,2.446872,2.521862,4.586566,2.717278,2.846615,2.816844,2.871066,3.148113,2.955473,3.221526,3.140817,3.167249,3.309185,3.504698,3.240573,4.12754,4.126211,3.837887,3.337157,3.759092,3.899411,3.628716,3.587277,3.761033,3.829168,4.015202,3.809317,3.821895,3.964725,4.142063,4.473,3.919292,4.07839,4.025941,4.127414,4.173473,10.09832,4.153904,4.195071,4.337317,4.892008,4.415801,4.484287,4.936802,4.494582,4.993744,4.446383,11.07948,5.121324,15.97991,5.229316,4.832555,4.891377,4.729147,4.619162,4.606748,4.898889,4.881981,4.97017,4.593979,12.84981,4.871559,4.872068,12.24071
375,0,9.999945E-11,1.541832E-05,0.0002678846,0.006734912,0.0006018935,0.0576814,0.07172652,0.2361843,0.4117105,0.3871472,0.3446368,0.7100574,0.5512848,0.4740165,1.099328,0.9939751,0.2202111,0.2927583,0.332761,0.4153834,0.4465357,0.5651606,0.6253581,0.69356,0.6670291,0.8247773,0.8232086,0.9675561,0.9322007,1.042054,1.215912,1.176436,1.299197,1.315191,1.434298,1.576317,1.542648,1.505229,1.721542,1.832853,2.077369,1.926714,1.911455,2.06148,2.984585,2.165815,2.334901,2.36481,3.879223,2.609589,2.453749,2.530818,4.399688,2.71057,2.818239,2.80037,2.853341,3.100646,2.940206,3.23418,3.114764,3.141149,3.273742,3.451175,3.201533,4.236078,4.02774,3.801005,3.306109,3.702794,3.905018,3.582828,3.566286,3.714938,3.769323,3.945841,3.758401,3.767956,3.936035,4.072958,4.373215,3.88972,4.014799,3.960367,4.052824,4.117855,9.485639,4.120902,4.120012,4.268367,4.775817,4.342027,4.407456,4.830833,4.418015,4.858188,4.351753,10.43131,5.152951,14.87133,5.143407,4.964985,4.773197,4.624289,4.556737,4.547009,4.821172,4.777753,4.852314,4.52299,12.03785,4.965379,5.004781
