"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
10,1,4.779405E-11,4.517935E-05,0.0003402262,0.001029048,0.002331563,0.004357565,0.007571187,0.01117634,0.01572444,0.02407951,0.02963864,0.03938701,0.04699786,0.04340835,0.04243773,0.03771506,0.03363457,0.0346239,0.02635336,0.02588705,0.02692204,0.02839492,0.02557375,0.02710864,0.0264409,0.02767583,0.02922244,0.02686052,0.03078754,0.02973253,0.0293535,0.03260659,0.03482786,0.03623239,0.02889402,0.03119733,0.03198797,0.03170943,0.03833121,0.03574456,0.0364022,0.04097041,0.04325746,0.04619714,0.04705555,0.04605855,0.05416582,0.04887915,0.05177537,0.05412246,0.05693832,0.05323461,0.05611668,0.06089586,0.06543281,0.06140519,0.06534614,0.06865144,0.07066114,0.06754585,0.07252848,0.07447407,0.07576639,0.06957007,0.08422782,0.08316442,0.08230868,0.08217472,0.08154637,0.08305122,0.08473631,0.09452498,0.09099744,0.09164923,0.09431604,0.08885257,0.09940492,0.1052576,0.09821763,0.09828128,0.0967982,0.1093414,0.1098912,0.1045023,0.09566535,0.1030614,0.1062998,0.1111824,0.1045305,0.1184108,0.1130548,0.1190379,0.1100427,0.1149301,0.1326846,0.1107602,0.1279251,0.1281302,0.1234536,0.1188933,0.1260334,0.1284672,0.1255826,0.1325577,0.121864,0.1383004,0.126828,0.1345175,0.1261687,0.127158,0.1411641,0.1380359,0.1193186,0.133497,0.1326695,0.1272007,0.1289775,0.1453551,0.1422689,0.1386807,0.126246,0.1385358,0.1555916,0.1483531,0.1465829,0.1285194,0.1463868,0.1431451,0.1568684,0.1510659,0.1466712,0.1514612,0.1330283,0.1267183,0.138109
11,1,4.882345E-11,4.456295E-05,0.0003399405,0.001096533,0.002429283,0.004384547,0.007365832,0.0116114,0.01558159,0.02180498,0.02958614,0.03793868,0.04904372,0.04451372,0.03836235,0.03907986,0.03644169,0.0322154,0.03304865,0.02546877,0.02630167,0.02648114,0.02853237,0.0265816,0.0262496,0.02694602,0.02841755,0.03014038,0.02797959,0.03224219,0.03143984,0.03215935,0.03381369,0.03685233,0.03832398,0.03128324,0.03214161,0.03275654,0.0338801,0.03901572,0.03801944,0.03642287,0.04261586,0.04436802,0.04676214,0.04717571,0.04677153,0.05428825,0.0521247,0.05730466,0.05654452,0.0593804,0.05554664,0.05705952,0.06247161,0.0682851,0.06242725,0.0653858,0.07108376,0.07184304,0.07102238,0.07272664,0.07175677,0.0779464,0.07251247,0.08259426,0.08510334,0.08372355,0.08885663,0.07921,0.08295199,0.08606001,0.09235942,0.09080745,0.09138034,0.08996122,0.09130912,0.09952962,0.1064781,0.1018798,0.09890673,0.09836239,0.1099954,0.1089546,0.1076917,0.0994309,0.1024287,0.1040716,0.112851,0.1014629,0.1155579,0.1143688,0.1228978,0.1121288,0.118691,0.1296594,0.1132219,0.1277817,0.129403,0.1278307,0.1213819,0.1333504,0.1307221,0.1267052,0.1314577,0.1263159,0.1340608,0.1249196,0.1323193,0.1265747,0.1246583,0.1357704,0.13925,0.1230426,0.1351474,0.1304366,0.1340053,0.1251625,0.1476867,0.1395293,0.1300951,0.1277404,0.1394117,0.1534517,0.152674,0.152121,0.1388538,0.144934,0.1382755,0.1614663,0.1485614,0.1433611,0.1556142,0.1416213,0.1321884
12,1,4.573526E-11,5.100244E-05,0.000345336,0.001130662,0.002681562,0.004729342,0.006987348,0.01141843,0.01662747,0.02162102,0.02699309,0.03947446,0.04816663,0.0458253,0.04089824,0.03817397,0.03669138,0.03464395,0.030215,0.03355131,0.02520818,0.02600179,0.02603755,0.0294705,0.02625785,0.02763001,0.02743448,0.02824724,0.03064276,0.02942003,0.03436449,0.03333955,0.031788,0.03732956,0.03894095,0.03977504,0.03261052,0.03325502,0.03462292,0.03606275,0.0401431,0.03904022,0.03864174,0.04456978,0.04405564,0.05041565,0.04829313,0.04887732,0.05537845,0.05304299,0.05707755,0.05822877,0.05811041,0.05713177,0.05678361,0.06567506,0.06700837,0.06406324,0.06866854,0.07366835,0.07520596,0.07093834,0.07609393,0.07512455,0.07920897,0.07180727,0.0865997,0.08717701,0.08451591,0.08839103,0.07918848,0.08179227,0.09025925,0.09371382,0.09315917,0.09504505,0.09127212,0.0971302,0.1058843,0.1069644,0.09633677,0.1014285,0.0991666,0.1134227,0.1108198,0.1133459,0.1025413,0.105484,0.1075985,0.1166158,0.1066811,0.1175812,0.1128694,0.1207116,0.1132114,0.1163849,0.1306582,0.113281,0.1294952,0.1314921,0.1248762,0.1207253,0.1303176,0.1257008,0.1309444,0.129566,0.1233487,0.1339937,0.1305323,0.1379,0.130117,0.1276787,0.1370506,0.1386226,0.1275896,0.1367354,0.129549,0.1284562,0.1163231,0.1484435,0.136831,0.1322653,0.1238526,0.1348595,0.1536318,0.1532653,0.1480826,0.1265098,0.1467328,0.1402381,0.1586694,0.1494965,0.1426574,0.1490217,0.1417636
13,1,4.617643E-11,4.889619E-05,0.0004186565,0.001165476,0.002687648,0.004953841,0.007805554,0.01007396,0.01653328,0.02310128,0.02895458,0.03461551,0.05057587,0.04393616,0.04206618,0.03793316,0.0356258,0.03396267,0.03308013,0.03150398,0.0323609,0.02504879,0.02610682,0.02749575,0.02965877,0.02744193,0.02866792,0.02896872,0.03089496,0.03252907,0.03086169,0.03445828,0.03372455,0.03415874,0.0388522,0.04061609,0.0427304,0.03387385,0.03487688,0.03806692,0.03752352,0.04230808,0.04163944,0.03964224,0.04548294,0.04676645,0.05080197,0.05220355,0.04975558,0.05923573,0.05651996,0.05869139,0.05961539,0.06230707,0.06085867,0.05960807,0.06456137,0.07107411,0.06687202,0.06769417,0.07584839,0.07370574,0.07402957,0.07720799,0.07597645,0.08262958,0.07378007,0.0890076,0.08915863,0.08377932,0.09168252,0.08669141,0.08427376,0.09509932,0.09537249,0.09090352,0.09389132,0.09362044,0.09908745,0.1042096,0.1083145,0.09971248,0.1023126,0.1047603,0.1122299,0.1126423,0.1078456,0.09939389,0.1073012,0.107436,0.1174267,0.1029161,0.1211116,0.117597,0.1166136,0.110421,0.1230704,0.1317304,0.1159699,0.1298663,0.1299118,0.126295,0.1265141,0.1258501,0.1284521,0.1242712,0.1293948,0.1272838,0.131342,0.1296299,0.1346179,0.1253925,0.1271559,0.1379399,0.1350702,0.1299476,0.1387704,0.1263033,0.1364524,0.1233887,0.1493107,0.1349035,0.134384,0.1298458,0.1388511,0.1559526,0.1492805,0.1512068,0.1229949,0.1422804,0.145596,0.1580607,0.146652,0.151665,0.1422476
14,1,4.397059E-11,5.229253E-05,0.0003792642,0.001429572,0.002788944,0.00529636,0.008295306,0.01234342,0.01443482,0.02292985,0.02948117,0.03707143,0.04305,0.04634729,0.04003327,0.04048634,0.03650488,0.03454675,0.03469375,0.03293385,0.03084632,0.03165323,0.02457028,0.02598346,0.0282254,0.03044867,0.02868356,0.0297425,0.02954087,0.03225842,0.03465423,0.03218855,0.03661291,0.03555164,0.03557338,0.04054606,0.04314138,0.04397398,0.03525325,0.03770031,0.03963596,0.03932038,0.04184593,0.04307916,0.04207378,0.04825363,0.04884318,0.05548003,0.05272384,0.0502086,0.05828232,0.05943836,0.06270054,0.06081455,0.06589758,0.06226979,0.05994231,0.06683942,0.07143017,0.06818437,0.07088698,0.07591946,0.07528742,0.07436554,0.0797755,0.07885738,0.08659784,0.07604807,0.08839164,0.0906834,0.08669461,0.0922229,0.08425754,0.08497345,0.09403048,0.0964911,0.08841924,0.09628976,0.09678308,0.09817229,0.1044133,0.1046399,0.1024623,0.1020387,0.105201,0.1154495,0.1145805,0.109967,0.09917428,0.1062427,0.1101206,0.1189056,0.1094504,0.1257005,0.1205235,0.1211956,0.1112691,0.1205004,0.1367273,0.1139069,0.1269548,0.1336212,0.1302659,0.1240158,0.1279786,0.131266,0.1273427,0.1341176,0.1282583,0.1360229,0.1298023,0.1368774,0.1283754,0.1252424,0.1445609,0.1400629,0.1256905,0.1400834,0.1295308,0.1365676,0.1241286,0.1523467,0.1388381,0.1338218,0.1268839,0.1346744,0.1448091,0.144858,0.1523518,0.1281175,0.1456072,0.1399105,0.1583804,0.1459945,0.1518277
15,1,4.470587E-11,4.712534E-05,0.0003776328,0.001203457,0.003300182,0.005373037,0.008704145,0.01247238,0.01815582,0.01983767,0.029543,0.03987231,0.04690785,0.04069336,0.04470273,0.03746831,0.03598389,0.03450294,0.03398354,0.03399469,0.03010129,0.03043186,0.03188328,0.02587637,0.02726751,0.02938492,0.03202646,0.03024631,0.03088661,0.03021855,0.03412358,0.03535404,0.03361313,0.0382855,0.03643016,0.03842293,0.0432335,0.04535589,0.0459467,0.03899145,0.03943701,0.041523,0.04084785,0.04466751,0.04464513,0.04128918,0.05068582,0.0515097,0.05502585,0.05363735,0.05008608,0.06262007,0.06165722,0.06547138,0.06228169,0.06627439,0.06383575,0.06402689,0.06709749,0.07403164,0.07156686,0.07106275,0.07844156,0.07650248,0.07590882,0.07898854,0.07950239,0.08783333,0.07624357,0.08902012,0.08896923,0.08702873,0.09411688,0.0897605,0.08770856,0.09730423,0.09761032,0.09641787,0.0951761,0.09879281,0.09770289,0.1101041,0.1063227,0.1064023,0.1070309,0.104812,0.1120247,0.1132337,0.1133403,0.1011618,0.1095986,0.1115133,0.1201388,0.1062408,0.123633,0.1188116,0.1223126,0.1102772,0.119217,0.135205,0.1127168,0.1287694,0.1360502,0.1339223,0.120873,0.1289465,0.1328458,0.1275986,0.1332548,0.1281138,0.1349145,0.1287423,0.1416458,0.1251584,0.1260434,0.1428682,0.1462717,0.1226538,0.1379745,0.1323717,0.1351387,0.118499,0.1521356,0.1453253,0.1398031,0.1277267,0.1311302,0.154713,0.1452441,0.1480262,0.1292123,0.1428508,0.1452406,0.1632736,0.154945
16,1,4.529409E-11,4.709366E-05,0.0003680214,0.001138933,0.002635583,0.005638056,0.008562026,0.01244215,0.01742754,0.02415863,0.02657545,0.03733913,0.05194365,0.04137919,0.0390895,0.04151972,0.03781413,0.03610696,0.03328118,0.03325846,0.03632921,0.03063491,0.03048638,0.0325984,0.02654889,0.02748076,0.03138554,0.03316375,0.03113693,0.03155407,0.03256798,0.03587895,0.03950679,0.03519173,0.04015063,0.03785442,0.0416164,0.0444482,0.04688898,0.04748029,0.0393848,0.04218347,0.042746,0.04273541,0.04618926,0.04642716,0.04644031,0.05277035,0.05168768,0.05669172,0.05530718,0.05375052,0.06320725,0.06295624,0.06574056,0.06500883,0.06728446,0.06472082,0.06698687,0.06952276,0.07661889,0.06977297,0.06954346,0.07844044,0.08017269,0.07647064,0.08038016,0.08452903,0.08755458,0.08106709,0.09092908,0.09126134,0.0910871,0.09391956,0.09062024,0.08912067,0.1001046,0.1004266,0.1000082,0.09857418,0.1026972,0.0972052,0.1086526,0.1091826,0.1077469,0.1127328,0.1072673,0.1135771,0.1142991,0.1141272,0.1017215,0.1117344,0.1086769,0.1190312,0.1104751,0.1258167,0.1246019,0.1203142,0.1149606,0.1218026,0.1348601,0.1094664,0.1278578,0.1312103,0.1356424,0.1233419,0.1299779,0.1318779,0.1303999,0.1368755,0.1308579,0.134155,0.1274238,0.141851,0.1250807,0.1321385,0.1425395,0.1406439,0.1240776,0.1358058,0.1400448,0.1366105,0.1205466,0.1503092,0.1460783,0.1365354,0.1277006,0.1359019,0.1510705,0.1524545,0.1515739,0.1329622,0.1428006,0.1487174,0.1654149
17,1,4.911756E-11,4.531095E-05,0.000319689,0.001142352,0.002586746,0.004648769,0.008890926,0.01312863,0.01700241,0.02096355,0.03227311,0.03329661,0.04666975,0.0464761,0.04039638,0.03635307,0.04025093,0.03600447,0.03470982,0.0328803,0.03266978,0.03484656,0.02931059,0.03046915,0.03301461,0.02618189,0.02869777,0.03174702,0.03383491,0.03342159,0.03208638,0.03389334,0.03696444,0.04027079,0.03717275,0.04167713,0.04029493,0.04405573,0.04576266,0.04721463,0.04943915,0.04035066,0.0413506,0.04540568,0.04662786,0.05004607,0.04727227,0.04799711,0.05622333,0.05481178,0.05870826,0.05487038,0.05517498,0.06573263,0.06361545,0.06615996,0.06911536,0.07337713,0.06705193,0.0684652,0.07220188,0.07616809,0.07007777,0.0691434,0.07954467,0.08046377,0.08145741,0.08354869,0.08351483,0.08925315,0.08076885,0.09250972,0.09470753,0.08971745,0.09509304,0.08987669,0.08806642,0.09836747,0.09772554,0.1007117,0.0987552,0.1031496,0.09878294,0.1087702,0.1080929,0.1042595,0.1140773,0.1088369,0.1125062,0.1152021,0.1129869,0.1006273,0.1139727,0.1113968,0.1231822,0.1123725,0.1272999,0.1173182,0.1235167,0.1142462,0.1233817,0.1359694,0.1140148,0.1282992,0.1314871,0.1305993,0.1241285,0.1380907,0.1257496,0.1341941,0.1378556,0.1326307,0.138059,0.1292377,0.1364758,0.1279611,0.1305626,0.14086,0.1370975,0.1263187,0.1413526,0.1352817,0.1359685,0.124919,0.1509615,0.1436549,0.1336839,0.1291983,0.1394769,0.1487789,0.1568344,0.150825,0.1285342,0.138726,0.1492528
18,1,4.558821E-11,4.455725E-05,0.0002982118,0.0009894692,0.00240328,0.004412582,0.007523972,0.01251214,0.0172098,0.02207069,0.0283956,0.03951547,0.04024642,0.04086004,0.04334991,0.03847663,0.03431449,0.03793859,0.03334124,0.0332737,0.03199219,0.03252821,0.03355244,0.03114871,0.03057605,0.03384008,0.02750965,0.02897,0.03319474,0.03447352,0.03393879,0.03435827,0.03577863,0.03994816,0.04172026,0.03883811,0.04353525,0.04222042,0.0455283,0.0466159,0.04912764,0.05094687,0.04317091,0.04590632,0.04813784,0.04812538,0.05268903,0.04955954,0.05017245,0.05587554,0.0538426,0.06089995,0.06051162,0.0562378,0.06736701,0.06479034,0.06636234,0.06795695,0.07448565,0.07228489,0.07203891,0.07038474,0.0813581,0.07027082,0.07663731,0.08342662,0.08117498,0.08314875,0.08701355,0.08371951,0.09253617,0.08476667,0.09144541,0.09505178,0.09232643,0.09685212,0.09263798,0.09008291,0.09806218,0.1018886,0.1032196,0.1019607,0.1047141,0.1023502,0.1093059,0.1105473,0.107315,0.1122931,0.110456,0.1176446,0.1155042,0.1171155,0.1027891,0.1136606,0.1049513,0.1237173,0.1155162,0.1285603,0.1202236,0.1221691,0.1133198,0.1199813,0.1343371,0.1156564,0.1338224,0.1380865,0.1337523,0.1216927,0.1322359,0.1266375,0.131235,0.1433606,0.1340245,0.1371997,0.133459,0.1381746,0.1281175,0.1306938,0.1450893,0.1408669,0.1301527,0.136171,0.1384584,0.1398595,0.1278357,0.1481913,0.1440853,0.1382994,0.136144,0.1341993,0.151113,0.1550706,0.157435,0.1374537,0.1478536
19,1,4.647055E-11,3.775477E-05,0.0003065821,0.000876045,0.00219515,0.004145579,0.006475207,0.01074583,0.01588526,0.02235807,0.02821273,0.0351856,0.04470049,0.03688052,0.03906573,0.04154237,0.03624693,0.03371947,0.03662517,0.03206024,0.03349722,0.03186496,0.03135723,0.03364215,0.03097841,0.03170012,0.03411012,0.02912282,0.03039423,0.03305639,0.03644739,0.03476083,0.03676495,0.03682104,0.03946713,0.04332552,0.04073129,0.04627459,0.04462302,0.04753926,0.04760604,0.05067664,0.05237999,0.04500771,0.04853296,0.05009401,0.0503146,0.05491908,0.05015882,0.05076251,0.05656397,0.05839675,0.06321908,0.0647339,0.0586644,0.06797981,0.06534936,0.07011972,0.06802593,0.07554471,0.07632464,0.0749674,0.07353878,0.08179747,0.07414874,0.07871216,0.08307347,0.08393236,0.08570881,0.08945866,0.08405624,0.08958665,0.08468764,0.09638385,0.1000538,0.09076846,0.09882665,0.09554914,0.09292967,0.09947868,0.1022633,0.09741682,0.1026162,0.1069229,0.1051802,0.1094576,0.1114914,0.1101639,0.1147306,0.1048421,0.1187454,0.1145022,0.1208836,0.1048509,0.1137357,0.1116328,0.1258055,0.1151478,0.133806,0.1171395,0.1254039,0.111891,0.1211061,0.1295174,0.1181377,0.1333956,0.1419422,0.1362885,0.1260284,0.1293999,0.1211776,0.1286251,0.1412896,0.1311809,0.1299351,0.1310941,0.1400872,0.12548,0.130682,0.1428623,0.1419204,0.1250577,0.1358873,0.1404326,0.1362146,0.121439,0.1492338,0.1458606,0.1454996,0.1395263,0.1390994,0.1509724,0.1476121,0.1551779,0.1398138
20,1,4.558821E-11,3.306482E-05,0.0002595315,0.0008954805,0.001836893,0.003708985,0.006089218,0.009305623,0.01438887,0.02038582,0.02813056,0.03465273,0.0406986,0.04261183,0.03472403,0.03609214,0.03889862,0.03508617,0.03092987,0.03594645,0.03256078,0.03371323,0.03061891,0.03137024,0.0336014,0.03163923,0.03261994,0.03445893,0.02935239,0.03125754,0.03459685,0.03686942,0.03766484,0.03732145,0.03843594,0.03956637,0.04580669,0.04383245,0.04771711,0.04508592,0.04968784,0.05178842,0.05485658,0.0555961,0.04505449,0.04890598,0.05177151,0.05260639,0.05658069,0.05389434,0.05102786,0.05957025,0.05606949,0.06525996,0.06525505,0.05957738,0.07110641,0.06788512,0.07172192,0.07025214,0.07900976,0.07800271,0.07499424,0.07763509,0.0850106,0.07444278,0.07668985,0.08703511,0.08262356,0.08746389,0.09155487,0.08604006,0.09162305,0.08831843,0.09903894,0.1013481,0.09423927,0.1008369,0.09821991,0.09543596,0.102518,0.1036735,0.1015654,0.1047733,0.1094234,0.1055358,0.1077693,0.1167872,0.1095329,0.1171307,0.1131128,0.1194568,0.1168148,0.119839,0.110237,0.1169285,0.1107176,0.1271356,0.1126047,0.1297745,0.117709,0.1281549,0.1175941,0.1191546,0.1296419,0.117599,0.1323144,0.1424088,0.1397581,0.1256565,0.1300969,0.1271724,0.1337845,0.1418835,0.1272535,0.1397358,0.1330495,0.1392853,0.1256663,0.1339873,0.1468782,0.1454628,0.1297164,0.1396261,0.1368287,0.1365639,0.1269325,0.1515843,0.1485049,0.1451929,0.1393432,0.1328234,0.1490214,0.1515278,0.1612767
21,1,4.749994E-11,3.253986E-05,0.0002388395,0.0007937913,0.001826879,0.003199272,0.006055445,0.008916388,0.01273163,0.01853472,0.02361362,0.0328896,0.04187221,0.03837106,0.0393958,0.03348742,0.03588505,0.03803887,0.03415169,0.03274845,0.03378451,0.03285871,0.03316557,0.03087008,0.03207014,0.03384651,0.03205646,0.03278406,0.03641392,0.03121093,0.03284097,0.03628983,0.03954398,0.03813792,0.03871924,0.04006039,0.04201617,0.04436663,0.0468113,0.04834008,0.04676684,0.05173713,0.05294088,0.05640658,0.0585282,0.04701601,0.05131327,0.05300073,0.05176945,0.05828291,0.05505656,0.05462359,0.06302858,0.05969963,0.06629706,0.06950259,0.06324504,0.07533045,0.06855974,0.07243885,0.0705044,0.07854208,0.07685538,0.07754575,0.08098619,0.0869708,0.07747277,0.07963912,0.08732796,0.08541735,0.08434685,0.09522718,0.08536498,0.09199749,0.08701541,0.09914522,0.1061074,0.09882463,0.09996015,0.09483297,0.09690079,0.101565,0.1057035,0.1016292,0.1020244,0.1108467,0.1044817,0.1088762,0.1187259,0.1050371,0.1132519,0.1149469,0.1109573,0.1165455,0.121755,0.108097,0.1137294,0.1175472,0.1278189,0.1128172,0.1324545,0.1237264,0.1233518,0.1167866,0.1175432,0.1381354,0.1222763,0.135982,0.1414655,0.1380216,0.1257936,0.1308306,0.1300159,0.12954,0.1403915,0.1269214,0.1368059,0.1343392,0.1399344,0.1214308,0.1356612,0.1525288,0.1387531,0.1322029,0.1328032,0.1387182,0.138481,0.1269861,0.1546373,0.1512594,0.1506977,0.1435909,0.1394319,0.1461155,0.1561451
22,1,4.720583E-11,3.072211E-05,0.0002397654,0.0006799009,0.001719159,0.003336841,0.005180676,0.008282635,0.01207442,0.01557248,0.02267356,0.02922634,0.03916358,0.03630168,0.03607681,0.03878855,0.03180744,0.03409807,0.03580065,0.03252205,0.03224414,0.0333514,0.03320262,0.03299187,0.03071241,0.03186591,0.03510658,0.03178582,0.03360598,0.03648832,0.03161557,0.03397247,0.03670196,0.04001416,0.04037883,0.04168388,0.04283553,0.04317242,0.04789405,0.04879357,0.05093508,0.04791524,0.05406367,0.05670756,0.05863135,0.06078348,0.04806221,0.05217823,0.05621007,0.05524526,0.05891503,0.05563375,0.05523998,0.06311614,0.06274711,0.0687611,0.06896231,0.06314573,0.07483304,0.07099635,0.07601544,0.07328755,0.07893435,0.07637817,0.07798813,0.07976078,0.08563139,0.0774379,0.0813427,0.09209491,0.08620673,0.08570059,0.09560563,0.08296919,0.09389206,0.09104623,0.1014861,0.1031377,0.09794231,0.1034562,0.09993922,0.09977678,0.09919015,0.110204,0.1058338,0.1042221,0.1115771,0.1049195,0.1125588,0.1179107,0.1070725,0.1140819,0.1138149,0.1195851,0.1231535,0.1226088,0.1122836,0.1139003,0.1156793,0.1262171,0.1120677,0.1359542,0.1235593,0.1251353,0.114803,0.125094,0.1372579,0.1231955,0.133457,0.1442256,0.1412778,0.1294104,0.1324694,0.1262477,0.1303905,0.1362069,0.1254977,0.1394044,0.1342131,0.1392344,0.1239116,0.1346163,0.1496883,0.1378271,0.128109,0.136406,0.1363619,0.1333478,0.1266901,0.1561757,0.147247,0.1462736,0.1395285,0.1414762,0.1462336
23,1,4.764699E-11,2.66626E-05,0.0002124605,0.0006877268,0.00152266,0.003018592,0.005105823,0.007477278,0.0113583,0.01605925,0.02012322,0.02734205,0.03515872,0.03653648,0.03416203,0.03509135,0.03576581,0.03144912,0.03242337,0.03458432,0.03269988,0.03090066,0.03280085,0.03267994,0.03421671,0.03076905,0.03266263,0.03606425,0.03297716,0.03490544,0.03784907,0.03386594,0.03528347,0.03822054,0.04178064,0.0419359,0.04310348,0.0446376,0.04531617,0.04972392,0.04994873,0.05036733,0.05198481,0.05546901,0.05940105,0.06062564,0.0611224,0.04922813,0.05300204,0.05688526,0.05684963,0.06344826,0.058082,0.05807716,0.06504172,0.06142975,0.06797129,0.07108356,0.06771971,0.07421786,0.07538585,0.07711858,0.0754349,0.08505075,0.07922382,0.07867051,0.08446647,0.0874682,0.08170941,0.08333998,0.09375752,0.08881005,0.09077977,0.09811195,0.08388018,0.09738498,0.08755302,0.1011243,0.1041407,0.09952062,0.1027826,0.09805777,0.1017329,0.1001363,0.1105765,0.1071188,0.1046932,0.1129041,0.1076585,0.1198257,0.1140438,0.1110401,0.116176,0.1165052,0.1180297,0.1223258,0.1270548,0.1145031,0.1180929,0.12176,0.128075,0.1100735,0.1320043,0.1244598,0.1278636,0.1164922,0.1219747,0.1360967,0.1293941,0.1317681,0.1435447,0.1416767,0.1362793,0.130775,0.1272423,0.1312918,0.1404625,0.136283,0.1408631,0.1402755,0.141179,0.1249973,0.1352238,0.1500015,0.1398599,0.1330957,0.1374854,0.135962,0.1350213,0.1262161,0.1525271,0.1540777,0.1523946,0.1345185,0.1412736
