"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
396,0,0.3401345,0.3091402,0.2812881,0.2539845,0.2322246,0.2136742,0.1946848,0.1819881,0.167519,0.1542138,0.1424001,0.1357193,0.126433,0.1206027,0.114848,0.1060747,0.1038311,0.09951437,0.0943111,0.09053793,0.08668421,0.08483125,0.08096189,0.07654366,0.07256686,0.07072491,0.06665631,0.06474962,0.06306671,0.06211477,0.06035133,0.06034894,0.05981758,0.05831577,0.05666059,0.0557064,0.05621324,0.05460226,0.05266164,0.05342172,0.05201856,0.04876595,0.04566417,0.04672273,0.04590624,0.04490651,0.04500561,0.04473339,0.04358559,0.04230667,0.04145191,0.04109251,0.04035019,0.04116128,0.04136435,0.03987006,0.04031578,0.03915564,0.04124439,0.03856401,0.03837366,0.03749299,0.03584744,0.03394508,0.03377041,0.03221787,0.03297582,0.0345634,0.03275709,0.03317551,0.03136899,0.03196722,0.03163719,0.02864987,0.02751246,0.02586425,0.0254718,0.02310565,0.02311508,0.02095635,0.01966178,0.01972956,0.01880838,0.01728556,0.01596656,0.01614584,0.01559324,0.01449418,0.01323004,0.01281846,0.01224686,0.01181804,0.01066268,0.01001331,0.009486346,0.008480808,0.008672531,0.008158583,0.007379645,0.007159687,0.006446894,0.006248127,0.005750731,0.005365593,0.004954397,0.00454523,0.004277508,0.003992449,0.003867078,0.003344125,0.003265591,0.003085289,0.00290189,0.002896722,0.002597308,0.002375035,0.002242146,0.002197922,0.002000759,0.002011214,0.001894186,0.001804655,0.001723196,0.001476929,0.001522977,0.00143023,0.001326785,0.001280461,0.001250248,0.001148255,0.001135253,0.001035491,0.0009750989,0.0009486627,0.0008828011
397,0,0.3497933,0.3186078,0.2895465,0.2636819,0.2381356,0.217562,0.2001272,0.1825079,0.170741,0.157046,0.1445518,0.1335001,0.1273437,0.1216534,0.1160389,0.1105607,0.1020726,0.09998038,0.09577334,0.09080498,0.08713177,0.08343216,0.08166345,0.07791531,0.07368105,0.06985193,0.0680724,0.06414875,0.0623208,0.06071289,0.05977934,0.05807474,0.05808939,0.05758483,0.05611585,0.05454913,0.05361679,0.05411297,0.05255104,0.05067251,0.05141787,0.05007472,0.0469335,0.04395624,0.04498276,0.04418496,0.04322744,0.04331684,0.04307167,0.04194664,0.04072443,0.03992396,0.03956095,0.03882529,0.03963728,0.03981442,0.03837445,0.03879913,0.03770828,0.03969366,0.03712263,0.0369299,0.03608987,0.03450257,0.03267168,0.03249796,0.03101553,0.03173739,0.03327972,0.03152908,0.03191356,0.0301759,0.03077061,0.03046448,0.02757885,0.02647538,0.02489844,0.02453098,0.02224109,0.02224374,0.02017549,0.01892266,0.01898861,0.01809327,0.01663533,0.01536204,0.01553963,0.01500884,0.01395089,0.01273951,0.01234174,0.01179085,0.01137409,0.01026223,0.009645097,0.009132801,0.008162585,0.008351603,0.007856928,0.007104057,0.006894466,0.006206999,0.006014902,0.00553536,0.005162232,0.004767288,0.004373351,0.004117895,0.003842071,0.003723653,0.003220337,0.003142549,0.002970878,0.002793212,0.002788774,0.002500262,0.002285829,0.002159036,0.002115573,0.00192616,0.001936068,0.001823441,0.001736846,0.001659051,0.001422056,0.001466431,0.001376639,0.001277975,0.001232564,0.00120365,0.001105438,0.00109208,0.0009971862,0.0009384346,0.0009131733
398,0,0.3579752,0.3275993,0.2983959,0.2711513,0.2472367,0.2232061,0.2038758,0.1874755,0.1711295,0.1601557,0.1471393,0.1354939,0.1251952,0.1226371,0.1171224,0.1117153,0.1064436,0.0982884,0.09632093,0.09220837,0.08745397,0.08388981,0.08036667,0.07865655,0.07503267,0.07094502,0.0672801,0.06556827,0.06176391,0.06001474,0.05847818,0.05754631,0.05592084,0.05595568,0.05545163,0.05401956,0.052545,0.05163782,0.05212822,0.05060538,0.04879345,0.04952789,0.04821731,0.04518564,0.04232405,0.04331987,0.04255465,0.04162513,0.04171235,0.04147769,0.0403814,0.0392345,0.03846256,0.03811042,0.03737901,0.03818896,0.03834878,0.03695362,0.03737187,0.03633618,0.03822108,0.03575813,0.03556063,0.03474679,0.03323241,0.03146318,0.03129034,0.02986814,0.03056238,0.03205074,0.03036086,0.03072463,0.02904782,0.02963156,0.02934663,0.02656596,0.02549572,0.02398045,0.02363453,0.02142311,0.02141706,0.01943059,0.01822663,0.01828619,0.01742087,0.01602002,0.01478687,0.01496564,0.01445017,0.01343896,0.01227331,0.01188899,0.01135479,0.01095437,0.00988074,0.009293452,0.008794957,0.007859769,0.008045896,0.007568038,0.006841612,0.00664156,0.005978354,0.005794564,0.005332085,0.004968467,0.004589736,0.004211475,0.003965521,0.003699112,0.00358759,0.003103642,0.003026088,0.002861986,0.0026903,0.002685503,0.00240857,0.00220147,0.002079626,0.002037247,0.001855538,0.001864891,0.001755889,0.001672392,0.001597606,0.001370153,0.001412746,0.001325744,0.001231524,0.001187333,0.00115935,0.001064754,0.001051377,0.000960712,0.0009037268
399,0,0.3681785,0.335348,0.3068753,0.2795244,0.2539751,0.2318078,0.2091938,0.1910309,0.1756155,0.1604822,0.1502355,0.1379205,0.1269866,0.1206107,0.1181771,0.1128128,0.107575,0.1025379,0.09469214,0.09283927,0.08880877,0.08426799,0.08081234,0.07745407,0.07579909,0.07230699,0.06833795,0.06485209,0.06317839,0.05948659,0.05780364,0.0563477,0.0554308,0.05388019,0.05391122,0.05340749,0.05203056,0.05064293,0.04975047,0.0502388,0.04873995,0.04700305,0.04772111,0.04644376,0.0435298,0.04077949,0.04173954,0.04098475,0.04009497,0.04018771,0.0399707,0.03890051,0.03781193,0.0370635,0.03671955,0.03599898,0.03681098,0.03695431,0.03560846,0.03600539,0.03502981,0.03682294,0.03444464,0.03424943,0.03347241,0.03202661,0.03031595,0.03014331,0.02878083,0.02944669,0.03088918,0.02924313,0.02959051,0.02797918,0.02855278,0.02828202,0.02560591,0.02456222,0.02310657,0.02278081,0.02064523,0.02063619,0.01872369,0.01756688,0.01761837,0.01678872,0.01543756,0.01423591,0.01441842,0.01392011,0.01295456,0.0118314,0.01145785,0.01094098,0.0105548,0.009518185,0.008959786,0.008476503,0.007570326,0.00775414,0.007294374,0.006592676,0.006400806,0.005761864,0.005582287,0.005138993,0.004785491,0.004421503,0.004057728,0.003821047,0.003562645,0.003457807,0.002992455,0.002915282,0.002757148,0.002592369,0.002587476,0.002320943,0.00212131,0.002004466,0.001962874,0.001788446,0.001797149,0.00169194,0.00161144,0.001539492,0.001320449,0.001361532,0.001277383,0.001187362,0.001144167,0.001117474,0.001026138,0.001012488,0.0009259437
400,0,0.3779631,0.3446181,0.3142741,0.2875754,0.2617412,0.2378437,0.2173369,0.1960191,0.1790833,0.1645091,0.1504675,0.1408948,0.1292775,0.1224442,0.1162631,0.1139087,0.108715,0.1036541,0.09882978,0.091268,0.08949704,0.08558299,0.08124119,0.07789919,0.07468706,0.07307081,0.06970154,0.06585852,0.06253448,0.06091318,0.05732968,0.05570807,0.05431528,0.05341964,0.0519444,0.05195568,0.051471,0.05014132,0.04883027,0.0479525,0.04843844,0.04697379,0.0452943,0.04601778,0.04475834,0.04194862,0.03930266,0.04022676,0.03949919,0.03864054,0.03872964,0.03852955,0.03749268,0.03644995,0.0357376,0.03540253,0.03468575,0.03550371,0.03562754,0.03432511,0.03470935,0.0337777,0.03549175,0.03320179,0.03301215,0.03226514,0.03087057,0.02922988,0.02904611,0.02774289,0.02838628,0.02978573,0.02817487,0.02851847,0.02697467,0.02753305,0.02726682,0.02469095,0.02367303,0.02227872,0.02197069,0.01990497,0.01988979,0.01805352,0.01693429,0.01698021,0.01618325,0.01488384,0.01371382,0.0138938,0.01341454,0.01249096,0.0114102,0.01104741,0.01054987,0.01017547,0.009173574,0.008641195,0.008174009,0.007297114,0.007476964,0.007034426,0.006357239,0.006172229,0.005554958,0.005381251,0.004954773,0.00461334,0.004260793,0.003911776,0.003684126,0.003433376,0.003335628,0.002885988,0.002810903,0.002657864,0.002498703,0.00249431,0.002237082,0.002045279,0.001933373,0.001892317,0.001724437,0.001732978,0.001630958,0.001553323,0.001484253,0.001273204,0.001312901,0.001231004,0.001145178,0.001103139,0.001077621,0.0009894286,0.0009756447
401,0,0.3849524,0.3541412,0.3226565,0.2945935,0.2695099,0.245209,0.2227605,0.2037522,0.1837143,0.1678146,0.1541213,0.1410998,0.1321525,0.1247109,0.1181573,0.1121749,0.1098886,0.1048471,0.09995562,0.09534331,0.08804089,0.08635127,0.08254467,0.07838048,0.07514889,0.07207303,0.07049123,0.06723697,0.06352454,0.0603295,0.05876883,0.0552904,0.05373057,0.0524013,0.05151996,0.0501117,0.05012058,0.04965144,0.04837186,0.0471154,0.04625487,0.04673289,0.04530794,0.04366969,0.0444047,0.04316546,0.04046368,0.03791366,0.03879739,0.03811061,0.03727166,0.03735223,0.03716626,0.03616207,0.03516702,0.03448466,0.03415907,0.03344988,0.03426944,0.03436522,0.03310734,0.03348829,0.03259679,0.03423113,0.03203733,0.03184449,0.03112908,0.02977911,0.02820145,0.02801368,0.02676803,0.02738,0.02873986,0.02717083,0.02749832,0.02602666,0.02656374,0.02631053,0.02382671,0.02283663,0.0214976,0.02120456,0.01920603,0.0191836,0.01742655,0.01633733,0.01637867,0.01561347,0.01436268,0.01322565,0.01340204,0.01293813,0.01205485,0.01101456,0.01066161,0.01018201,0.009815753,0.008849103,0.008339134,0.007889041,0.007040533,0.007215577,0.006790272,0.006135114,0.005955531,0.00535878,0.005191751,0.004780923,0.004449605,0.004109444,0.003775081,0.003554137,0.003312078,0.003220168,0.002785902,0.002711193,0.002564418,0.002410452,0.002406838,0.002158296,0.001973287,0.00186609,0.001826022,0.001663435,0.001672235,0.001573669,0.001498737,0.001432032,0.001228721,0.001266783,0.001187496,0.001105437,0.001064372,0.001040103,0.0009546344
402,0,0.3880199,0.3604362,0.3318698,0.3022332,0.2761636,0.2525089,0.2297625,0.2086733,0.1909852,0.1722291,0.1572796,0.1443836,0.1323624,0.127647,0.1204491,0.1141444,0.1083313,0.1061411,0.1012224,0.09650324,0.09209879,0.08502537,0.08341692,0.07971634,0.07568423,0.07258619,0.06962832,0.0680806,0.06493165,0.06134865,0.05826225,0.05675287,0.05338273,0.05189186,0.05060627,0.04975377,0.04839449,0.0484101,0.0479515,0.04671313,0.04552135,0.04467238,0.04514345,0.04375377,0.04217146,0.04289053,0.04168497,0.03906638,0.0366164,0.03746189,0.03680893,0.0359877,0.03607024,0.03589601,0.03491593,0.03395935,0.03331598,0.03300092,0.03230082,0.0331093,0.03318176,0.03197309,0.03234413,0.03149186,0.03305505,0.03094515,0.03075449,0.03007161,0.02876165,0.02723817,0.02705439,0.02585761,0.02644295,0.02776408,0.026233,0.02654954,0.0251404,0.02565876,0.02541441,0.02301561,0.02205381,0.02076504,0.02048678,0.01854745,0.01852593,0.01684183,0.01578037,0.01581803,0.01508025,0.01386988,0.01276907,0.01294537,0.01249506,0.01164246,0.01064311,0.01030263,0.009840423,0.0094815,0.00854613,0.008058999,0.007623201,0.006800785,0.006972329,0.006559641,0.005927348,0.005752997,0.005176001,0.00501558,0.004618486,0.004297146,0.003969347,0.00364682,0.003432595,0.00319943,0.003112287,0.00269223,0.002619265,0.0024774,0.002328235,0.00232502,0.002085363,0.001905898,0.00180294,0.001764414,0.001606878,0.001615516,0.001519868,0.001447729,0.001383099,0.00118707,0.00122359,0.001146981,0.001068071,0.001028235,0.001004919
403,0,0.3921516,0.3582118,0.3289185,0.3051737,0.2760837,0.2503431,0.2280669,0.2101954,0.1906407,0.1758095,0.1582619,0.1445369,0.1319994,0.1259393,0.1200038,0.1144286,0.1085954,0.1019411,0.1001356,0.09512564,0.09108622,0.08725657,0.07999045,0.07864843,0.07544101,0.07185925,0.06853571,0.0654937,0.06437244,0.06194315,0.05840646,0.05510286,0.05407539,0.05034464,0.04881851,0.04767783,0.0467819,0.04573375,0.04543438,0.04536677,0.04441225,0.0427236,0.04224803,0.04260473,0.04160207,0.0396139,0.04066267,0.03920999,0.03683711,0.03433904,0.03519934,0.03491257,0.03405171,0.03404222,0.03413749,0.03312257,0.0318881,0.03138647,0.03111497,0.0304746,0.03132329,0.03135481,0.02985734,0.03034549,0.02994462,0.03130715,0.02910665,0.02921718,0.02847172,0.02701688,0.02547158,0.02545205,0.02421852,0.02511423,0.02640293,0.02450109,0.02479611,0.0240176,0.02424212,0.02417686,0.02168052,0.02080436,0.01983264,0.01954511,0.01761382,0.01743058,0.01610862,0.01465917,0.01480803,0.01414744,0.01333912,0.0119578,0.01244419,0.01183805,0.01101438,0.01012085,0.009654696,0.009332963,0.008834554,0.00811103,0.007669349,0.007237719,0.006553025,0.006648742,0.006249879,0.005640583,0.0054873,0.004965615,0.004750252,0.004341779,0.004086203,0.003728815,0.003420961,0.003258362,0.003014363,0.002943825,0.00257796,0.002490119,0.002314996,0.002215474,0.002216456,0.001954572,0.001805509,0.00172616,0.001658943,0.001521697,0.001534459,0.001445305,0.001370113,0.001305332,0.001130169,0.001156954,0.001100925,0.001009551,0.0009594714
404,0,0.4000745,0.3363485,0.2960903,0.270492,0.2535898,0.2292787,0.2107515,0.1894047,0.1752513,0.1587305,0.1490548,0.1305746,0.1229495,0.1140682,0.1102851,0.1032925,0.09798161,0.09386875,0.08719449,0.08742862,0.08282316,0.07937393,0.07701893,0.07120389,0.06877898,0.06586445,0.06397041,0.06063852,0.05640629,0.05634673,0.05552783,0.0517723,0.04898778,0.04760716,0.04435257,0.04264464,0.04155194,0.04067222,0.03932734,0.03942404,0.0397914,0.03832854,0.03706378,0.0355521,0.03645047,0.03608406,0.03423445,0.0350338,0.03471025,0.03127423,0.02995259,0.03013393,0.02941689,0.02926829,0.02901899,0.02941053,0.02872627,0.02677332,0.02648073,0.02685585,0.02581872,0.02615439,0.02648823,0.02498097,0.02588071,0.02538269,0.02552874,0.02529075,0.02540397,0.02499463,0.02383221,0.02251369,0.02194547,0.02179526,0.02188897,0.02401825,0.02099203,0.02182455,0.02101942,0.0214374,0.02164055,0.01854364,0.01813878,0.01711728,0.01715653,0.01528454,0.01573859,0.01438175,0.01297516,0.0131158,0.01250619,0.01193077,0.01094064,0.01116665,0.01045971,0.009593486,0.008877935,0.008531867,0.008241703,0.007773111,0.006952458,0.006871541,0.006639486,0.005989699,0.005891488,0.005580411,0.005066871,0.004874394,0.004331802,0.004162762,0.003792894,0.003668302,0.003206981,0.003051595,0.002766137,0.002645028,0.002590354,0.00231245,0.0021512,0.002032016,0.001957392,0.001957935,0.001736063,0.001584323,0.001505029,0.001470414,0.001345177,0.001367647,0.001316194,0.001213359,0.001159946,0.0009961131,0.001037437,0.0009892156,0.0009059996
405,0,0.405759,0.3608527,0.3002599,0.2640471,0.238523,0.2237277,0.2057353,0.1846111,0.1659573,0.1543797,0.1376416,0.1325931,0.1155479,0.1100138,0.1040606,0.1000744,0.09464102,0.08853796,0.08556585,0.08023036,0.07971274,0.07436062,0.073289,0.07136787,0.06566297,0.06246404,0.05918615,0.05847506,0.05537242,0.05260823,0.05232825,0.05127551,0.0480602,0.04478012,0.044209,0.04048154,0.03866068,0.0386882,0.03763153,0.03638891,0.03628537,0.03656928,0.03508716,0.03413026,0.03276629,0.03314367,0.03346375,0.03132522,0.03181214,0.03162733,0.02869555,0.02799955,0.02723892,0.02700486,0.02743442,0.02674045,0.02726334,0.02657234,0.02419434,0.02393973,0.02462503,0.02382411,0.0234895,0.02447047,0.02234149,0.02370745,0.02296248,0.02294899,0.02338764,0.02311248,0.02317296,0.02157254,0.02045765,0.02031885,0.02030778,0.02008528,0.02188941,0.01957531,0.02033327,0.01948208,0.01999027,0.02005306,0.01704532,0.0167095,0.0158458,0.01589723,0.01413866,0.01469473,0.01320467,0.01213841,0.01216934,0.01162435,0.01113406,0.00993554,0.01024732,0.009773303,0.00905873,0.008066312,0.007878078,0.007563695,0.00721468,0.006435018,0.006296151,0.006100553,0.005472024,0.005421395,0.005127961,0.004667274,0.004548467,0.003961898,0.003845818,0.003505958,0.003411798,0.002925348,0.002823748,0.002554281,0.002430443,0.002418216,0.00211099,0.001969924,0.001861387,0.001797133,0.001822454,0.001566407,0.001428458,0.001379828,0.001367126,0.00121913,0.001245785,0.001196231,0.001110734,0.00106761,0.0009119248,0.0009482616,0.0009117998
406,0,0.415236,0.3787634,0.3377567,0.2808771,0.2460691,0.2229091,0.208945,0.1921295,0.1725391,0.1554062,0.1443226,0.1286181,0.1241528,0.1107553,0.1058969,0.1000855,0.09630795,0.09058268,0.0848378,0.08239096,0.07734997,0.07676039,0.07155742,0.07065032,0.06886431,0.0630399,0.06011668,0.05708228,0.05636194,0.0533081,0.05030365,0.0503951,0.04941794,0.04635591,0.04317145,0.04254148,0.03896157,0.0372871,0.03715025,0.03620876,0.03510032,0.03499027,0.03526309,0.03362799,0.03291064,0.03146608,0.0319657,0.03219889,0.03020449,0.03046394,0.03046895,0.02759982,0.02699,0.02619105,0.02598652,0.02646323,0.02572402,0.02617985,0.02555385,0.02327934,0.02302103,0.02371223,0.02290371,0.02247389,0.02350183,0.0214757,0.02286815,0.02208308,0.02206593,0.02249672,0.02227842,0.02235692,0.02080585,0.0197412,0.01954392,0.01946064,0.01923873,0.02103835,0.01880854,0.01959702,0.01871997,0.01928078,0.01922603,0.01644409,0.01601797,0.01528511,0.01533049,0.01363432,0.01416529,0.01274195,0.01165731,0.01173564,0.011214,0.01066801,0.009576892,0.00988703,0.00940555,0.008734272,0.007779015,0.007597929,0.007298958,0.006937085,0.006206623,0.006036831,0.005866569,0.00526148,0.005228247,0.004946679,0.004504678,0.004387175,0.00379793,0.00369842,0.003382004,0.003268242,0.002822109,0.002723189,0.002463375,0.002341366,0.002328763,0.002036367,0.00189913,0.001793833,0.001715553,0.001751285,0.001504624,0.001372578,0.00133053,0.001318782,0.001175593,0.001201564,0.001145458,0.001071242,0.001029663,0.000875306,0.00091457
407,0,0.4240926,0.3381047,0.3313102,0.2964352,0.2424962,0.215446,0.1956525,0.18255,0.1685035,0.151562,0.1372093,0.1267749,0.1117146,0.1108294,0.100018,0.09416982,0.09082545,0.08532862,0.08153734,0.07566615,0.07488589,0.07032544,0.06878118,0.06412271,0.06396275,0.06175561,0.05667927,0.05333965,0.05172199,0.0509406,0.04868501,0.0454052,0.04596,0.04511932,0.0410324,0.03945343,0.03861041,0.03430051,0.03329066,0.03322244,0.03220224,0.03130325,0.03139053,0.03208325,0.03041793,0.02967962,0.02854238,0.02920141,0.02903267,0.02713343,0.02756694,0.02788415,0.02492737,0.02379852,0.02363038,0.02354066,0.02393025,0.02274025,0.02349131,0.02313755,0.0209898,0.02061574,0.02061019,0.02097537,0.02025712,0.02124596,0.01944876,0.02028237,0.01975081,0.02006807,0.01991727,0.02022266,0.02042232,0.01905007,0.01762626,0.01749827,0.01772684,0.01727601,0.01883284,0.01715799,0.01768263,0.0170225,0.01712968,0.01748723,0.01477309,0.01432844,0.01370908,0.01403713,0.01245395,0.01301105,0.01126971,0.0105566,0.01055649,0.01017007,0.009541398,0.008596124,0.008619579,0.008373599,0.007979033,0.006997374,0.006717492,0.006468332,0.00629848,0.005509925,0.005548602,0.005226086,0.004803088,0.004684604,0.004419588,0.004113547,0.00380188,0.003355007,0.003350037,0.002997367,0.002989473,0.002587792,0.002366678,0.002209408,0.002135506,0.002146399,0.001813549,0.001687134,0.001585154,0.00153996,0.001584523,0.00136803,0.001239141,0.001231343,0.001198704,0.001063153,0.001114538,0.001050145,0.0009628353,0.0009403546,0.0007970504
408,0,0.4282431,0.3965197,0.3165578,0.3098937,0.2771773,0.2265581,0.2013194,0.1829756,0.1707375,0.1574804,0.1417316,0.1283495,0.1185921,0.1073919,0.1065367,0.0961211,0.09050176,0.08723083,0.08199909,0.07838356,0.07269673,0.07200596,0.06755792,0.0661438,0.06160109,0.0614435,0.05939665,0.05447688,0.05126569,0.04970322,0.04894546,0.04681279,0.04367017,0.04420616,0.04334725,0.03944316,0.03790627,0.03712051,0.03295657,0.0320101,0.03194262,0.03094459,0.03009906,0.03016061,0.03084975,0.02922742,0.02852894,0.02744668,0.02808383,0.02790377,0.02606403,0.02650416,0.02680546,0.0239494,0.0228695,0.02270993,0.02263833,0.02300905,0.02186331,0.02259242,0.02224223,0.02018351,0.01982154,0.01981096,0.02016525,0.01948257,0.02042574,0.01869395,0.0195016,0.01899158,0.01929675,0.01915211,0.01943357,0.01964156,0.0183128,0.01694778,0.01682405,0.01703678,0.01660205,0.0180976,0.01648882,0.01698498,0.01635596,0.01646532,0.01681108,0.01420132,0.01376827,0.01317859,0.01348864,0.01196748,0.01249973,0.01083628,0.01014376,0.0101452,0.00977528,0.009170899,0.008255707,0.008285797,0.008047462,0.007668277,0.006724001,0.006454322,0.006219859,0.006051659,0.005293963,0.005338181,0.005021621,0.004619757,0.004502704,0.004246349,0.003956456,0.00365456,0.003224811,0.003220896,0.002880102,0.002874038,0.002488605,0.002274743,0.002124029,0.002051643,0.002064543,0.001742921,0.001621487,0.001523361,0.001480471,0.001522203,0.001314778,0.001190172,0.001184295,0.001152281,0.001021976,0.001071328,0.001009283,0.0009253926,0.000904274
409,0,0.4373884,0.3771627,0.3670253,0.2846323,0.2852369,0.2588289,0.2117841,0.1875743,0.1698392,0.1594278,0.1460508,0.1325267,0.1198569,0.1133621,0.1029972,0.1023699,0.09218746,0.0867945,0.08376561,0.07811267,0.07517821,0.06966841,0.06893919,0.06488397,0.06349373,0.05914983,0.0590158,0.05692502,0.05226034,0.04908969,0.04754623,0.04703266,0.04491998,0.04193083,0.04221062,0.0413833,0.03767432,0.03619475,0.03559748,0.03166465,0.03061166,0.03061632,0.0295356,0.0288791,0.02877163,0.02965984,0.02797236,0.02719693,0.02634398,0.02686724,0.02681588,0.0250317,0.02534283,0.02551548,0.02299927,0.02197524,0.02163679,0.02176998,0.02202402,0.0209716,0.02165572,0.02131969,0.01940523,0.01891883,0.0189399,0.01927468,0.01857713,0.01962842,0.01765236,0.01874354,0.01819555,0.01851354,0.01835017,0.01858537,0.01881009,0.01748268,0.01628944,0.01599182,0.01637395,0.015944,0.01738385,0.01580042,0.0163096,0.01564666,0.01565374,0.01615873,0.01355611,0.01322517,0.01266208,0.01286841,0.01138742,0.01196417,0.01041714,0.009715118,0.009725743,0.009391698,0.008777302,0.007927396,0.007964377,0.007699233,0.007288677,0.006436078,0.006175109,0.005980447,0.005812342,0.005070229,0.005116757,0.004808459,0.004402325,0.004327531,0.004079523,0.003773501,0.003511384,0.003085452,0.003096322,0.002767826,0.002762195,0.002377874,0.002169485,0.002026068,0.00197055,0.001984943,0.00166677,0.001557431,0.001459923,0.001418843,0.001461713,0.001259714,0.001137106,0.001134233,0.00109698,0.0009728289,0.00102524,0.0009696949,0.0008855617
