"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
10,2,0.1356206,0.1185613,0.08555166,0.05464277,0.0275904,0.008433981,0.004307037,0.004102497,0.005015054,0.006497927,0.009895826,0.0155641,0.01906951,0.01407374,0.007880184,0.004590075,0.002902118,0.001949104,0.001903509,0.002387889,0.003260849,0.005066674,0.0071288,0.0102776,0.01222247,0.01036028,0.00802009,0.005740619,0.003527616,0.001645169,0.000726886,0.0004724773,0.0002630609,0.000227664,9.362993E-05,8.327505E-05,8.114429E-05,6.757521E-05,5.20236E-05,3.86339E-05,1.960636E-05,1.695471E-05,1.343867E-05,1.204925E-05,9.186645E-06,7.174101E-06,6.163167E-06,4.95335E-06,4.653793E-06,4.073293E-06,3.541839E-06,2.668046E-06,2.37062E-06,2.0068E-06,1.521018E-06,1.164478E-06,1.135507E-06,8.992639E-07,8.988222E-07,5.848832E-07,5.485209E-07,4.534072E-07,4.30017E-07,3.281809E-07,2.617397E-07,2.231108E-07,1.826312E-07,1.474623E-07,1.405029E-07,1.041351E-07,9.005478E-08,8.40465E-08,6.265907E-08,5.26573E-08,5.09038E-08,3.790408E-08,3.04072E-08,2.84364E-08,2.190662E-08,1.993768E-08,1.540271E-08,1.281502E-08,1.091417E-08,9.691337E-09,8.428274E-09,7.075876E-09,5.202857E-09
11,2,0.1093142,0.1269083,0.1110464,0.08014197,0.05119732,0.0258593,0.00789361,0.003707301,0.003548826,0.004339023,0.005613879,0.00857313,0.01347931,0.01648375,0.01215063,0.006806287,0.003971754,0.002518213,0.001697166,0.00166156,0.002082858,0.002838342,0.004427714,0.006227959,0.008954724,0.0106857,0.009051963,0.006987646,0.005014149,0.003074144,0.001438975,0.0006360979,0.000415226,0.0002308775,0.0001995448,8.238807E-05,7.320457E-05,7.136002E-05,5.955738E-05,4.590679E-05,3.435961E-05,1.736522E-05,1.501069E-05,1.188395E-05,1.06771E-05,8.149337E-06,6.332504E-06,5.446465E-06,4.371901E-06,4.119609E-06,3.613256E-06,3.152065E-06,2.350998E-06,2.095619E-06,1.777706E-06,1.344255E-06,1.026372E-06,1.003675E-06,7.954138E-07,7.979485E-07,5.159363E-07,4.851296E-07,4.00401E-07,3.809708E-07,2.907864E-07,2.315529E-07,1.968128E-07,1.616202E-07,1.300128E-07,1.239669E-07,9.166338E-08,7.925239E-08,7.439629E-08,5.533272E-08,4.64814E-08,4.506318E-08,3.365024E-08,2.683282E-08,2.515016E-08,1.933211E-08,1.768943E-08,1.355616E-08,1.129129E-08,9.652432E-09,8.573345E-09,7.47459E-09,6.256784E-09
12,2,0.08360948,0.102171,0.1182052,0.1033699,0.07438722,0.04743269,0.02396109,0.00678207,0.003191314,0.003065869,0.003752096,0.004845168,0.007416222,0.01164974,0.01423228,0.01049071,0.005874999,0.00343712,0.002185448,0.001476452,0.001446869,0.001812011,0.002466846,0.003860338,0.005425651,0.007779247,0.009317973,0.007893467,0.006080288,0.004373305,0.002673911,0.001254591,0.0005547543,0.0003636818,0.0002019904,0.0001743468,7.235485E-05,6.41952E-05,6.258498E-05,5.236569E-05,4.036542E-05,3.050514E-05,1.534403E-05,1.326356E-05,1.047968E-05,9.430374E-06,7.210648E-06,5.579211E-06,4.802098E-06,3.850953E-06,3.637077E-06,3.193561E-06,2.797142E-06,2.06808E-06,1.847676E-06,1.572041E-06,1.185393E-06,9.011003E-07,8.847114E-07,7.022026E-07,7.065371E-07,4.540271E-07,4.279415E-07,3.52244E-07,3.36986E-07,2.569696E-07,2.044868E-07,1.730231E-07,1.427012E-07,1.14121E-07,1.090577E-07,8.04818E-08,6.975318E-08,6.56684E-08,4.881269E-08,4.094735E-08,3.975705E-08,2.978786E-08,2.360241E-08,2.220323E-08,1.702262E-08,1.567521E-08,1.190016E-08,9.938105E-09,8.526872E-09,7.567095E-09,6.615209E-09
13,2,0.06214413,0.07532223,0.0920104,0.1060924,0.09275679,0.06661201,0.04237526,0.02047716,0.005810666,0.002736811,0.002637475,0.003234443,0.00416852,0.006400035,0.01004501,0.0122492,0.00903411,0.005055976,0.002966197,0.001888407,0.001280185,0.001256421,0.001572463,0.002138991,0.003357098,0.004709089,0.006737677,0.008102048,0.006862735,0.005272541,0.003800615,0.002320716,0.001090476,0.0004820662,0.000317483,0.0001763383,0.0001518392,6.32865E-05,5.614525E-05,5.468862E-05,4.593437E-05,3.533206E-05,2.702377E-05,1.352587E-05,1.168102E-05,9.214807E-06,8.29671E-06,6.361006E-06,4.895963E-06,4.219376E-06,3.376044E-06,3.205763E-06,2.814404E-06,2.477481E-06,1.812328E-06,1.625331E-06,1.385382E-06,1.041454E-06,7.885739E-07,7.770618E-07,6.18171E-07,6.236424E-07,3.980427E-07,3.763897E-07,3.09021E-07,2.969013E-07,2.26485E-07,1.801031E-07,1.517373E-07,1.256516E-07,9.983265E-08,9.578521E-08,7.047925E-08,6.123266E-08,5.781347E-08,4.296694E-08,3.59691E-08,3.503234E-08,2.627199E-08,2.067748E-08,1.955012E-08,1.494756E-08,1.383688E-08,1.041743E-08,8.711837E-09,7.494632E-09,6.653911E-09
14,2,0.04624794,0.05475678,0.06634389,0.0810535,0.09384933,0.08200319,0.05892938,0.03619191,0.01750831,0.00497611,0.00234687,0.002264477,0.002777728,0.003582861,0.005509221,0.008644274,0.01052499,0.00776986,0.004349934,0.002559966,0.001636461,0.001109012,0.001088128,0.001364316,0.001851152,0.002914466,0.004077997,0.005822344,0.007034884,0.00595623,0.004566521,0.003295626,0.002007632,0.0009458023,0.0004182783,0.0002765275,0.0001534707,0.000131901,5.518932E-05,4.890598E-05,4.776096E-05,4.020079E-05,3.088401E-05,2.382917E-05,1.188346E-05,1.029442E-05,8.081474E-06,7.276844E-06,5.595817E-06,4.282578E-06,3.697522E-06,2.953723E-06,2.816895E-06,2.475871E-06,2.185448E-06,1.585462E-06,1.425635E-06,1.218498E-06,9.13101E-07,6.887022E-07,6.808206E-07,5.431309E-07,5.494164E-07,3.48021E-07,3.296331E-07,2.704998E-07,2.606396E-07,1.990702E-07,1.580841E-07,1.326282E-07,1.102534E-07,8.711072E-08,8.385596E-08,6.153892E-08,5.363449E-08,5.073914E-08,3.772259E-08,3.149069E-08,3.079057E-08,2.310351E-08,1.808516E-08,1.717371E-08,1.31005E-08,1.219996E-08,9.092641E-09,7.616088E-09,6.574763E-09
15,2,0.0352217,0.04039164,0.04781457,0.05794899,0.070876,0.08251878,0.07217684,0.05031425,0.03095455,0.01498391,0.004257323,0.002012518,0.001944408,0.002386904,0.00307336,0.004736189,0.007429722,0.009040691,0.006682226,0.00373833,0.00220499,0.001414705,0.0009609974,0.0009403838,0.001182333,0.0016,0.002524568,0.003523544,0.005021512,0.006097286,0.005164118,0.003945085,0.002857604,0.001735208,0.0008186473,0.0003622816,0.0002403592,0.0001332402,0.0001143872,4.803023E-05,4.251253E-05,4.149229E-05,3.50809E-05,2.694472E-05,2.097676E-05,1.041857E-05,9.056998E-06,7.079278E-06,6.375615E-06,4.91417E-06,3.736114E-06,3.23657E-06,2.581143E-06,2.466469E-06,2.176978E-06,1.923419E-06,1.383547E-06,1.248624E-06,1.068801E-06,7.998556E-07,6.005719E-07,5.946486E-07,4.757536E-07,4.833508E-07,3.03608E-07,2.881939E-07,2.365661E-07,2.281313E-07,1.748162E-07,1.382617E-07,1.157239E-07,9.666285E-08,7.573485E-08,7.304107E-08,5.360361E-08,4.676768E-08,4.444073E-08,3.305569E-08,2.75471E-08,2.701673E-08,2.025386E-08,1.577926E-08,1.504425E-08,1.146929E-08,1.073329E-08,7.920376E-09,6.650538E-09
16,2,0.02871192,0.03021872,0.03462122,0.04097656,0.04968646,0.06087423,0.07144171,0.06134951,0.04291949,0.02644382,0.01278026,0.003638717,0.001722214,0.001666739,0.002046986,0.002636123,0.004063506,0.006373005,0.007751635,0.005726367,0.003211376,0.001897213,0.001217235,0.0008290282,0.0008109902,0.001022496,0.001381885,0.002183048,0.003036386,0.004325476,0.005271281,0.004467042,0.003402807,0.002465553,0.001497308,0.0007085441,0.0003131409,0.000208768,0.0001153137,9.886317E-05,4.168845E-05,3.690065E-05,3.591124E-05,3.053275E-05,2.345747E-05,1.842336E-05,9.116165E-06,7.956862E-06,6.17964E-06,5.575133E-06,4.308112E-06,3.253433E-06,2.831088E-06,2.252968E-06,2.155822E-06,1.908738E-06,1.689128E-06,1.204762E-06,1.090125E-06,9.366208E-07,6.993487E-07,5.230269E-07,5.186427E-07,4.161736E-07,4.238146E-07,2.644804E-07,2.514827E-07,2.062945E-07,1.992809E-07,1.529122E-07,1.205684E-07,1.007536E-07,8.46087E-08,6.577455E-08,6.349978E-08,4.656882E-08,4.067593E-08,3.884745E-08,2.894601E-08,2.406663E-08,2.35744E-08,1.776273E-08,1.37336E-08,1.316829E-08,1.002855E-08,9.421885E-09,6.888883E-09
17,2,0.03359981,0.02257774,0.02377831,0.0271863,0.03217239,0.03897499,0.04792219,0.06094246,0.05231613,0.03671667,0.02262904,0.01093437,0.003113672,0.001475409,0.001430865,0.001757733,0.00226087,0.003490634,0.005468855,0.006654868,0.004918438,0.002763255,0.001636464,0.001049845,0.0007167414,0.0006996016,0.0008846025,0.001194766,0.001889285,0.002618505,0.003726622,0.004563775,0.00386565,0.002937606,0.002133492,0.001295172,0.0006132293,0.0002705955,0.0001811982,9.984616E-05,8.539524E-05,3.625066E-05,3.206025E-05,3.119652E-05,2.663354E-05,2.044637E-05,1.620664E-05,7.986067E-06,6.990196E-06,5.402062E-06,4.881071E-06,3.780205E-06,2.838658E-06,2.476096E-06,1.966691E-06,1.887702E-06,1.674859E-06,1.48495E-06,1.049514E-06,9.531855E-07,8.21195E-07,6.111972E-07,4.559944E-07,4.524885E-07,3.646497E-07,3.719696E-07,2.305679E-07,2.197659E-07,1.800244E-07,1.742039E-07,1.340324E-07,1.053331E-07,8.7817E-08,7.409436E-08,5.722335E-08,5.529884E-08,4.049216E-08,3.547997E-08,3.397837E-08,2.530928E-08,2.104123E-08,2.0594E-08,1.558297E-08,1.196857E-08,1.153607E-08,8.779549E-09,8.280815E-09
18,2,0.05812309,0.02329306,0.01539261,0.01620907,0.01852065,0.02173717,0.02638103,0.04101537,0.05220053,0.04476297,0.03150173,0.01944397,0.009387821,0.002674745,0.001268425,0.001233757,0.00151509,0.001946953,0.003009226,0.004710458,0.005737927,0.004243915,0.002386491,0.001418172,0.0009088298,0.0006220284,0.0006067321,0.0007683039,0.001037028,0.001642528,0.002269639,0.00322433,0.003970757,0.003358877,0.002548221,0.00185453,0.00112475,0.0005327006,0.0002350301,0.0001579294,8.68249E-05,7.411207E-05,3.168357E-05,2.798651E-05,2.724623E-05,2.330895E-05,1.788228E-05,1.433181E-05,7.037917E-06,6.170663E-06,4.757178E-06,4.294089E-06,3.332525E-06,2.490114E-06,2.176077E-06,1.725136E-06,1.661398E-06,1.476292E-06,1.311573E-06,9.189641E-07,8.373374E-07,7.234764E-07,5.36562E-07,3.993463E-07,3.968092E-07,3.211596E-07,3.27764E-07,2.020509E-07,1.93183E-07,1.578615E-07,1.529059E-07,1.178965E-07,9.260035E-08,7.693771E-08,6.521334E-08,5.005586E-08,4.836058E-08,3.539634E-08,3.114864E-08,2.988729E-08,2.225454E-08,1.84945E-08,1.810169E-08,1.37302E-08,1.047847E-08,1.015975E-08,7.710427E-09
19,2,0.07951823,0.04250686,0.01693617,0.01101583,0.0115705,0.01321699,0.01538065,0.02270377,0.03525599,0.04483916,0.03840812,0.02712885,0.01675074,0.008080649,0.002306895,0.001096037,0.001068743,0.001313818,0.001685799,0.002612466,0.004082187,0.004973336,0.003681903,0.002072783,0.001235206,0.0007902292,0.0005434232,0.0005298957,0.0006724678,0.0009066041,0.001438024,0.00198129,0.002812058,0.003478284,0.002935917,0.002223846,0.001622099,0.0009835847,0.0004662526,0.0002058724,0.0001389388,7.608139E-05,6.481809E-05,2.78777E-05,2.461894E-05,2.395924E-05,2.054127E-05,1.57315E-05,1.276381E-05,6.23605E-06,5.485679E-06,4.219793E-06,3.807352E-06,2.960673E-06,2.19987E-06,1.925813E-06,1.524845E-06,1.472324E-06,1.3124E-06,1.166493E-06,8.112374E-07,7.411037E-07,6.418299E-07,4.744797E-07,3.523618E-07,3.507861E-07,2.847449E-07,2.908051E-07,1.783072E-07,1.707988E-07,1.395298E-07,1.352361E-07,1.043807E-07,8.196067E-08,6.794509E-08,5.787585E-08,4.411628E-08,4.264208E-08,3.111986E-08,2.751563E-08,2.649175E-08,1.968728E-08,1.636506E-08,1.603294E-08,1.218745E-08,9.246125E-09,9.011832E-09
20,2,0.09705006,0.06199651,0.03330908,0.01322579,0.008474789,0.008871883,0.01013124,0.0132196,0.0195788,0.03039584,0.03856412,0.03300038,0.02339852,0.01444242,0.006967441,0.001993172,0.0009492005,0.0009279312,0.001139921,0.001462045,0.002272185,0.003540728,0.004315681,0.003197963,0.001801578,0.001076341,0.0006879224,0.0004755633,0.0004631396,0.0005891633,0.0007938353,0.001260972,0.001731754,0.002456099,0.003051723,0.002568072,0.001943207,0.001421306,0.0008612334,0.0004086731,0.0001807611,0.0001225293,6.683625E-05,5.678402E-05,2.458602E-05,2.169624E-05,2.111867E-05,1.813686E-05,1.387641E-05,1.13911E-05,5.522382E-06,4.890203E-06,3.748837E-06,3.384002E-06,2.634658E-06,1.946719E-06,1.708686E-06,1.349365E-06,1.307129E-06,1.168668E-06,1.040101E-06,7.176201E-07,6.57424E-07,5.701492E-07,4.206902E-07,3.111776E-07,3.106175E-07,2.529874E-07,2.584814E-07,1.575768E-07,1.512693E-07,1.236119E-07,1.19875E-07,9.265955E-08,7.269456E-08,6.013543E-08,5.143034E-08,3.894769E-08,3.765921E-08,2.738697E-08,2.436377E-08,2.353657E-08,1.746224E-08,1.450996E-08,1.42235E-08,1.084548E-08,8.181596E-09
21,2,0.1130117,0.07888567,0.05086625,0.02742155,0.01086116,0.006873617,0.00716629,0.008735656,0.01139076,0.01691979,0.02626196,0.03324051,0.02843384,0.02023625,0.01247614,0.006023792,0.001725892,0.0008236128,0.0008071876,0.0009901947,0.001270519,0.001977959,0.003075419,0.00375172,0.002778491,0.001567403,0.0009392022,0.0006001639,0.0004168064,0.0004053499,0.0005171489,0.0006957869,0.001107338,0.001516012,0.002147467,0.00268145,0.002249208,0.001700886,0.001247804,0.0007555925,0.0003584744,0.0001589932,0.0001082199,5.88444E-05,4.980403E-05,2.171142E-05,1.914194E-05,1.86338E-05,1.603533E-05,1.224653E-05,1.018659E-05,4.899908E-06,4.365548E-06,3.334773E-06,3.009985E-06,2.34472E-06,1.724792E-06,1.518613E-06,1.193613E-06,1.161304E-06,1.04183E-06,9.285643E-07,6.354036E-07,5.83665E-07,5.065582E-07,3.735941E-07,2.751817E-07,2.752308E-07,2.24859E-07,2.299914E-07,1.394821E-07,1.341005E-07,1.097162E-07,1.063147E-07,8.237397E-08,6.456994E-08,5.327939E-08,4.575617E-08,3.445827E-08,3.331751E-08,2.418433E-08,2.16048E-08,2.090868E-08,1.551343E-08,1.288439E-08,1.26197E-08,9.661725E-09
22,2,0.1151802,0.09818093,0.06859443,0.04440685,0.02394421,0.009467978,0.005944561,0.006181214,0.007549207,0.00983055,0.01464405,0.02270837,0.02869065,0.02453416,0.01752394,0.01079314,0.005214846,0.001495382,0.0007156459,0.0007033757,0.0008612521,0.001105904,0.001723802,0.002673951,0.003264894,0.002419339,0.00136461,0.0008201996,0.0005222976,0.0003657873,0.0003550769,0.0004543379,0.0006103557,0.0009734225,0.001325956,0.001879579,0.002355919,0.001969968,0.00148916,0.001096333,0.0006630209,0.0003146346,0.0001399875,9.564745E-05,5.18553E-05,4.365261E-05,1.917841E-05,1.690848E-05,1.645085E-05,1.41875E-05,1.081746E-05,9.11623E-06,4.340216E-06,3.897308E-06,2.965843E-06,2.678744E-06,2.088719E-06,1.529292E-06,1.349474E-06,1.056062E-06,1.031839E-06,9.280203E-07,8.297843E-07,5.633418E-07,5.182388E-07,4.504205E-07,3.32029E-07,2.433866E-07,2.440779E-07,2.001137E-07,2.048238E-07,1.234268E-07,1.189832E-07,9.743281E-08,9.431847E-08,7.328204E-08,5.739316E-08,4.725424E-08,4.073455E-08,3.0492E-08,2.948027E-08,2.135909E-08,1.915281E-08,1.857551E-08,1.380281E-08,1.144805E-08,1.121549E-08
23,2,0.09414289,0.1071121,0.09138063,0.06391336,0.04139137,0.02227777,0.008811334,0.005115201,0.005337084,0.006526957,0.008487185,0.01267486,0.01962964,0.02475688,0.02118691,0.01516777,0.00933313,0.00451523,0.00129545,0.0006211586,0.0006125473,0.0007484328,0.0009618677,0.001501578,0.002324161,0.002838157,0.002106517,0.001186897,0.0007162013,0.0004575636,0.0003207113,0.0003106497,0.0003987947,0.0005347923,0.0008547155,0.001159043,0.001643374,0.002070602,0.001725956,0.001303107,0.0009621924,0.0005809258,0.0002758369,0.0001230889,8.446445E-05,4.562058E-05,3.823202E-05,1.692279E-05,1.492402E-05,1.450485E-05,1.253234E-05,9.545692E-06,8.153478E-06,3.845628E-06,3.479863E-06,2.631962E-06,2.380438E-06,1.858313E-06,1.354548E-06,1.198478E-06,9.34258E-07,9.160873E-07,8.257603E-07,7.407119E-07,4.987045E-07,4.589166E-07,4.00099E-07,2.943661E-07,2.150578E-07,2.162401E-07,1.776228E-07,1.820161E-07,1.087379E-07,1.053485E-07,8.640817E-08,8.362339E-08,6.517864E-08,5.095624E-08,4.186981E-08,3.620056E-08,2.695222E-08,2.603354E-08,1.883376E-08,1.694595E-08,1.64645E-08,1.226251E-08,1.016209E-08
24,2,0.07311508,0.0880092,0.1000703,0.08516196,0.05960664,0.03847593,0.02068032,0.007585284,0.004415413,0.004610952,0.005642676,0.007318345,0.01096002,0.01694294,0.02135506,0.01829378,0.01313126,0.008068011,0.003910819,0.001120536,0.0005382745,0.0005324945,0.0006497224,0.0008352099,0.001305123,0.002016417,0.002464725,0.0018301,0.001030634,0.0006248345,0.0003984818,0.0002806971,0.0002711942,0.0003493672,0.0004673034,0.0007486179,0.001010904,0.001432948,0.00181466,0.001509935,0.00113822,0.0008423873,0.0005078468,0.0002411822,0.000107924,7.435423E-05,4.000671E-05,3.337926E-05,1.489356E-05,1.312876E-05,1.275187E-05,1.103727E-05,8.40171E-06,7.269543E-06,3.397467E-06,3.096783E-06,2.330006E-06,2.109338E-06,1.648832E-06,1.195493E-06,1.061951E-06,8.243843E-07,8.111209E-07,7.330524E-07,6.590606E-07,4.404164E-07,4.055524E-07,3.545158E-07,2.60436E-07,1.895555E-07,1.909883E-07,1.572608E-07,1.612995E-07,9.560475E-08,9.297252E-08,7.643558E-08,7.392111E-08,5.782348E-08,4.511486E-08,3.697765E-08,3.206911E-08,2.375375E-08,2.292155E-08,1.655838E-08,1.496427E-08,1.455135E-08,1.086163E-08
25,2,0.05191554,0.06376027,0.07632712,0.08523485,0.07060381,0.0495027,0.03124412,0.01609354,0.006021996,0.003620158,0.003691033,0.004656745,0.006000569,0.008967185,0.01391166,0.01657611,0.01460405,0.0103891,0.006380958,0.003113889,0.00089972,0.0004274464,0.0004370226,0.000537152,0.0006888435,0.001090878,0.001685307,0.002003261,0.001491474,0.0008258977,0.000504861,0.0003290563,0.0002335125,0.000228469,0.0002949805,0.0003913304,0.000626601,0.0008509789,0.001209639,0.001530796,0.001275525,0.0009525718,0.0007031298,0.0004231277,0.0002042484,9.318225E-05,6.415117E-05,3.453038E-05,2.871981E-05,1.280344E-05,1.125164E-05,1.101775E-05,9.566568E-06,7.236546E-06,6.399325E-06,2.964152E-06,2.69916E-06,2.030566E-06,1.844731E-06,1.438291E-06,1.029809E-06,9.267159E-07,7.106333E-07,7.066874E-07,6.4316E-07,5.793112E-07,3.82405E-07,3.525831E-07,3.094615E-07,2.266155E-07,1.629787E-07,1.659754E-07,1.377216E-07,1.409275E-07,8.276436E-08,8.091857E-08,6.652859E-08,6.468468E-08,5.062678E-08,3.929796E-08,3.221213E-08,2.794863E-08,2.059108E-08,1.985872E-08,1.42543E-08,1.299672E-08,1.26964E-08
26,2,0.03964809,0.04588032,0.05626563,0.06745065,0.07542569,0.06249577,0.04379454,0.02649922,0.01368713,0.005135373,0.003087591,0.003157748,0.003981975,0.005120001,0.007679716,0.01187546,0.01415163,0.01247969,0.008897793,0.005464812,0.002669592,0.0007703844,0.0003668536,0.0003760766,0.0004616276,0.0005918714,0.0009375206,0.001447171,0.001721759,0.001282707,0.0007105925,0.0004368685,0.0002843934,0.0002024306,0.0001972226,0.0002556885,0.0003387997,0.0005432411,0.0007342522,0.001042577,0.00133049,0.001106121,0.0008236156,0.0006092641,0.0003666634,0.0001766001,8.07316E-05,5.593218E-05,2.996418E-05,2.479941E-05,1.114959E-05,9.797085E-06,9.598101E-06,8.331546E-06,6.310974E-06,5.66803E-06,2.595741E-06,2.384586E-06,1.778567E-06,1.619111E-06,1.261126E-06,9.004793E-07,8.13681E-07,6.219966E-07,6.214448E-07,5.662067E-07,5.111449E-07,3.344718E-07,3.084457E-07,2.71752E-07,1.986017E-07,1.419566E-07,1.452127E-07,1.207875E-07,1.23653E-07,7.208573E-08,7.061714E-08,5.826063E-08,5.665316E-08,4.447455E-08,3.445243E-08,2.816919E-08,2.455086E-08,1.798322E-08,1.727927E-08,1.240285E-08,1.136423E-08
27,2,0.03121568,0.03468361,0.0400841,0.04910622,0.05905104,0.06622675,0.05497826,0.03711225,0.0224656,0.01165297,0.004376488,0.002631539,0.002696572,0.003401707,0.004363404,0.006569118,0.01012833,0.01206571,0.01066225,0.007609723,0.00467644,0.002289626,0.0006584181,0.0003146411,0.0003232261,0.0003963083,0.0005073353,0.0008041632,0.001241355,0.001475793,0.001099305,0.0006111945,0.0003769194,0.0002454216,0.0001750894,0.0001700962,0.0002212385,0.0002929873,0.0004705788,0.0006320122,0.0008976752,0.001153861,0.0009572525,0.0007110137,0.0005264426,0.0003169422,0.000152596,6.984537E-05,4.862172E-05,2.591669E-05,2.131488E-05,9.696259E-06,8.519675E-06,8.35336E-06,7.249525E-06,5.498865E-06,5.011718E-06,2.265668E-06,2.100004E-06,1.551341E-06,1.4168E-06,1.104974E-06,7.848093E-07,7.13036E-07,5.427041E-07,5.4448E-07,4.97611E-07,4.497862E-07,2.916526E-07,2.694029E-07,2.379384E-07,1.73883E-07,1.233734E-07,1.267006E-07,1.055723E-07,1.081743E-07,6.267225E-08,6.145377E-08,5.097089E-08,4.947491E-08,3.897049E-08,3.013414E-08,2.455695E-08,2.152276E-08,1.565663E-08,1.500026E-08,1.074493E-08
28,2,0.02735535,0.02673981,0.02972239,0.03430765,0.04199493,0.05075176,0.05721976,0.04665785,0.03147261,0.01907229,0.009923716,0.003730193,0.002243003,0.002302873,0.002908129,0.003720101,0.005620857,0.008633842,0.01030079,0.009108933,0.006510463,0.00400364,0.001958642,0.0005632695,0.0002700895,0.0002779449,0.0003396656,0.0004351921,0.0006900689,0.001064235,0.001264944,0.0009420118,0.0005243813,0.0003248382,0.0002120874,0.0001514079,0.0001467068,0.0001914972,0.0002535509,0.0004074688,0.0005442012,0.000772625,0.001000623,0.0008285401,0.000614182,0.0004544544,0.0002738108,0.000131789,6.033924E-05,4.222918E-05,2.24002E-05,1.832925E-05,8.43267E-06,7.40339E-06,7.242507E-06,6.302163E-06,4.78457E-06,4.431954E-06,1.978088E-06,1.850027E-06,1.353355E-06,1.239888E-06,9.681023E-07,6.835081E-07,6.253931E-07,4.749384E-07,4.769012E-07,4.34804E-07,3.956944E-07,2.544458E-07,2.350077E-07,2.08263E-07,1.519872E-07,1.072198E-07,1.1047E-07,9.236155E-08,9.464419E-08,5.449735E-08,5.339546E-08,4.455945E-08,4.324097E-08,3.414021E-08,2.636648E-08,2.140786E-08,1.885817E-08,1.361762E-08,1.301416E-08
