"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 2 area km2",142031.143684927
"Number of cells",414

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
24,0.01909698,0.01364444,0.002397176,0.08684058,0.1289229,0.2111745,0.09134098,4.593649E-06,0.001569165,0.0009070456,0.04027661,0.0158934,0.08902257,3.792196E-07,0.00377721,0.02681736,0.08771804,0.01432511,0.10113,1.14586E-06,0.0001738919,0.0006739181,0.001728787,0.002304181,0.03455891,2.2152E-06,8.848042E-05,0.0008535115,0.002452855,0.01136281,0.09914407,0.02747927,0.01714774,0.011435,0.0009529265,0.009501713,0.02907431,0.008351268,0.04956815,0.0004408022,0.01147652,0.0407599,0.05226154,0.003793338,0.03752,1.085182,1.751313,1.627468,0.5946702,0.1866992,1.147536,0.1825564,0.1194812,4.111191,16.85301,1.503148,0.7809852,0.918927,1.220899,0.4152918,0.9166866,3.930091,2.776971,1.048175,1.997529,24.30263,23.33829,19.63296,5.36514,15.90554,6.101182,10.6992,9.750475,0.4781713,1.504351,7.471204,0.4500436,0.5937646,24.64568,13.81803,0.03653734,103.0117,332.0985
25,0.01890786,0.01309493,0.002368098,0.08344849,0.125824,0.202035,0.08651397,2.463475E-06,0.001310221,0.0008223961,0.03742611,0.015001,0.08628883,6.63782E-07,0.003665973,0.02543312,0.08345625,0.01378878,0.09542654,1.879409E-06,0.0002144609,0.0006178597,0.001684527,0.002143716,0.03296608,1.373674E-06,7.872598E-05,0.0007959678,0.002351419,0.01008665,0.08940237,0.02700642,0.01700423,0.01108814,0.0009204775,0.009183814,0.02894384,0.008321621,0.04934214,0.0002318552,0.008730581,0.03922048,0.05071404,0.003616313,0.0354402,1.030617,1.645774,1.544761,0.5793763,0.1884933,1.108527,0.1725935,0.1187244,3.948458,15.90222,1.429313,0.75384,0.9144905,1.224035,0.3995174,0.8955919,3.741544,2.78496,1.018227,1.893609,23.11788,22.56984,19.36308,5.247203,15.32604,5.860469,10.45129,9.50819,0.4643442,1.468772,7.287216,0.4328726,0.5842152,25.67541,14.85988,0.03516503,103.7112,336.645
26,0.01882679,0.01291266,0.002338837,0.08257169,0.1246404,0.1988709,0.08396965,4.650988E-06,0.001401789,0.0008377173,0.03693753,0.01482055,0.0858245,4.104294E-07,0.003757539,0.02544061,0.08315683,0.01395351,0.0953823,9.325713E-07,0.0002052151,0.0006185198,0.00166295,0.002198395,0.03242762,7.075188E-07,6.888209E-05,0.0008277586,0.002508409,0.01059167,0.08687765,0.02697165,0.01685334,0.01103881,0.0009126365,0.009131182,0.02883333,0.008289935,0.04960336,0.002288466,0.00715416,0.0391674,0.05004844,0.003601545,0.03504269,1.021919,1.618854,1.531115,0.5823706,0.19657,1.106674,0.1698275,0.1187492,3.92498,15.76074,1.416857,0.7351125,0.9262458,1.246024,0.3947063,0.897581,3.681089,2.812111,1.015978,1.882644,23.42049,22.498,19.77521,5.376275,15.33647,5.824239,10.96363,9.81179,0.4800644,1.448477,7.281452,0.4292471,0.5657842,25.83877,14.55306,0.03360215,105.6489,345.7318
27,0.01877647,0.01282631,0.00230988,0.0823824,0.123835,0.1969854,0.08210012,3.141512E-06,0.001747101,0.0008428704,0.03659425,0.01481531,0.0857129,0,0.003890161,0.0253092,0.08368796,0.01427858,0.09641593,7.587497E-07,0.0002102956,0.0006025329,0.001637392,0.002222806,0.03195138,1.284573E-06,6.8536E-05,0.0008269093,0.002650138,0.01085905,0.08489662,0.02702006,0.01670116,0.0110481,0.0009103597,0.009142795,0.02872808,0.008259213,0.04998957,0.003518132,0.006026474,0.03946867,0.04966898,0.003601181,0.03508264,1.025246,1.613001,1.535689,0.5889583,0.2062143,1.112605,0.1689294,0.119027,3.934227,15.78931,1.42259,0.7194086,0.9418601,1.274928,0.3943189,0.9053211,3.64765,2.844213,1.018522,1.891019,23.92923,22.57318,20.29412,5.5411,15.54653,5.868864,11.41581,10.16849,0.4982163,1.431649,7.365814,0.4289278,0.543877,25.55358,14.25843,0.03238812,106.6606,353.2541
28,0.01873783,0.01277305,0.002281491,0.08243027,0.1231091,0.1956067,0.08045987,5.287382E-06,0.00155329,0.0008503535,0.03625656,0.01486547,0.08554917,4.583362E-07,0.004042278,0.02521401,0.08437807,0.01461593,0.09731514,8.560415E-07,0.0002134116,0.0006084513,0.001626489,0.002246284,0.0315291,2.314238E-06,8.024512E-05,0.0007742274,0.002831165,0.01066325,0.08397,0.02707094,0.01655345,0.0110703,0.0009110895,0.009174574,0.02862534,0.008234805,0.05040473,0.002840764,0.005567521,0.03990092,0.04948225,0.003595409,0.03526611,1.033363,1.614608,1.548223,0.5956939,0.2162194,1.119729,0.168638,0.1195206,3.954695,15.86634,1.437528,0.7055805,0.9573103,1.305503,0.396698,0.9144592,3.614716,2.877932,1.018527,1.901118,24.38295,22.6499,20.68586,5.647,15.81109,5.960397,11.58183,10.41708,0.5112105,1.425475,7.50996,0.4292061,0.5215691,24.44928,13.52503,0.03137702,106.9286,356.7086
29,0.01870464,0.01273185,0.002253727,0.08253584,0.1224397,0.1949369,0.07889624,7.010759E-06,0.001332246,0.0008220655,0.03601636,0.0149366,0.08566645,4.14109E-07,0.004091231,0.02514955,0.08520509,0.01473317,0.09699766,1.052212E-06,0.0002212072,0.0006401823,0.001596515,0.00226864,0.03104141,1.370573E-06,7.194499E-05,0.0007779216,0.00288056,0.01095292,0.08144161,0.02713083,0.01641507,0.0111077,0.0009135099,0.009210152,0.02852534,0.0082234,0.05081929,0.002292208,0.006994281,0.0404274,0.04944596,0.003578563,0.03549436,1.041939,1.619578,1.563509,0.6000293,0.2251029,1.127194,0.1686,0.1202972,3.980442,16.02951,1.454861,0.6933826,0.9676219,1.333038,0.39999,0.9241676,3.581218,2.913431,1.013111,1.913575,24.68335,22.6966,20.8223,5.637799,16.02738,6.072699,11.36503,10.46312,0.5146253,1.429311,7.67181,0.4296227,0.5028481,22.81045,12.55401,0.03075048,105.938,353.8951
30,0.0186745,0.0126807,0.002226571,0.0825121,0.1217822,0.1947002,0.07730171,5.586776E-06,0.001341099,0.000808211,0.03548959,0.01497686,0.08654532,0,0.004207799,0.02510347,0.0860382,0.01450293,0.09554505,8.946671E-07,0.0002112729,0.00061906,0.001618383,0.002296952,0.03060463,8.357126E-07,7.898972E-05,0.0007420703,0.002946157,0.01099543,0.08011203,0.02719452,0.01628825,0.01115418,0.000915253,0.009223741,0.0284287,0.008228639,0.05122987,0.001834618,0.01089878,0.0409603,0.04949351,0.003522967,0.03563095,1.047302,1.623267,1.574793,0.5974962,0.2311887,1.133375,0.1678886,0.121285,4.00603,16.28736,1.465879,0.6821781,0.9687227,1.35544,0.4019936,0.9325955,3.54444,2.949468,0.9995141,1.926365,24.70195,22.66886,20.62022,5.518593,16.12062,6.171321,10.79564,10.26543,0.5067508,1.437208,7.799114,0.4298477,0.4848652,22.31464,12.46478,0.03008161,103.4729,344.2837
31,0.01864677,0.01263235,0.002199982,0.08244474,0.1211456,0.1946022,0.07571293,6.077148E-06,0.001516767,0.0008293192,0.0350235,0.01501669,0.08806615,4.145832E-07,0.004359897,0.02481275,0.08681045,0.0140989,0.09374802,1.514592E-07,0.0002108539,0.0005703885,0.001610621,0.002408939,0.03018938,2.223231E-06,7.984746E-05,0.0007186381,0.002915342,0.01106252,0.07938139,0.02726168,0.01617385,0.01120669,0.000916879,0.009242763,0.02833572,0.008245343,0.05163582,0.001096272,0.01415796,0.04149047,0.04959733,0.003483532,0.03574688,1.052012,1.626265,1.585488,0.5918915,0.2358024,1.138594,0.1671971,0.1223039,4.030756,16.61684,1.472142,0.6714997,0.9631682,1.378375,0.401531,0.9390477,3.502408,2.983827,0.9801788,1.93723,24.55694,22.59364,20.24665,5.365449,16.1034,6.239704,10.33577,10.01352,0.4944281,1.445281,7.842273,0.4301135,0.4739873,22.88391,12.94415,0.02970819,101.5611,333.2502
32,0.018621,0.01258718,0.002173954,0.08234607,0.1205342,0.1945071,0.07414342,5.119399E-06,0.001712206,0.0008355255,0.034662,0.01506136,0.08981655,3.827099E-07,0.004530066,0.02461833,0.08750378,0.01363281,0.09182614,1.550603E-06,0.0002308492,0.0005684437,0.001487731,0.002429369,0.02982441,1.658552E-06,7.18295E-05,0.0007050746,0.002930787,0.01114418,0.0788862,0.02733264,0.01607035,0.01126289,0.0009186946,0.009268491,0.02824574,0.008268008,0.05203613,0.0004909874,0.01629888,0.04201169,0.04972053,0.003471363,0.03584448,1.055828,1.627793,1.595362,0.5851816,0.23938,1.143209,0.1665697,0.123233,4.05375,16.97847,1.472625,0.6606998,0.9542357,1.404602,0.3985822,0.9432315,3.454856,3.015412,0.9586656,1.945861,24.46383,22.51075,19.87455,5.237277,16.033,6.272232,10.21842,9.853161,0.4854138,1.454273,7.793241,0.4310548,0.4742877,23.2861,13.17192,0.02984741,101.2953,326.0608
33,0.0185969,0.01254342,0.002148455,0.08219738,0.1199465,0.1942848,0.07256552,5.963964E-06,0.001479424,0.0008224695,0.03425134,0.01511008,0.09197524,1.459433E-07,0.004631281,0.02438264,0.08815435,0.01319577,0.08988653,4.249851E-06,0.0001937646,0.0006505627,0.001367872,0.002460472,0.02952812,6.681586E-07,7.106132E-05,0.0007197224,0.002984261,0.01164417,0.07781867,0.02740737,0.01597546,0.01132592,0.0009204365,0.009297012,0.0281579,0.008287998,0.05242988,0.0006770269,0.01731379,0.04252441,0.04974619,0.003508254,0.03591885,1.058192,1.627373,1.603849,0.5794647,0.2422207,1.147134,0.1659372,0.1240404,4.072432,17.37965,1.467693,0.6496183,0.9413031,1.432993,0.3930822,0.9448912,3.401609,3.044598,0.9347157,1.953059,24.41082,22.42667,19.50133,5.129651,15.94373,6.270059,10.27412,9.760328,0.4819442,1.465491,7.693419,0.4321942,0.4907069,24.0359,13.52242,0.03098767,101.6785,323.1601
34,0.01857409,0.01250003,0.002123525,0.08202938,0.1193812,0.1938944,0.07097471,3.86475E-06,0.001722272,0.0008467432,0.03377114,0.01516263,0.09412696,2.018472E-10,0.004809818,0.02424709,0.08877779,0.01291454,0.08800017,3.590386E-06,0.0002052258,0.0006031169,0.001399043,0.002509504,0.02916424,1.457684E-06,6.43851E-05,0.0008268657,0.002912718,0.01142319,0.07755332,0.02748583,0.01588761,0.01138952,0.0009220338,0.009325384,0.02807204,0.008299549,0.05281632,0.0008374997,0.0170079,0.04302594,0.04968615,0.003563033,0.03597153,1.058822,1.624851,1.611011,0.5758706,0.2454453,1.151008,0.1652694,0.1247702,4.087157,17.71334,1.459561,0.6377115,0.9332998,1.457961,0.3876114,0.9461085,3.349134,3.072207,0.9169288,1.960371,24.73889,22.37862,19.3789,5.12964,15.88909,6.246188,10.45457,9.749811,0.4838948,1.489226,7.57669,0.432722,0.5123562,24.23562,13.49284,0.03224095,102.5302,324.897
35,0.01855278,0.01245663,0.002099253,0.08189727,0.1188374,0.1933243,0.06939668,4.607548E-06,0.001582846,0.0008402953,0.03346881,0.01521906,0.09600599,0,0.004943492,0.02398198,0.08941744,0.01299962,0.08721395,2.924852E-06,0.0001960906,0.0006156042,0.00137627,0.002500949,0.0288551,1.064944E-06,5.726355E-05,0.0007896356,0.003034021,0.01152486,0.07745539,0.02756733,0.0158058,0.01144614,0.0009232812,0.009353167,0.02798809,0.008298801,0.05319497,0.000735233,0.0145158,0.04349086,0.04959251,0.003611737,0.03602413,1.058645,1.62148,1.618,0.5770085,0.250841,1.155566,0.1646067,0.1254255,4.099372,17.92338,1.454718,0.6254035,0.9342689,1.479059,0.3841867,0.9488809,3.304394,3.098962,0.9091023,1.967246,25.30453,22.36818,19.55052,5.227748,15.86795,6.207126,10.59906,9.767846,0.487538,1.518791,7.482118,0.4316444,0.5310835,24.29757,13.51981,0.03289897,102.9636,328.5712
36,0.01853309,0.01241349,0.00207558,0.08182904,0.118314,0.1924496,0.06791049,4.806602E-06,0.002032486,0.0008646062,0.03305234,0.01528056,0.09721704,1.726773E-07,0.005049891,0.02389361,0.09011385,0.01331369,0.08777028,8.516169E-07,0.0001962887,0.0006694456,0.001373122,0.00251152,0.02857297,3.569653E-06,6.73262E-05,0.0007814168,0.003010877,0.01165076,0.07701249,0.02765083,0.01572856,0.01149327,0.0009246252,0.009381526,0.0279053,0.00828614,0.05356625,0.000482869,0.01201924,0.04393652,0.04945232,0.003647842,0.03610377,1.059126,1.619016,1.625745,0.5822591,0.2582179,1.160878,0.1640191,0.1259903,4.112339,18.04827,1.45658,0.6133315,0.9425419,1.498651,0.3828825,0.9540325,3.269093,3.125302,0.9084364,1.974163,25.88558,22.38368,19.85388,5.341162,15.8651,6.156921,10.70291,9.79994,0.491058,1.540592,7.414383,0.4296123,0.5362363,24.61067,13.79209,0.03245376,103.1593,332.8357
37,0.01851522,0.01237046,0.002052477,0.08181112,0.1177976,0.1912782,0.06655766,5.859987E-06,0.001943534,0.0008863345,0.03262013,0.01533831,0.0979944,1.288706E-07,0.005157388,0.02384886,0.09090336,0.0137005,0.08928424,1.198842E-06,0.0001985674,0.0007139122,0.001324543,0.002547099,0.02828995,2.6369E-06,7.271417E-05,0.0007696418,0.003094658,0.01196081,0.0759075,0.02771685,0.01566623,0.01153464,0.0009261124,0.009411373,0.02782353,0.008264194,0.05394329,0.0002591466,0.009839899,0.04438516,0.04924644,0.003677513,0.03621462,1.061157,1.618568,1.634662,0.5897883,0.2672888,1.166961,0.1634795,0.1264703,4.127982,18.11552,1.464942,0.6015001,0.9565645,1.52172,0.3832215,0.9622318,3.242473,3.151097,0.9128485,1.981811,26.34336,22.4313,20.21808,5.441832,15.88655,6.108964,10.85881,9.882452,0.4950062,1.544716,7.367159,0.4276453,0.529435,25.36792,14.33308,0.03139953,103.7273,337.871
38,0.01849917,0.01232763,0.002029951,0.08183412,0.1172926,0.1899672,0.0653478,5.848594E-06,0.001994926,0.0008680446,0.03223871,0.01539747,0.09839492,0,0.00515975,0.02380158,0.09175747,0.01410389,0.09130473,8.541446E-07,0.0001851973,0.000671988,0.001277618,0.002631161,0.02807116,3.987426E-06,7.294586E-05,0.0007208989,0.002963689,0.0121507,0.07516617,0.0277784,0.01560863,0.01157345,0.0009281955,0.009443433,0.02774191,0.008237154,0.05431668,0.0001471418,0.008061137,0.04484523,0.04900449,0.003696294,0.03636679,1.06505,1.620518,1.644935,0.5981904,0.2775448,1.173982,0.1630394,0.1268911,4.146452,18.14972,1.476713,0.5897104,0.9742822,1.552987,0.3849856,0.9723317,3.221506,3.176516,0.9202168,1.990825,26.69001,22.52669,20.59587,5.526993,15.95876,6.079993,11.1443,10.05342,0.5013271,1.535096,7.342832,0.4267611,0.5134264,25.43998,14.30376,0.03011761,105.1697,344.6537
39,0.01848496,0.01228519,0.002007988,0.08190583,0.1167977,0.1887313,0.06424004,5.490379E-06,0.001502371,0.0008729237,0.03199961,0.01545835,0.09851529,0,0.005123375,0.02389683,0.09265534,0.01453224,0.09336975,5.342933E-08,0.0001851266,0.0006744314,0.001354137,0.002578126,0.02796143,2.496237E-06,8.90196E-05,0.0007581417,0.003026365,0.01304834,0.07522473,0.02784002,0.01555282,0.01161292,0.0009312198,0.009477915,0.02766017,0.008210295,0.05468542,0.0001031118,0.00683458,0.04532454,0.0488037,0.003689997,0.03655493,1.070413,1.624655,1.656252,0.6059698,0.2883871,1.181651,0.1626987,0.1273595,4.1669,18.1914,1.488068,0.5781087,0.9917306,1.589875,0.3881973,0.9837114,3.203081,3.202532,0.9273397,2.001204,26.87264,22.64505,20.86857,5.578028,16.06825,6.077477,11.33578,10.21568,0.507804,1.515272,7.353992,0.4267404,0.4935116,25.19043,14.11211,0.0291274,106.1719,350.6921
40,0.01847249,0.01224334,0.001986596,0.08199921,0.116313,0.1877867,0.06317229,6.04723E-06,0.001643174,0.0008841063,0.0317812,0.01551985,0.09840865,2.782307E-07,0.005097145,0.02394535,0.09357227,0.0149291,0.09492546,7.626711E-07,0.0002195783,0.0006553619,0.001315618,0.002653422,0.02780478,2.668505E-06,9.077517E-05,0.0008324689,0.002963285,0.01312432,0.07526874,0.02790374,0.01549955,0.01165646,0.0009351516,0.009514848,0.02757925,0.008189416,0.05505031,0.0001071507,0.006343258,0.04582991,0.04870863,0.00366713,0.03676593,1.076659,1.630286,1.668102,0.6121709,0.2990889,1.189487,0.1624263,0.1279734,4.188355,18.27344,1.496207,0.5668688,1.005388,1.628355,0.3922141,0.9955879,3.184373,3.229972,0.931657,2.013385,26.95259,22.76472,20.97188,5.591795,16.19417,6.098329,11.36343,10.30938,0.5119582,1.495534,7.398174,0.4272373,0.4730099,24.19989,13.42748,0.02832614,106.4024,354.2173
41,0.01846166,0.01220222,0.001965699,0.08208485,0.1158406,0.1873771,0.06210082,5.774018E-06,0.001798249,0.0008676193,0.031516,0.01558095,0.09852012,4.050741E-08,0.005075875,0.02388761,0.09448653,0.01506521,0.09495226,1.077999E-06,0.0002040976,0.0006672041,0.00131664,0.002596839,0.02772636,1.278914E-06,8.184217E-05,0.0008901508,0.003048355,0.01279415,0.07509705,0.02797082,0.01545104,0.01170936,0.0009401547,0.009553974,0.0275006,0.008181387,0.05541297,0.0002088281,0.008077817,0.04639091,0.04873123,0.003626018,0.03698205,1.082806,1.636447,1.679634,0.615465,0.3081183,1.196438,0.1621819,0.1287527,4.210218,18.42373,1.499705,0.5562624,1.011399,1.662503,0.3958844,1.006431,3.163714,3.259067,0.930271,2.02813,26.90978,22.84335,20.82881,5.551671,16.28506,6.128795,11.10153,10.24335,0.5099215,1.480851,7.480193,0.4277633,0.4560363,22.65496,12.47798,0.02789942,105.183,352.5622
42,0.01845252,0.01216181,0.001945274,0.08211376,0.1153859,0.1873779,0.06101538,6.358427E-06,0.001687033,0.0008539359,0.03123471,0.01564055,0.0996061,6.358353E-08,0.004977078,0.0239669,0.09535791,0.01483603,0.093769,3.67266E-07,0.00016143,0.0007277298,0.001351677,0.002515291,0.02763147,2.195241E-06,7.525849E-05,0.0008391313,0.003103542,0.01294979,0.07469996,0.02804213,0.01540968,0.01177315,0.0009461035,0.009594421,0.02742543,0.00818994,0.05577409,0.0003612967,0.01296117,0.0469808,0.04883373,0.003582336,0.03718432,1.088296,1.64198,1.68965,0.6132257,0.3133565,1.201324,0.1619184,0.1296246,4.232274,18.67486,1.497339,0.5464008,1.006454,1.690115,0.3977515,1.014275,3.138931,3.288689,0.9203973,2.043794,26.6258,22.83806,20.37364,5.441375,16.28353,6.150566,10.54639,9.974719,0.4994778,1.471415,7.589311,0.4280189,0.4397921,22.20593,12.39439,0.02749362,102.4245,344.232
43,0.0184449,0.01212205,0.001925266,0.08208425,0.114951,0.1874961,0.0599153,6.042761E-06,0.001909738,0.0008345218,0.03092447,0.0156971,0.1013894,6.318189E-10,0.004925675,0.02393462,0.09613543,0.0144235,0.09218051,7.466727E-07,0.0002146508,0.0007353912,0.00128693,0.002472517,0.02765355,2.044529E-06,7.663135E-05,0.0009177078,0.002841136,0.01341721,0.0753952,0.02811796,0.01537616,0.01184361,0.0009519851,0.009634564,0.02735393,0.008209938,0.05613327,0.0004332195,0.01635561,0.04755628,0.04897976,0.003552004,0.03735139,1.092458,1.645698,1.697862,0.6075718,0.3165746,1.204479,0.1615837,0.1304438,4.252255,19.00017,1.487826,0.5369782,0.9933335,1.718274,0.3964529,1.018649,3.108383,3.316531,0.9044304,2.057873,26.21236,22.7764,19.79919,5.312224,16.20207,6.155189,10.11914,9.683236,0.4862267,1.4644,7.678033,0.428253,0.4300264,22.79182,12.87252,0.02747556,100.3306,333.9052
44,0.01843853,0.01208288,0.001905655,0.08200372,0.1145378,0.1875983,0.05881664,6.718804E-06,0.001982587,0.0008715874,0.03074957,0.01575075,0.103394,7.924677E-08,0.004855671,0.02388356,0.09680844,0.01394382,0.09041139,1.406858E-06,0.0002102903,0.0007454382,0.001419651,0.002418209,0.02772273,1.950791E-06,7.731659E-05,0.000895037,0.002957975,0.01370312,0.07472225,0.02819825,0.01534913,0.01191746,0.0009575233,0.009673322,0.02728548,0.008235882,0.05648961,0.0005338939,0.01869222,0.0481023,0.04913385,0.003541289,0.03747247,1.094903,1.646835,1.704052,0.6004255,0.3181809,1.20651,0.1611559,0.1311096,4.269173,19.35654,1.471138,0.5277466,0.9764547,1.750293,0.3920995,1.019959,3.072078,3.341466,0.8860332,2.069954,25.87845,22.70553,19.29738,5.209229,16.09215,6.147531,10.03938,9.518073,0.4776551,1.463385,7.698877,0.4291335,0.4308695,23.20243,13.10106,0.02787153,100.0556,326.7222
45,0.01843322,0.01204435,0.001886413,0.08186511,0.114144,0.187559,0.05768925,7.109472E-06,0.001641852,0.0008810622,0.03049737,0.01580263,0.1058032,9.237431E-08,0.004801897,0.02382612,0.09742141,0.01349207,0.0885815,1.262354E-06,0.0002408241,0.0007350831,0.001408075,0.002365917,0.02772516,2.082198E-06,0.0001014029,0.0008939455,0.002947884,0.01352124,0.07422956,0.02828266,0.01532649,0.01199771,0.0009624001,0.009710277,0.02721923,0.008259132,0.05684245,0.0007244966,0.02048784,0.04862314,0.04918176,0.003576264,0.03755024,1.095529,1.645319,1.708326,0.5940762,0.3184109,1.207521,0.1606474,0.131612,4.280795,19.75344,1.449278,0.5187009,0.9557499,1.784702,0.384911,1.018307,3.030125,3.363937,0.8649531,2.080745,25.60872,22.63297,18.85871,5.121578,15.97868,6.130895,10.13236,9.453274,0.4758145,1.468807,7.655467,0.4302104,0.446648,23.96954,13.46024,0.02920093,100.5634,323.3577
46,0.01842857,0.01200651,0.001867587,0.08170547,0.113768,0.1873413,0.05653936,4.734105E-06,0.00171919,0.000867778,0.03022977,0.01585512,0.1082103,1.648912E-07,0.004733168,0.02391147,0.0979947,0.0131984,0.08677325,1.585314E-06,0.0002447679,0.0007013213,0.001482238,0.002380086,0.02770313,8.532182E-07,8.348036E-05,0.0008826687,0.003132334,0.01385584,0.07472018,0.02837071,0.01530676,0.01207731,0.0009664422,0.009745228,0.02715495,0.008273877,0.05719068,0.0009041599,0.02037703,0.0491204,0.0491393,0.003628985,0.03759486,1.094395,1.641334,1.71119,0.5898392,0.3191745,1.208407,0.1600904,0.1320121,4.287879,20.07431,1.426052,0.509276,0.9415981,1.814494,0.3777089,1.016224,2.988953,3.384816,0.8502259,2.091874,25.74868,22.59962,18.7468,5.134435,15.90677,6.11422,10.35053,9.495123,0.4801869,1.486687,7.570492,0.4306958,0.4674257,24.18519,13.44046,0.0305936,101.6019,324.5005
47,0.01842484,0.01196922,0.001849272,0.08158369,0.1134081,0.1869397,0.0553923,3.387304E-06,0.002171063,0.0008604927,0.03023943,0.01590918,0.1103716,4.946691E-08,0.004765997,0.02377987,0.0985807,0.01327976,0.08601805,1.821376E-06,0.0002523296,0.0006520493,0.00151918,0.002346542,0.02773774,8.531105E-07,8.836562E-05,0.000840808,0.003223972,0.01366094,0.07394834,0.02846127,0.01528924,0.0121478,0.0009695912,0.00977888,0.02709245,0.008276243,0.05753345,0.0008057241,0.01729387,0.04956811,0.04906214,0.003675452,0.03763415,1.092607,1.636407,1.713986,0.5903875,0.3229588,1.210112,0.1595449,0.1323239,4.292069,20.25988,1.408737,0.4995264,0.9384554,1.839201,0.372702,1.015931,2.95538,3.404797,0.8457916,2.102719,26.15542,22.60437,18.98724,5.239379,15.86939,6.097247,10.53381,9.579157,0.4865712,1.505587,7.489724,0.4295966,0.4857521,24.2581,13.47493,0.0313549,102.2243,327.6706
48,0.01842234,0.01193249,0.001831414,0.08152852,0.1130622,0.1862353,0.05431635,3.481869E-06,0.002407347,0.0008730206,0.03004899,0.01596665,0.1118215,8.000002E-08,0.004783505,0.02368574,0.09922752,0.01359818,0.08657717,1.678928E-06,0.0002910041,0.0006321484,0.001563175,0.002298241,0.0277361,8.468372E-07,9.474516E-05,0.000831905,0.003354273,0.01362441,0.07472709,0.02855309,0.0152727,0.01220642,0.0009725631,0.009813069,0.02703096,0.008266672,0.05787016,0.0005252452,0.01426184,0.04998769,0.0489405,0.003709431,0.0377,1.091742,1.632518,1.717721,0.5951318,0.3295363,1.212756,0.1590841,0.1325476,4.296771,20.35275,1.401164,0.4897142,0.9443138,1.861828,0.3700725,1.018268,2.930779,3.424232,0.8486573,2.113723,26.60218,22.63211,19.37827,5.354256,15.85002,6.077077,10.67259,9.677855,0.492699,1.512079,7.424566,0.4275698,0.4917047,24.57685,13.75203,0.03098884,102.5788,331.6347
49,0.01842117,0.01189628,0.001813992,0.0815311,0.1127487,0.1852397,0.05334166,3.034005E-06,0.002018129,0.0008776701,0.03002556,0.01598001,0.1122499,1.421596E-07,0.004701035,0.02364069,0.09993822,0.01400315,0.08811004,1.818862E-06,0.0002499612,0.000680236,0.001595735,0.002209626,0.02779034,1.080808E-06,0.0001012916,0.0008981095,0.003187647,0.01329078,0.07568572,0.02864775,0.01529758,0.01225577,0.0009714485,0.009848665,0.02697104,0.00824991,0.05825143,0.0002852858,0.01162744,0.05038812,0.04874026,0.003735405,0.0377827,1.092716,1.630866,1.722869,0.6023254,0.338174,1.216512,0.1587762,0.132705,4.305638,20.38392,1.403069,0.4797549,0.9572152,1.891265,0.3693639,1.024136,2.913995,3.442975,0.856624,2.12553,26.94621,22.68698,19.82419,5.452332,15.8562,6.060656,10.85563,9.817833,0.4988286,1.501396,7.369882,0.4256363,0.4866375,25.33476,14.29496,0.03001389,103.2611,336.6019
