"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
347,2,0,0.0004099708,0.0004978618,0.0002969294,0.0002291277,0.0001161717,0.0001980247,7.547766E-05,0.0001639555,0.0001637449,0,0.0001113453,0.0001644387,0,0,1.817701E-18,2.395561E-26,0.0001062143,0.0001612551,6.24155E-05,4.391006E-05,3.855144E-05,0.0001327289,8.17097E-05,0.0001005026,7.300745E-05,0,9.749662E-05,5.896957E-05,3.945012E-06,4.146885E-05,4.254179E-05,7.057767E-05,6.350844E-05,2.46896E-05,1.297582E-05,5.429401E-05,2.361237E-05,0,2.67639E-13,2.850737E-05,2.574451E-05,0,2.674451E-05,2.129654E-05,3.141434E-05,5.493385E-05,3.462082E-05,2.435224E-05,2.713665E-06,8.330243E-06,1.932473E-06,5.425892E-05,1.355774E-05,1.362221E-06,1.121227E-05,1.25153E-05,2.740074E-05,2.232082E-05,0,3.178121E-05,1.562107E-05,1.858274E-05,3.103788E-05,1.19453E-05,1.179277E-05,6.929846E-06,8.972394E-06,1.647689E-06,1.256715E-05,0,7.192838E-06,6.345996E-08,1.260229E-06,7.879846E-06,2.57461E-06,1.200063E-11,2.046474E-06,1.838746E-06,3.645629E-06,9.405832E-20,2.899103E-06,1.586268E-06,1.287313E-06,2.16962E-06,2.329968E-07,1.536074E-06,5.562995E-07,6.437691E-08,9.324321E-07,1.506665E-06,1.929813E-06,1.007236E-06,2.917474E-14,2.029636E-06,5.471757E-07,6.703357E-07,1.238893E-06,6.960933E-07,2.887144E-06,1.367692E-18,0,1.056509E-06,2.132923E-26,1.588912E-06,0,2.497904E-19,1.017755E-07,4.077075E-18,3.181453E-06,4.140507E-23,3.236214E-22,0
348,2,0.0005267845,0.0002251533,0.0005457005,0.0001443984,0.0001253038,0.0001967464,0.0003498903,0.0003416938,6.352565E-05,0,0.0001497892,4.429E-05,4.497322E-05,0.0001321535,0,4.076229E-05,3.96233E-05,3.79294E-05,0.0001744069,4.00283E-05,5.569675E-05,7.815094E-05,4.345706E-05,1.528524E-18,0.0001073412,5.275544E-05,6.301957E-05,8.932143E-05,6.60831E-05,0.0001339788,3.228256E-05,1.62525E-05,4.865042E-05,9.650068E-05,3.687352E-05,3.697882E-05,1.121641E-05,6.714433E-05,2.935988E-09,0,5.865637E-05,2.461545E-17,0,0,3.99283E-05,4.726588E-05,4.686594E-05,6.373417E-05,4.173341E-05,2.786491E-05,2.403551E-05,7.547707E-06,1.821458E-06,3.514593E-05,7.351945E-10,6.599793E-06,1.065881E-05,6.616514E-06,2.410115E-05,2.518732E-05,0,1.680176E-05,2.083739E-06,2.344031E-05,2.248218E-05,1.055063E-05,1.681077E-05,0,6.814855E-06,4.150573E-06,2.139579E-06,4.054737E-06,3.27666E-06,1.120781E-06,5.830271E-07,7.998926E-06,2.377299E-06,2.884756E-06,4.019499E-06,1.636554E-06,1.561933E-06,3.367101E-06,2.571103E-06,7.904031E-07,7.919926E-07,1.401663E-06,1.828613E-06,5.645809E-07,0,8.276018E-07,2.142631E-06,1.424173E-06,2.637466E-06,2.370268E-06,0,4.032413E-06,1.226429E-07,4.015049E-06,2.013567E-21,1.0054E-06,2.786733E-06,0,1.818549E-26,1.679214E-06,2.019472E-26,3.179511E-14,1.59892E-06,3.744243E-06,2.356353E-06,2.096974E-06,6.243034E-06,2.12138E-14,1.758667E-26
349,2,0.0005300709,0.0004520261,0.0003952158,0.0004990314,0.0003768296,0.0002323556,0.0001659147,6.780511E-05,0.0004320248,0.0001768918,0.0001206924,4.800668E-05,0,4.139137E-05,0.0001817573,0,8.221461E-05,2.854082E-05,0.0001001191,9.648628E-05,3.247247E-05,0.0001171438,0.0001348388,6.543133E-05,0,0,6.847025E-05,8.437423E-05,7.669716E-05,7.658415E-05,3.264137E-05,5.428193E-05,1.158487E-05,9.819863E-05,3.8886E-05,1.460512E-05,1.748149E-05,5.467266E-05,0,9.273571E-15,1.873103E-05,0,3.209216E-05,0,2.476217E-05,5.279907E-05,5.809809E-05,3.279593E-05,1.647192E-13,2.169595E-05,5.176501E-06,1.766481E-05,7.066687E-06,1.731414E-05,2.420708E-05,1.369772E-05,1.119023E-05,4.873279E-06,5.540889E-06,3.99778E-05,9.365881E-06,3.205665E-06,1.128259E-05,1.642096E-06,4.191666E-05,4.907885E-06,7.061422E-06,1.218706E-05,9.44308E-06,1.247499E-05,0,5.042727E-06,7.990862E-06,4.218587E-06,3.079238E-06,1.163289E-06,4.550375E-06,1.690213E-22,1.398884E-06,1.482502E-06,3.472422E-07,2.014182E-06,3.270058E-06,2.815475E-06,3.158738E-06,7.075924E-07,2.399109E-07,7.941997E-07,7.161229E-07,0,0,7.401065E-07,1.215392E-06,7.613886E-15,1.19863E-07,1.093039E-22,5.055991E-07,1.953954E-06,2.924951E-06,0,3.84647E-07,2.573388E-06,3.427353E-07,1.721229E-26,6.284425E-07,0,1.081346E-10,1.518033E-06,1.74819E-18,1.429324E-42,2.642175E-10,4.465021E-06,2.615391E-23
350,2,0.0002602236,0.0002273053,0.0003689094,0,0.0001284591,0,8.604038E-05,6.595851E-05,5.697463E-05,0.0001836009,0.000147615,9.351145E-05,4.393787E-05,6.890945E-05,4.278584E-05,0.0001277914,9.519484E-05,0.0001697739,6.183769E-05,5.497859E-05,0.0001302376,7.414986E-07,8.893801E-05,0.0001267267,3.790348E-05,0,3.059209E-05,2.083366E-05,8.359209E-05,4.268601E-05,3.070826E-05,3.032449E-05,0.0001025008,5.588333E-05,0.0001229873,3.468882E-05,5.167974E-05,4.198516E-05,3.666045E-05,2.055921E-05,1.706443E-05,4.669252E-05,2.171652E-17,2.563519E-05,1.670409E-09,1.370172E-05,8.490575E-06,5.53365E-05,2.659224E-06,6.055166E-06,2.450378E-05,2.343888E-05,4.603372E-06,2.097965E-05,9.848151E-07,2.505351E-05,0,2.169624E-05,4.596406E-06,3.799276E-05,2.494144E-05,1.235082E-05,2.524931E-05,1.957615E-05,7.551974E-22,3.646228E-05,3.76268E-07,2.481862E-05,5.047099E-06,0,8.669318E-07,3.555723E-06,6.592903E-06,0,8.943648E-09,2.012945E-06,1.039407E-06,4.290514E-06,1.482975E-08,4.091915E-12,7.472021E-07,2.152914E-06,3.593387E-06,4.811053E-07,3.187625E-06,4.300047E-06,1.072193E-07,1.883028E-07,2.39154E-07,6.897437E-07,5.355888E-07,2.093235E-07,7.081984E-07,1.061734E-06,2.049132E-14,1.046303E-07,0,4.781959E-07,3.511018E-08,1.357872E-14,1.029956E-06,3.74907E-07,2.463746E-06,4.08739E-14,9.374003E-15,0,1.225015E-12,6.212866E-14,1.479594E-06,1.577872E-18,9.067356E-08,0,3.953228E-06
351,2,0.0002535465,0.0004496282,0.000392263,0.0003337285,0.0001592041,0.0002472941,9.24105E-05,0.0001377683,0.0001859603,4.783684E-05,4.729691E-05,0.0001950626,9.259484E-05,7.413604E-05,7.336609E-05,0.0001287136,8.404585E-05,0.0001486191,0.0001240324,8.650893E-05,0.0001054648,4.279056E-05,5.085781E-07,5.410775E-05,6.493986E-05,3.450436E-05,7.094699E-05,3.13402E-05,5.548236E-05,4.187165E-05,1.431169E-05,7.434128E-05,2.159293E-05,3.472253E-09,5.229715E-05,4.788824E-05,6.893914E-05,7.029681E-05,6.701896E-05,6.481543E-05,3.361011E-05,5.473043E-09,2.660835E-05,0,7.370426E-06,2.024794E-05,9.256946E-06,3.392098E-05,8.601285E-05,1.51941E-06,9.97887E-06,2.537285E-17,2.43698E-05,1.952177E-05,1.828039E-05,1.432869E-05,3.406887E-05,0,1.403319E-05,4.480371E-06,1.136776E-05,2.091704E-05,1.333504E-05,1.34033E-05,1.723884E-05,0,1.721338E-05,2.594933E-06,1.663487E-05,2.077472E-05,5.884844E-06,7.917202E-06,3.702976E-06,2.245837E-05,2.129996E-06,3.188643E-06,0,3.889809E-06,4.18515E-06,2.029522E-06,1.424894E-06,3.748919E-08,1.695419E-06,1.355471E-06,1.54915E-07,4.998528E-06,8.739181E-11,2.259824E-06,1.26443E-06,3.731008E-07,5.174151E-07,1.113998E-06,1.902011E-06,1.825864E-22,1.933249E-06,1.327476E-14,1.263099E-07,5.142006E-15,1.470317E-06,5.077617E-07,1.02401E-38,0,6.835572E-07,2.369371E-06,2.216518E-07,2.631099E-27,0,1.164737E-12,5.856296E-18,1.442603E-06,1.344592E-19,0,2.753259E-18
352,2,0.000245752,0.0006693586,0.0002122046,0.0001594622,0.0004104291,0.0002694884,0,0.0001594485,0,0,0.0003243264,0.0001002841,0.0002049667,7.096289E-05,0.0001007012,0.0001044802,3.942818E-05,9.063129E-05,3.288488E-05,0.0001491074,7.585771E-05,9.708613E-05,9.668741E-05,2.698377E-05,2.435466E-05,2.264026E-05,4.478064E-05,0.0001017679,7.527047E-05,7.235861E-05,0.000165721,5.149365E-05,2.307455E-05,1.846986E-05,8.598421E-05,0.0001132901,5.332342E-05,3.574313E-05,0.0001241529,6.161221E-05,1.333735E-05,0,1.103509E-05,9.094551E-05,2.441216E-05,1.805055E-05,2.339927E-05,7.55853E-06,7.801571E-06,2.632451E-05,1.645553E-05,8.154369E-06,0,1.498551E-05,2.084198E-05,5.561679E-06,2.058098E-05,1.120992E-05,1.152292E-05,1.142545E-05,0,1.078489E-05,9.52768E-10,8.179271E-06,4.643814E-06,1.892661E-05,2.914998E-06,1.817331E-05,6.430332E-06,1.86965E-05,2.115581E-05,4.058976E-10,7.598878E-06,0,2.092513E-10,9.727077E-06,3.925793E-06,2.871365E-06,8.055893E-07,2.193291E-06,1.358208E-08,2.914757E-12,1.981523E-07,1.53153E-06,1.285108E-06,1.7803E-06,3.174291E-06,3.918593E-06,5.9052E-07,7.256673E-08,3.014217E-07,1.366014E-06,8.789328E-08,1.537564E-07,2.231133E-06,3.542701E-07,2.020004E-07,3.674825E-28,4.230904E-15,1.378246E-06,3.194896E-08,5.491343E-23,1.145109E-06,4.714792E-07,6.193723E-07,1.559933E-10,0,9.569118E-15,7.100996E-13,1.69641E-18,1.361446E-06,9.930458E-20,3.196005E-06
353,2,0.0002369614,0.000210264,0.0003949594,0.000357524,0.0006093151,0.0001110771,0.0001147342,9.959794E-05,0.0002688947,0.0002694278,0.0001844796,0.0001506238,3.888395E-05,0.0001923362,4.414332E-05,3.565439E-05,0.0001611636,6.860551E-05,0,3.728038E-05,0.0001251032,6.477157E-05,0.0001084146,5.083557E-05,6.699191E-05,7.259751E-05,5.020281E-05,0,0.0001069466,2.655258E-05,9.08615E-05,2.990151E-05,4.764942E-05,5.949807E-05,0.0001540444,1.610972E-05,0.0001006152,7.984375E-05,1.3497E-05,3.157666E-05,9.548533E-06,1.101368E-05,0,1.688358E-05,2.441943E-05,0,2.366663E-05,0,1.651726E-05,7.523428E-06,1.679943E-05,6.517417E-06,1.383858E-05,0,2.952235E-05,2.579558E-05,0,1.165513E-05,8.45736E-06,2.309853E-05,2.036482E-05,5.914237E-06,1.052268E-05,2.281788E-06,9.478011E-06,5.826139E-14,1.808907E-05,5.44047E-06,1.15715E-05,5.153419E-06,1.561538E-05,9.969552E-06,4.984498E-06,7.210323E-06,6.613457E-06,1.959093E-10,1.052637E-06,0,2.926107E-06,2.042948E-06,9.665368E-11,8.637431E-07,1.301914E-06,0,3.496161E-06,1.791464E-06,2.224804E-06,2.08136E-06,0,4.978687E-07,1.446125E-06,8.292517E-07,7.717044E-07,1.232639E-06,3.211179E-08,1.058513E-06,3.344618E-07,1.411728E-06,1.071622E-07,0,1.512839E-06,0,1.639316E-06,0,4.601568E-07,5.885536E-07,2.459821E-14,0,1.834327E-22,6.681773E-13,4.391669E-42,1.328346E-06,7.341176E-20
354,2,0.0002305954,0,0.0003709193,0.0006786191,0.0003115641,0.0001167025,0.0004145087,0,0.0001702259,0.0001260931,0.0001202942,7.073897E-05,0.0001354408,4.864452E-05,0.0001899367,0,0,5.468118E-05,6.582418E-05,3.441854E-05,2.339047E-05,8.665989E-05,1.269521E-05,0,9.204933E-05,2.82532E-05,0.0001205621,4.571934E-05,8.576766E-05,5.778176E-05,4.890276E-05,4.12503E-05,5.539223E-05,0,6.746531E-05,8.106344E-05,0,0.0001075145,6.377525E-05,4.46795E-17,1.116606E-05,0,3.286089E-13,0,3.279242E-05,2.454676E-05,2.216642E-05,1.592857E-05,1.078781E-05,1.348799E-05,5.955201E-05,3.411832E-05,5.564176E-05,1.710064E-05,3.768063E-05,4.283636E-05,1.147452E-17,5.381917E-18,6.025124E-06,6.921898E-06,2.12238E-05,1.495614E-05,1.024459E-05,1.467326E-05,8.224929E-10,7.340102E-06,0,4.188032E-06,5.823088E-06,7.210345E-06,5.453444E-06,2.310891E-05,6.722835E-10,1.370938E-06,3.03401E-06,0,2.955384E-05,0,0,1.887423E-06,1.151733E-06,0,1.191271E-06,1.673458E-12,2.697287E-06,3.37874E-06,1.059157E-06,8.755931E-08,4.069706E-07,9.37764E-07,8.396272E-07,3.233144E-08,8.586737E-15,1.240309E-06,7.619057E-19,5.057571E-07,1.546112E-06,3.158637E-07,3.206619E-21,4.99644E-06,5.805516E-07,3.903284E-07,2.578564E-07,0,9.045865E-23,2.980624E-07,4.21806E-06,2.614095E-06,1.849103E-06,5.973251E-14,6.421847E-13,1.901571E-30,1.812353E-15
355,2,0.0006634656,0,0,0.0001603864,0.0001499516,0.000270798,0.0001003146,8.178318E-05,8.94437E-05,8.582866E-05,0.0002025753,4.279013E-05,0.0001009341,7.312695E-05,1.303475E-05,6.010985E-05,5.261749E-05,0.0001187422,7.515147E-05,5.800405E-05,0,0,9.292208E-05,3.563636E-05,2.66839E-05,1.156184E-05,5.470242E-05,5.01384E-05,5.619854E-05,8.362646E-05,6.210353E-05,2.486382E-05,4.416404E-05,4.382693E-05,6.941812E-05,9.021238E-05,7.939847E-05,0,7.247906E-05,5.87807E-05,2.955888E-05,0,3.65763E-05,3.19834E-05,1.108368E-05,4.765914E-05,0,8.54883E-06,4.905302E-06,2.240843E-05,1.240802E-05,1.983117E-05,2.966204E-06,3.863565E-05,2.98373E-06,0,9.02651E-06,1.265348E-09,1.216135E-05,3.026224E-06,5.290804E-06,2.156101E-05,1.225567E-05,2.013842E-05,6.947981E-10,0,2.283016E-05,0,3.854979E-06,1.028201E-05,1.726254E-05,2.314222E-06,1.335973E-05,3.227389E-06,4.481866E-14,2.074995E-06,6.94301E-06,2.790968E-06,5.633935E-07,3.522739E-07,1.175212E-14,8.898126E-15,1.407417E-06,1.451133E-07,2.05246E-06,0,1.334826E-06,9.619944E-08,0,3.971148E-07,4.584329E-11,6.112699E-11,7.432861E-07,0,2.732891E-07,0,0,1.20203E-06,3.061997E-07,1.133757E-06,1.192955E-06,2.146068E-23,6.12732E-15,0,0,0,1.254366E-06,5.599846E-07,2.489565E-06,2.625609E-06,1.386232E-06,6.092471E-13,0
356,2,0,0.0001892009,0.0001759575,0.0004840982,0.0001300995,0.0002534386,0.0001115509,0.000294213,0.000164847,7.874642E-05,6.665839E-05,0.0002333401,7.828975E-05,0.000100468,3.279439E-05,8.635457E-05,0.0001077602,4.985695E-05,0.0001358816,0,8.831146E-05,8.006337E-05,3.406347E-05,8.267829E-05,4.177824E-05,2.538394E-05,1.084337E-05,6.875352E-05,5.193058E-05,8.418916E-05,5.39733E-05,0.0001051876,3.516664E-05,9.249135E-05,9.01067E-05,6.620478E-05,5.044212E-05,6.130803E-05,2.076498E-05,4.645687E-05,5.470724E-05,2.592866E-05,2.428191E-05,2.390562E-09,1.863751E-05,0,7.135277E-05,9.881012E-06,7.526438E-06,2.285896E-13,1.276706E-05,1.930833E-09,2.029071E-05,3.076773E-05,4.477504E-05,1.456223E-05,1.582406E-05,2.024612E-05,1.320422E-05,2.643036E-06,7.470505E-07,6.018219E-07,2.066577E-05,9.53022E-06,2.683703E-05,1.152789E-05,0,2.291222E-05,0,9.405549E-06,0,0,4.032869E-06,4.187978E-06,0,3.800117E-06,4.954563E-14,1.18276E-05,0,2.692538E-06,3.490901E-06,5.00108E-07,5.106298E-06,1.417945E-07,1.663191E-07,2.079189E-06,2.380794E-06,3.682096E-06,2.503779E-07,0,8.0748E-07,2.554159E-06,4.678041E-08,1.035904E-06,0,0,1.036501E-06,3.430327E-23,1.029637E-06,2.987243E-07,8.037487E-07,3.518407E-06,2.74438E-06,6.356744E-15,1.173805E-22,1.885491E-06,0,5.428014E-07,5.322751E-07,2.410851E-06,2.959854E-07,2.176409E-26,5.949249E-13
357,2,0.0002445133,0.0001989492,0.0005158579,1.588727E-12,0.0002611592,0.0002432906,0.0001148495,0.000195805,0.000267083,6.043227E-05,6.39357E-05,0,0.0001466531,9.328825E-05,0.0001492346,6.569478E-05,3.3134E-05,5.599268E-05,0.0001269771,3.113934E-09,9.457333E-05,0.0001151022,0.0001012402,6.034329E-05,0.0001061563,1.624069E-05,1.517454E-05,4.326231E-05,6.948102E-05,4.168211E-05,8.189709E-05,0,0.00010128,3.814078E-13,0.0001377553,5.771857E-05,8.812187E-05,2.843574E-05,4.580553E-05,1.867177E-05,5.120352E-05,4.11355E-05,1.962477E-05,2.337374E-05,6.188389E-05,3.287912E-05,2.771059E-05,5.057641E-05,2.285573E-05,7.183361E-06,2.34325E-05,2.583841E-09,9.421808E-06,1.501766E-05,9.289107E-06,4.33568E-05,2.053962E-05,1.300273E-05,4.123476E-05,1.717313E-13,2.082306E-05,2.942672E-06,2.12265E-07,1.816759E-05,1.760246E-05,5.244154E-06,1.414099E-05,4.11822E-14,6.6444E-06,8.313253E-06,0,3.376702E-10,9.212638E-06,1.001895E-05,1.451271E-06,0,3.403672E-06,4.234687E-06,3.153563E-06,3.409104E-06,4.558847E-07,2.366387E-06,2.189058E-06,1.85759E-06,3.132233E-06,1.499103E-07,2.010413E-06,1.930784E-06,1.156377E-06,1.390518E-07,2.9189E-06,1.120263E-06,0,5.106844E-11,6.61118E-07,7.958441E-07,4.552826E-07,1.039792E-06,2.511761E-11,8.209228E-07,1.270229E-06,2.525171E-07,1.107185E-06,1.028397E-38,1.927421E-22,1.079611E-14,1.073936E-06,5.273144E-11,2.562941E-07,1.084553E-06,2.165442E-06,0,0
358,2,0,0.0008519209,0.000524045,0.0001350234,0.0006771823,0.0004608777,0.0002082117,0.0003898645,0.0002614486,0.000156425,5.170951E-05,4.932765E-05,8.894195E-05,3.851919E-13,9.330969E-05,2.519474E-05,5.800256E-05,8.116083E-05,3.960772E-05,4.098157E-05,2.805883E-05,4.260317E-05,3.900468E-05,5.70164E-05,1.732979E-05,9.630324E-05,4.492073E-05,9.067017E-06,5.103472E-05,8.845329E-05,4.503835E-06,2.540739E-09,0,8.11503E-05,0,8.969256E-05,7.326303E-05,8.402942E-05,9.817509E-05,3.493249E-05,2.755702E-05,2.241998E-05,4.092839E-05,1.81453E-05,1.065135E-05,7.967965E-06,2.352449E-05,1.438853E-05,2.397809E-05,2.349989E-05,1.889895E-05,2.021491E-05,1.751294E-05,1.704828E-05,3.04896E-05,2.896081E-05,1.643023E-05,2.150795E-05,2.655406E-05,2.347857E-05,4.716556E-06,1.339331E-05,4.427141E-06,1.210134E-07,1.624412E-05,1.324869E-05,1.866206E-05,1.893762E-05,1.086605E-13,2.020451E-05,3.269323E-06,0,0,3.137033E-06,1.971745E-05,1.184897E-05,0,0,8.32079E-07,1.441974E-05,3.077064E-06,8.906794E-07,0,0,0,0,4.306912E-11,2.545753E-06,1.077473E-06,1.250924E-06,9.837702E-15,1.149095E-06,6.628523E-07,0,1.088816E-06,1.922738E-06,5.838456E-07,9.127186E-07,9.630885E-07,0,7.695289E-07,2.707201E-07,8.138585E-11,0,3.126204E-06,3.983736E-11,1.124259E-06,1.02193E-06,3.975462E-07,3.956737E-07,6.962064E-14,1.954349E-06,0
359,2,0.0008810151,0,0.0003642408,0,0.0005117704,0.0001270957,0.0005115109,8.034967E-05,9.344507E-05,0.0002867078,0.0001183888,4.395283E-05,5.654186E-05,6.984302E-05,4.80306E-05,0.000107853,0.0001622992,7.59193E-05,0,8.157848E-05,7.356312E-05,0.0001015889,0.0001067404,8.720181E-05,8.297968E-05,4.382079E-05,3.431278E-05,1.973858E-05,3.836338E-05,4.024138E-06,0.0001097566,1.66807E-06,0,7.358596E-05,2.754503E-05,0,0.0001033669,4.931711E-05,6.063579E-05,4.103007E-05,1.805666E-05,0,2.115048E-05,3.655269E-05,2.161556E-05,5.654788E-05,0,0,3.605198E-09,1.687602E-05,1.248885E-05,3.83056E-05,7.968839E-06,1.021395E-09,0,3.667389E-05,1.773848E-09,3.438465E-05,7.97791E-06,3.02348E-06,1.851459E-05,2.065886E-06,0,4.992715E-08,1.0585E-13,4.121102E-06,7.582548E-06,3.101485E-05,7.724119E-06,9.414391E-06,1.585008E-05,0,8.613145E-06,0,1.088983E-06,1.336467E-06,1.300725E-05,1.244137E-05,6.48501E-06,3.902751E-14,0,5.06798E-06,0,2.18323E-14,1.292806E-06,0,1.734949E-06,2.166505E-06,1.4341E-06,9.679831E-15,0,0,4.214749E-06,3.399122E-06,0,3.184891E-08,5.85503E-07,4.137563E-07,2.105518E-08,6.277428E-08,1.370992E-06,7.493094E-07,2.133773E-06,6.707993E-11,1.796527E-06,7.928843E-15,3.405054E-11,1.086151E-06,9.92917E-07,3.462376E-07,3.739954E-07,6.365699E-14,2.831692E-06
360,2,0,0,0.0004045043,0.0009762755,0.0003806123,0.0003049551,0.0001053894,0.0003500183,0.0002359712,8.283349E-05,0.0001084473,0.0002567986,3.718796E-05,5.375353E-05,0,0,9.894059E-05,4.955494E-05,3.005492E-05,2.906507E-05,5.319645E-05,0,2.512755E-05,0,4.003729E-05,3.63204E-13,0,8.402076E-06,6.462213E-05,2.667253E-05,6.137913E-05,3.605557E-05,2.468368E-05,1.883194E-05,0,5.71692E-05,0,4.684663E-05,0.0001354195,0,7.862462E-05,1.76069E-05,4.166386E-05,5.207122E-05,4.520178E-05,4.423566E-05,5.115572E-05,9.270716E-06,0,0,2.628017E-05,1.307304E-13,2.462226E-05,4.638106E-06,3.8874E-06,1.428396E-05,2.499683E-05,2.761617E-05,2.47559E-05,0,2.585431E-06,2.369861E-05,1.02695E-05,1.880722E-05,1.350633E-05,1.190604E-05,2.33458E-05,6.447305E-06,1.193261E-05,5.584741E-06,7.533543E-06,2.080999E-05,2.229233E-06,0,8.959919E-06,8.276405E-06,0,8.470071E-06,1.997404E-05,0,0,7.51031E-06,4.862095E-06,1.641692E-06,2.090849E-14,3.822435E-07,1.294947E-06,7.712729E-07,1.994728E-07,0,0,0,1.079333E-07,4.846207E-06,1.409815E-06,1.12717E-06,3.840352E-07,2.491605E-06,2.302343E-07,1.424783E-07,3.644519E-07,1.781025E-06,1.348024E-08,9.750765E-07,2.781172E-06,8.02868E-07,3.749584E-29,8.572842E-08,0,1.017076E-06,5.719411E-15,2.117447E-07,1.774066E-07
