"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
10,2,0,2.244486E-08,7.851459E-07,1.999705E-06,2.36539E-06,0,6.099772E-06,2.509889E-06,1.070851E-05,9.60878E-06,3.951453E-06,1.287669E-05,2.325825E-05,0.0007796262,0,0.0001820532,0.0009358581,0.002341207,0.004204815,0.001923129,0.003240889,0.0008737052,0.0007276546,0.001239605,0.003000628,0.0110344,0.0004832447,0.0006490816,0.003873564,0.006531768,0.003674542,0.002214078,0.002404611,0.002272701,0,0.004654022,0.001755053,0.0004265829,0.02689597,0.002083748,0,0.006009896,0.004556172,0.007888325,0.002444475,0.08631407,0.008456113,0.008391515,0.03397435,0.002209978,0.004364229,0,0.004404538,0.05511871,0,0,0,0.01023952,0.000903591,0.001833476,0.005723849,0.008789652,0.01822298,0,0,0.0006737884,0.0007539639,0.004152766,0.0056388,0.01371554,0.002972515,0.03500748,0.0008584349,0.005150674,0.002130853,0.02609271,0.01120121,0.004844087,0,0.009290094,0.00215434,0.1051414,0.008724827,0.002560267,0,0.05090978,0.01117613,0.03761033,0.002774759,0.002634443,0.002300334,0.03626821,0.01546209,0.01502372,0.01850857,0,0.01486895,0.004391346,0.01011242,0.007035805,0.001942535,0.007926638,0.01739179,0.001442131,0.001519885,0.01125415,0.009658206,0.01958409,0.009889473,0.05890021,0,0.005606698,0.01405484
11,2,5.882353E-13,2.960199E-08,1.603693E-07,0,3.189172E-06,0,3.047656E-06,6.370727E-06,3.608488E-06,1.043942E-05,9.56176E-06,1.313199E-05,3.604695E-05,0.0001662625,0.0002995371,0.0002373717,0.0004549409,0.0001142814,0.006148215,0.000145861,0.001014203,0.001371869,0.002179248,0.0007803051,0.0009151847,0.000341927,0.009559232,0.003436559,0,0.003671754,0.002261311,0.01106792,0.001944634,0.001500726,0.00809528,0.0005845363,0.01089285,0.004234782,0.005417589,0.04668717,0.002118608,0.003626427,0.00662571,0.0007004897,0.006110258,0.007991157,0.08827015,0.000433043,0.005473429,0.001970218,0.01258047,0.01542292,0.05129415,0.001634435,0.1316462,0,0.003894915,0.00953623,0.004372215,0.004060688,0.002018908,0.01412641,0.001221443,0.005163064,0.00871768,0.01596728,0.009396143,0.002393151,0.006376883,0.003628498,0.002551089,0.01596636,0.007053102,0.007374809,0.00499486,0.02135878,0.01702807,0.02152052,0.01902043,0.009726701,0.01149405,0,0.09163572,0.006611794,0.01514629,0.00105343,0.02993551,0,0.004655721,0.009209884,0,0.001639267,0.03012585,0.0007912874,0.009182279,0.0110244,0,0.01185052,0.00406033,0.01899391,0,0,0.01136857,0.02424364,0,0.02742723,0.004734524,0.01239904,0.00785135,0.003735268,0.1372528,0.02260791,0.002352185
12,2,2.941176E-13,8.235467E-09,1.766072E-07,3.216097E-07,8.336557E-06,6.604313E-06,7.101414E-06,3.932477E-06,3.854041E-06,1.471659E-05,3.597766E-05,3.170096E-05,1.946847E-05,9.572991E-05,0.0003887584,0.0005741247,0,0.0003137353,0.000151969,0.003052154,0.0003186902,0.0009434958,0.001748246,0.00178376,0.0009493906,0.001191973,0.007408041,0.001156155,0.0001832922,0.001122093,0.005910356,0,0.005639866,0.001903401,0.004100661,0.002352274,0.006856994,0.01563322,0.007007276,0.006929445,0.09252822,0.000287933,0,0.0009718229,0.0004451407,0.001035223,0,0.07745764,0,0.004368233,0.001060151,0.01121028,0.006614663,0.05227564,0.006884303,0.1675634,0.02525448,0.004425485,0.03823253,0.005017765,0.01161219,0.007321598,0,0.002038914,0.006547931,0.01362544,0.01453063,0.0225256,0.01417951,0.0137412,0.01978829,0.002572905,0.001998608,0.009680417,0.006710508,0,0.004001047,0.03189538,0.006449589,0.009251899,0.002352274,0.008130425,0.001009807,0.09205551,0.002655311,0.01063478,0.002945757,0.001725249,0.01599083,0.00189867,0.01623052,0.001649066,0.02606318,0.01065871,0.02542984,0.007218204,0.02649422,0.002263431,0.01719561,0,0.009113314,0,0.01838504,0,0.02597012,0,0.017601,0.01483231,0.0009610282,0.002564691,0.01115697,0.1250772,0
13,2,4.411765E-13,1.041106E-08,2.166811E-07,1.024353E-06,1.004298E-06,8.405374E-06,4.137892E-06,4.360744E-06,1.165841E-05,0,6.13398E-06,5.22891E-06,1.591795E-05,6.227713E-05,0.0003740989,0.0002908357,0.001694964,0.001089007,0,0.0008432066,0.001582502,0.0002051821,0.001208511,0.0008997912,0.002249622,0.002451314,0.003749638,0.0007416235,0.001462471,0,0.002092718,0.008401169,0.005200835,0.0005137203,0.0006589212,0.01193589,0.007907105,0.008071264,0.01125789,0.007266616,0.001085984,0.0860498,0.009845536,0.01735591,0.01336153,0.0004368179,0.005603789,0.0004556247,0.007955124,0,0,0.002528563,0.01654461,0.001747746,0.05088907,0,0.1623627,0.02632002,0.02828956,0.02679025,0.006809091,0.02890097,0.002364357,0.01248205,0.008149507,0.01925774,0.0219208,0.008246119,0.001815926,0.012018,0.001393124,0.002372009,0.02775407,0.002436304,0.02194959,0.02053711,0.01157588,0.005500121,0.01262839,0.006359451,0.02733159,0.01760292,0.006500136,0,0.07525325,0.002692003,0.01078385,0.01203526,0.001828821,0.0114467,0.00184203,0.0008644462,0,0.02064431,0.01833709,0.01250375,0.006585471,0,0,0.01424952,0.0137488,0.00464164,0.003333474,0.006804442,0.001715005,0,0.02199345,0,0.003842257,0.01761832,0.0018708,0.01557922,0.1249627
14,2,2.941176E-13,0,2.131202E-07,0,5.821872E-07,2.244119E-07,4.964898E-06,1.87896E-06,1.672668E-05,9.030488E-06,6.053395E-06,2.13705E-05,2.42773E-05,0.0001353516,0.000123387,0.0003524343,0.0005637816,0.001005744,0.000122692,0.002634489,0.002067151,0.0004378068,0.003307153,0.001484449,0.002801902,0.0007261011,0.01588068,0.00268185,0.005758096,0.0006674628,0,0,0.005226222,0.003620979,0,0.004464814,0.01230526,0.0003969397,0.006946861,0.005955,0.0004354621,0.004231771,0.08438002,0.001294325,0,0.01993901,0,0.002746527,0.003789395,0.06807137,0.0004964928,0.01010372,0,0.008551198,0.0006027305,0.05207474,0.01248368,0.1383458,0.01578904,0.002853686,0.01740297,0.002625073,0.02598179,0.007272513,0.01045356,0.001647693,0.0108174,0.03029881,0.001583384,0.004165392,0.00315311,0.001489586,0.01602245,0.003241798,0.003931594,0.03928005,0.01230859,0,0.02043929,0.04606705,0.01606061,0.02479488,0.01210202,0.007824556,0.002065052,0.005454347,0.02519632,0.002178618,0.01140236,0,0.005006214,0.003079604,0.0009614914,0.002685202,0.01094985,0.04415541,0.01356275,0.037907,0.001786759,0,0.008937946,0.01071175,0,0.008128984,0.0008598554,0.003456888,0,0.07961772,0.004768376,0.005105659,0,0,0.01923147
15,2,1.470588E-13,0,3.114619E-07,3.159041E-07,5.880302E-07,0,2.155243E-06,1.456981E-05,1.078083E-05,4.443388E-05,1.222798E-05,4.583387E-05,5.463175E-05,0,0.001200539,0.0003610458,0.0006246599,0.0004560091,0.0009152617,0.0001441731,0.003444804,0.0006746408,0.002390926,0.002864435,0.000458978,0.001533816,0.002656486,0.01567113,0.006299346,0.001324113,0.007178264,0.006063481,0.0006011747,0.006920816,0.007005073,0,0.002231217,0.05743687,0.006031913,0.0004449727,0.01179266,0.001152673,0.0003458688,0.07508267,0.008061922,0.005535637,0.001228333,0.0004193186,0.004182472,0.007820086,0.001626732,0.02328984,0,0.006712753,0.01276209,0.003028612,0.02317588,0.005628643,0.1353205,0.001295317,0.02197645,0.02688582,0.001316929,0.005882897,0.01774187,0.0007023222,0.003362115,0,0.02395198,0.01236254,0.02000932,0.01325522,0.007617,0.003207649,0.004188509,0.02718045,0.121335,0.009790163,0.003434737,0.002079511,0.03275169,0.005433414,0.005777113,0.0102397,0.0134851,0.001602762,0.007170858,0.0263509,0.001577926,0.02231695,0.01435974,0,0.0455252,0.001777492,0.007160003,0.02094001,0.01329205,0,0.03733187,0.0008232928,0,0.02736328,0.01738374,0.03269223,0.01189572,0.0009881135,0.001721223,0,0,0.04156814,0.01211257,0.01766495,0.005259511
16,2,1.470588E-13,5.016704E-08,1.580546E-07,6.282331E-07,1.336033E-06,1.138857E-06,2.65638E-06,8.156946E-06,1.629398E-05,0,3.278808E-05,3.482148E-05,5.01786E-05,0.0004502042,0.0001877038,0.0007397775,0.0001706484,1.763315E-05,6.635115E-05,0.001288597,0.001216862,0.001741047,0.0005484654,0.002182488,0.008615796,0.0002782506,0.001073579,0.001269338,0.001657238,0.003005765,0,0,0.000610992,0,0.01111578,0.005428865,0.003654321,0.01784194,0.05874423,0.0007168449,0.008312806,0.02831608,0,0.02144424,0.1359426,0.008165606,0.006173633,0.00966928,0.01516838,0,0.003526194,0,0.01327654,0,0.01580923,0.01208987,0.001805538,0.002760113,0,0.1360064,0,0.001253558,0.01529207,0.0007964007,0,0.00530601,0.002372929,0.002825859,0.006345184,0.01293511,0.01952312,0.01748073,0,0.00257612,0.004828253,0.01007822,0.01845388,0.183321,0.004490214,0.001508382,0.002417783,0.04021863,0.008112757,0.02153241,0.01992303,0.01910448,0.02763362,0.007111151,0.007266088,0,0.01368365,0.00672715,0.02943188,0.002684584,0.0009356618,0.006155075,0.03119216,0.001791918,0,0.02351336,0.02091531,0.03491421,0.03330204,0.008206397,0.01461388,0.003027384,0.00224647,0.0262646,0.003776144,0,0.004999803,0.001006141,0.03007167
17,2,0,5.367916E-08,1.270461E-06,5.275134E-07,2.260384E-06,4.587838E-06,1.713332E-06,3.874073E-06,7.774478E-06,9.246673E-06,7.949757E-06,2.994417E-05,4.737237E-06,6.754854E-05,0.0003839156,0.0001924416,0.0002720597,0.0009975869,0,0.00077153,0.001024814,0.001498447,0.001433185,0.001517769,0.002741404,0.006872443,0.0007448156,0.008362326,0.00692861,0.0006651865,0.004450709,0.0003790889,0.005221081,0.002841569,0.0007699624,0.01222092,0.004731443,0.0003336551,0.004561788,0.05818402,0.002722495,0.005653762,0.02431723,0.002252782,0.01160074,0.1860656,0.004765867,0.002328198,0.002170481,0.006166277,0.006654847,0.004196513,0.002886876,0,0.01228283,0.02261896,0.01143563,0.01087714,0.01799091,0.003120406,0.1290067,0.001074772,0,0.01031159,0.0014567,0.004844574,0.01602261,0.005341422,0.02607435,0,0.02788744,0.01987578,0.01625095,0.01051938,0.02862093,0,0.02804051,0.004177717,0.1892923,0.008154794,0,0.007099506,0.1465039,0.005949625,0.01959241,0.01543474,0.006436249,0.02211798,0.001620178,0.005339078,0.001941722,0.01194012,0.01357641,0.02238551,0.009344701,0.0008601153,0.008134074,0.03205745,0.01212381,0.01766136,0.09454807,0,0.02159161,0.02460486,0.0008595492,0.005659058,0.01921703,0.01210271,0.03624879,0,0,0.04072791,0.003934336
18,2,1.470588E-13,0,0,1.779753E-06,1.052297E-06,2.388061E-07,0,2.478801E-06,1.130735E-05,1.753008E-05,0,3.199738E-05,4.506151E-05,6.068421E-05,0.0002921064,0.0005003768,0,0.0003469854,8.428668E-05,0,0,0.001049231,0.001305053,0.0003602512,0.01112853,0.004190058,0.004947014,0.0004192179,0.004822158,0.002815781,0.003888288,0.005352616,0.0009856967,0.0002855552,0.0004977525,0.006167917,0.01703003,0.002967499,0.001667351,0.015706,0.0161333,0.009559995,0.004391367,0.02734863,0.0008543518,0.008379072,0.2340908,0.01198165,0.005539865,0.002743486,0.0005008003,0,0.003143155,0.009628879,0.0009970183,0.006826909,0.008171924,0.005343417,0.003396483,0.01034021,0.003641868,0.1124103,0.01095118,0.01105874,0.007427653,0.0243424,0.01446759,0.009614093,0.005406344,0.01523152,0.01220426,0.01367213,0.01679523,0,0.003767637,0.002737118,0.03056667,0.02465365,0.03083731,0.179269,0.01440022,0.0166783,0.01083278,0.001879566,0,0.002795787,0.007908209,0.02718234,0.009798443,0.004214696,0.01203735,0.0008909366,0.02700694,0.02321754,0.02612714,0.06685045,0.002651814,0.01857521,0.03566053,0.005897998,0.01233207,0.09710002,0,0.01470457,0.02211193,0,0.006590717,0.01591526,0.001650453,0.02442026,0.01602835,0.004323578,0.02931516
19,2,0,0,3.307551E-07,0,0,4.862854E-06,0,5.240321E-06,4.444087E-06,2.439423E-05,1.509803E-05,1.575731E-05,7.040744E-06,4.565746E-05,5.803408E-05,0.0001512801,0.0002995813,0.0001532339,0.0009806803,0.0003322525,0.001383133,0.0003920404,0.00111064,0,0.0004659065,0.02359219,0.0003335194,0.004866278,0.0008992993,0.00243123,0.006092125,0.005427677,0.0004628279,0,0.003142043,0.007885489,0,0.01750198,0.00112877,0.0005156754,0.01470391,0.05728588,0.009251999,0.008678965,0.0285734,0.0003884978,0.009641993,0.01030423,0.00123984,0.001295042,0.002735536,0.000514759,0.0009527646,0.004941994,0,0.01420994,0.02357961,0.002448354,0.003638964,0.01202199,0.01891341,0.01534729,0.1025238,0.007746516,0.007891261,0.009840111,0.003051757,0.01406947,0.004763151,0,0.0177837,0.0117942,0.0009904626,0.01859098,0.002357471,0,0.002168706,0.03911961,0.006732085,0.02605977,0.03784857,0.001521516,0.02590694,0.01624146,0.03370536,0.002068461,0.01509578,0.02022497,0.02020907,0.02159954,0.01046647,0.004109838,0.001226088,0.01075689,0.03328859,0.02063437,0.06750467,0,0.01313649,0.0179723,0.002696104,0.01353022,0.002685651,0.003856896,0,0.02029938,0,0.005649019,0.002425137,0.01090901,0.01718537,0.04341901,0
20,2,1.470588E-13,3.843947E-08,2.456966E-07,6.809078E-07,0,4.752333E-06,1.560266E-06,7.830386E-06,0,9.441309E-06,6.131065E-05,9.027601E-06,0,3.835894E-05,3.303482E-05,0,0.0006854738,0.0002726036,0.002680605,0,0.000247395,0.0003660018,0.0002271615,0.004193454,0.001024229,0.00271851,0.02631744,0.0004720018,0.002623165,0.0009802292,0.01168955,0.0008203443,0.001655457,0.00108112,0.0006787989,0.000659559,0.005453115,0.0005822923,0.01296238,0,0.005897541,0.01585487,0.05524018,0,0,0.02874236,0.00575951,0.01840419,0.01409114,0.005287723,0.02193349,0.0004512378,0,0.01424964,0.01315613,0,0.01125235,0.005490085,0.0005949435,0.009749882,0.005371308,0.01462385,0.00337123,0.1025228,0.001396622,0.001902104,0.004254872,0.001293702,0.003005998,0.009225479,0.001904379,0.01114952,0.01761056,0,0.01222816,0.003392433,0.01533395,0.03579019,0.003504589,0.004757605,0.02398274,0.2134392,0.0216344,0.02662718,0.01144332,0.01609062,0,0.01884956,0.02870752,0.04641886,0.00404203,0.007634379,0.01164294,0.01987553,0.01715499,0.02560012,0.001875578,0.07493601,0.03056685,0,0.004676117,0.007653887,0.01928185,0.0008401662,0.009011929,0,0.02989321,0,0.0287046,0.01706069,0.007228632,0.0407918,0.03398339
21,2,1.470588E-13,2.441978E-08,2.111593E-07,2.75321E-07,2.012514E-06,0,3.275855E-06,4.240853E-06,0,1.317635E-05,9.229823E-06,3.367653E-05,3.620265E-05,0.000142648,0,3.006504E-05,0.0003010267,5.758989E-05,0,0.001635723,0.0004357767,0.001239981,0.00178236,0.001478457,0.004054382,0,0.00687485,0.04583991,0.003661792,0.003390766,0.01000321,0.003453534,0.0002570201,0.0009293467,0.006000928,0.006612539,0,0.004618871,0,0.01993154,0.006117457,0.004716255,0.02318007,0.08876046,0.004198485,0.008008237,0.009819747,0.0004236541,0.007190884,0.007405804,0.002306257,0.006345206,0.006384267,0.005599859,0.004050188,0.01149688,0.002256221,0,0,0,0.02902075,0.002014609,0.07375659,0.01111733,0.1475918,0.00936998,0.004486443,0.002933995,0.01092656,0.01486087,0.01377993,0.01544936,0.01496706,0.01216709,0,0.01611535,0,0.01501078,0.03798506,0,0.01150078,0.006975876,0.2050679,0.01444832,0.02182284,0.02954501,0.02601813,0.008283165,0,0.006422382,0.003393304,0.01112918,0.001814318,0.02024051,0.04729467,0.006579997,0.02248496,0.008622814,0.001950747,0.009671886,0.002335431,0.006506118,0.007948484,0.01532655,0.01187773,0.002131054,0,0.02412832,0.003105525,0.002168218,0.02693068,0.009632343,0.03560192
22,2,2.941176E-13,6.375367E-08,5.63874E-07,1.41404E-06,0,9.455699E-07,4.755623E-06,1.017663E-05,7.51279E-06,0,2.079825E-05,0,3.080413E-05,0.0005185202,2.622888E-05,0.0001394089,0.0007369001,0.001188259,0,0.0003886298,0.002744908,0.001141391,0,0.001526818,0.0003015045,0.005279416,0.0008456837,0.009356591,0.05172965,0.006417192,0.00505427,0.004669101,0.006857772,0.0002321215,0,0.002186344,0.0005587945,0.003090141,0.009899714,0,0.009076233,0.005046593,0.001210471,0.03956975,0.144996,0,0.002116139,0.01183902,0.0111485,0.009380051,0.008095323,0.006928964,0.01214629,0,0.001003026,0,0.002050624,0.001578671,0,0.01596573,0.002014149,0.01646033,0.002654949,0.068113,0.01150977,0.1329427,0.001597385,0.01280251,0.007534149,0,0.01062274,0.01548025,0.001678381,0.02591771,0.0166002,0.01529611,0.03028193,0.004649135,0.004011571,0.03495802,0,0.002864018,0.01970147,0.207828,0.00761206,0.001848377,0.01583523,0.02932628,0.0264127,0.02827361,0.004412771,0.01203843,0.04302966,0.002652932,0.01602011,0,0.0112529,0.00884052,0.008385381,0.0208911,0.001611074,0,0.003879583,0.01097015,0.01517337,0,0,0.001707166,0.02534847,0.02241324,0.04363584,0.002290138,0.01115048
23,2,5.882353E-13,0,8.950219E-07,8.091844E-07,1.98584E-06,0,0,2.907576E-06,0,2.219483E-06,0,1.024667E-05,7.971333E-06,0.000632972,0.0007763082,0.001145928,0.001617522,0,0.002448638,0,0.003719184,0.001717785,0.002395556,0.00147374,0.003659593,0.0004817527,0.002481039,0.0003589948,0.004512431,0.04488427,0,0.004576172,0.0005694973,0.003343882,0.00356999,0,0.004501235,0.0084122,0.00284741,0.003784164,0.01127188,0.008696734,0.008606814,0.01282555,0.06153925,0.1425045,0.001400447,0.001272864,0,0.01484089,0.01892476,0.006661573,0.006924864,0.00561123,0.004728336,0.004915309,0.005780867,0.001630886,0,0.004277442,0.01508095,0,0.03388619,0.0143889,0.00239511,0.01997664,0.1678959,0.00269049,0,0.02073213,0.02489744,0.01156531,0.01513832,0.002488206,0.05652711,0.005665377,0.01617539,0.004395728,0.009319045,0.02725912,0.03427722,0.002367684,0.0158044,0.008538144,0.1691249,0.0007741087,0.01782836,0.01456763,0.0404502,0.01946511,0.02001654,0.007077123,0.02769232,0.01548401,0.0140271,0.02650051,0,0.007597605,0.00553006,0.03219809,0.05634298,0.03223643,0.03992737,0.008307586,0.003458408,0.02536794,0.001579348,0,0.006022401,0.02573264,0.01983102,0.1080354,0.01185706
24,2,4.411765E-13,7.644661E-08,8.282001E-07,1.181315E-06,2.846359E-07,2.826023E-06,4.702353E-06,4.842281E-06,1.208097E-05,2.610759E-05,1.666075E-05,6.40008E-06,0,0.0001511079,0.0001252802,0.000215904,0,0.001560298,0,0.001599402,0,0.0002688313,0.003708359,0.004311704,0,0.005438843,0.0003699557,0.002821228,0.003855626,0.005594805,0.04581305,0,0.007317041,0.001457246,0.008036193,0.001203308,0.0005787592,0.006014953,0.009664378,0.01621141,0.006449587,0.01022077,0.01144459,0.001384203,0.01714511,0.09915907,0.1400561,0.00268003,0,0.003876712,0.01504524,0.01432949,0.01674004,0.007699098,0.003668213,0.007911845,0.007717658,0.003771726,0.01091793,0.005732928,0.007058873,0.03447581,0.01521946,0.02152275,0.001255729,0.004165266,0.003063406,0.1652618,0.01664798,0.01759722,0.06992421,0.002714126,0.01910241,0.01656907,0.02205473,0.1625486,0.02084151,0.02954951,0.01648027,0.006608064,0.03319236,0.03304081,0.002878124,0.000862362,0.02843041,0.1422089,0.01102726,0.01440932,0.08873608,0,0.02248024,0.0008338782,0.02593119,0.002685373,0.006085414,0.0186255,0.03964139,0,0.03784746,0.02664716,0.01646874,0.01911376,0.001855007,0.01509655,0.006920117,0.009583773,0.006191482,0.01286185,0.006158033,0.009587768,0.01711426,0.01804267,0.08119471
25,2,1.470588E-13,5.637105E-08,2.420811E-07,8.418434E-07,3.656183E-07,7.022341E-07,4.577916E-06,9.51232E-06,9.904035E-06,5.48451E-06,0,6.148589E-06,6.052112E-06,0.0001145037,0.000605382,0.000669046,0.000162436,0,0.001174613,0,0.001410963,0,0.001173938,0.002625062,0,0.004673012,0,0.006133643,0.002731403,0.0054049,0.001278166,0.04668401,0.001167207,0.008920861,0.001737588,0.005867578,0.001255723,0.01338725,0.003575324,0.006238911,0.01339934,0.002988638,0.004271054,0.01464254,0.01214065,0.02501448,0.03717241,0.1235975,0,0,0.01670116,0.01823835,0.00461186,0.01787712,0,0.007325191,0.003376927,0,0.01303424,0.0006114146,0.001354841,0.001515322,0.001623017,0.01245028,0.06206593,0.002400981,0.02130824,0.01926579,0.1626841,0,0,0.02146978,0.00222467,0.0159428,0.01141812,0.01274697,0.1679426,0.01679994,0.01597654,0.01889074,0,0.0007914238,0.1471693,0.002324025,0.003113227,0.02526727,0.2241533,0.01415641,0.02200949,0.1084137,0.0203201,0.009275353,0.02038384,0.04251194,0,0.01591847,0.008697718,0.0008954034,0.0008746075,0.01554597,0,0.001094578,0.05031924,0,0.01545229,0.01419978,0.03511521,0.00707294,0.00542926,0.005305993,0.008723977,0.008669417,0.02110599
26,2,0,8.072855E-08,4.066326E-07,5.418967E-07,1.152869E-06,1.114036E-06,7.085152E-06,1.291127E-05,0,6.793834E-06,1.38344E-05,4.182607E-05,3.972197E-05,5.527571E-06,0.0001481099,0.0008564026,0,0.002215573,0.003390216,0.002329935,0.0001331194,0.004686109,0.001488948,0.0007372116,0,0.004546931,0,0.0004543023,0.002179292,0.005303737,0.002655251,0.000510345,0.005697386,0.0006557053,0.02264847,0.01241563,0,0.001818787,0.008949025,0.007233351,0.0003370506,0.01442209,0.01139146,0.01578683,0.003833527,0,0.00675169,0.001953252,0.04496711,0.005390888,0.003308546,0.01465805,0.003041747,0.008792114,0.01748873,0.001432199,0.006538637,0.006689202,0.006730084,0.01928655,0.001888165,0.02426409,0.008160315,0.001541328,0.01890524,0.04413253,0.002599712,0.003556836,0.006776184,0.142549,0.00982031,0.001538026,0.001425963,0.01300736,0.002801102,0,0.04202626,0.1966245,0.01443693,0.02900644,0.05289462,0.001571429,0.03779846,0.1596284,0.002609034,0.006188803,0.009958104,0.2476219,0,0,0.09934752,0.01845883,0,0.01189416,0.01351897,0,0.007609137,0,0.001710196,0.02931575,0.001688726,0,0.0039443,0.05603195,0,0.03355294,0.005542419,0.002078822,0.04724424,0.004343327,0.01271417,0.04554972,0.02650383
27,2,0,1.714653E-08,1.10623E-06,1.225693E-06,1.299945E-06,1.666633E-06,7.720566E-06,6.585833E-06,4.938664E-06,4.609602E-06,1.934857E-05,0,4.98727E-05,0.0002655848,5.766335E-05,0.0002983834,0.0004608301,0.0004865429,0.0005040411,0.002163111,0.003528798,0.0006922148,0.003386737,0.0008660085,0.001516238,0,0.004709969,0.001292185,0.01245247,0.008714397,0.004589184,0.007256625,0.0005782617,0.005184021,0.004614044,0.03250718,0.001825479,0.02398716,0.00132225,0.01717211,0.009938543,0.0003529364,0.001182635,0.006812756,0.004073053,0.007353398,0.0004478296,0.01070627,0.02684433,0.05229937,0.002118335,0.004997266,0.002480201,0.02558643,0.02010401,0.03465225,0,0,0.006004259,0,0.004096935,0,0.007387355,0.01054834,0.001878141,0.003738258,0.06808111,0.02031959,0.02546192,0.04035835,0.1303247,0.04388231,0.005425149,0.02429993,0.01939975,0.01005202,0.0006858332,0.009231126,0.1724969,0.00150991,0.01189721,0.04198803,0.008640172,0.02655127,0.134129,0.007023546,0,0.007014614,0.03593871,0,0.007029777,0.07615428,0.01908614,0.02330528,0.00237652,0.01650689,0,0.006048825,0.005020602,0.001959546,0,0.006509014,0.005344758,0.001002452,0.02836317,0.02613631,0.006147846,0.001876864,0.002335422,0.02998578,0.03966131,0.06269843,0.01659752
