"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
10,2,0.009505589,0.00888499,0.007983114,0.006997108,0.006903211,0.006445465,0.005582682,0.005505073,0.005237387,0.00453443,0.004705764,0.004367089,0.004292881,0.00448186,0.004544485,0.004720904,0.004853247,0.004781024,0.005458882,0.005890099,0.005332326,0.005340687,0.005973378,0.00613364,0.006887119,0.007060376,0.007384264,0.00871466,0.008548401,0.009580937,0.01065313,0.01137542,0.01161479,0.01320481,0.0178379,0.01610123,0.01517766,0.0142503,0.01247728,0.01223264,0.01165843,0.01035114,0.00971834,0.00902618,0.008596152,0.0082041,0.007230982,0.007292797,0.006599017,0.006010324,0.005558867,0.005337879,0.004816159,0.004433414,0.003923772,0.003869656,0.003516984,0.003200563,0.00293701,0.002784204,0.002543153,0.002302992,0.002165173,0.002101543,0.001798999,0.001699442,0.001566981,0.001457723,0.001346809,0.001258931,0.001136071,0.001004495,0.0009633545,0.0009076683,0.0008028244,0.0007877438,0.0006769532,0.000625011,0.0005915131,0.0005484493,0.0005226331,0.0004543658,0.0004208671,0.000394244,0.0003934664,0.0003426134,0.0003260913,0.0002812169,0.0002753583,0.0002386947,0.0002281405,0.0002059101,0.0002005907,0.0001807492,0.0001549308,0.0001601994,0.0001354997,0.0001228028,0.0001194664,0.0001124184,0.0001039665,9.140687E-05,8.88767E-05,7.78939E-05,7.717866E-05,6.55729E-05,6.388433E-05,5.72838E-05,5.403325E-05,5.083561E-05,4.468697E-05,4.098439E-05,4.179946E-05,3.665253E-05,3.362957E-05,3.17608E-05,2.89834E-05,2.524652E-05,2.372513E-05,2.210109E-05,2.16564E-05,1.871578E-05,1.629658E-05,1.545304E-05,1.461896E-05,1.449627E-05,1.2757E-05,1.179601E-05,1.019871E-05,9.767014E-06,9.113594E-06,8.244559E-06,8.129237E-06,7.79439E-06,6.873032E-06
11,2,0.009399262,0.008556822,0.008467186,0.007104983,0.006362768,0.006160427,0.00570428,0.005035591,0.005014753,0.004685707,0.004135811,0.004213627,0.003839595,0.003969125,0.004336913,0.004366294,0.004492118,0.004659965,0.004595199,0.005288248,0.005522752,0.005157592,0.005104112,0.005585131,0.005965461,0.00652811,0.006644747,0.006964372,0.008351775,0.008144808,0.00892427,0.009828213,0.01093489,0.01088525,0.01275653,0.01672727,0.01550296,0.01455007,0.01347911,0.01202563,0.01163455,0.01141356,0.009922503,0.009379375,0.008762237,0.008336035,0.007904534,0.007025742,0.006824924,0.00601992,0.005723314,0.005227552,0.005045786,0.004565859,0.004174605,0.003705445,0.003707377,0.003405268,0.003017135,0.002824647,0.00258226,0.002446763,0.002263673,0.002067328,0.001967108,0.001741516,0.001594367,0.001481418,0.001328033,0.00132387,0.001198408,0.001078702,0.0009735373,0.0009185649,0.0008726276,0.000792096,0.0007497623,0.0006448445,0.0005920658,0.0005603641,0.0005216721,0.0004979547,0.0004314785,0.000406847,0.0003668536,0.0003692299,0.0003288957,0.0003153195,0.0002659534,0.0002669444,0.0002312303,0.0002161187,0.0001929221,0.0001902884,0.0001695282,0.0001490053,0.0001508733,0.0001295783,0.0001172333,0.0001117307,0.0001060671,9.619645E-05,8.582707E-05,8.387559E-05,7.407177E-05,7.255662E-05,6.388821E-05,6.073382E-05,5.534703E-05,5.169488E-05,4.859444E-05,4.343999E-05,3.924447E-05,3.930381E-05,3.441179E-05,3.236546E-05,2.963242E-05,2.81123E-05,2.381062E-05,2.314408E-05,2.160495E-05,2.068955E-05,1.779546E-05,1.546057E-05,1.432798E-05,1.369615E-05,1.321481E-05,1.223865E-05,1.146325E-05,9.511888E-06,9.360843E-06,8.827024E-06,7.687329E-06,7.444185E-06,7.340336E-06
12,2,0.01014322,0.008448991,0.007775106,0.007528839,0.006377632,0.005783765,0.005688936,0.005147689,0.004577156,0.004346887,0.004344983,0.003729005,0.003793782,0.003733909,0.003874018,0.0040874,0.004099563,0.004251144,0.004493687,0.004228936,0.004976878,0.005268014,0.004932043,0.004841808,0.005530128,0.005553735,0.00627441,0.006555988,0.006640943,0.007916733,0.007653639,0.008517755,0.009557529,0.01007786,0.01034888,0.01217793,0.0159096,0.01482736,0.01373933,0.01264353,0.01158836,0.01109999,0.01079034,0.009378236,0.009167496,0.008130012,0.007969818,0.007587488,0.006803066,0.006565144,0.005918448,0.00548135,0.005097397,0.004773627,0.004447147,0.003884943,0.003631927,0.003518573,0.003200487,0.00285742,0.002630883,0.002495483,0.002283741,0.002113099,0.001957909,0.001891096,0.00163097,0.001523298,0.00141023,0.00128543,0.001253645,0.001155034,0.00100645,0.0009295475,0.0008705967,0.0008217737,0.0007544084,0.0006970274,0.0005972838,0.0005689478,0.0005562286,0.0004942407,0.0004729122,0.0004075488,0.000385301,0.0003415966,0.0003452829,0.0003086364,0.0002962712,0.0002503717,0.0002478334,0.0002207763,0.0002076903,0.0001881886,0.0001808969,0.000162922,0.0001420874,0.0001436366,0.0001228396,0.0001108345,0.0001080031,0.0001013076,9.370322E-05,8.422122E-05,7.790809E-05,7.090672E-05,6.967897E-05,6.087709E-05,5.641204E-05,5.119149E-05,4.908008E-05,4.586756E-05,4.147811E-05,3.710579E-05,3.671927E-05,3.272203E-05,3.072686E-05,2.879466E-05,2.751426E-05,2.268038E-05,2.207001E-05,2.058496E-05,1.984563E-05,1.742932E-05,1.48428E-05,1.368837E-05,1.314148E-05,1.325052E-05,1.157534E-05,1.080553E-05,9.226203E-06,8.790507E-06,8.393252E-06,7.454521E-06,7.163477E-06
13,2,0.01041558,0.009466903,0.00758482,0.007190393,0.006903206,0.006023543,0.005337579,0.005334624,0.004752042,0.004246018,0.004024412,0.003950761,0.003411129,0.003626064,0.003572185,0.003736432,0.00395395,0.003966702,0.004080053,0.004135959,0.004143109,0.00477695,0.005060009,0.004684709,0.004655955,0.005185183,0.005364676,0.005844252,0.00605767,0.006274845,0.00729757,0.007480767,0.00839615,0.009057576,0.00954347,0.009917794,0.01128322,0.01501921,0.01410192,0.01280177,0.01219553,0.01093866,0.01051377,0.01032051,0.00910937,0.008633244,0.007912599,0.007463225,0.007307022,0.006328442,0.006112079,0.00568035,0.005213614,0.004765446,0.004490288,0.004196752,0.003802041,0.003367267,0.003303957,0.003110059,0.0027194,0.002587528,0.002338914,0.002191748,0.002014903,0.001836868,0.001803381,0.00153781,0.001447911,0.001365015,0.001216877,0.00115311,0.001092149,0.0009465649,0.0008876768,0.0008541762,0.0007956045,0.0007069835,0.0006605622,0.0005767389,0.0005443878,0.0005191186,0.0004685253,0.0004401853,0.000396301,0.0003705624,0.0003351642,0.0003343149,0.0002934169,0.0002837624,0.000238849,0.0002416895,0.0002080353,0.0001938983,0.0001835198,0.0001726384,0.0001511649,0.0001342113,0.0001345147,0.0001178509,0.0001066749,0.0001035754,9.473742E-05,9.090859E-05,7.899269E-05,7.761695E-05,6.78165E-05,6.495466E-05,5.891301E-05,5.512077E-05,4.900956E-05,4.80486E-05,4.379236E-05,3.927902E-05,3.593085E-05,3.455422E-05,3.106616E-05,2.949763E-05,2.665182E-05,2.566202E-05,2.163418E-05,2.122159E-05,1.966813E-05,1.862936E-05,1.640431E-05,1.416676E-05,1.31662E-05,1.250676E-05,1.272316E-05,1.123281E-05,1.006146E-05,8.825775E-06,8.427181E-06,7.726121E-06,7.443146E-06
14,2,0.01133653,0.009624505,0.008792113,0.007296709,0.006719929,0.006415437,0.005578002,0.004981589,0.00501171,0.004424895,0.00394633,0.00370001,0.003645077,0.003212915,0.003409669,0.00331756,0.003556935,0.003767659,0.003709523,0.003825966,0.00402244,0.003938114,0.004551253,0.004838999,0.004525673,0.004427094,0.00497572,0.005094605,0.005576463,0.005798761,0.006057952,0.006831546,0.006999725,0.008065622,0.008823257,0.009259577,0.009422407,0.01094679,0.01450444,0.01330883,0.01220868,0.01165121,0.01087249,0.01006515,0.009791614,0.008448324,0.008279061,0.007286652,0.007225599,0.00703654,0.006187429,0.005805355,0.005274537,0.004985896,0.004488929,0.004298398,0.004059341,0.003637462,0.00328445,0.003181374,0.002901918,0.002635033,0.002469716,0.002262955,0.002092812,0.001913048,0.00171818,0.001708172,0.001499556,0.001387686,0.001279687,0.001173045,0.001123805,0.001048991,0.0009203683,0.0008460023,0.0008294425,0.0007491477,0.0006738579,0.0006269631,0.0005509641,0.000533365,0.0004923273,0.0004493741,0.000421039,0.0003691479,0.000347143,0.0003208661,0.0003225659,0.0002839167,0.0002678318,0.0002274805,0.000225943,0.0001937601,0.0001855667,0.0001711312,0.0001648434,0.0001471849,0.0001249401,0.0001301473,0.0001137114,0.0001009682,9.698897E-05,9.163791E-05,8.634344E-05,7.419667E-05,7.289716E-05,6.332286E-05,6.175E-05,5.529439E-05,5.21367E-05,4.625114E-05,4.520239E-05,4.215753E-05,3.607301E-05,3.366612E-05,3.349857E-05,2.941797E-05,2.789761E-05,2.545176E-05,2.460829E-05,2.046388E-05,1.998816E-05,1.86513E-05,1.816342E-05,1.579591E-05,1.408682E-05,1.274123E-05,1.174049E-05,1.190291E-05,1.067541E-05,9.803889E-06,8.341638E-06,8.076413E-06,7.512784E-06
15,2,0.01172871,0.01035477,0.00866388,0.007797588,0.006546367,0.005992632,0.005985059,0.005183748,0.004599218,0.004498716,0.004060688,0.00357814,0.003372277,0.003488854,0.003000526,0.003271278,0.003202556,0.003367227,0.003530159,0.003529587,0.003722315,0.003834222,0.003737663,0.004334669,0.004590177,0.004295086,0.004161085,0.004722757,0.004902894,0.005448857,0.005628829,0.005840857,0.006642517,0.006633657,0.007575239,0.008399792,0.008715983,0.008994666,0.01044092,0.01339691,0.01270825,0.01168873,0.0110459,0.01015603,0.009690022,0.009613663,0.008146399,0.007811209,0.007176647,0.006973634,0.006825996,0.005823413,0.005535849,0.004980897,0.00472762,0.004316142,0.004091854,0.003798169,0.003484228,0.003125261,0.003018314,0.002821558,0.002484748,0.002366215,0.002141394,0.002024543,0.001822976,0.001647651,0.001658943,0.001422922,0.001338098,0.001247171,0.001119062,0.00104348,0.001002302,0.0008606592,0.0008105469,0.0007562863,0.0007269745,0.0006414649,0.000606977,0.0005106271,0.0005104832,0.0004657707,0.0004219252,0.0004084053,0.000358882,0.0003358771,0.0003026543,0.0003043515,0.0002674061,0.0002538463,0.0002161212,0.0002188168,0.0001869645,0.0001796583,0.0001634184,0.0001589352,0.0001409548,0.0001201852,0.0001254643,0.0001073182,9.500851E-05,9.115332E-05,8.865888E-05,8.23162E-05,7.09568E-05,6.967807E-05,6.166222E-05,5.929483E-05,5.267368E-05,5.055926E-05,4.323938E-05,4.391566E-05,4.003658E-05,3.530357E-05,3.168749E-05,3.229385E-05,2.838602E-05,2.649493E-05,2.461368E-05,2.397662E-05,1.940741E-05,1.853651E-05,1.74467E-05,1.721455E-05,1.51815E-05,1.303982E-05,1.215215E-05,1.145854E-05,1.134295E-05,1.022444E-05,9.136519E-06,7.898944E-06,7.604174E-06
16,2,0.01218521,0.01092022,0.009285191,0.008082079,0.007167109,0.00620482,0.005574977,0.00540114,0.004756602,0.004209729,0.004082572,0.003768269,0.003196933,0.003292581,0.003299889,0.002908578,0.003044837,0.003094614,0.003170236,0.003418818,0.003249123,0.003484303,0.003730827,0.003486276,0.004171201,0.004332542,0.004035686,0.003958508,0.004481426,0.004751061,0.005037071,0.005185156,0.00529337,0.006357621,0.006473893,0.007320705,0.007825208,0.008215578,0.00877241,0.01002398,0.01295187,0.01201591,0.0111993,0.01047196,0.00972574,0.00924845,0.008814586,0.007753172,0.007643487,0.00684297,0.006603486,0.006386103,0.005619033,0.005295777,0.004809425,0.004501836,0.00417227,0.003918819,0.003587749,0.003327524,0.002956545,0.002939149,0.002774214,0.002422368,0.00222552,0.002073904,0.00191597,0.00171811,0.001612701,0.0015435,0.001367063,0.001277003,0.001175865,0.001079465,0.001007352,0.0009530649,0.0008135831,0.0007739343,0.0007172715,0.000683613,0.0006076887,0.0005935901,0.0004958217,0.0004861352,0.0004455466,0.0003931457,0.0003850315,0.0003436941,0.0003193433,0.0002912546,0.0002921499,0.0002545235,0.0002455999,0.0002080971,0.0002063647,0.0001779993,0.000167914,0.0001575099,0.0001498491,0.0001324096,0.0001152023,0.000121849,0.0001028372,9.413189E-05,8.762963E-05,8.356646E-05,7.887636E-05,6.856713E-05,6.527608E-05,5.857044E-05,5.64944E-05,5.047114E-05,4.863466E-05,4.155325E-05,4.189004E-05,3.744802E-05,3.353196E-05,3.081563E-05,3.095356E-05,2.727601E-05,2.437697E-05,2.309927E-05,2.25342E-05,1.862295E-05,1.775444E-05,1.683669E-05,1.652562E-05,1.430906E-05,1.258648E-05,1.129932E-05,1.076594E-05,1.072037E-05,9.735842E-06,8.653238E-06,7.643695E-06
17,2,0.0119406,0.01151862,0.01012374,0.008604579,0.007154735,0.006603435,0.005715219,0.005115623,0.005069137,0.004456034,0.003844916,0.003738534,0.003438763,0.003132785,0.003085985,0.003209978,0.002773817,0.002951064,0.002945275,0.003035949,0.003267098,0.003117557,0.003433796,0.003600279,0.003336859,0.003979555,0.004137326,0.003795126,0.003927632,0.004267631,0.004650372,0.004852232,0.005081837,0.005157621,0.00601379,0.00620287,0.006880391,0.007413581,0.008124213,0.008442576,0.009518554,0.01245357,0.01175085,0.01060037,0.00974532,0.009033505,0.008904209,0.008324948,0.00729275,0.007166212,0.006512428,0.006445194,0.006135621,0.005307476,0.005085151,0.004739431,0.004201418,0.003856538,0.003718018,0.00344923,0.003120963,0.002874977,0.002858633,0.002691325,0.002316834,0.002145977,0.00193829,0.001816628,0.001675124,0.001545353,0.001513238,0.001314816,0.001208251,0.001141611,0.001038449,0.0009758897,0.0009292511,0.0007952318,0.0007508485,0.0006853613,0.0006530561,0.000585786,0.0005633846,0.0004791492,0.0004687894,0.0004336825,0.0003758479,0.0003657993,0.0003345914,0.0003068283,0.0002815604,0.0002788593,0.0002423575,0.000232419,0.0001963748,0.0001969115,0.0001697517,0.0001669822,0.0001490161,0.0001444814,0.0001250581,0.0001105944,0.0001141663,9.830186E-05,8.905101E-05,8.539269E-05,7.949575E-05,7.295787E-05,6.68806E-05,6.137807E-05,5.512607E-05,5.334359E-05,4.758072E-05,4.614635E-05,4.075803E-05,3.964894E-05,3.594253E-05,3.22339E-05,3.000141E-05,2.930235E-05,2.584902E-05,2.370962E-05,2.230925E-05,2.124342E-05,1.753648E-05,1.702446E-05,1.641799E-05,1.55678E-05,1.352641E-05,1.211132E-05,1.065931E-05,1.042416E-05,1.032236E-05,9.395782E-06,8.393375E-06
18,2,0.01339207,0.01123594,0.01069055,0.009220443,0.007934847,0.006808606,0.00602087,0.005174709,0.00475555,0.004601604,0.004004004,0.003409663,0.003392994,0.003316473,0.0029861,0.002952774,0.003076978,0.002646213,0.002795476,0.002817572,0.002877086,0.003089105,0.002996381,0.00320781,0.003426567,0.00314911,0.003723968,0.003979285,0.003714293,0.003797133,0.004173718,0.00436434,0.004560451,0.004785405,0.004991753,0.005724688,0.005796508,0.006412508,0.007143614,0.007879322,0.00819637,0.009214114,0.01178441,0.01105152,0.009990895,0.009406879,0.008596848,0.008507374,0.007904906,0.007123583,0.006995535,0.006164968,0.005935173,0.005886586,0.005137833,0.004858031,0.004559492,0.004119989,0.003690242,0.003461123,0.003210985,0.003070664,0.002678961,0.002734935,0.002460572,0.002192779,0.002054513,0.001848341,0.001723201,0.001609013,0.00144686,0.001432036,0.001266562,0.001156721,0.001077591,0.000984408,0.0009280204,0.0008921321,0.0007689212,0.0007119245,0.000656638,0.0006198304,0.0005623441,0.0005309237,0.0004594304,0.0004490341,0.0004099232,0.0003654211,0.0003491148,0.0003107785,0.0002922978,0.0002664557,0.0002651454,0.0002322891,0.0002301036,0.0001868906,0.0001881388,0.0001624085,0.0001564089,0.0001434045,0.0001390631,0.0001229503,0.0001065915,0.0001084324,9.193927E-05,8.363805E-05,8.013748E-05,7.728758E-05,7.137735E-05,6.387634E-05,5.911681E-05,5.209424E-05,5.122544E-05,4.611802E-05,4.348842E-05,3.879856E-05,3.785711E-05,3.457225E-05,3.039996E-05,2.858851E-05,2.795314E-05,2.498774E-05,2.246202E-05,2.094197E-05,2.018498E-05,1.707395E-05,1.646545E-05,1.54261E-05,1.462449E-05,1.316118E-05,1.15271E-05,1.012315E-05,9.74704E-06,9.577767E-06,8.814714E-06
19,2,0.01382729,0.01241639,0.01047777,0.009761604,0.008315255,0.007210317,0.006307627,0.005588284,0.00488964,0.004309381,0.004104217,0.003669829,0.003158415,0.003327474,0.003139512,0.002829226,0.002783704,0.002897527,0.002533694,0.002744281,0.002662787,0.00279437,0.003010449,0.002856911,0.003012331,0.003265449,0.003019067,0.003519124,0.003772216,0.003605014,0.003549126,0.004014269,0.004006723,0.004464807,0.004693017,0.004744899,0.005392276,0.005518759,0.006152041,0.006817833,0.007493295,0.00782748,0.008951895,0.01116337,0.010508,0.009574722,0.008928518,0.008155237,0.008207047,0.007725237,0.006892721,0.006514294,0.005837151,0.005583348,0.005561862,0.004960106,0.004705409,0.004285981,0.004014987,0.003556626,0.003278456,0.003071654,0.002892548,0.002584866,0.002575591,0.002337569,0.00212555,0.001966319,0.001751884,0.001651434,0.001546945,0.001421802,0.001369846,0.001181474,0.001086833,0.001042919,0.0009304699,0.0008690711,0.0008431638,0.0007343391,0.0006824535,0.000648505,0.0005942606,0.0005322757,0.0005062872,0.0004389377,0.0004321125,0.000388898,0.000344082,0.0003446022,0.0002984242,0.0002800563,0.0002488388,0.0002546245,0.0002230454,0.0002122893,0.0001774976,0.0001786549,0.0001527084,0.0001535312,0.000136419,0.0001347428,0.0001181412,0.0001053567,0.0001029444,8.72314E-05,7.808904E-05,7.595833E-05,7.243724E-05,6.945264E-05,6.234429E-05,5.706515E-05,5.009285E-05,4.921272E-05,4.560607E-05,4.220501E-05,3.663441E-05,3.656327E-05,3.302024E-05,2.919823E-05,2.695843E-05,2.69104E-05,2.404068E-05,2.129012E-05,2.037219E-05,1.974449E-05,1.630973E-05,1.55846E-05,1.427717E-05,1.370017E-05,1.247265E-05,1.105902E-05,1.007915E-05,9.4013E-06,9.234438E-06
20,2,0.01480225,0.01291988,0.01129975,0.009665852,0.009057621,0.007763245,0.006699299,0.005768776,0.005130983,0.004418515,0.0039192,0.003784924,0.003325946,0.003030096,0.003183487,0.003004156,0.00267744,0.002655349,0.002804075,0.002389209,0.002594712,0.00254188,0.002672231,0.002832086,0.002728739,0.002882905,0.003083231,0.002900966,0.003408792,0.003610826,0.003413586,0.003511762,0.003757755,0.003894997,0.004273984,0.004612826,0.00440946,0.005091693,0.005242767,0.006023294,0.006474277,0.007021067,0.007213328,0.008479673,0.01084811,0.01021671,0.009220075,0.00846579,0.00779354,0.007691985,0.007488078,0.006498213,0.006464049,0.005648267,0.005424642,0.00541736,0.00462376,0.004453995,0.004140778,0.003857162,0.00334482,0.003108135,0.002972472,0.002707771,0.002445646,0.002463901,0.002291118,0.001987402,0.001899129,0.001693322,0.001567712,0.001467471,0.001358742,0.001291612,0.001126786,0.001031127,0.0009841522,0.000894608,0.000822759,0.0008008944,0.0006919003,0.0006484532,0.0006122509,0.0005641338,0.0005055763,0.0004902447,0.0004277543,0.0004005145,0.0003736005,0.0003264407,0.0003206386,0.0002843912,0.0002677047,0.000241346,0.0002375262,0.0002111874,0.0002040214,0.0001695281,0.0001740193,0.0001488427,0.000147487,0.0001294745,0.0001266384,0.0001135501,0.0001002322,9.959166E-05,8.4962E-05,7.438326E-05,7.213811E-05,7.034338E-05,6.58143E-05,5.864441E-05,5.343025E-05,4.829758E-05,4.805657E-05,4.160954E-05,3.940542E-05,3.512796E-05,3.521403E-05,3.124412E-05,2.729542E-05,2.565058E-05,2.536761E-05,2.266851E-05,2.046717E-05,1.944819E-05,1.847996E-05,1.554211E-05,1.490384E-05,1.385242E-05,1.312427E-05,1.221808E-05,1.067007E-05,9.477873E-06,8.819294E-06
21,2,0.01507095,0.01351535,0.01192391,0.01040182,0.009168493,0.00837611,0.006938539,0.005960159,0.005278076,0.004747751,0.004114135,0.003666984,0.003488995,0.003116477,0.00287624,0.003041753,0.002805326,0.002523236,0.002557508,0.002590707,0.002287306,0.002428451,0.002450797,0.002552774,0.002661047,0.002659671,0.002801206,0.002977784,0.002748164,0.00324403,0.003416101,0.003265299,0.003232508,0.003604799,0.003732933,0.003979493,0.004408614,0.004462756,0.00482517,0.005195195,0.005730488,0.006116412,0.006819154,0.006897528,0.007945799,0.01045063,0.009628919,0.008779313,0.008273371,0.007480003,0.007342271,0.007045943,0.0060701,0.006094045,0.00538696,0.005043266,0.005109452,0.004346613,0.004291452,0.003947669,0.003727329,0.003269201,0.003064474,0.002807529,0.002564476,0.002320556,0.002359094,0.002166428,0.001916983,0.001801202,0.001656183,0.00147164,0.001423421,0.001307863,0.001247831,0.001081512,0.0009701843,0.0009272752,0.0008581791,0.0008042796,0.0007719228,0.0006764901,0.0006132547,0.0005911232,0.0005417417,0.0004847209,0.0004735513,0.0004120273,0.0003815297,0.000365873,0.0003236787,0.0003007622,0.0002840549,0.0002600838,0.000226899,0.00023278,0.0002044162,0.0001898987,0.0001620186,0.0001662729,0.0001404738,0.0001378742,0.0001262977,0.0001223169,0.0001100423,9.315748E-05,9.351455E-05,8.055081E-05,7.227834E-05,7.020454E-05,6.837815E-05,6.298349E-05,5.595666E-05,5.21309E-05,4.615323E-05,4.558581E-05,4.021701E-05,3.828508E-05,3.381322E-05,3.400625E-05,2.986295E-05,2.530554E-05,2.521942E-05,2.4003E-05,2.22152E-05,1.966348E-05,1.833842E-05,1.771897E-05,1.460809E-05,1.405478E-05,1.276628E-05,1.244209E-05,1.12884E-05,1.023904E-05,9.045705E-06
