"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 1 area km2",46657.5737708939
"Number of cells",136

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
21,0.002239562,0.01366092,0.00269896,0.0967051,0.07121835,0.1937314,0.04330203,0.003864624,2.103514,0.002350819,0.05791076,0.01753005,0.07123216,0.001672522,0.01328623,0.02482106,0.02748133,0.01847544,0.2353897,0.004011222,0.03095698,0.04239903,0.03179684,0.01679433,0.003654399,0.00382603,0.02636396,0.07358766,0.09989404,0.2738812,0.1302279,0.0009270571,0.0001162413,0.00688068,0.01099671,0.01790524,0.000255066,3.839605E-05,0.005642032,0,1.941573E-05,0.07331267,0.0146384,0.03884199,0.04730063,4.199131,2.032375,3.786215,1.443996,5.251941,1.304274,0.72078,0.004162554,5.428152,45.04833,3.421,1.093952,0.270672,0.4014598,0.3255216,2.414125,6.381606,4.035384,2.310719,14.70162,17.25955,49.67601,29.40213,7.136028,72.27747,3.087689,9.538218,5.280831,0.6062141,19.5022,35.02223,0.4044925,59.37895,40.57393,22.45324,531.9352,260.8337,464.6024
22,0.002326,0.01359111,0.002663349,0.09659516,0.06996851,0.1934623,0.04244383,0.003820488,2.259384,0.00229229,0.05703567,0.01764784,0.07289508,0.001629104,0.01433882,0.02589908,0.02768831,0.01812996,0.2299858,0.004079591,0.03141442,0.04201513,0.03367257,0.01699951,0.003756652,0.00403225,0.026172,0.07314985,0.1019078,0.2861061,0.1315866,0.0009363876,0.0001161968,0.006982738,0.01108441,0.01808589,0.0002560872,3.827267E-05,0.005705547,0,9.908015E-05,0.07397962,0.0145985,0.03881801,0.04716371,4.186241,2.007017,3.790304,1.436,5.176449,1.306827,0.7151868,0.004127098,5.404147,44.8263,3.383024,1.048836,0.2719322,0.4101414,0.3237343,2.495527,6.227566,3.904156,2.328577,15.34474,18.17195,50.1389,33.21358,8.007901,74.58136,3.197291,9.814878,5.587429,0.6472461,21.70185,34.89727,0.4136949,62.48375,38.70505,21.1766,535.2202,267.8839,482.6801
23,0.002424954,0.01352186,0.00262876,0.0970275,0.06875465,0.1929982,0.04195492,0.003723351,2.378273,0.00226344,0.05632959,0.01776003,0.07206231,0.001644562,0.01538503,0.02665883,0.02794255,0.01849282,0.2292915,0.00410927,0.03201367,0.04160362,0.03571783,0.01730984,0.003717521,0.00442462,0.02631799,0.07359031,0.1050862,0.2989146,0.1317873,0.0009452128,0.0001161348,0.007056965,0.01117959,0.01825935,0.0002570708,3.824944E-05,0.005766574,0,1.467979E-05,0.07464641,0.01469771,0.03848258,0.04710364,4.187902,1.988935,3.802505,1.447677,5.170626,1.311903,0.7104449,0.004125677,5.390361,43.86197,3.410079,1.006709,0.3004354,0.4175308,0.3324544,2.629104,6.260003,3.841196,2.464972,16.04769,18.76357,50.87382,38.17729,8.747786,75.79405,3.132418,9.502481,5.575076,0.6663246,23.44643,34.13138,0.4172239,62.1405,35.56098,19.2131,516.7487,269.906,492.932
24,0.0025346,0.01345327,0.002594756,0.0977873,0.06758072,0.1922644,0.04155881,0.003561797,2.428532,0.002150415,0.05583168,0.01787017,0.07074524,0.001715401,0.01636825,0.02726875,0.02823577,0.01910255,0.2318152,0.004129102,0.03228639,0.04138533,0.03771525,0.01725901,0.003883704,0.004917242,0.0269116,0.07529825,0.1082604,0.3136853,0.1302554,0.0009534747,0.0001160919,0.00711607,0.01129696,0.01843466,0.0002580404,3.833795E-05,0.005826262,0,1.329903E-05,0.07537948,0.01478889,0.0379777,0.04717992,4.209506,1.982252,3.82575,1.468729,5.213287,1.319742,0.7069849,0.004178592,5.392747,42.71344,3.497081,0.9714999,0.345789,0.4223388,0.3467236,2.76703,6.423684,3.851799,2.660935,16.71139,18.85993,51.58348,42.40491,8.97844,75.60528,2.881305,8.528833,5.097099,0.6545972,24.34337,33.72344,0.4157004,56.07227,29.17046,15.29894,449.5444,266.506,489.7605
25,0.002648693,0.01340166,0.002561198,0.09902318,0.06643929,0.1916182,0.0411709,0.003460401,2.422278,0.002227351,0.0551899,0.01793463,0.06946832,0.001800299,0.01731835,0.02794266,0.02855006,0.01970293,0.2366282,0.004118524,0.03225924,0.04067731,0.03886821,0.0171368,0.004350178,0.005392756,0.02780825,0.07764036,0.1129864,0.3040321,0.1504006,0.0009604371,0.0001158132,0.007166168,0.01129543,0.01864863,0.0002578535,3.827932E-05,0.005854485,0,1.020916E-05,0.07615315,0.01486463,0.03732172,0.04746109,4.253817,1.991412,3.863066,1.494398,5.273565,1.328508,0.7052695,0.004277764,5.415394,41.60939,3.616438,0.9446864,0.401266,0.4217629,0.3629094,2.872549,6.65066,3.920736,2.874889,17.114,18.18374,51.98539,44.89594,8.794614,74.51778,2.614164,7.067989,4.350223,0.6069006,23.87672,33.96153,0.4069785,48.35389,25.49594,13.58017,377.5763,256.0425,460.5132
26,0.002761418,0.01327733,0.002527972,0.09981072,0.06525968,0.1909958,0.04025446,0.003380473,2.367469,0.002186519,0.05460773,0.01779412,0.06791138,0.001869318,0.01829884,0.02790935,0.02876382,0.02035278,0.2418665,0.004127165,0.03212523,0.04020279,0.03944926,0.01721918,0.00471281,0.005720445,0.02879016,0.08012683,0.1176551,0.296459,0.163973,0.0009648965,0.000115501,0.007201748,0.01125015,0.01874826,0.0002572971,3.802828E-05,0.005874412,0,9.147989E-06,0.07676822,0.01494269,0.03657686,0.04738946,4.295066,1.996737,3.886763,1.511792,5.324381,1.336125,0.7015631,0.00441988,5.436514,40.72769,3.706275,0.9233783,0.4518496,0.4178607,0.3742354,2.936971,6.85046,4.017724,3.064748,17.145,17.10506,52.01783,45.3118,8.386663,73.51142,2.43948,5.92828,3.743389,0.5482464,22.06244,33.45765,0.393338,43.31516,26.85035,14.71272,351.3388,243.9868,417.8078
27,0.002868381,0.0131432,0.002494969,0.1002096,0.06409997,0.190936,0.03910021,0.003360018,2.28745,0.002198118,0.05357011,0.01763532,0.06715646,0.00191673,0.0191236,0.02814913,0.02891873,0.02114709,0.2465959,0.004127496,0.03214596,0.0397639,0.03932656,0.0177435,0.004929251,0.005819213,0.02976076,0.08245853,0.122416,0.291977,0.1745139,0.0009685894,0.0001152421,0.007236894,0.01120436,0.01883916,0.0002567865,3.802457E-05,0.005896942,0,9.35333E-06,0.07732341,0.0151444,0.03607024,0.04735322,4.338143,2.00461,3.907632,1.524479,5.355315,1.343605,0.6977645,0.004581331,5.456709,40.24182,3.751629,0.9073833,0.4860199,0.4151593,0.3794549,2.961056,6.946663,4.107771,3.195832,16.91217,16.21199,51.7711,43.97702,7.906868,73.09013,2.341406,5.489848,3.436308,0.5072672,20.0661,30.92845,0.380169,41.08913,30.82451,17.2365,362.6507,234.0852,392.4986
28,0.002965937,0.01301568,0.002462167,0.1001828,0.06297558,0.1917384,0.03789113,0.003372492,2.205764,0.002178286,0.05259732,0.01750653,0.06793556,0.001936249,0.01971265,0.02823478,0.02903961,0.02175952,0.2487924,0.00409425,0.03223726,0.03934017,0.03894831,0.01835355,0.004953422,0.005778893,0.03056334,0.08408415,0.126522,0.2917805,0.1798762,0.0009720005,0.0001150356,0.007282564,0.01116868,0.01894383,0.0002564308,3.803398E-05,0.005923826,0,9.159134E-06,0.07786535,0.01534466,0.03592855,0.04739249,4.379603,2.012934,3.92598,1.531185,5.367174,1.351246,0.6940808,0.004736517,5.47215,40.17799,3.754839,0.8941298,0.4974726,0.4161157,0.3779106,2.928596,6.91602,4.164168,3.250772,16.57505,15.84173,51.3531,41.45904,7.455518,72.69033,2.25005,5.65581,3.392469,0.4883437,18.79619,27.17033,0.3714316,40.49609,33.8518,18.96643,389.8458,226.2807,401.3168
29,0.00303912,0.01271805,0.002429814,0.09839016,0.06080966,0.1892021,0.03618198,0.003423177,2.125783,0.002169756,0.05018113,0.01706149,0.06820852,0.001930385,0.02040739,0.02799254,0.0285676,0.02117491,0.2424291,0.00403555,0.03152573,0.03826831,0.03741878,0.01859069,0.004855265,0.005542785,0.03074295,0.0830764,0.1273639,0.2857746,0.1834199,0.0009468812,0.0001116332,0.007189276,0.01095283,0.0185711,0.0002534541,3.739334E-05,0.005856019,0,1.26769E-05,0.07704553,0.01509973,0.03557277,0.04640605,4.371398,1.98732,3.884453,1.496003,5.312839,1.331706,0.6793498,0.004751583,5.39152,40.10906,3.652461,0.8739892,0.4657935,0.4141729,0.3615773,2.767767,6.643909,4.122357,3.126798,16.0345,15.55902,49.85172,36.69469,6.825597,70.32005,2.110897,5.976654,3.420598,0.4710767,17.96847,24.10057,0.363712,41.25298,35.9053,20.19486,422.892,219.5109,435.9565
30,0.003113124,0.01259064,0.002397464,0.09735023,0.05955748,0.1886607,0.03505894,0.003527132,2.088422,0.002216952,0.04996651,0.01697821,0.07008381,0.001895692,0.02097901,0.02763874,0.02857353,0.02036669,0.2375233,0.00400618,0.03156238,0.03811092,0.0364695,0.01958447,0.004873519,0.005279378,0.03094069,0.08284999,0.1299988,0.2888303,0.1876796,0.0009445617,0.000110811,0.007236646,0.01086484,0.01860387,0.0002529804,3.723647E-05,0.005872248,0,9.011669E-05,0.0772745,0.01478793,0.03610888,0.04634006,4.387017,1.980758,3.884576,1.474078,5.263145,1.330967,0.6732954,0.004815807,5.36844,41.49179,3.576092,0.856002,0.4084066,0.4180501,0.3411267,2.596444,6.395853,4.06544,2.910904,15.71848,15.85662,48.83038,31.6661,6.334378,66.80648,2.120595,6.64837,3.686174,0.4746271,17.31021,24.05143,0.3650558,43.4221,37.18902,20.72248,453.4341,215.2077,479.2964
31,0.003181986,0.01250282,0.002365649,0.09642241,0.0584938,0.1881757,0.03409216,0.00366007,2.105167,0.002166843,0.04954953,0.01696345,0.0716054,0.001893163,0.02147916,0.02782939,0.02865896,0.01940385,0.2326495,0.003970624,0.03184408,0.03783435,0.03540787,0.02064185,0.004906437,0.004960002,0.03077306,0.08168349,0.1311779,0.2922594,0.1904657,0.0009475347,0.0001105123,0.007312203,0.01077574,0.01871563,0.0002531596,3.717231E-05,0.005909022,0,9.372223E-05,0.07766558,0.01436059,0.03683602,0.04630512,4.385009,1.968014,3.885362,1.453308,5.177865,1.330532,0.6683688,0.004851675,5.347319,43.1511,3.480669,0.8330012,0.3458545,0.4232866,0.3188549,2.43429,6.133798,3.961037,2.657515,15.5333,16.37891,47.92553,28.03811,6.204126,62.94422,2.28536,7.446816,4.069307,0.4902259,16.35215,27.01032,0.3697271,47.83096,39.74463,22.23705,489.7699,217.6361,507.3068
32,0.003248264,0.01242285,0.002334564,0.0955681,0.05749706,0.1875165,0.0331395,0.003759225,2.185024,0.002144132,0.04878839,0.01696882,0.07295067,0.001798368,0.02189892,0.0276719,0.02876107,0.01842528,0.2275727,0.003944932,0.03198667,0.03768622,0.03478827,0.02177978,0.004918726,0.004654906,0.03026813,0.07985978,0.1314779,0.2973321,0.1904851,0.00095221,0.0001103089,0.007395936,0.01066494,0.01881941,0.0002534509,3.69894E-05,0.00594831,0,5.816087E-05,0.07804308,0.01389168,0.03743681,0.04618199,4.358119,1.944952,3.879871,1.431615,5.054019,1.328478,0.6628581,0.004844498,5.318898,44.52032,3.373107,0.8044448,0.2942084,0.4308211,0.2989132,2.335809,5.867651,3.818278,2.431252,15.55338,17.1846,47.30572,26.72602,6.434799,60.95011,2.609785,8.479472,4.622326,0.5270982,15.63833,32.37067,0.3775284,53.49119,41.08617,22.8814,521.3201,231.1906,511.5495
33,0.003317865,0.01234597,0.002304221,0.09502143,0.05653802,0.186794,0.03229408,0.003802521,2.32804,0.002154039,0.04815784,0.01697673,0.0742795,0.001694706,0.02256138,0.02760528,0.02887368,0.01759404,0.2218322,0.003932782,0.03210046,0.03758034,0.03439859,0.02253165,0.004847846,0.004490171,0.02974169,0.07807037,0.1307664,0.2988034,0.1936866,0.0009574345,0.0001101012,0.007479357,0.01053182,0.01890271,0.0002537302,3.690042E-05,0.005986329,0,0.0001041767,0.07842289,0.01358687,0.03767243,0.04598454,4.315382,1.915846,3.871755,1.409618,4.912759,1.326424,0.6569442,0.004822271,5.287995,45.13054,3.284463,0.7742179,0.2652312,0.4407509,0.2878401,2.344968,5.641817,3.670412,2.30427,15.87243,18.14869,47.26138,28.36258,7.088747,62.19188,3.050388,9.489135,5.262519,0.5843905,15.82144,38.56959,0.3876627,58.54027,40.64169,22.4846,536.3984,253.1476,492.5054
34,0.003397573,0.01227214,0.002274523,0.09492798,0.05559922,0.1864478,0.03167701,0.003783466,2.498404,0.002146068,0.04755493,0.01698592,0.0750097,0.001625673,0.02289981,0.02729593,0.02902485,0.01724389,0.2166627,0.003961314,0.03212209,0.03769419,0.03369388,0.02330648,0.004845605,0.004604612,0.02932872,0.07665624,0.1306776,0.3021735,0.19425,0.000962506,0.0001098492,0.007547248,0.01039463,0.01897321,0.0002539952,3.676282E-05,0.006023409,0,0.0001147761,0.07886005,0.01352573,0.03757045,0.04579367,4.273626,1.888106,3.867673,1.401746,4.794564,1.326238,0.6513205,0.004810462,5.261082,44.69078,3.253974,0.7479391,0.2673951,0.4524561,0.2886588,2.485015,5.515619,3.555158,2.332596,16.47706,19.07871,47.92392,33.26307,8.14103,67.01404,3.43388,10.11902,5.793192,0.6522335,17.32507,42.24577,0.3962109,61.73581,38.86993,21.39356,537.6628,275.8118,461.9637
35,0.003492042,0.0122014,0.002245725,0.09535006,0.05469157,0.1860053,0.03134552,0.003682371,2.639793,0.002164887,0.04649523,0.01699993,0.07331115,0.001597787,0.0232319,0.02753126,0.02923974,0.01760907,0.2161535,0.003927355,0.03213439,0.03782186,0.03285347,0.02441968,0.004717936,0.004975479,0.02948786,0.07739969,0.1309812,0.3051387,0.1931811,0.0009671404,0.0001095967,0.00758769,0.01028781,0.01904506,0.0002543097,3.674424E-05,0.006061023,0,7.827242E-05,0.07934675,0.01361555,0.03717938,0.04570588,4.252051,1.870236,3.874811,1.415748,4.744198,1.33011,0.6468337,0.004848585,5.246799,43.52316,3.313914,0.7307597,0.29856,0.4646126,0.3008355,2.730903,5.541625,3.509517,2.494496,17.23546,19.7281,49.07608,39.86091,9.012793,74.49372,3.497331,9.995113,5.893749,0.7079611,20.28627,41.5605,0.4003622,61.30107,35.79999,19.49525,519.1664,289.9786,435.3152
36,0.003600647,0.01213387,0.002217461,0.09613968,0.05382296,0.1854328,0.03110472,0.003548906,2.70328,0.002091393,0.04576755,0.01702071,0.07120661,0.001649294,0.02339586,0.02747283,0.02950986,0.01826012,0.219182,0.003996659,0.03192177,0.03775583,0.03223531,0.02507485,0.004677357,0.005544815,0.03030746,0.07974432,0.1331802,0.3086955,0.1926284,0.0009712781,0.0001093804,0.007613629,0.01024125,0.01913194,0.0002546979,3.683692E-05,0.00610045,0,7.166834E-05,0.07995805,0.0137256,0.03663544,0.04578482,4.261773,1.867766,3.896772,1.441055,4.76556,1.338753,0.6440824,0.00496026,5.252259,42.222,3.458273,0.722604,0.3492588,0.4749839,0.3200975,2.981055,5.715929,3.552446,2.722428,17.99158,19.89255,50.27542,45.58609,9.232034,81.89017,3.183876,8.961562,5.380786,0.7220349,24.07877,37.92118,0.4004941,54.96259,29.5535,15.5672,454.9192,289.5515,422.7546
37,0.003717373,0.01206894,0.002189593,0.09725347,0.05299127,0.1850465,0.0308695,0.003446884,2.689961,0.002125978,0.04513686,0.0170408,0.06954642,0.001745989,0.02329845,0.02777153,0.02981607,0.01891374,0.2247967,0.004029689,0.03162084,0.03800361,0.03160076,0.02569911,0.00495179,0.006191223,0.03141741,0.08390743,0.1358191,0.3112754,0.1947083,0.0009741299,0.0001092504,0.007636101,0.01026354,0.01923898,0.0002551546,3.703359E-05,0.006142497,0,6.272426E-05,0.08071575,0.01382405,0.03599052,0.04602068,4.301487,1.880525,3.930057,1.469602,4.841452,1.34993,0.6431137,0.005143127,5.280879,41.04351,3.644448,0.7189197,0.4117471,0.479173,0.3420489,3.150548,6.014489,3.672711,2.964116,18.44616,19.26187,51.06932,48.77703,8.912094,86.30424,2.709941,7.235892,4.468311,0.6757742,26.69781,33.03178,0.3940763,46.81218,25.95119,13.71444,387.3663,271.8177,417.6287
38,0.003833113,0.01200617,0.002162118,0.09847789,0.05219833,0.1849461,0.03047406,0.003378003,2.615537,0.002202804,0.04461642,0.01707,0.06863917,0.001855861,0.02330169,0.02822765,0.03009322,0.01967379,0.231323,0.004095571,0.0314806,0.03820058,0.03122834,0.02588163,0.005159595,0.006577799,0.03270351,0.08880256,0.1394449,0.3166652,0.195351,0.00097658,0.000109213,0.007658741,0.01033555,0.01936393,0.0002556991,3.711539E-05,0.006186329,0,6.365644E-05,0.081526,0.01402418,0.03538483,0.04638857,4.361423,1.903828,3.968608,1.494772,4.940335,1.361772,0.6434179,0.005371292,5.3237,40.19177,3.808573,0.7144673,0.4721241,0.4786354,0.3610053,3.202049,6.355838,3.834226,3.167077,18.42598,18.17371,51.26852,48.70911,8.321202,86.3681,2.294346,5.799404,3.667485,0.5938755,26.71411,27.92327,0.3826161,41.13848,27.06694,14.59356,360.221,245.748,419.1558
39,0.003940557,0.01194517,0.002135023,0.09944341,0.05143637,0.1854444,0.02993069,0.003374619,2.5108,0.002245176,0.04385478,0.01710912,0.06877232,0.001945097,0.0231676,0.02845484,0.03031864,0.02058826,0.2373431,0.004103349,0.03125251,0.03848166,0.03055051,0.02594645,0.005338185,0.006665208,0.03377749,0.09283262,0.1428841,0.3203745,0.1936591,0.0009790049,0.0001092586,0.007686015,0.0104272,0.01949874,0.0002563179,3.742328E-05,0.006230918,0,5.312731E-05,0.08230733,0.01435915,0.03503143,0.04682413,4.427816,1.930402,4.005314,1.513848,5.035935,1.373085,0.6441591,0.005609724,5.369696,39.80614,3.904691,0.7061126,0.5136973,0.4774716,0.3727915,3.131877,6.626401,3.986803,3.290674,18.01462,17.19638,50.92994,45.85518,7.703753,81.45541,2.03138,5.13869,3.215394,0.5140489,24.38687,24.39929,0.3706419,38.41266,30.94939,16.95616,369.3465,222.776,433.9904
40,0.004034575,0.0118856,0.002108275,0.09993982,0.05069427,0.1867205,0.02931163,0.003396961,2.398549,0.002271544,0.0432594,0.01715609,0.07054103,0.001980123,0.02294273,0.0288096,0.03049637,0.02127756,0.2404682,0.004082152,0.03126279,0.03859234,0.03014003,0.02554619,0.005718535,0.00645062,0.03455315,0.0952732,0.1454659,0.3277337,0.1931246,0.0009816012,0.0001093632,0.007725712,0.01050638,0.01963481,0.0002569804,3.769781E-05,0.006275052,0,4.213999E-05,0.08303382,0.01467264,0.03502528,0.0472522,4.485943,1.953116,4.034984,1.524416,5.098588,1.382902,0.6445073,0.005824917,5.40925,39.86111,3.921147,0.6933904,0.527145,0.4789604,0.3753608,2.96953,6.743814,4.086048,3.324279,17.42293,16.69033,50.28885,41.65078,7.244106,73.18179,1.941753,5.248386,3.135373,0.462649,20.88423,23.06432,0.3619895,37.63525,33.93168,18.69674,393.5072,209.6157,463.9295
41,0.004112587,0.01182722,0.002081777,0.09978749,0.04995979,0.1878044,0.02870103,0.00348224,2.29764,0.002274356,0.04306633,0.01720805,0.07417742,0.001963415,0.02261353,0.02947606,0.03065598,0.02116997,0.2384526,0.004037532,0.03138622,0.03851117,0.02984475,0.02533275,0.006021388,0.00605526,0.03491455,0.09628446,0.1465659,0.3360901,0.1938076,0.0009843975,0.0001094851,0.007786621,0.01055124,0.01976393,0.0002576371,3.794214E-05,0.006317694,0,6.176309E-05,0.08374272,0.01473353,0.03549397,0.04760728,4.526599,1.967057,4.05542,1.519438,5.112257,1.389896,0.6439631,0.005999911,5.437934,40.62491,3.868318,0.6780026,0.5000582,0.4833174,0.3663477,2.770029,6.678822,4.111982,3.227551,16.8419,16.59362,49.47821,36.59494,6.842896,64.99509,1.991713,5.830981,3.312686,0.4429677,17.4044,24.08749,0.3585824,38.51622,35.81164,19.85858,423.8521,206.3207,494.0135
42,0.004175188,0.01176985,0.002055736,0.09914797,0.04922798,0.1881799,0.02808884,0.003613108,2.233988,0.002383049,0.04294931,0.01725818,0.077356,0.001899354,0.02256626,0.02956132,0.0308035,0.02045149,0.2346742,0.003978411,0.03156981,0.03842466,0.02965033,0.02500791,0.006388998,0.005573879,0.03474057,0.09587733,0.1467374,0.3422001,0.1962986,0.0009873979,0.000109583,0.007861909,0.01054974,0.01987864,0.0002582619,3.806491E-05,0.006357983,0,0.0001048136,0.08436498,0.01451073,0.03626469,0.04783263,4.541539,1.968916,4.065086,1.503807,5.059617,1.393028,0.6422303,0.00612429,5.450055,42.17429,3.76499,0.6621153,0.4353036,0.4899325,0.3466187,2.591495,6.46334,4.05945,2.999938,16.36678,16.75866,48.61011,31.53,6.454751,59.4988,2.170696,6.669077,3.656748,0.4509344,14.8838,27.4073,0.359995,40.79276,37.06175,20.64272,452.5151,211.8708,507.7325
43,0.004226251,0.01171332,0.002030265,0.09829513,0.04849946,0.1880851,0.02747909,0.003751711,2.231855,0.002420306,0.04304278,0.01730465,0.07957346,0.001815592,0.02239002,0.02992018,0.03093477,0.01949757,0.2302491,0.003923924,0.03128015,0.03888305,0.02942185,0.02451243,0.006796049,0.005118754,0.03406996,0.09410946,0.1468067,0.3464663,0.1958017,0.0009906831,0.0001096217,0.00794108,0.01050288,0.01997274,0.0002588313,3.812591E-05,0.006395418,0,0.0001369424,0.08486871,0.01411954,0.03707296,0.04789045,4.52692,1.957442,4.063639,1.484492,4.946274,1.392046,0.6392329,0.00619011,5.443882,43.84145,3.630256,0.6469685,0.3637834,0.4983616,0.3236141,2.480678,6.167295,3.94169,2.736644,16.07553,17.10318,47.92115,28.34307,6.350876,57.95147,2.473616,7.605195,4.125841,0.483514,13.72355,32.49391,0.3644248,45.13974,39.65473,22.35646,488.4785,225.3494,496.9526
44,0.004271706,0.01165752,0.002005393,0.09745008,0.04777729,0.1876656,0.02685004,0.003865341,2.305258,0.002327338,0.04268177,0.01734598,0.08148589,0.001730704,0.02231864,0.03020409,0.03105014,0.01850114,0.2253383,0.003894101,0.03170024,0.0387029,0.02925254,0.02375466,0.007024921,0.004775416,0.03317496,0.09188941,0.1458422,0.3501488,0.1990295,0.0009942001,0.0001095793,0.008019918,0.01043028,0.02004532,0.0002593293,3.802249E-05,0.006429963,0,2.459152E-11,0.08529045,0.01368173,0.03772236,0.04780126,4.489384,1.935794,4.054492,1.463833,4.793777,1.388902,0.6353266,0.00620808,5.422872,45.19867,3.493711,0.6330631,0.3053261,0.5105122,0.3029677,2.464351,5.864954,3.793004,2.510692,16.0822,17.76257,47.66215,27.6657,6.586353,60.82088,2.864262,8.725553,4.732174,0.5432034,14.18134,37.94052,0.3727038,50.58667,41.03024,23.05222,520.657,247.0844,471.4213
45,0.00432067,0.01160241,0.001981119,0.09691746,0.04706683,0.1871401,0.02629458,0.00391009,2.451715,0.002234591,0.04262872,0.01738201,0.08337187,0.001643487,0.02249411,0.03018187,0.03116999,0.01764585,0.2196599,0.003895519,0.03163931,0.03884372,0.02975824,0.02326612,0.007179164,0.004665743,0.03233058,0.0901041,0.1455343,0.3507998,0.2035771,0.0009978281,0.0001094563,0.008094287,0.01035167,0.0201003,0.0002597531,3.79905E-05,0.006462026,0,7.244936E-07,0.08571451,0.01341596,0.03799783,0.04762917,4.443288,1.909907,4.043191,1.442821,4.639709,1.385671,0.6311048,0.006200843,5.397091,45.80109,3.390113,0.6200417,0.2723068,0.5260084,0.2915711,2.550639,5.632478,3.653337,2.390233,16.44527,18.60887,47.99509,29.79059,7.239752,67.79077,3.243212,9.680901,5.332568,0.6199504,16.33529,42.00895,0.383913,55.33908,40.5913,22.59384,536.9362,271.3879,443.7164
46,0.004381099,0.011548,0.001957383,0.09688096,0.0463744,0.1870412,0.02591609,0.003887767,2.627769,0.002286872,0.04252807,0.01741416,0.08460147,0.001614138,0.0225884,0.02984313,0.03133246,0.01729542,0.2145998,0.003905973,0.03188274,0.03880097,0.02988523,0.02279318,0.007408828,0.004842753,0.03185384,0.0897755,0.1452762,0.3476696,0.205956,0.001001422,0.0001092774,0.008153134,0.01028992,0.020146,0.0002601194,3.787831E-05,0.006492414,0,6.054818E-07,0.08620099,0.0134031,0.03792798,0.04745705,4.407118,1.886994,4.036356,1.436033,4.531921,1.384547,0.6272704,0.006196423,5.374792,45.35818,3.352207,0.6072388,0.272837,0.5432518,0.2923336,2.730577,5.541945,3.558907,2.427879,17.09395,19.42759,48.95107,34.84954,8.251854,77.65501,3.465658,10.11736,5.741683,0.6940894,20.06898,42.07037,0.3938003,58.29504,38.78555,21.36277,539.2103,289.1935,430.3846
47,0.004458879,0.0114946,0.001934464,0.09742658,0.04571388,0.1868815,0.02577219,0.003794038,2.764933,0.002301107,0.0417356,0.01744719,0.08307491,0.001639699,0.02253053,0.03002227,0.03156015,0.01769556,0.2144507,0.003989491,0.0319404,0.03887923,0.03022128,0.02234052,0.007578706,0.005293093,0.0318091,0.09159455,0.147204,0.3455548,0.211158,0.001004855,0.0001091042,0.008185116,0.01027142,0.02019557,0.0002604954,3.786938E-05,0.006522366,0,8.438547E-05,0.08672149,0.01354223,0.03756409,0.04737864,4.399309,1.874624,4.040642,1.450606,4.520484,1.387506,0.6246278,0.006234218,5.365528,44.20024,3.403112,0.5951671,0.3038475,0.5597181,0.3043921,2.956585,5.651386,3.539213,2.595744,17.84204,19.95308,50.23011,41.06856,9.043715,88.10614,3.355388,9.781115,5.726233,0.7380378,24.8617,36.89322,0.3989899,57.8233,35.65052,19.31409,520.741,291.531,437.8958
