"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
347,1,9.999945E-11,4.677952E-06,3.565868E-05,0.0001170549,0.0002580152,0.0004777825,0.0008019682,0.001239509,0.001864058,0.002235676,0.003387283,0.01870812,0.01842894,0.1163131,0.2260948,0.3062861,0.3962598,0.5622445,0.5990816,0.72621,18.84671,0.7412158,0.8263208,0.5984722,25.20648,0.6559574,0.7045947,0.787481,0.7816793,0.9210753,0.9742369,1.070698,1.068175,2.258318,1.399586,1.241983,1.269536,1.508005,1.346829,1.498932,1.454647,1.619826,1.623245,1.674495,1.725082,1.815308,1.88417,2.070131,1.880473,2.058386,2.122502,2.17591,2.249865,2.349534,2.33408,2.361012,2.414685,2.611443,74.89688,2.528256,2.868339,2.875077,2.961397,2.72357,2.880438,3.051805,2.826738,2.877017,2.980922,85.2699,3.074061,3.117821,3.08042,3.480196,3.456221,3.584472,3.308926,3.202127,3.86061,3.588312,3.541163,3.754142,3.359557,3.341684,3.401453,96.48208,4.327713,11.02508,325.3348,4.438619,4.110233,4.095395,61.67296,4.413932,4.348461,63.76016,4.420386,284.4703,57.38712,5.336188,4.346497,64.59943,4.378452,4.915547,106.383,4.424496,59.45762,5.734751,4.900484,4.89271,66.54496,5.197155,10.06202
348,1,9.970532E-11,5.48778E-05,3.499379E-05,0.0001137404,0.0002659108,0.0004722477,0.0007692709,0.00119123,0.001727887,0.002455916,0.002933539,0.01885716,0.03964917,0.06062105,0.1498458,0.2512364,0.4001287,11.35298,0.5795908,0.6139375,0.7360247,17.32945,0.7666679,0.8465655,0.6570115,23.04201,0.7013331,0.7566867,0.8503739,0.8390335,0.9720977,1.024136,1.119775,1.129613,2.217266,1.42604,1.302926,1.322072,1.541329,1.409708,1.552366,1.67516,1.68086,1.678545,1.724993,1.781833,1.854694,1.9374,2.09975,1.938962,2.128907,2.318917,2.232589,2.286648,2.383906,2.364865,2.410639,2.464036,2.634531,68.41972,2.569106,2.899896,3.080685,2.990618,2.769612,2.909653,3.062057,2.872841,2.917989,3.017035,77.88103,3.094154,3.136711,3.206168,3.512112,3.448001,3.865809,3.309083,3.217046,3.84014,4.203258,3.543192,3.741579,3.394285,3.35841,3.584058,88.1342,4.354183,10.38673,296.3352,4.375844,4.059415,4.08431,56.45662,4.357607,4.292511,58.35466,4.383745,259.1602,52.57349,5.22824,4.347826,59.15376,4.350795,4.846201,97.14853,4.386113,54.45827,5.578617,4.822787,4.828424,60.89187,5.338343
349,1,9.970532E-11,4.517528E-06,8.077751E-05,0.0001114736,0.0002559198,0.0004842759,0.0007747195,0.001159144,0.001674487,0.002329717,0.00313207,0.003727839,0.01841017,0.07025331,0.09833917,0.1844267,0.2756502,0.3607669,10.3869,0.5959297,0.6265192,0.7412011,15.84456,0.7821895,0.8570369,0.7035841,21.06829,0.7358441,0.7984938,0.9243566,0.8891266,1.014867,1.057805,1.161843,1.172278,2.175715,1.44496,1.343423,1.373435,1.568677,1.457908,1.592827,1.699604,1.735099,1.72206,1.759318,1.821473,1.888019,1.964708,2.118731,1.974084,2.228603,2.334055,2.255572,2.312291,2.40878,2.376058,2.421302,2.486146,2.623272,62.50847,2.575514,2.907631,3.065096,2.976535,2.774178,2.900142,3.096174,2.88077,2.929146,3.045919,71.12622,3.093672,3.166755,3.198169,3.501863,3.426287,3.841648,3.309081,3.209816,3.777542,4.113247,3.511768,3.691262,3.406091,3.339274,3.566323,80.48311,4.324517,9.752244,270.1511,4.273833,4.014529,4.050154,51.68254,4.26784,4.334943,53.53133,4.297125,236.1042,48.18098,5.098623,4.299794,54.16003,4.289138,4.755391,88.9529,4.312547,49.86935,5.443653,4.709645,4.707779,55.93153
350,1,9.985238E-11,4.636352E-06,3.448074E-05,0.0001529545,0.0002552014,0.000482603,0.0007930077,0.00117904,0.001656302,0.002274921,0.003047587,0.003927236,0.004661738,0.04638044,0.1021704,0.1323766,0.2132611,0.296551,0.4371274,9.508665,0.6072128,0.6409831,0.7807578,14.49751,0.7932312,0.8608858,0.7389205,19.2761,0.8309726,0.9230956,0.9490443,0.93071,1.132618,1.077619,1.186513,1.302254,2.127524,1.462618,1.37169,1.38531,1.580784,1.477282,1.609085,1.710727,1.747488,1.744654,1.775223,1.838435,1.900816,1.970965,2.146076,1.991892,2.243929,2.30823,2.257057,2.324132,2.394088,2.376857,2.430411,2.490131,2.615774,57.11437,2.563702,2.877501,3.091608,3.140201,2.765638,2.878915,3.059057,2.862731,2.91131,3.013722,64.9957,3.089583,3.139457,3.173068,3.67133,3.376053,3.8681,3.291162,3.193017,3.68055,4.043747,3.459844,3.625737,3.358418,3.306482,3.510294,73.50447,4.222476,9.162102,246.0542,4.600189,3.927716,4.115358,47.49941,4.154807,4.357276,48.99432,4.220493,215.1063,44.11954,4.97674,4.219288,49.58549,4.223381,4.621003,81.24686,4.426567,45.66517,5.463394,4.586095,5.161982
351,1,9.985238E-11,4.555181E-06,3.587966E-05,0.0001130534,0.0002897409,0.000478032,0.000796736,0.001202721,0.001683668,0.002261455,0.002993128,0.003893577,0.004843267,0.03233491,0.07352265,0.1311448,0.1661295,0.2422079,0.3200727,0.4535196,8.712953,0.6185144,0.655358,0.7868129,13.27152,0.8707827,0.8647967,0.7701171,17.63582,0.8563337,0.9419563,0.9688872,0.9600186,1.17092,1.104353,1.213543,1.315788,2.075864,1.465378,1.39145,1.418199,1.601705,1.49436,1.634726,1.717256,1.857377,1.936806,1.778603,1.852811,1.905312,1.970118,2.130442,2.00745,2.196377,2.30041,2.325643,2.310579,2.377087,2.370311,2.432267,2.483387,2.594462,52.16428,2.542611,2.853765,3.123632,3.090392,2.771973,2.867049,3.033268,2.830547,2.87671,3.015657,59.37258,3.039926,3.055634,3.145484,3.602232,3.321313,3.779945,3.227827,3.151039,3.608607,3.937769,3.419846,3.555114,3.331383,3.253992,3.476807,67.14194,4.101103,8.554764,224.1215,4.553453,3.85424,4.330675,43.8511,4.061099,4.317644,44.84651,4.232078,195.9864,40.42308,4.840941,4.228937,45.3829,4.10814,4.597211,74.18951,4.317478,41.83776,5.28028,4.669458
352,1,9.985238E-11,4.663888E-06,3.583762E-05,0.0001154281,0.000255021,0.0005043669,0.0007938612,0.001211706,0.001730689,0.002319244,0.002964469,0.003826261,0.004841997,0.03396984,0.05987592,0.09875736,0.1578823,0.1970389,0.2685377,0.3427029,0.4699692,7.993259,0.6293944,0.6571651,0.7858263,12.15692,0.8779967,0.8773252,0.7951836,16.1514,0.8733096,0.9570147,0.990576,0.9841903,1.195677,1.123472,1.241883,1.406999,2.014844,1.476551,1.409618,1.545076,1.6036,1.496729,1.638052,1.721385,1.870389,1.932674,1.883053,1.867352,1.911079,1.96757,2.129093,2.02272,2.180878,2.299223,2.447688,2.292752,2.362876,2.364171,2.423817,2.479259,2.554536,47.67231,2.513966,2.821725,3.046649,3.025404,2.755337,2.852109,2.986291,2.790129,2.862364,2.995189,54.25688,3.003862,3.218306,3.083921,3.523447,3.267855,3.693029,3.177729,3.097805,3.536092,3.839715,3.367144,3.469788,3.301245,3.23201,3.344754,61.33956,3.996226,8.209302,204.1444,4.387249,3.778618,4.189846,40.15458,3.950041,4.169384,41.05297,4.095529,178.5887,37.04042,4.683456,4.312051,41.84128,3.984218,4.467409,67.84457,4.193437,38.5906,5.218912
353,1,9.985238E-11,4.727399E-06,3.79064E-05,0.0001139482,0.0002628758,0.000475174,0.0008137951,0.00121199,0.001724605,0.002333315,0.003045631,0.003824625,0.004777162,0.03023689,0.06125158,0.08688124,0.1232005,0.1834752,0.2244244,0.3179739,0.3623964,0.4859805,7.332685,0.6373486,0.6657915,0.7908323,11.1321,0.8839304,0.8856164,0.8113575,14.78237,0.8937413,0.9784519,1.003168,1.006022,1.202784,1.135925,1.244239,1.397772,1.971071,1.482319,1.414448,1.538621,1.596343,1.506729,1.643847,1.714676,1.857233,1.905625,1.860317,1.852912,1.909674,1.968558,2.108807,2.020783,2.194167,2.283924,2.431583,2.252548,2.349286,2.338169,2.387833,2.455211,2.500455,43.57031,2.468641,2.762364,2.966058,2.95321,2.716353,2.787911,2.956095,2.735118,2.814402,2.957469,49.56952,2.953149,3.160778,3.042272,3.427968,3.218469,3.59393,3.124416,3.040873,3.451061,3.734197,3.968416,3.385659,3.265247,3.180301,3.371299,56.03679,3.85578,7.696678,185.9422,4.256904,3.686111,4.073874,36.77396,4.05499,4.112336,37.63148,4.113112,162.734,33.93924,4.532679,4.163364,38.32807,4.006908,4.517953,61.96732,4.05652,35.49574
354,1,9.985238E-11,4.637851E-06,3.575122E-05,0.0001170204,0.0002564222,0.0004917976,0.000784053,0.001218228,0.001734973,0.002353288,0.00306479,0.003912967,0.004770587,0.03062585,0.05676535,0.0916554,0.1158126,0.1532567,0.2107723,0.2526851,0.3406251,0.3857209,0.5021536,6.742333,0.6429782,0.7007778,0.7962771,10.28755,0.8903462,0.8924927,0.8307703,13.5462,0.9151377,0.992973,1.017068,1.025273,1.211772,1.155786,1.390184,1.400605,1.924201,1.477335,1.421754,1.536988,2.065964,1.624068,1.648163,1.708004,1.863441,1.890374,1.839796,1.859248,1.903909,1.967677,2.084412,2.015953,2.180549,2.248595,2.397589,2.223166,2.321765,2.32267,2.365762,2.429461,2.471741,39.84132,2.501816,2.729286,2.908009,2.902793,2.671992,2.937249,2.900762,2.700684,2.766167,2.915938,45.34309,2.910753,3.106091,2.982059,3.337476,3.170484,3.48166,3.074296,2.976958,3.381855,3.615178,3.853986,3.327737,3.206481,3.131135,3.551197,3.362577,3.734684,7.246687,169.5951,4.11756,3.671963,3.947805,33.70174,3.929738,4.019926,34.47424,3.998906,148.2993,31.12173,4.36283,4.029623,35.12873,3.93522,4.367897,56.84188,4.450917
355,1,9.955826E-11,4.715761E-06,3.513167E-05,0.0001116597,0.0002563735,0.0004749179,0.0008022946,0.001179609,0.001718675,0.002328166,0.003043996,0.003883502,0.004825539,0.03533713,0.06491265,0.09222847,0.1284367,0.1537888,0.193591,0.2503548,0.2935756,0.3784535,0.4230735,0.5232705,6.217762,0.6724258,0.7296643,0.8208643,9.466325,0.9158962,0.9186383,0.8731098,12.44298,0.9563658,1.034048,1.058653,1.074778,1.246689,1.202654,1.424464,1.431288,1.918006,1.500819,1.449305,1.562646,2.057718,1.649898,1.686711,1.749214,1.8867,1.922112,1.868339,1.903273,1.918503,2.000758,2.118882,2.045759,2.205678,2.278838,2.411288,2.26047,2.338173,2.343627,2.39221,2.447257,2.490561,36.4859,2.522485,2.728696,2.904676,2.904614,2.681478,2.957375,3.005713,2.730616,2.797434,2.887318,41.50992,2.91468,3.089981,3.001864,3.317794,3.143961,3.429971,3.052533,3.002122,3.346787,3.581938,3.831358,3.314252,3.199577,3.133783,3.508047,47.12193,3.69078,6.890881,154.7798,4.349771,3.734571,3.868962,30.95077,3.881426,3.971231,31.67123,3.941671,135.2384,28.60052,4.422551,3.972181,32.27125,3.881442,4.11836,52.23306
356,1,9.999945E-11,4.742474E-06,0.0005492538,0.000116033,0.0002548017,0.003756692,0.0007811417,0.00121016,0.001676225,0.002328651,0.003060498,0.003877846,0.004801299,0.04386689,0.07560962,0.1092436,0.1389827,0.1779427,0.2078271,0.2478921,0.3033652,0.3508867,0.432205,0.4808782,0.585776,5.763651,0.7587783,0.7768542,0.8720858,8.745182,1.093459,0.9660369,0.9391322,11.47259,1.030651,1.10601,1.137535,1.159244,1.307532,1.281079,1.502259,1.503516,1.944858,1.563233,1.828129,1.641958,2.098103,1.719438,1.778874,1.825557,1.97531,1.992305,1.934432,1.992047,1.99273,2.066644,2.184751,2.13169,2.274127,2.345388,2.477223,2.337919,2.402663,2.428795,2.482478,2.52779,2.565257,33.50185,2.595892,2.782528,2.952646,2.976319,2.746378,3.010122,3.067711,3.079659,2.884193,2.950392,38.08592,3.00292,61.38783,3.069813,3.355749,3.197548,3.461888,3.108139,3.058453,3.387082,3.613881,3.840876,3.354998,3.265972,3.389761,3.530679,43.24609,3.700299,6.612283,141.1789,4.042721,3.753569,3.899295,28.54764,4.056814,4.436196,29.17278,3.953771,123.418,26.37679,4.386429,6.34838,29.74247,3.9172,4.50608
357,1,9.985238E-11,4.458454E-06,3.71576E-05,0.00160286,0.0002520885,0.00230128,0.003762609,0.004755829,0.001704606,0.002260484,0.01010654,0.003885892,0.004769098,0.05240589,0.09794218,0.130227,0.1700656,0.1994275,0.2493104,0.2782179,0.3226453,0.3767289,0.4293605,0.5367045,0.5580683,0.6640891,5.376098,0.838399,0.8590298,0.9788889,8.210663,1.18655,1.059811,1.044136,10.62756,1.161317,1.21949,1.256764,1.312195,1.429931,1.40506,1.62607,1.647548,2.037434,1.71849,1.927457,1.774227,2.189038,1.835665,1.927693,1.959673,2.126369,2.125587,2.07769,2.142035,2.342665,2.371036,2.32299,2.354889,2.429721,2.481025,2.611758,2.694777,2.534993,2.57675,2.636038,2.917371,2.702361,30.86502,2.726725,2.912322,3.066729,3.121724,2.993603,3.141231,3.20608,3.249582,3.02867,3.101493,35.05139,3.1617,56.28094,3.21846,3.502979,3.340741,3.572583,3.557572,3.221942,3.526586,3.780357,3.897516,3.490521,3.525645,3.359184,3.641567,39.84933,3.629856,6.498495,128.8894,4.585007,4.114967,3.985448,26.46085,4.183377,4.508051,27.00877,4.033139,112.8768,24.51628,4.457883,6.217132,27.56676,4.313067
358,1,9.999945E-11,4.521789E-06,3.489565E-05,0.0001136211,0.003874823,0.0004699714,0.002441305,0.003884715,0.004919739,0.002305986,0.002934663,0.01026288,0.004788415,0.05908857,0.1089805,0.1656517,0.1943046,0.2453725,0.2737958,0.33639,0.3599741,0.4120403,0.4664988,0.5224155,0.6957814,0.653897,0.7803214,5.067244,0.9397895,0.9545596,1.094326,7.671517,1.299346,1.183538,1.168919,9.89863,1.304711,1.352948,1.401844,1.466139,1.570583,1.569413,1.777629,1.801334,2.163695,1.86551,2.061866,1.939288,2.321299,2.010341,2.121808,2.130089,2.314332,2.292576,2.251508,2.317518,2.501629,2.524111,2.508665,2.555083,2.604593,2.647891,2.789323,2.858641,2.721897,2.746431,2.837133,3.092712,2.876132,28.53104,2.940912,3.085378,3.245194,3.32617,3.193345,3.319578,3.393502,3.445432,3.23798,3.310556,32.3453,3.506527,51.71699,3.439963,3.696337,3.531467,3.776971,4.251328,3.441347,3.712505,3.93061,4.064837,3.688097,3.711627,3.837209,3.814926,36.81577,3.956901,6.42487,117.9227,4.691828,4.280633,4.128736,24.63792,4.339854,4.617348,25.09736,4.27303,103.2555,22.83347,4.812368,6.686309,25.99914
359,1,9.955826E-11,4.289937E-06,3.461946E-05,0.0001103993,0.0002465623,0.003762154,0.0007603089,0.002682546,0.004121232,0.005199377,0.008624532,0.003719927,0.01057761,0.06590061,0.1178864,0.170449,0.2352622,0.2667078,0.3285539,0.3530581,0.4257227,0.4463967,0.5092921,0.5621893,0.6168665,0.7916535,0.7616735,0.891423,4.801519,1.050651,1.056971,1.202293,7.221102,1.405962,1.316792,1.307306,9.255512,1.449061,1.505733,1.557862,1.623823,1.725508,1.723959,1.95011,1.951136,2.287684,2.022162,2.313649,2.114246,2.462982,2.177376,2.316052,2.294061,2.492956,2.474859,2.434585,2.510255,2.66052,2.70659,2.997665,2.756292,3.017683,2.820403,2.971745,3.076214,2.910187,2.936777,3.048746,3.268518,3.232618,26.41153,3.128279,3.268925,3.427054,3.524851,3.408515,3.51826,3.560427,3.604873,3.436687,3.514907,29.94084,3.702204,47.57004,3.646098,3.895401,3.72602,3.976022,4.381374,3.631884,3.883476,4.116405,4.225229,3.881946,3.911584,4.030233,4.006411,34.02381,4.150687,6.389322,107.8142,4.811852,4.253644,4.329522,22.94076,4.485312,4.763744,23.39686,4.481858,94.50842,21.3222,4.935151,6.975212
360,1,9.999945E-11,4.572777E-06,3.354112E-05,0.0001091301,0.0002479142,0.0004498062,0.003756663,0.001140023,0.003018736,0.004481324,0.005584638,0.008882095,0.02989937,0.06220227,0.1231182,0.174645,0.229819,0.301029,0.3319404,0.4021697,0.4261321,0.5059789,0.52332,0.5963062,0.6486605,0.7119083,0.8738032,0.8503638,0.9787126,4.551567,1.142211,1.149345,1.288178,6.779891,1.509867,1.411734,1.406526,8.662817,1.555101,1.783611,1.678671,1.737455,1.844904,1.832126,2.06655,2.069175,2.380761,2.1283,2.424435,2.247337,2.560416,2.323094,2.453545,2.425323,2.623339,2.610509,2.565241,2.637533,2.78174,2.840648,3.096426,2.879569,3.137458,2.930118,3.090017,3.186977,3.042012,3.079777,3.190319,3.378742,3.34592,24.43029,3.264479,3.412554,3.525151,3.651333,3.566771,3.688347,3.683488,3.750811,4.244312,3.640852,27.67264,3.830075,43.75506,3.773496,4.008563,3.873147,4.096922,4.452054,3.777141,3.981547,4.21178,4.315646,4.026789,4.031995,4.169938,4.130472,31.47837,4.253469,6.300932,98.59413,4.866592,4.551862,4.410735,21.33911,4.587183,4.839141,21.7924,4.591181,86.51959,19.88844,5.730265
361,1,9.985238E-11,4.407745E-06,3.384023E-05,0.0001078223,0.0002422324,0.0004546633,0.0007430597,0.01138591,0.001617748,0.003470784,0.004952761,0.006123365,0.009303421,0.07166902,0.1089326,0.1703058,0.2234528,0.2795604,0.3532888,0.3862897,0.4603133,0.4834845,0.5693771,0.5774912,0.6526064,0.71512,0.7703761,0.9330404,0.9206759,1.044568,4.30309,1.206812,1.210985,1.345945,6.354599,1.564097,1.476878,1.467937,8.093499,1.632999,1.841803,1.767195,1.809876,1.927041,1.910713,2.143131,2.128945,2.433304,2.191966,2.474867,2.323756,2.598087,2.400672,2.537465,2.489165,2.714213,2.679707,2.648737,2.712776,2.854177,2.898883,3.129737,2.964002,3.19212,3.001164,3.152326,3.365175,3.105896,3.143702,3.253451,3.412103,3.391487,22.60563,3.317466,3.464018,3.589399,3.798314,3.624391,3.739751,3.760412,3.8029,4.234663,3.700772,25.5512,3.878737,40.21906,3.821213,4.065588,3.940082,4.136434,4.434598,3.836055,3.999359,4.237418,4.345912,4.091264,32.04056,4.209339,4.352634,29.08656,32.63004,6.135318,90.11399,33.45442,4.760889,4.448682,19.81899,4.862959,4.83205,20.26189,33.76175,79.1489,18.77793
362,1,9.985238E-11,4.988573E-06,3.577302E-05,0.000108194,0.0002448637,0.0004484757,0.0007473413,0.001118997,0.01094077,0.002188599,0.004045352,0.005516991,0.006786612,0.04578943,0.1081238,0.1474519,0.2098561,0.2652027,0.3176551,0.392894,0.4276682,0.5050764,0.5263625,0.616182,0.6226784,0.6984354,0.7611851,0.8045631,0.9674603,1.013184,1.088092,4.052691,1.248106,1.239974,1.386686,5.944344,1.59119,1.510911,1.504875,7.542665,1.694553,1.867039,1.810089,1.943174,1.964514,1.937001,2.168873,2.149405,2.433641,2.212585,2.474357,2.350275,2.600837,2.437777,2.572918,2.512937,2.743501,2.693329,2.660978,2.744972,2.863341,2.909366,3.134389,2.984254,3.180392,3.002971,3.171123,3.346148,3.122014,3.152666,3.267072,3.40822,3.407016,20.88935,3.321059,3.449151,3.564852,3.778944,3.619006,3.724221,3.739872,3.790101,4.1903,3.676995,23.56705,3.863986,36.93879,3.837169,4.028917,3.930003,4.107254,4.395223,3.859256,3.9712,4.192923,4.287886,4.069075,29.50475,4.185556,4.298108,26.82208,4.223928,5.952105,82.71604,31.03656,4.680006,4.402749,18.42746,4.801179,4.810703,18.79981,31.1067,72.60908
363,1,9.999945E-11,4.360752E-06,3.393678E-05,0.0001095845,0.0002469952,0.0004504123,0.0007430826,0.00113289,0.001603289,0.01068722,0.01759137,0.004730611,0.03256407,0.04017623,0.07971869,0.1403069,0.1796175,0.2424378,0.2989876,0.3487171,0.4241795,0.4645048,0.5411739,0.5573767,0.6470343,0.6519626,0.7251298,0.7878487,0.8221237,0.9904888,0.991531,1.108691,3.810175,1.266537,1.400627,1.382815,5.557331,1.595563,1.52605,1.51037,7.019497,1.710089,1.872463,1.830015,1.941121,1.967014,1.937897,2.171946,2.141545,2.41105,2.208248,2.446293,2.347741,2.582916,2.437502,2.571309,2.502683,2.726509,2.67885,2.644346,2.729115,2.953157,2.869052,3.104391,2.957685,3.147411,2.968578,3.127864,3.303591,3.089649,3.131963,3.224412,3.343924,3.359335,19.26111,3.281323,3.388288,3.511199,3.739212,3.564094,3.678176,3.684574,3.726645,4.096564,3.643816,21.7258,3.80856,33.90342,3.781713,3.986194,3.899545,4.022164,4.274165,3.796927,3.937844,4.114501,4.187111,4.008403,27.13294,4.097664,4.216149,24.71768,27.57045,5.758198,75.55809,28.53022,4.782097,4.466691,17.06209,4.660432,4.690101,17.66149,28.79029
364,1,9.955826E-11,4.363546E-06,3.528924E-05,0.0001064435,0.00024655,0.0004547428,0.0007391655,0.001117518,0.001604042,0.002171112,0.01061211,0.01704909,0.005537439,0.05977929,0.07218394,0.1108281,0.169953,0.2080544,0.2730184,0.3289802,0.3771772,0.4531558,0.4877286,0.5678056,0.5953061,0.6722682,0.6691855,0.7490277,0.8069364,0.8394568,1.004384,1.043778,1.124372,3.58767,1.271284,1.529523,1.38798,5.196211,1.587341,1.525333,1.506807,6.528867,1.707919,1.863377,1.82739,1.930789,1.966769,1.942369,2.149657,2.124919,2.384075,2.187689,2.405156,2.327782,2.543989,2.410644,2.553555,2.477576,2.678297,2.660112,2.613296,2.692274,2.798476,2.841712,3.270659,2.918525,3.071642,2.948777,3.282932,3.234892,3.047172,3.211813,3.162347,3.273208,3.295104,18.01077,3.214137,3.317773,3.418914,3.660599,3.504268,3.603015,3.857315,3.64567,3.98632,3.591273,20.01405,3.733699,31.10632,3.711641,3.90282,3.793523,3.914146,4.155275,3.73065,3.840951,4.01892,4.076602,3.928688,24.93409,3.986328,4.281402,22.75892,3.977617,5.506311,69.02133,26.27184,4.629623,4.365182,15.78901,4.527117,4.545048,16.53465
365,1,9.985238E-11,4.444877E-06,3.465347E-05,0.0001095066,0.0002387387,0.0004516599,0.0007444983,0.001118056,0.001603008,0.002176532,0.002849652,0.01071359,0.01672807,0.03413096,0.0875465,0.1047531,0.1428173,0.2006796,0.2401273,0.3034915,0.358949,0.406511,0.4799108,0.5149838,0.5974698,0.6214207,0.6975224,0.6933846,0.7723575,0.8306063,0.8567374,1.019358,1.055841,1.139477,3.377847,1.279732,1.512799,1.392632,4.866323,1.6765,1.540999,1.517086,6.205418,1.717523,1.852898,1.826552,1.922281,1.962491,1.933512,2.132287,2.118136,2.344443,2.188278,2.377579,2.311612,2.51971,2.528543,2.534794,2.448751,2.67664,2.635842,2.579941,2.658952,2.870516,2.802063,3.204896,2.874459,3.041532,2.915186,3.223095,3.180029,3.00403,3.164017,3.126895,3.203381,3.253586,16.63136,3.176154,3.274925,3.387038,3.580001,3.440042,3.53689,3.771978,3.578274,3.898514,3.534948,18.47729,3.66584,28.73611,3.640262,3.820142,3.747863,3.823767,4.051612,3.662658,3.764497,3.929314,3.973108,3.85609,22.95399,3.913842,4.027892,20.99269,23.30939,5.32444,63.08963,24.17942,4.502873,4.255164,14.65205,4.392187,4.572369
