"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average Other Mortlatiy biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.005602848,0.003509542,0,0.0157066,0.02719905,0.03072585,0.004282819,8.540969E-21,1.48221E-09,0.0004286563,0.03691249,0.002163706,0.02218732,8.540969E-21,0.0001639823,0.002850859,0.02510929,0.002747352,0.02393189,8.540969E-21,8.540969E-21,8.540969E-21,8.540969E-21,3.426976E-09,0.01017228,8.540969E-21,8.540969E-21,8.540969E-21,8.540969E-21,8.540969E-21,0.0121856,0.009429097,0.005039821,0.003599495,0.0001167883,0.000691329,0.007457638,0.001639902,0.01028599,0.0004288419,0.008744206,0.01024583,0.0137717,0.0003343152,0.004142412,0.1127513,0.2882126,0.6239905,0.1574108,0.00565016,0.4985623,0.0188594,0.119956,1.46473,4.188155,1.402368,0.000384639,0.8013282,2.793333,0.3348159,0.6580652,0.2710775,1.266224,0.07602575,0.3941569,27.01485,5.96289,21.63011,3.765809,10.75655,6.051427,9.309804,10.10847,0.5009757,0.6867151,3.127768,0.09229499,0,0,0,0,0,0
158,0.002927288,0.00124454,0,0.0147434,0.001921306,0.02596605,0.002653949,0.0002034573,0.183813,0.00158052,0.02165485,0.004764668,0.005736553,0.0001413319,0.004924642,0.003820098,0.01725901,0.005481162,0.07973117,0.0002603354,0.002876501,0.003298415,0.00262177,0.00197382,0.001679451,0.0002542028,0.002066502,0.006327588,0.01620359,0.05707287,0.08005726,0.0003852384,7.876037E-05,0.001027328,0.0006621151,0.0008190548,0.0005664386,6.393336E-05,0.002020944,9.934696E-05,0.002911606,0.01282184,0.003562039,0.00653193,0.01105771,0.6042264,0.5080837,1.301552,0.3050114,0.2157759,0.4398473,0.06962027,0.05502387,1.588471,9.318956,3.487437,0.0001923356,0.7980212,0.1633201,0.4079095,0.8855394,0.9397081,0.3247537,0.171475,1.638309,47.47006,7.638531,35.88087,5.697302,18.79685,4.739718,10.63272,9.326274,0.6125102,5.173976,13.95838,0.04708891,0,0,0,0,0,0
159,0.001612775,0.0005691852,0,0.002741785,0.004378155,0.004430826,0.0005134371,1.709229E-06,0.002778619,0.0001971049,0.001837122,0.0006071325,0.0003630559,3.509918E-07,0.001559063,0.0008141064,0.003226204,0.0007143129,0.01088128,2.383268E-06,6.718106E-06,4.292923E-05,0.0002227369,0.0001601565,0.0004275988,1.127875E-06,1.765778E-05,7.919859E-11,8.591256E-05,6.446945E-05,0.001789676,5.61011E-05,0.001928083,0.0001609352,2.081662E-05,1.473979E-05,0.001817022,0.0005092422,0.001726591,2.545344E-05,0.0006745661,0.0009670272,0.00111907,0.0006495572,0.001340931,0.0652783,0.05084595,0.2161603,0.04314129,0.002534553,0.1009781,0.009070288,0.07231277,0.307864,0.6630214,0.7244649,1.611369E-05,0.3269476,0.6852688,0.1299608,0.1791354,0.006609231,0.2254709,0.001236179,0.01174896,12.02221,1.131371,10.17931,1.520273,5.098566,1.933856,4.187676,3.832073,0.1897544,0.4865954,2.250949,0.01833618,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0.0004994747,0.0005407551,0,0.003097559,0.003768809,0.007773386,0.0008678413,1.50712E-21,1.50712E-21,5.735255E-05,0.015117,0.0003796652,0.002996073,1.50712E-21,1.50712E-21,0.0002621874,0.009724699,0.0007777385,0.005379112,1.50712E-21,1.50712E-21,1.50712E-21,1.50712E-21,1.50712E-21,0.0001895405,1.50712E-21,1.50712E-21,1.50712E-21,1.50712E-21,1.50712E-21,0.003845527,0.001355047,9.755492E-05,0.0007861651,3.16493E-05,8.082935E-05,0.0001400796,2.138009E-05,0.001551035,0.02087973,0.002538777,0.003656775,0.002180081,2.536561E-05,0.0006631791,0.0270874,0.07309419,0.1015461,0.01895712,0.0001231439,0.08582623,0.003549421,0.008266613,0.2615702,1.729265,0.1044428,3.382797E-05,0.05550898,0.2813887,0.02919832,0.09741583,0.1451655,0.1172969,0.02871462,0.1145937,3.657919,1.148115,2.45077,0.8600283,1.677062,0.6998205,1.954222,1.663491,0.09133275,0.006710668,2.17152,0.03117662,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3.48492E-05,7.970718E-05,0,0.001004938,0.0001055238,0.002483333,0.000204101,5.099882E-05,0.0222895,0.0001362963,0.004959562,0.0006168713,0.002432147,1.908501E-05,1.447627E-05,4.677002E-05,0.0008016261,0.000685445,0.007092979,8.345237E-05,0.0008720244,0.0009445568,0.0006326498,0.0003575042,0.0001239273,6.118749E-05,0.0007103642,0.002407869,0.00316291,0.003903333,0.004145546,3.281131E-05,3.090498E-06,0.000189354,0.0003109513,0.0005026523,4.177625E-06,6.57152E-07,0.0001269072,3.349154E-22,3.349154E-22,0.002307195,0.0002130941,0.001054008,0.001378034,0.05828658,0.05183339,0.1010228,0.0423984,0.09709989,0.04827321,0.007808439,0.0007940454,0.1576573,1.505311,0.1309004,1.897809E-05,0.01048314,0.02009642,0.01252328,0.1327617,0.2371036,0.04646222,0.04777182,0.2964799,0.6907554,1.39512,0.7894803,0.1901042,1.148358,0.09686686,0.3971603,0.2048528,0.01747183,0.2401022,0.7258604,0.001472534,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0.002116383,0.0008674334,0,0.006809318,0.002177647,0.006755442,0.001542148,8.03797E-21,0.0004815331,0.001042095,0.01775946,0.004433405,0.003085064,8.03797E-21,0.001661983,0.002923704,0.02686296,0.005135444,0.06386485,8.03797E-21,2.064832E-05,3.809518E-05,0.0002238148,0.000278111,0.0008509242,8.03797E-21,8.03797E-21,2.056938E-08,4.659443E-06,0.0005175223,0.0258623,0.0007723043,0.0007637326,0.001135854,0.0001854821,0.0001021239,0.001000236,0.0001763364,0.005736749,0.0002866634,0.005927072,0.004646529,0.004119392,0.001586998,0.005001863,0.220967,0.311917,1.050752,0.1761676,0.02515053,0.5838386,0.02585299,0.1669414,1.865278,7.398174,2.095372,5.582361E-05,0.7471823,0.1417585,0.6249716,1.050724,0.0347705,0.002928218,0.006925229,0.1119076,41.91215,9.821708,17.66849,3.731919,12.80235,4.245592,8.804262,7.748744,0.3576271,0.6927466,4.396764,0.0004702891,0,0,0,0,0,0
183,0.0004067857,0.0001290662,0,0.003341284,0.0005988734,0.01602191,0.000488907,0.0003451531,0.2298305,0.0004712575,0.01769628,0.001469869,0.0001417407,0.0001985138,0.004147892,0.001401493,0.002282412,0.001923664,0.02591995,0.000344844,0.002910581,0.003111881,0.0008974308,0.0003737617,0.0002444925,0.0004067115,0.002242446,0.006464116,0.01080364,0.02232405,0.02665943,6.409316E-05,6.101446E-06,0.0004373291,0.0008266859,6.604855E-05,8.901176E-06,8.868176E-07,0.0002134435,1.172204E-21,1.172204E-21,0.005578944,0.000554076,0.002767116,0.002315748,0.227531,0.1409285,0.3202665,0.1009384,0.226175,0.1301177,0.02162846,0.00181564,0.5038583,4.972023,0.4545245,1.100236E-05,0.04148732,0.1884329,0.06203792,0.5268973,0.8845862,0.6093958,0.1774532,1.545129,2.583713,5.040302,4.706221,0.9534778,6.650891,0.3235084,0.9226381,0.5682821,0.07731251,2.275933,3.579102,0.04566108,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,4.561903E-06,0.0002468213,0,0.001294055,0.0007382724,0.002255561,0.0001618628,1.674577E-22,1.674577E-22,9.394388E-05,0.007757309,0.0005191612,0.004364117,1.674577E-22,1.674577E-22,1.674577E-22,0.001997187,0.0004499883,0.002588089,1.674577E-22,1.674577E-22,1.674577E-22,0.0001074166,4.812063E-05,1.674577E-22,1.674577E-22,1.674577E-22,5.620972E-05,0.000184534,0.00090692,1.674577E-22,0.0001615517,6.420516E-06,0.0002810259,0.0001060868,0.0007400624,1.122399E-05,2.028908E-06,0.0004868625,1.674577E-22,1.674577E-22,0.002415796,0.0003596921,0.0002545297,0.00180709,0.02922968,0.05413556,0.04740058,0.02201943,0.1128968,0.03081997,0.02271692,0.0001729732,0.09272688,0.7861086,0.05019284,0.002632473,0.01220682,0.004700991,0.004263241,0.02766887,0.04542306,0.04634751,0.02660988,0.1095827,0.7278208,0.7108303,0.4184733,0.09271897,0.4774235,0.04775435,0.1686614,0.09552827,0.009191007,0.1385597,0.3322288,0.007719933,0,0,0,0,0,0
190,3.303488E-06,0.0002228493,0,0.001126648,0.0007302107,0.001866453,0.0001657024,1.674577E-22,1.674577E-22,3.429551E-05,0.007761099,0.0005128783,0.006372287,1.674577E-22,1.674577E-22,1.674577E-22,0.001639577,0.0005275296,0.002573624,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,1.674577E-22,2.887447E-05,4.492092E-06,0.0003763519,0.0003072387,0.001360527,1.108577E-05,1.946128E-06,0.0003208489,1.674577E-22,1.674577E-22,0.003430024,0.0003330853,0.0002538978,0.001891391,0.02384753,0.05266541,0.04887597,0.04671794,0.1496545,0.0344552,0.02249662,0.0001931322,0.08893412,0.2431862,0.06971907,0.007291316,0.01443763,0.00481357,0.004474644,0.03619953,0.03032299,0.07066343,0.05730146,0.1436103,0.6144764,0.7308267,0.5025745,0.09672602,0.4725393,0.04659468,0.16957,0.09373318,0.008184033,0.1418424,0.323829,0.002307037,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2.650816E-05,4.537592E-05,0,0.000621619,6.257596E-05,0.002424977,8.47721E-05,5.310382E-05,0.02075912,5.549391E-05,0.003944434,0.0002316891,0.002514613,1.797526E-05,3.369032E-06,8.080349E-05,0.000286388,0.0004080478,0.002644017,6.313458E-05,0.0004406979,0.0006659945,0.0006323639,0.0005093529,2.059611E-05,6.84377E-05,0.000872658,0.001847015,0.003035197,0.005066552,0.0006683671,1.591992E-05,1.193392E-06,0.0001250397,0.0004350371,0.0006884821,2.535369E-06,3.109647E-07,5.903429E-05,1.674577E-22,1.674577E-22,0.001649583,0.000148753,0.000616806,0.0006106412,0.04474721,0.03106943,0.06107889,0.03119076,0.02649982,0.02797483,0.006188628,0.000433731,0.08845134,0.5011689,0.07383818,2.694968E-06,0.007135235,0.01341587,0.005387197,0.08456296,0.1989574,0.1636595,0.05456346,0.2194282,0.181989,0.9239808,0.5343848,0.1182375,0.9833196,0.02987427,0.1012422,0.04909245,0.00725732,0.2122966,0.4748138,0.003371631,0,0,0,0,0,0
201,0.0003063254,0.0007446159,0,0.007239499,0.001196793,0.01576965,0.001274232,0.0001463064,0.0832412,0.0004864008,0.0396158,0.003224597,0.02076741,4.230393E-05,0.0007301041,0.003520457,0.005770232,0.003271968,0.02798535,0.0002323685,0.002199985,0.003043868,0.003345767,0.003468246,0.00165507,0.0003327514,0.003119826,0.00813827,0.01475255,0.04167479,0.02614905,0.000504724,2.151003E-05,0.001281368,0.001568912,0.003643722,2.580707E-05,6.028421E-06,0.001044616,1.339662E-21,0.001550659,0.01364027,0.001364517,0.004791765,0.008707576,0.3438385,0.2695814,0.4794448,0.2187948,0.2091192,0.2037154,0.07528356,0.003588495,0.6924588,5.301949,0.4675208,1.690778E-05,0.04796891,0.02507413,0.03603612,0.3567897,0.7342448,0.3977217,0.2536274,1.156281,2.94873,5.159891,3.178336,0.6985783,4.039995,0.3877988,1.254164,0.7159773,0.06086918,0.8138649,2.474704,0.009644988,0,0,0,0,0,0
202,0.0002207645,0.0004408363,0,0.004225706,0.0007527514,0.007915612,0.0006800552,2.857377E-06,0.003740203,0.0001891338,0.01667122,0.001747452,0.00982612,1.518637E-06,0.001523638,0.004572524,0.004183854,0.001410314,0.01131508,5.068378E-05,0.0003834623,0.0006971286,0.0007467103,0.001014474,0.0009930331,2.506756E-05,0.0003179378,0.001401782,0.002343703,0.008324655,0.01279452,0.0003817747,9.334941E-06,0.0006685188,0.0003628003,0.001297445,1.338689E-05,3.027394E-06,0.0006190023,1.004746E-21,4.794183E-05,0.006373013,0.0007407859,0.001463482,0.005233188,0.1602694,0.1307604,0.2058726,0.07934788,0.04839251,0.08385538,0.0384073,0.001189505,0.2990878,2.530421,0.1603491,4.507943E-06,0.01718061,0.00594288,0.01302486,0.09157161,0.2771401,0.07571313,0.07197069,0.3699271,1.62705,1.875191,1.149643,0.2784757,1.308843,0.1912126,0.627345,0.3950985,0.02790441,0.3211562,1.479089,0.01046904,0,0,0,0,0,0
203,0.0001287892,0.0003531204,0,0.003764599,0.0005275566,0.008640158,0.0004112189,0.0002107866,0.1264725,0.0003772051,0.02422452,0.0008295804,0.009401462,4.497625E-05,0.0001336497,0.0008834249,0.001095791,0.001047014,0.007941484,0.0002328525,0.001581354,0.001772712,0.001478434,0.001343411,0.0004570406,0.0004933922,0.002425212,0.007331357,0.01057369,0.02746826,0.01039798,5.358055E-05,5.32585E-06,0.0005091988,0.001502524,0.002618972,6.071045E-06,1.52398E-06,0.0002618422,1.518487E-21,1.518487E-21,0.005110172,0.0005960933,0.00241728,0.002400713,0.2191431,0.1124109,0.2420531,0.1315097,0.2333986,0.09033176,0.04061718,0.001708783,0.2701471,1.379752,0.241252,9.33167E-06,0.0203406,0.009779453,0.01401837,0.1825007,0.3562141,0.4641798,0.2239943,0.9717923,1.359519,2.863699,2.884889,0.7859055,4.377068,0.3075681,1.444795,0.8309146,0.07236059,1.244473,5.293045,0.009039572,0,0,0,0,0,0
