"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
386,2,5.397041E-11,1.823386E-06,1.223538E-05,4.410036E-05,0.0001076409,0.0001928374,0.000294182,0.0004911051,0.0006880471,0.0009390008,0.001248808,0.001594661,0.002032721,0.002651099,0.003541026,0.004280544,0.004926071,0.006936824,0.007008207,0.009949257,0.01522792,0.01324305,0.01191588,0.01267364,0.01491267,0.01459048,0.01740628,0.01774183,0.01891551,0.0223045,0.02266373,0.02200063,0.02571923,0.02880107,0.027667,0.03098303,0.03477231,0.03481533,0.03344776,0.03776864,0.03868359,0.04034232,0.04094091,0.04421886,0.04827645,0.04700517,0.04857194,0.05072543,0.0529619,0.05382135,0.05391816,0.06406767,0.06474946,0.061057,0.0616273,0.06234569,0.06718252,0.07344107,0.07281901,0.06811374,0.07228375,0.07730134,0.07800446,0.07628221,0.08098442,0.0812014,0.07544805,0.08054319,0.08886734,0.08323978,0.08255491,0.0901243,0.08836467,0.0945788,0.0873379,0.09436181,0.09967529,0.09863973,0.09201,0.09934311,0.1105155,0.0994005,0.09767989,0.1124247,0.1002952,0.1058303,0.1096572,0.1107105,0.1142566,0.1104966,0.1107795,0.1116718,0.1179686,0.1140605,0.1147311,0.1191892,0.1095785,0.1110683,0.1214945,0.1230098,0.1225613,0.1235848,0.1253493,0.1287439,0.1149395,0.113235,0.1189371,0.1214866,0.1260523,0.1357247,0.1324534,0.1210605,0.1219861,0.1306263,0.1345682,0.1344305,0.1344752,0.1380266,0.1297384,0.1339649,0.1314531,0.1346425,0.1384381,0.1313457,0.1478433,0.1521728,0.1406074,0.1459758,0.1435481,0.1364865,0.1438004,0.138635,0.1431768,0.1376449,0.1409217
387,2,5.338219E-11,1.787355E-06,1.447257E-05,4.752852E-05,9.736546E-05,0.0002038115,0.0003092888,0.0004525583,0.0006997728,0.000961219,0.001254035,0.001602769,0.002012287,0.002813921,0.003460427,0.004383613,0.005162475,0.005685749,0.007905767,0.008117575,0.01086371,0.01559119,0.01208829,0.01293089,0.01408551,0.01623663,0.0280704,0.01844036,0.01916996,0.02069836,0.02387637,0.0247174,0.02314047,0.02754358,0.02971349,0.03059702,0.03308617,0.03656203,0.03548339,0.0357479,0.03978589,0.04031793,0.04280222,0.04253129,0.04553784,0.04949396,0.04846683,0.04918785,0.05288464,0.05378219,0.05383688,0.05576689,0.06379998,0.06736545,0.06249107,0.064211,0.061156,0.0691119,0.07357723,0.07272564,0.06935291,0.07306381,0.07957164,0.08093757,0.07970317,0.08183358,0.08254056,0.07635535,0.08295871,0.09226052,0.08239215,0.08397455,0.09153704,0.0885817,0.09264282,0.0884285,0.0988061,0.1040265,0.09748701,0.09421673,0.100849,0.1108448,0.1025487,0.09964876,0.1133586,0.1008111,0.1090597,0.1113672,0.1083011,0.1178506,0.1137923,0.1086122,0.1146894,0.1172899,0.1169185,0.1145136,0.1207184,0.1089766,0.1076227,0.1228001,0.1196743,0.1237365,0.1294283,0.1280353,0.1233648,0.1151539,0.1162449,0.1183883,0.1245157,0.126684,0.1350575,0.1331048,0.1234744,0.1271802,0.1333659,0.1357528,0.131493,0.1344128,0.1378869,0.1314189,0.1301203,0.1345022,0.1385376,0.1372315,0.1344033,0.1463386,0.1500268,0.1375836,0.1486754,0.1435777,0.1353995,0.1407896,0.1370697,0.1430409,0.1383404
388,2,5.441158E-11,1.744554E-06,1.374536E-05,4.495178E-05,0.000100709,0.0001806462,0.0003266744,0.0004614468,0.0006592172,0.000936944,0.001212289,0.001618677,0.002074655,0.002606977,0.003587334,0.006459325,0.00510533,0.006007898,0.006433333,0.008897153,0.009121965,0.01203736,0.0128217,0.01497858,0.01404627,0.0155825,0.01756156,0.01766129,0.01928405,0.02001064,0.022,0.02448221,0.02650014,0.02493723,0.02849698,0.03119297,0.03214654,0.03362962,0.03668448,0.03709493,0.03807582,0.04151922,0.0405609,0.04486869,0.04512324,0.04690524,0.05248249,0.04967139,0.05001929,0.0547954,0.05557411,0.05754102,0.05801681,0.06367593,0.06945337,0.06458059,0.06592488,0.06439736,0.07231661,0.07667006,0.07470852,0.07032656,0.07573333,0.08261699,0.08187002,0.08025241,0.08376393,0.0852858,0.07738646,0.08290482,0.09277885,0.08672436,0.08375381,0.09325141,0.09009291,0.09199389,0.08876055,0.09857059,0.1063873,0.09970736,0.09543668,0.1021583,0.1146799,0.1041856,0.1005153,0.1124872,0.1015426,0.1065522,0.1112226,0.1127109,0.1155573,0.1150539,0.1095019,0.1131826,0.1170194,0.1172169,0.1163935,0.1191256,0.1118498,0.1108407,0.1204712,0.1192598,0.1227026,0.1302664,0.1285741,0.1256697,0.1182496,0.1156785,0.1203055,0.1233987,0.1307271,0.1345919,0.1369237,0.120293,0.1276321,0.1297583,0.133674,0.1341835,0.135015,0.1358944,0.1294765,0.1285331,0.1351501,0.1406153,0.1365083,0.1349428,0.1500029,0.1483902,0.1374149,0.1481641,0.1428527,0.1363392,0.1429824,0.1406891,0.1447368
389,2,5.83821E-11,1.688301E-06,1.325882E-05,4.307438E-05,0.0001038481,0.0001850997,0.00030324,0.0004913646,0.000668082,0.0009502448,0.001225276,0.001518646,0.002006216,0.00284737,0.003453437,0.00424241,0.004997224,0.005996206,0.007015758,0.007531579,0.01011136,0.01023939,0.0130206,0.01416977,0.01600024,0.01525349,0.01722547,0.01922853,0.02912858,0.02082359,0.02151019,0.02377121,0.02696938,0.02773144,0.02641191,0.02998665,0.03124456,0.03278137,0.03514352,0.03756973,0.03873223,0.03824794,0.04243722,0.0427556,0.04685738,0.04599275,0.04923996,0.05226322,0.04899197,0.05142755,0.05671451,0.05773149,0.06044802,0.05665969,0.06786906,0.07156117,0.06488763,0.06632741,0.06489065,0.07369829,0.07855262,0.07925192,0.0713324,0.07542142,0.08314931,0.08192909,0.07983565,0.08762836,0.08354042,0.07909496,0.08505322,0.09462276,0.08799094,0.08594596,0.09500593,0.0927722,0.09519915,0.08958825,0.09639893,0.1090453,0.1020261,0.09812184,0.104976,0.1156561,0.1044055,0.09917574,0.113285,0.1033459,0.1102265,0.1131695,0.1148237,0.1172383,0.1177859,0.1110358,0.1127588,0.1189156,0.1158004,0.1157168,0.1196426,0.1099502,0.1122811,0.1230199,0.1188715,0.1268829,0.1303484,0.1304092,0.1247735,0.1157518,0.1183277,0.1239402,0.1247172,0.1326963,0.1333512,0.1382366,0.1229044,0.1301226,0.1281831,0.1391889,0.1297896,0.1314257,0.1364241,0.1321508,0.1268713,0.1343724,0.1388348,0.1368525,0.137355,0.1468276,0.1492848,0.1374088,0.1461963,0.1444005,0.1336211,0.1423669,0.1463752
390,2,5.441158E-11,2.020945E-06,1.40265E-05,4.43709E-05,0.0001014318,0.0001923907,0.0002711202,0.0004686831,0.0006861393,0.0009425996,0.00122461,0.001499936,0.001995329,0.002814985,0.00352389,0.004199706,0.004977193,0.00589388,0.007104463,0.00826659,0.008395385,0.01118002,0.01160259,0.01402987,0.01551257,0.01756777,0.01654252,0.01889854,0.02018172,0.02972441,0.02254694,0.02343523,0.02482691,0.02864215,0.02867895,0.02863584,0.03165301,0.03253829,0.03496164,0.037628,0.03984449,0.04043888,0.04030737,0.04473631,0.04317855,0.04818618,0.0480037,0.04937698,0.05187821,0.05401638,0.0539639,0.0559989,0.05938585,0.06189849,0.05822056,0.06948851,0.07338642,0.06631976,0.06566312,0.06535084,0.07538444,0.08003335,0.07972321,0.07374457,0.0776746,0.08667065,0.08495622,0.07913192,0.08765472,0.08822181,0.08199582,0.08634809,0.09627475,0.08800667,0.08482423,0.09530973,0.09210448,0.09638742,0.08966881,0.09845144,0.1089432,0.1051728,0.09625994,0.1054504,0.115334,0.1014171,0.0984924,0.1099802,0.1030959,0.1120763,0.1118754,0.1140416,0.1183792,0.1199218,0.1119827,0.115506,0.1220904,0.1210016,0.1168493,0.1170781,0.1131874,0.1123319,0.1217917,0.1194027,0.1245732,0.1278939,0.1326858,0.1285973,0.1158667,0.1175636,0.1227366,0.1248564,0.1309145,0.1307334,0.1373292,0.1240719,0.1323494,0.1279199,0.1382496,0.1295934,0.1303141,0.1369303,0.1301077,0.128408,0.1370206,0.1381495,0.138981,0.1354625,0.1439625,0.1486283,0.1361373,0.1440521,0.1416719,0.139884,0.1477999
391,2,5.352924E-11,1.679959E-06,1.450183E-05,4.456395E-05,9.989738E-05,0.0001849197,0.0003206455,0.0004294737,0.0006540414,0.0009916485,0.00123722,0.001620018,0.001839203,0.002605986,0.003654586,0.004267454,0.005039534,0.00580638,0.006774822,0.008138154,0.009467883,0.009670692,0.01218086,0.01277868,0.01477676,0.01622401,0.01868825,0.01794826,0.02013723,0.02147271,0.02995175,0.02452806,0.02472892,0.02678388,0.03060252,0.03106792,0.0296963,0.03274507,0.03445357,0.03718724,0.03906213,0.04067888,0.04347203,0.0422475,0.04650925,0.0468155,0.04991561,0.0510892,0.05193638,0.05363594,0.05619646,0.05797127,0.05680543,0.06040797,0.06370182,0.05847957,0.07030459,0.07224601,0.06794272,0.06701756,0.06808943,0.07558447,0.07999939,0.08283907,0.07523847,0.07792316,0.08697213,0.08596441,0.08166721,0.0864045,0.08868819,0.08534472,0.08882081,0.09677441,0.08945266,0.08379545,0.09531272,0.09386025,0.0941657,0.09294815,0.09776273,0.1096334,0.1079089,0.09536565,0.1040627,0.1128298,0.1040713,0.09857733,0.1096878,0.1047181,0.109881,0.1132012,0.116499,0.1183436,0.1173966,0.1120962,0.1135953,0.1206707,0.1247328,0.1187615,0.1197363,0.1157974,0.1154403,0.1233758,0.1211063,0.1289831,0.1261854,0.1324389,0.1285965,0.1174043,0.1131968,0.1237592,0.1271565,0.1354225,0.1366871,0.1359211,0.1242662,0.1364518,0.1324502,0.1403747,0.1316482,0.1285437,0.136543,0.1283747,0.1288218,0.1370323,0.1385948,0.1402162,0.1402521,0.1458669,0.1493254,0.1386363,0.1448119,0.1448228,0.141534
392,2,5.191162E-11,1.689207E-06,1.324754E-05,4.679609E-05,0.0001024117,0.0001836205,0.0003074078,0.0005012113,0.0006352109,0.0008872971,0.001245293,0.001520491,0.002015498,0.002583439,0.00337843,0.004660819,0.005225258,0.006219666,0.006731903,0.007983197,0.009058227,0.01101252,0.01080485,0.01339596,0.01461547,0.01628542,0.01772852,0.01994702,0.01913075,0.02206474,0.02260078,0.0300807,0.02576688,0.0267423,0.0290529,0.03155487,0.03228294,0.03187792,0.03506187,0.03568172,0.03866171,0.04125765,0.04237704,0.0446839,0.04495178,0.04830438,0.04908904,0.05175504,0.05270735,0.05273878,0.05554347,0.05789454,0.05742258,0.05941306,0.06204478,0.0637973,0.06246778,0.06973109,0.07420925,0.06811489,0.07045766,0.07120978,0.07780319,0.08365055,0.08527983,0.07849044,0.08023697,0.08890767,0.08783481,0.084699,0.08901411,0.09062316,0.08555482,0.09090062,0.09649859,0.09239507,0.08583973,0.09625074,0.09277425,0.09547237,0.09573124,0.1021161,0.1126507,0.1112394,0.09758955,0.1086244,0.1170181,0.1085662,0.1004723,0.1132797,0.1083835,0.1100346,0.1142581,0.1209547,0.1200441,0.1184978,0.1136242,0.114943,0.1200504,0.1271518,0.1164127,0.1236153,0.114641,0.1168118,0.125177,0.1251677,0.1285241,0.1314043,0.1298661,0.126175,0.1184827,0.1146628,0.1279228,0.1288111,0.1336596,0.1348969,0.133828,0.1205181,0.1306804,0.1281547,0.1404675,0.1319652,0.1304028,0.1370434,0.1309783,0.1357777,0.1402728,0.1417843,0.1420076,0.1414749,0.1454448,0.1525561,0.1405836,0.1471465,0.1481393
393,2,5.279396E-11,1.816526E-06,1.301583E-05,4.528646E-05,0.0001053586,0.0001875738,0.0003076933,0.0004622026,0.0007161689,0.0009012532,0.00117524,0.00164007,0.00190511,0.002820885,0.003413805,0.004074347,0.005691788,0.006488794,0.007431939,0.007637046,0.009106575,0.0101749,0.01223093,0.01259094,0.0135814,0.01620725,0.01791391,0.01906181,0.0213367,0.02055519,0.02346054,0.02399935,0.0312246,0.02738384,0.0285486,0.03077296,0.0333901,0.03413105,0.03351728,0.03622434,0.03751809,0.04045161,0.04404252,0.04269719,0.04694622,0.04681021,0.0504283,0.05000262,0.0520926,0.05412277,0.05453961,0.05642964,0.05949475,0.05987048,0.0615542,0.06337397,0.06935679,0.06442801,0.07232842,0.07605359,0.07013856,0.07263792,0.071816,0.07734016,0.08343899,0.08809806,0.07715893,0.08279867,0.08996152,0.08998663,0.08507401,0.0922945,0.09129486,0.08494964,0.09078187,0.09777788,0.09199098,0.08736434,0.09690922,0.09468222,0.09786019,0.09749272,0.1015186,0.1145295,0.1106345,0.09964236,0.1084835,0.1206039,0.1089658,0.09992503,0.1140295,0.1098203,0.1131953,0.1121868,0.1200305,0.1207484,0.122119,0.1148226,0.1183919,0.1193948,0.1248683,0.1166042,0.1226643,0.1168623,0.1192262,0.1230894,0.1244116,0.1313018,0.1297984,0.1312718,0.1297525,0.117877,0.1151422,0.1285265,0.1275553,0.1330651,0.1380212,0.1362915,0.1198278,0.1323458,0.1313276,0.1424419,0.1368476,0.129573,0.1388945,0.1345321,0.1359641,0.1455012,0.1423022,0.1380981,0.1400637,0.1429963,0.1522975,0.1381772,0.1529636
394,2,5.338219E-11,1.673078E-06,1.307655E-05,4.220019E-05,9.687301E-05,0.0002055399,0.000304909,0.0004624625,0.0006714324,0.000988618,0.001186573,0.001529082,0.002001287,0.002611089,0.003741288,0.004228113,0.005073399,0.006842225,0.007397261,0.008407216,0.008527736,0.01037577,0.01100895,0.01344361,0.01394886,0.01517665,0.0174293,0.02003772,0.02030594,0.02241838,0.02188428,0.02582906,0.02627703,0.03171321,0.02883418,0.03051763,0.03160769,0.03504866,0.03556845,0.03448682,0.03824457,0.04017725,0.04271811,0.04481167,0.04486684,0.04997646,0.04914215,0.05385003,0.05244525,0.05454981,0.05578523,0.055228,0.05988119,0.06080581,0.06044724,0.0634159,0.06557574,0.06932187,0.06763705,0.07419131,0.07933977,0.07064959,0.0711854,0.07627869,0.08105309,0.08364358,0.08946332,0.080868,0.08378534,0.08940008,0.09317143,0.08885762,0.09339829,0.09674163,0.08945657,0.09373613,0.0958676,0.09283028,0.0913182,0.09761274,0.09717282,0.1000388,0.09853479,0.103861,0.1141195,0.1108432,0.1030598,0.1075284,0.1218003,0.1135779,0.1023751,0.1175023,0.111076,0.1133031,0.1134354,0.1186058,0.1210613,0.1264984,0.1134619,0.1185187,0.1214982,0.125853,0.1160792,0.1243064,0.1189847,0.1202164,0.124041,0.1255941,0.1314979,0.1263814,0.1332765,0.1320077,0.1183197,0.1149805,0.1311648,0.1271806,0.1296333,0.1403113,0.1354074,0.1276652,0.1341892,0.1308892,0.1393926,0.1336114,0.1330262,0.133663,0.1313774,0.1365733,0.1431467,0.1430181,0.1361362,0.1403076,0.1534409,0.1547623,0.1449089
395,2,5.264691E-11,1.725986E-06,1.435115E-05,4.41859E-05,9.631828E-05,0.0001777102,0.0003220662,0.0004520059,0.0006573574,0.0008984177,0.001341118,0.001469651,0.00197802,0.0028881,0.003392404,0.004507653,0.005265681,0.005871112,0.008056127,0.008852009,0.009252783,0.009677289,0.01297708,0.01273612,0.01441336,0.01512954,0.01756023,0.01858181,0.02141672,0.0222028,0.02314554,0.02340225,0.02718266,0.02789688,0.03240784,0.02987249,0.03154202,0.03278498,0.03665211,0.03810173,0.03668402,0.03965623,0.04151052,0.04515973,0.0466176,0.0465427,0.05176244,0.05020187,0.05422031,0.0539474,0.05552046,0.05717142,0.05800055,0.06028607,0.06345218,0.06054355,0.0645116,0.06887949,0.06995954,0.06989945,0.07646092,0.08067794,0.07293976,0.0751131,0.07806635,0.08238778,0.08635847,0.09109311,0.08178546,0.08652441,0.09154233,0.09582198,0.0881472,0.09420269,0.09789884,0.0902305,0.09570237,0.100266,0.09367393,0.0915967,0.1024231,0.09727677,0.1012194,0.1013336,0.1056178,0.1185886,0.1120234,0.1051319,0.1079347,0.1224818,0.1146001,0.1067361,0.1210955,0.113525,0.1143879,0.1175161,0.1199789,0.1238614,0.1280765,0.1157093,0.1215973,0.1194298,0.1248062,0.120954,0.1271192,0.1208665,0.1222251,0.1278595,0.1287271,0.1393496,0.1293407,0.1402921,0.1308977,0.1190661,0.1169287,0.1331197,0.1241672,0.1277948,0.1382993,0.1394493,0.1281432,0.1378049,0.1322846,0.143819,0.1374614,0.1297428,0.1371544,0.1359831,0.1363495,0.1477671,0.1446641,0.1399613,0.1427634,0.1511906,0.1554026
396,2,5.514686E-11,1.750274E-06,1.368194E-05,4.511317E-05,9.938137E-05,0.0001694002,0.0002980185,0.0004943099,0.0006700701,0.0009112722,0.001183924,0.00169475,0.001892804,0.00265355,0.003865641,0.004276531,0.005689675,0.006304847,0.006622122,0.009400897,0.01008506,0.01062375,0.01114468,0.01485741,0.01444913,0.01579006,0.01667965,0.01911634,0.02051715,0.0230838,0.023748,0.02510859,0.02496379,0.02968306,0.02952593,0.03474075,0.0325892,0.0343994,0.03517495,0.03994147,0.04022473,0.03888786,0.04236994,0.04287888,0.04689192,0.0503714,0.04799263,0.05344679,0.05253246,0.05718,0.05611673,0.05556346,0.06208819,0.05884096,0.06315142,0.06343016,0.06355267,0.06929552,0.07028324,0.07095046,0.07070274,0.07664952,0.082978,0.07349133,0.07481504,0.0790347,0.08465932,0.08812928,0.09265362,0.0827905,0.08941349,0.09240595,0.09671491,0.08514392,0.09589417,0.1010408,0.09093209,0.09773989,0.1025226,0.09704572,0.09413395,0.1020181,0.09883337,0.1021549,0.1044162,0.1068073,0.1189736,0.1104419,0.1093778,0.1093734,0.1293789,0.1140903,0.1069024,0.1178185,0.1164023,0.1171116,0.1181049,0.1206343,0.1228359,0.1290142,0.1178015,0.121662,0.1272189,0.1278253,0.1193216,0.1270798,0.1229426,0.126933,0.1260358,0.1290202,0.1377122,0.1274219,0.1413502,0.1305751,0.1222072,0.1194428,0.136046,0.1270261,0.1323455,0.1407899,0.1384296,0.1311334,0.1384602,0.1366194,0.1405163,0.133678,0.1334325,0.1419799,0.1341943,0.1334218,0.1502653,0.1454511,0.139454,0.1437037,0.1576067
397,2,5.36763E-11,1.834192E-06,1.31963E-05,4.51381E-05,0.0001014188,0.0001916789,0.0002964328,0.0004681967,0.0007126955,0.0009032193,0.001202216,0.001564618,0.002059337,0.002572664,0.003366724,0.004757463,0.005223467,0.006600647,0.007603232,0.007713762,0.01069612,0.01136749,0.01195377,0.01243461,0.01650171,0.01579506,0.01766451,0.0185994,0.0201107,0.02215657,0.02425287,0.02637882,0.02720339,0.02603076,0.03081183,0.03136674,0.0309779,0.03542911,0.03595911,0.0381964,0.0418041,0.04084407,0.04142914,0.04323383,0.04419279,0.04934487,0.05308848,0.0498577,0.05594722,0.05389228,0.06077838,0.05493569,0.05771787,0.06223865,0.06318066,0.06586768,0.06343825,0.06606457,0.07024837,0.07756905,0.07499286,0.07213064,0.07978267,0.0860126,0.07616681,0.07865494,0.07844808,0.08606381,0.09013734,0.09533043,0.08178056,0.09087463,0.09484655,0.09926008,0.08744981,0.09777089,0.1011375,0.09468484,0.09731745,0.1011444,0.09885043,0.09636593,0.1039292,0.1030961,0.1048723,0.1033087,0.106538,0.1216698,0.1193698,0.1078696,0.1121743,0.1268282,0.1185068,0.1105055,0.1206343,0.1153179,0.1193639,0.1210708,0.1203102,0.125927,0.1300257,0.1189085,0.1266564,0.1271204,0.1287568,0.1235369,0.1285767,0.122572,0.1275289,0.1246906,0.1264715,0.1375984,0.1251544,0.1405008,0.1313852,0.1272328,0.1182573,0.1360534,0.1274612,0.1318213,0.1432644,0.1364959,0.130913,0.1422942,0.1385507,0.1437062,0.1395614,0.133643,0.1391266,0.1324569,0.1352366,0.1521008,0.1449474,0.1422159,0.1518052
398,2,5.352924E-11,1.781667E-06,1.372155E-05,4.200332E-05,0.0001031819,0.0001924072,0.0003056953,0.000445457,0.0006906876,0.0009631992,0.001167734,0.001525356,0.001939358,0.002996985,0.003205368,0.004158302,0.00601585,0.006101954,0.007572243,0.008824973,0.009107032,0.01195652,0.01265818,0.0132328,0.01397435,0.0178471,0.01739006,0.0184997,0.02000445,0.02215037,0.02343287,0.02567547,0.03002345,0.02724866,0.02712781,0.03278409,0.03443515,0.03307085,0.03649368,0.03730597,0.04022233,0.04352167,0.04258046,0.04377582,0.04690938,0.04552615,0.05267507,0.05421664,0.05220301,0.05823835,0.05682947,0.06251602,0.05616531,0.06083326,0.06536356,0.06474997,0.06892351,0.06657605,0.06788965,0.07109255,0.0781511,0.07524025,0.07645337,0.08161785,0.0843354,0.07835573,0.0791434,0.0819438,0.08696929,0.08894413,0.09634852,0.08604281,0.09314205,0.09873452,0.1013887,0.09211451,0.1013557,0.1049772,0.09288727,0.09718589,0.1042568,0.09921943,0.1008716,0.1052837,0.1039156,0.1025547,0.1064301,0.1104616,0.1244335,0.1195002,0.1117016,0.1118175,0.1293069,0.1171204,0.1161657,0.1190552,0.1168336,0.1196251,0.119812,0.1198838,0.1302345,0.1315369,0.1209106,0.1246906,0.1272926,0.1303338,0.123213,0.1292489,0.1233461,0.1269659,0.1284559,0.1310967,0.13858,0.1309713,0.136509,0.1319157,0.1241183,0.1202824,0.1351936,0.1287577,0.1362026,0.1449815,0.1365984,0.1323048,0.1441673,0.1409291,0.1476607,0.1375689,0.1347436,0.1391921,0.1385318,0.1349561,0.1559584,0.1430078,0.1460286
