"LO"	"HI"	"INIT"	"PRIOR"	"PR_SD"	"PR_type"	"PHASE"	"desc"
0	1.21	0.00804646713341088	0.00804646713341088	0.00802031837161772	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1989"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1990"
0	1.21	0.0557785063001234	0.0557785063001234	0.0407889203633362	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1991"
0	1.21	0.0357554593056018	0.0357554593056018	0.0243131438326873	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1992"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1993"
0	1.21	0.0891622330829591	0.0891622330829591	0.0641579943703019	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1994"
0	1.21	0.229999950026379	0.229999950026379	0.115559139748092	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1995"
0	1.21	0.140117230394227	0.140117230394227	0.0984727274773316	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1996"
0	1.21	0.0892539589031337	0.0892539589031337	0.0920736774705883	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1997"
0	1.21	0.050970590781179	0.050970590781179	0.056306051521835	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1998"
0	1.21	0.00769305773791925	0.00769305773791925	0.00779712634668421	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_1999"
0	1.21	0.0135634664642823	0.0135634664642823	0.00908566999511785	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2000"
0	1.21	0.125096969895142	0.125096969895142	0.0774972350151498	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2001"
0	1.21	0.0252214439527805	0.0252214439527805	0.0189397270132363	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2002"
0	1.21	0.00803503657024271	0.00803503657024271	0.0052365999119211	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2003"
0	1.21	0.000155393232891331	0.000155393232891331	0.000149746372926256	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2004"
0	1.21	0.924597220290028	0.924597220290028	0.915121995491813	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2005"
0	1.21	0.0884385962040278	0.0884385962040278	0.0608748397284287	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2006"
0	1.21	0.0372351130196634	0.0372351130196634	0.0351086506988289	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2007"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2008"
0	1.21	0.0145390397471538	0.0145390397471538	0.0122570055619814	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2009"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2010"
0	1.21	0.0731581898981202	0.0731581898981202	0.0445170265930605	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2011"
0	1.21	0.0744244568650409	0.0744244568650409	0.0546916192471477	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2012"
0	1.21	0.00117947476810128	0.00117947476810128	0.00112682863684846	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2013"
0	1.21	0.0378531137925993	0.0378531137925993	0.0212124401840894	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2014"
0	1.21	0.12686887148008	0.12686887148008	0.0801310815210801	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2015"
0	1.21	0.0505155683659642	0.0505155683659642	0.0234646821299159	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2016"
0	1.21	0.0102041617019155	0.0102041617019155	0.007796558430678	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2017"
0	1.21	0.254314050774489	0.254314050774489	0.145001571089727	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2018"
0	1.21	0.0473475844713314	0.0473475844713314	0.0501122694521577	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2019"
0	1.21	0.000146868928750637	0.000146868928750637	0.000144772427559559	6	4	"# NatM_break_1_Fem_GP_5_BLK1add_2020"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1985"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1986"
0	1.21	0.0272899581987852	0.0272899581987852	0.0231864732354749	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1987"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1988"
0	1.21	0.000329052515555807	0.000329052515555807	0.000326566519014578	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1989"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1990"
0	1.21	0.00965985320420774	0.00965985320420774	0.00654260380672589	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1991"
0	1.21	0.0762454596221081	0.0762454596221081	0.0529277702024485	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1992"
0	1.21	0	0	0	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1993"
0	1.21	0.0224178389808836	0.0224178389808836	0.0140868602979738	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1994"
0	1.21	0.165583322389198	0.165583322389198	0.149032085235278	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1995"
0	1.21	0.041132924151492	0.041132924151492	0.0299808165159276	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1996"
0	1.21	0.184830109149965	0.184830109149965	0.185405140043194	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1997"
0	1.21	0.094656690910681	0.094656690910681	0.0766446637079679	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1998"
0	1.21	0.000850042636832956	0.000850042636832956	0.000817936545274398	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_1999"
0	1.21	0.00690320360750874	0.00690320360750874	0.00559003256955341	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_2000"
0	1.21	0.0186238708561116	0.0186238708561116	0.0109178473104397	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_2001"
0	1.21	0.00194788692155904	0.00194788692155904	0.00135588204520483	6	4	"# NatM_break_1_Fem_GP_6_BLK1add_2002"
